PAYMENT-DAY,QUANT-ADDITIONAL-CARDS,POSTAL-ADDRESS-TYPE,SEX,MARITAL-STATUS,QUANT-DEPENDANTS,EDUCATION-LEVEL,FLAG-RESIDENCIAL-PHONE,RESIDENCE-TYPE,MONTHS-IN-RESIDENCE,FLAG-MOBILE-PHONE,FLAG-EMAIL,PERSONAL-MONTHLY-INCOME,OTHER-INCOMES,FLAG-VISA,FLAG-MASTERCARD,FLAG-DINERS,FLAG-AMERICAN-EXPRESS,FLAG-OTHER-CARDS,QUANT-BANKING-ACCOUNTS,QUANT-SPECIAL-BANKING-ACCOUNTS,PERSONAL-ASSETS-VALUE,QUANT-CARS,COMPANY,FLAG-PROFESSIONAL-PHONE,MONTHS-IN-THE-JOB,OCCUPATION-TYPE,FLAG-HOME-ADDRESS-DOCUMENT,FLAG-RG,FLAG-CPF,FLAG-INCOME-PROOF,PRODUCT,FLAG-ACSP-RECORD,AGE,class-label
25,0,1,0,2,2,0,Y,1.0,12.0,N,1,607.0,0.0,0,0,0,0,0,0,0,0.0,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
20,0,1,0,2,1,0,N,1.0,18.0,N,1,550.0,0.0,0,1,0,0,0,0,0,0.0,0,Y,Y,0,4.0,0,0,0,0,1,N,1,0
25,0,1,0,1,0,0,Y,2.0,0.0,N,1,594.8,0.0,0,0,0,0,0,0,0,0.0,0,Y,N,0,2.0,0,0,0,0,1,N,1,0
10,0,1,0,1,0,0,Y,1.0,25.0,N,1,457.0,134.0,0,0,0,0,0,0,0,50000.0,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
1,0,1,1,2,2,0,Y,1.0,10.0,N,1,1992.9,0.0,0,0,0,0,0,0,0,0.0,0,Y,N,0,2.0,0,0,0,0,1,N,1,0
1,0,1,1,2,1,0,Y,1.0,2.0,N,1,2233.54,0.0,0,0,0,0,0,0,0,0.0,0,Y,Y,0,2.0,0,0,0,0,1,N,1,0
1,0,1,1,2,2,0,Y,5.0,4.0,N,1,966.3,0.0,1,0,0,0,0,0,0,0.0,0,Y,Y,0,5.0,0,0,0,0,1,N,1,0
10,0,1,0,5,0,0,Y,1.0,3.0,N,0,865.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,Y,0,5.0,0,0,0,0,1,N,1,0
10,0,1,0,2,0,0,Y,1.0,1.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,5.0,0,0,0,0,2,N,1,0
25,0,1,0,2,1,0,Y,1.0,2.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N,N,0,0.0,0,0,0,0,2,N,1,0
10,0,1,0,1,0,0,Y,1.0,5.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N,N,0,5.0,0,0,0,0,1,N,1,1
10,0,1,1,2,0,0,Y,1.0,10.0,N,1,278.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,1.0,0,0,0,0,1,N,1,0
25,0,1,0,1,1,0,Y,1.0,2.0,N,1,387.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,Y,0,2.0,0,0,0,0,1,N,1,1
15,0,1,0,3,1,0,N,1.0,1.0,N,1,246.98,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,1.0,0,0,0,0,1,N,1,0
10,0,1,1,7,1,0,Y,1.0,3.0,N,0,1262.0,0.0,0,1,0,0,0,0,0,80.0,1,N,N,0,1.0,0,0,0,0,1,N,1,0
5,0,1,0,2,0,0,Y,1.0,14.0,N,1,1100.0,0.0,1,0,0,0,0,0,0,0.0,0,Y,N,0,4.0,0,0,0,0,1,N,1,1
5,0,1,0,4,1,0,N,1.0,16.0,N,1,360.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,1.0,0,0,0,0,1,N,0,0
10,0,1,1,2,1,0,Y,1.0,7.0,N,1,261.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,1.0,0,0,0,0,1,N,1,0
10,0,1,0,2,0,0,Y,1.0,5.0,N,1,628.0,0.0,0,0,0,0,0,1,1,0.0,1,N,N,0,0.0,0,0,0,0,1,N,1,0
10,0,1,0,4,1,0,Y,1.0,1.0,N,1,1101.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,N,0,1.0,0,0,0,0,1,N,1,0
10,0,1,0,4,0,0,Y,1.0,10.0,N,1,2141.0,0.0,0,0,0,0,0,1,1,0.0,1,N,N,0,1.0,0,0,0,0,1,N,0,0
5,0,1,1,1,0,0,N,1.0,20.0,N,1,542.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,Y,0,2.0,0,0,0,0,2,N,1,0
10,0,1,1,1,0,0,Y,1.0,1.0,N,1,700.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,N,0,2.0,0,0,0,0,1,N,0,0
25,0,1,0,1,0,0,Y,1.0,1.0,N,1,591.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,5.0,0,0,0,0,1,N,1,0
15,0,1,0,1,1,0,Y,1.0,25.0,N,0,3000.0,0.0,1,0,0,0,0,1,1,150000.0,1,N,N,0,4.0,0,0,0,0,7,N,1,0
15,0,1,0,1,1,0,Y,1.0,1.0,N,1,450.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,2.0,0,0,0,0,1,N,1,0
20,0,1,1,2,2,0,Y,1.0,9.0,N,1,608.0,0.0,0,1,0,0,0,1,1,0.0,0,Y,Y,0,5.0,0,0,0,0,1,N,1,1
5,0,1,0,1,0,0,Y,1.0,6.0,N,1,1458.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,N,0,2.0,0,0,0,0,1,N,1,0
10,0,1,0,1,0,0,Y,1.0,15.0,N,1,351.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,4.0,0,0,0,0,1,N,0,0
10,0,1,1,2,0,0,Y,1.0,0.0,N,1,880.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,N,0,2.0,0,0,0,0,1,N,0,0
10,0,1,1,1,0,0,Y,1.0,10.0,N,1,441.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,2.0,0,0,0,0,1,N,1,0
15,0,1,1,2,0,0,Y,1.0,8.0,N,1,536.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,Y,0,2.0,0,0,0,0,1,N,1,1
20,0,1,1,6,0,0,Y,1.0,3.0,N,1,500.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,4.0,0,0,0,0,1,N,0,0
5,0,1,1,2,0,0,N,1.0,4.0,N,0,1319.0,0.0,0,0,0,0,0,1,1,0.0,1,N,N,0,1.0,0,0,0,0,1,N,1,0
10,0,1,1,2,0,0,Y,1.0,5.0,N,1,637.56,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,2.0,0,0,0,0,1,N,1,0
15,0,1,1,6,3,0,Y,2.0,3.0,N,1,900.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,4.0,0,0,0,0,2,N,1,0
15,0,1,0,2,2,0,Y,1.0,17.0,N,1,399.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,Y,0,2.0,0,0,0,0,1,N,1,0
15,0,1,0,2,1,0,Y,1.0,3.0,N,1,455.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,4.0,0,0,0,0,1,N,1,0
25,0,1,0,1,0,0,N,1.0,5.0,N,0,422.0,0.0,0,0,0,0,0,1,1,0.0,1,N,N,0,1.0,0,0,0,0,1,N,0,1
10,0,1,0,2,1,0,Y,1.0,30.0,N,0,1377.0,611.0,0,0,0,0,0,0,0,50000.0,1,Y,N,0,2.0,0,0,0,0,7,N,1,0
25,0,1,0,2,4,0,Y,1.0,1.0,N,1,900.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,4.0,0,0,0,0,1,N,1,0
10,0,1,1,2,1,0,Y,1.0,5.0,N,1,1500.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,2.0,0,0,0,0,1,N,1,0
10,0,1,0,1,0,0,Y,1.0,1.0,N,1,625.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,5.0,0,0,0,0,1,N,1,0
10,0,1,0,1,0,0,Y,1.0,30.0,N,1,1374.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,N,0,5.0,0,0,0,0,1,N,1,0
15,0,1,0,7,1,0,Y,1.0,3.0,N,1,334.0,0.0,0,1,0,0,0,0,0,0.0,0,Y,Y,0,2.0,0,0,0,0,1,N,1,0
25,0,1,1,6,0,0,Y,1.0,10.0,N,1,600.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,2.0,0,0,0,0,2,N,1,0
10,0,1,1,1,2,0,Y,1.0,11.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N,N,0,1.0,0,0,0,0,1,N,1,1
10,0,1,0,1,1,0,Y,1.0,14.0,N,1,440.0,0.0,1,1,0,0,0,0,0,0.0,0,Y,Y,0,2.0,0,0,0,0,1,N,1,0
10,0,1,1,1,0,0,Y,1.0,0.0,N,1,490.0,0.0,0,0,0,0,0,1,1,0.0,1,N,N,0,2.0,0,0,0,0,2,N,0,0
10,0,1,1,1,1,0,Y,2.0,7.0,N,1,455.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,Y,0,2.0,0,0,0,0,1,N,0,1
10,0,1,1,2,2,0,Y,1.0,37.0,N,1,2500.0,0.0,0,0,0,0,0,1,1,100000.0,1,N,N,0,4.0,0,0,0,0,1,N,1,0
10,0,1,0,3,0,0,Y,1.0,3.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,5.0,0,0,0,0,1,N,0,1
10,0,1,1,4,0,0,Y,1.0,10.0,N,1,935.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,1.0,0,0,0,0,1,N,1,0
25,0,1,0,2,0,0,Y,1.0,1.0,N,1,1030.0,0.0,0,0,0,0,0,1,1,0.0,1,N,N,0,5.0,0,0,0,0,2,N,1,0
25,0,1,0,2,0,0,Y,1.0,22.0,N,1,200.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,1.0,0,0,0,0,1,N,1,0
10,0,1,1,2,0,0,N,2.0,2.0,N,1,454.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,N,0,5.0,0,0,0,0,1,N,1,0
25,0,1,0,1,0,0,N,1.0,1.0,N,1,394.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,N,0,2.0,0,0,0,0,1,N,1,0
15,0,1,1,2,2,0,Y,1.0,33.0,N,0,671.0,0.0,0,0,0,0,0,1,1,100000.0,1,N,N,0,4.0,0,0,0,0,1,N,1,0
10,0,2,1,6,2,0,Y,1.0,6.0,N,1,554.0,0.0,0,0,0,0,0,0,0,8000.0,0,Y,Y,0,2.0,0,0,0,0,1,N,1,0
5,0,1,0,1,0,0,Y,1.0,10.0,N,0,200.0,0.0,0,0,0,0,0,1,1,0.0,1,N,N,0,5.0,0,0,0,0,1,N,0,1
15,0,1,0,2,1,0,N,1.0,10.0,N,1,500.0,0.0,0,0,0,0,0,0,0,30000.0,0,Y,N,0,4.0,0,0,0,0,1,N,1,0
10,0,1,0,2,0,0,Y,2.0,3.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,1.0,0,0,0,0,2,N,1,0
5,0,1,0,1,0,0,Y,1.0,20.0,N,1,350.0,0.0,1,0,0,0,0,0,0,0.0,0,Y,Y,0,2.0,0,0,0,0,1,N,0,0
15,0,1,0,2,0,0,Y,1.0,1.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,4.0,0,0,0,0,1,N,0,0
15,0,1,1,2,1,0,Y,1.0,26.0,N,0,500.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,Y,0,5.0,0,0,0,0,1,N,1,0
10,0,1,0,1,1,0,Y,1.0,10.0,N,0,466.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,N,0,2.0,0,0,0,0,2,N,1,1
5,0,1,1,2,0,0,N,1.0,10.0,N,1,1530.79,0.0,1,0,0,0,0,1,1,0.0,0,N,N,0,1.0,0,0,0,0,1,N,0,1
10,0,1,1,2,0,0,Y,1.0,6.0,N,1,440.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,N,0,1.0,0,0,0,0,1,N,1,0
5,0,1,0,2,3,0,Y,1.0,2.0,N,1,395.0,320.0,0,0,0,0,0,1,1,38000.0,1,Y,N,0,2.0,0,0,0,0,2,N,1,0
5,0,1,0,2,0,0,Y,1.0,16.0,N,1,500.0,0.0,1,0,0,0,0,1,1,0.0,1,N,N,0,0.0,0,0,0,0,1,N,1,1
15,0,1,0,2,1,0,Y,1.0,4.0,N,1,475.0,0.0,1,0,0,0,0,0,0,0.0,0,Y,N,0,2.0,0,0,0,0,1,N,1,0
10,0,1,1,2,0,0,N,1.0,15.0,N,1,636.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,Y,0,5.0,0,0,0,0,1,N,1,0
15,0,1,0,1,0,0,Y,1.0,0.0,N,0,603.0,0.0,0,0,0,0,0,1,1,0.0,1,N,N,0,2.0,0,0,0,0,7,N,1,0
10,0,1,1,2,0,0,Y,1.0,25.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,Y,0,5.0,0,0,0,0,1,N,1,0
10,0,1,0,2,0,0,Y,0.0,3.0,N,0,551.0,0.0,0,0,0,0,0,1,1,0.0,1,N,N,0,1.0,0,0,0,0,1,N,1,0
10,0,1,1,1,0,0,Y,1.0,10.0,N,1,584.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,2.0,0,0,0,0,2,N,1,0
25,0,1,0,2,0,0,Y,1.0,10.0,N,1,2400.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,4.0,0,0,0,0,1,N,1,1
10,0,1,0,1,0,0,Y,1.0,2.0,N,1,900.0,0.0,1,1,0,0,0,0,0,0.0,0,N,N,0,4.0,0,0,0,0,2,N,1,0
10,0,1,0,2,0,0,Y,1.0,22.0,N,0,604.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,Y,0,2.0,0,0,0,0,1,N,0,0
20,0,1,1,2,2,0,N,1.0,1.0,N,1,200.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,4.0,0,0,0,0,1,N,1,1
5,0,2,0,1,1,0,Y,1.0,5.0,N,1,372.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,Y,0,2.0,0,0,0,0,2,N,1,1
5,0,1,1,1,0,0,Y,1.0,14.0,N,0,350.0,0.0,0,0,0,0,0,1,1,25000.0,1,Y,N,0,5.0,0,0,0,0,2,N,1,1
15,0,1,1,2,0,0,Y,1.0,9.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N,N,0,1.0,0,0,0,0,1,N,1,1
15,0,1,0,2,3,0,Y,1.0,2.0,N,1,400.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,Y,0,0.0,0,0,0,0,1,N,1,1
10,0,1,0,2,0,0,Y,1.0,12.0,N,0,394.0,0.0,1,1,0,0,0,1,1,0.0,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
5,0,1,1,2,0,0,N,1.0,6.0,N,0,1276.0,0.0,0,0,0,0,0,1,1,0.0,1,N,N,0,1.0,0,0,0,0,1,N,1,1
25,0,1,0,6,1,0,Y,1.0,3.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N,N,0,4.0,0,0,0,0,2,N,0,0
5,0,1,0,2,0,0,N,1.0,20.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,5.0,0,0,0,0,1,N,1,0
20,0,1,0,2,4,0,Y,2.0,1.0,N,1,660.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,Y,0,5.0,0,0,0,0,1,N,1,0
10,0,1,1,2,3,0,Y,1.0,1.0,N,1,451.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,2.0,0,0,0,0,1,N,1,0
10,0,1,1,2,0,0,Y,0.0,0.0,N,1,1715.0,0.0,0,0,0,0,0,1,1,0.0,1,N,N,0,0.0,0,0,0,0,1,N,1,0
10,0,1,0,1,0,0,Y,1.0,1.0,N,1,352.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,N,0,1.0,0,0,0,0,1,N,0,0
10,0,1,0,4,0,0,Y,1.0,20.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N,N,0,1.0,0,0,0,0,1,N,0,1
10,0,1,0,1,6,0,Y,1.0,5.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N,N,0,1.0,0,0,0,0,1,N,1,0
20,0,1,0,2,1,0,N,1.0,1.0,N,1,276.62,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,1.0,0,0,0,0,1,N,1,0
20,0,1,1,2,0,0,Y,1.0,5.0,N,1,1067.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,2.0,0,0,0,0,2,N,1,0
15,0,1,0,2,0,0,Y,1.0,40.0,N,1,382.0,1000.0,0,0,0,0,0,0,0,0.0,0,Y,N,0,1.0,0,0,0,0,1,N,1,0
10,0,1,0,2,2,0,Y,1.0,10.0,N,1,536.0,706.0,0,0,0,0,0,1,1,0.0,1,N,Y,0,2.0,0,0,0,0,1,N,1,0
20,0,1,0,4,0,0,Y,1.0,1.0,N,0,359.0,0.0,0,0,0,0,0,1,1,0.0,1,N,N,0,0.0,0,0,0,0,1,N,1,0
10,0,1,0,2,2,0,Y,1.0,40.0,N,1,800.0,250.0,1,0,0,0,0,0,0,0.0,0,Y,Y,0,2.0,0,0,0,0,1,N,1,0
25,0,1,0,1,0,0,Y,5.0,30.0,N,1,372.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,Y,0,2.0,0,0,0,0,2,N,1,0
20,0,1,0,2,0,0,Y,1.0,7.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,N,0,4.0,0,0,0,0,1,N,1,0
5,0,1,0,1,0,0,Y,5.0,6.0,N,1,380.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,2.0,0,0,0,0,1,N,0,0
10,0,1,1,2,0,0,Y,1.0,10.0,N,1,351.0,350.0,0,0,0,0,0,1,1,0.0,1,Y,N,0,1.0,0,0,0,0,1,N,1,0
15,0,1,0,4,0,0,N,1.0,32.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N,N,0,5.0,0,0,0,0,1,N,1,1
10,0,1,0,2,0,0,Y,0.0,0.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N,N,0,0.0,0,0,0,0,2,N,1,0
15,0,2,0,2,0,0,N,2.0,2.0,N,0,642.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
10,0,1,1,3,0,0,N,1.0,10.0,N,0,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N,N,0,1.0,0,0,0,0,1,N,1,0
10,0,1,0,2,2,0,Y,3.0,7.0,N,1,1200.0,0.0,0,1,0,0,0,0,0,0.0,0,N,N,0,4.0,0,0,0,0,1,N,1,0
15,0,1,1,2,0,0,Y,3.0,0.0,N,1,631.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,5.0,0,0,0,0,1,N,1,0
25,0,1,0,2,0,0,Y,1.0,25.0,N,0,500.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,N,0,0.0,0,0,0,0,1,N,1,0
15,0,1,1,2,0,0,Y,1.0,1.0,N,1,600.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,N,0,2.0,0,0,0,0,1,N,1,0
10,0,1,0,1,0,0,Y,1.0,15.0,N,0,480.0,0.0,0,1,0,0,0,1,1,0.0,1,Y,Y,0,2.0,0,0,0,0,1,N,0,1
15,0,1,1,2,2,0,Y,2.0,1.0,N,1,455.35,0.0,0,0,0,0,0,0,0,0.0,0,Y,Y,0,2.0,0,0,0,0,1,N,1,0
25,0,1,1,3,0,0,Y,1.0,18.0,N,1,805.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,2.0,0,0,0,0,1,N,1,0
10,0,1,0,2,0,0,N,1.0,4.0,N,1,1600.0,0.0,1,1,0,0,0,1,1,0.0,0,Y,Y,0,2.0,0,0,0,0,1,N,1,0
15,0,1,0,1,0,0,Y,1.0,1.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,4.0,0,0,0,0,7,N,0,0
20,0,1,1,2,0,0,Y,1.0,5.0,N,1,1280.0,0.0,1,0,0,0,0,0,0,0.0,0,Y,Y,0,2.0,0,0,0,0,1,N,1,0
10,0,1,1,2,2,0,Y,1.0,15.0,N,1,1283.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,Y,0,5.0,0,0,0,0,1,N,1,0
25,0,1,0,7,1,0,Y,1.0,12.0,N,1,1200.0,1400.0,1,0,0,0,0,0,0,0.0,0,N,Y,0,4.0,0,0,0,0,1,N,1,0
5,0,1,0,2,0,0,Y,1.0,6.0,N,1,1500.0,0.0,0,0,0,0,0,0,0,0.0,0,N,Y,0,2.0,0,0,0,0,1,N,1,0
10,0,1,1,2,0,0,Y,1.0,1.0,N,1,588.0,0.0,0,0,0,0,0,1,1,0.0,0,Y,Y,0,2.0,0,0,0,0,1,N,1,0
15,0,1,0,1,0,0,Y,1.0,32.0,N,1,1216.46,0.0,1,1,0,0,0,0,0,0.0,0,Y,Y,0,4.0,0,0,0,0,1,N,1,0
5,0,1,0,1,0,0,N,1.0,1.0,N,1,528.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,Y,0,2.0,0,0,0,0,1,N,1,0
5,0,1,0,1,1,0,Y,1.0,15.0,N,1,686.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
5,0,1,0,2,0,0,Y,1.0,0.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,1,N,N,0,0.0,0,0,0,0,2,N,1,0
10,0,1,1,2,3,0,Y,1.0,1.0,N,1,1332.0,0.0,1,0,0,0,0,0,0,0.0,0,N,N,0,5.0,0,0,0,0,1,N,1,1
20,0,1,0,2,2,0,Y,1.0,0.0,N,1,516.0,0.0,0,0,0,0,0,1,1,0.0,1,N,N,0,0.0,0,0,0,0,1,N,1,0
10,0,1,1,2,2,0,Y,1.0,16.0,N,0,368.0,0.0,1,0,0,0,0,1,1,0.0,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
20,0,1,1,2,2,0,Y,2.0,1.0,N,1,536.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,Y,0,2.0,0,0,0,0,1,N,1,1
25,0,1,0,1,2,0,Y,1.0,5.0,N,1,680.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,4.0,0,0,0,0,1,N,1,0
15,0,1,0,4,0,0,N,1.0,20.0,N,0,682.0,0.0,0,0,0,0,0,1,1,0.0,1,N,N,0,1.0,0,0,0,0,1,N,1,0
10,0,1,0,4,1,0,N,1.0,23.0,N,0,422.0,0.0,1,0,0,0,0,0,0,0.0,1,N,N,0,1.0,0,0,0,0,1,N,0,1
10,0,1,0,2,2,0,Y,1.0,8.0,N,1,350.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,Y,0,2.0,0,0,0,0,1,N,1,1
25,0,1,1,2,0,0,Y,1.0,8.0,N,0,550.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,N,0,5.0,0,0,0,0,1,N,1,1
10,0,1,0,2,0,0,Y,1.0,13.0,N,1,832.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,N,0,2.0,0,0,0,0,1,N,1,0
25,0,1,1,2,0,0,Y,1.0,18.0,N,1,1220.0,0.0,1,1,0,0,0,1,1,50000.0,1,Y,Y,0,5.0,0,0,0,0,2,N,1,0
10,0,1,1,2,2,0,Y,1.0,1.0,N,1,315.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,Y,0,2.0,0,0,0,0,1,N,0,0
5,0,1,0,2,0,0,Y,1.0,4.0,N,1,389.0,0.0,0,0,0,0,0,0,0,0.0,0,N,N,0,5.0,0,0,0,0,1,N,1,0
15,0,1,0,1,0,0,Y,1.0,6.0,N,1,350.0,0.0,0,0,0,0,0,1,1,0.0,0,N,N,0,1.0,0,0,0,0,1,N,1,0
10,0,1,0,4,0,0,Y,1.0,15.0,N,0,95864.0,0.0,0,0,0,0,0,1,1,0.0,1,N,N,0,0.0,0,0,0,0,1,N,1,1
10,0,1,0,2,6,0,Y,1.0,0.0,N,1,1350.0,0.0,0,0,0,0,0,1,1,0.0,1,N,N,0,0.0,0,0,0,0,2,N,1,1
10,0,1,0,2,0,0,Y,1.0,0.0,N,1,500.0,0.0,0,0,0,0,0,1,1,0.0,1,Y,N,0,1.0,0,0,0,0,1,N,1,1
25,0,1,0,1,0,0,Y,1.0,7.0,N,1,300.0,0.0,0,0,0,0,0,0,0,0.0,0,Y,N,0,4.0,0,0,0,0,1,N,1,0
1,0,1,0,1,1,0,Y,2.0,2.0,N,0,600.0,0.0,1,0,0,0,0,1,1,0.0,1,N,N,0,4.0,0,0,0,0,1,N,1,0
