LIMIT_BAL,SEX,EDUCATION,MARITAL,AGE,PAY0,PAY2,PAY3,PAY4,PAY5,PAY6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,class-label
152071,1,3,1,46,0,0,2,-1,0,0,51503,-3919,33876,16234,11790,17052,5763,10067,5184,7118,5675,7983,0
261955,1,3,1,50,2,0,2,0,0,0,20059,-13874,36244,8431,21593,32656,8649,6421,7057,1482,1539,4020,0
246062,1,1,2,27,-1,-1,-1,0,0,0,53336,56303,37668,32643,28829,44861,5733,9311,321,8406,8657,16079,0
188354,1,1,2,49,0,0,0,2,0,0,105397,114835,108016,127700,90146,103859,17564,12078,3391,9279,838,9989,0
148427,1,2,2,34,0,-1,-1,-1,0,0,52653,63198,55370,52684,21573,32438,9981,1566,1873,9470,8953,11130,0
243277,1,1,2,36,-1,0,0,0,0,0,58500,62859,70756,84596,61566,65200,11591,9971,5819,6535,2350,6757,0
181475,1,2,2,34,0,0,2,0,0,0,75810,81906,66508,71694,87614,87540,4689,6178,2374,10003,2318,7518,0
149843,1,1,1,34,1,-1,-1,-1,2,0,10757,29188,52538,61244,68220,59267,5671,4502,13163,4839,10013,8261,1
186660,1,2,1,26,0,0,0,0,0,0,60798,39305,24912,75445,54723,63591,13122,7913,10229,8573,1697,15784,0
171515,2,2,2,28,-1,-1,0,0,0,-1,-29820,6428,8752,15949,35911,4799,2167,3847,4682,11005,6934,16716,1
175520,1,2,2,33,0,-1,2,-1,0,0,52007,65458,92552,105090,92587,75317,10594,10462,4692,11535,3234,12462,1
69397,2,2,1,38,0,0,0,0,0,0,36647,60310,47476,60298,53444,69141,6099,2818,5155,11088,4093,9917,0
247136,1,1,2,40,0,0,-1,0,0,0,41620,31021,39258,31323,15655,-970,4601,18266,4648,1907,2818,1166,0
302509,2,2,1,30,0,-1,-1,0,-1,2,64740,44584,34907,27152,31011,34619,6755,16643,8019,5874,612,5607,1
164667,2,1,1,26,0,0,0,0,0,-1,63362,67948,57288,39690,32449,17010,6462,1155,7545,2726,10172,2690,0
123019,1,2,1,39,0,0,0,0,0,0,83562,79063,96712,68241,76361,61150,6309,17572,9176,11062,5601,2576,0
236786,1,2,1,41,-1,-1,-1,-1,-1,-1,31962,24023,2916,-4098,-25074,-1604,5960,7532,3225,6999,2035,3749,0
299056,2,3,1,37,-1,-1,-1,-1,-1,-1,6878,-10071,7510,6948,-28684,-28464,5113,11822,3151,4110,1614,3296,0
323654,2,1,2,29,0,0,0,-1,-1,-1,62592,29808,18897,41491,16992,-1513,2209,1482,6939,3048,8710,1831,0
336663,2,2,2,30,0,0,0,0,0,-2,79001,122306,89078,72561,64955,65599,7735,19561,16891,12732,8179,10905,0
356695,2,1,1,31,0,0,0,-2,0,0,78670,85842,70205,48741,64957,54434,9541,15181,17401,9957,16509,3221,0
172954,2,2,1,35,-1,0,-1,0,0,2,8413,45708,21248,14453,31727,34896,3233,2290,2945,6538,2449,3944,0
221341,2,3,2,21,0,-1,-1,-1,-1,-1,45772,39701,25231,33069,-12265,-3317,9883,4865,11565,7792,5573,8036,0
265911,2,1,1,34,0,0,0,-1,0,0,48041,3534,15573,10792,9062,17061,14576,11678,9806,6819,11470,9192,1
331712,1,1,1,45,0,0,-1,0,0,-2,39125,18149,15893,6796,-661,13826,11848,3533,5719,4215,3469,2583,1
345718,2,2,2,27,-1,0,0,0,0,-1,-30216,15391,14482,-4157,25618,34193,5645,11104,647,120,11430,8428,0
108403,2,1,1,38,0,0,0,0,0,0,9783,12357,6810,16625,26464,27444,13094,4961,3698,2654,14296,10175,0
389723,2,2,2,25,0,-1,0,-1,-1,-1,39195,-7075,10773,20750,12277,7770,13625,7895,10477,9019,5677,10741,0
188046,1,2,2,33,0,0,0,0,0,0,22897,6422,18197,-16507,32579,28790,10636,6611,3199,5869,10368,7355,1
452139,1,2,2,37,-1,-1,0,0,2,-1,44369,-13533,16337,16811,15853,8880,14142,55,11957,10111,9574,12331,0
150957,2,2,2,41,0,0,0,0,0,0,24770,27725,15660,22190,3900,11107,5711,6483,3098,2676,5326,6405,0
314461,2,2,2,48,0,0,0,0,0,0,38700,21766,13460,40122,23532,25076,7968,3530,4189,6310,7237,7033,0
310529,2,1,2,28,-1,-1,-1,-1,-1,-1,-6640,5649,51164,10560,45466,23147,3648,27951,14488,19155,15278,5101,0
264775,1,2,2,38,-1,-1,-1,-1,-1,-2,32325,2207,10516,9712,30548,22436,7246,15090,17368,12544,11154,7589,0
168130,2,3,1,38,1,-1,0,0,-1,-1,53076,20830,30645,28953,22473,5142,8848,8956,10374,18041,4358,10637,0
173420,1,2,2,30,2,2,-1,0,0,0,58442,27931,37543,22051,29529,42911,7515,18889,3071,18580,2172,5081,0
70332,2,2,1,43,0,0,0,-2,-2,2,84536,48590,17267,26404,30228,24768,10737,6820,5765,10424,9137,2817,0
231870,2,2,1,48,0,0,0,-2,-2,-2,85959,53142,24559,42198,36134,23573,12299,16359,6692,11202,15890,6925,0
248501,2,3,1,24,-1,2,-1,0,-1,2,18976,34610,37894,5388,28660,29129,8952,13654,1807,8986,9763,4660,0
360740,2,2,2,45,1,-2,-1,-1,-1,-2,63298,24704,4838,35912,12893,21046,4626,3148,17871,10411,13551,10785,0
341088,1,2,1,46,-1,-1,-1,0,0,-2,24995,5134,8956,24615,-5783,5301,9511,17208,8754,2843,1681,5376,0
125643,2,2,2,38,1,-1,2,-1,0,0,-4789,-3029,10454,17207,25047,31514,2697,7489,12020,8527,9210,1478,0
176127,2,1,1,36,-1,-1,-1,-1,-1,-1,36100,27250,27643,-9192,29487,26349,5924,9749,5277,8879,4499,4830,1
308072,1,1,2,52,1,-1,2,-1,-1,-1,44457,10548,34492,37285,47525,26839,9287,10693,13604,12378,21924,9008,0
288807,1,5,1,31,0,0,0,0,0,0,62743,29072,46741,42991,20843,10899,7505,5144,4474,9609,6020,9791,1
120701,2,2,1,51,1,-1,0,0,0,-2,31771,52037,45321,42104,36313,46489,10426,8233,11151,8755,1436,18401,0
294098,2,1,2,32,0,0,0,-1,0,0,69215,43298,28044,52814,46781,31359,7915,5418,12636,4103,12869,10999,0
265687,2,2,2,36,0,0,0,0,0,0,65024,41101,44991,42741,47593,41882,4488,14591,17387,9646,20088,10478,0
208622,1,1,2,44,0,0,0,0,0,0,77419,56768,41792,54360,44589,41476,12253,11756,7303,7497,4153,12921,0
209749,1,1,2,36,0,-1,-1,0,0,0,14303,12888,28076,24293,29512,31470,11990,14945,9250,8781,13023,8879,0
158372,1,2,2,27,0,0,0,0,0,0,72118,56861,64318,47806,25943,25740,4957,9900,2812,11176,1012,4032,0
219147,1,3,1,42,0,0,0,0,-1,0,95699,47782,34618,24082,35952,62551,10176,13738,106,13727,6833,6461,0
77486,2,2,2,25,0,0,0,0,0,0,40502,42373,47921,40128,33088,13140,6967,9480,6350,9155,2328,3427,0
244145,2,2,1,31,0,0,0,0,0,0,81788,62527,90294,43417,75107,83346,6088,12925,12631,11772,12673,17858,1
283130,2,2,1,27,0,0,0,-1,-1,-1,50309,19521,24197,27385,34958,43887,4032,6274,10127,5697,11853,9838,1
194817,1,1,2,40,0,0,0,0,0,0,82513,73909,60027,41814,29556,38744,10012,5266,817,7219,2823,5006,1
262612,2,1,1,35,0,0,0,0,2,0,84654,77563,68316,65681,51882,47103,12012,20270,8101,9821,9222,5176,0
210742,2,1,2,28,0,0,0,0,0,0,52659,77228,74355,76174,31694,12747,11396,16725,11007,3940,2421,7125,0
47948,2,2,1,40,-1,-1,0,0,0,0,49774,26475,40118,16648,24840,29733,7603,4026,7252,9978,4886,14589,1
76627,1,2,2,33,0,0,0,0,0,0,56354,50233,54134,50626,47091,41689,7630,17310,2564,5577,12910,4210,0
346695,1,2,1,25,0,0,0,0,0,0,85359,86116,80700,51784,73098,84780,16175,20896,11001,17903,11084,15849,0
165168,2,2,1,31,0,0,0,0,0,0,81483,78344,88341,66446,42393,46054,3350,12275,5465,3131,19318,3953,0
139263,2,2,1,51,-1,-1,-1,-1,-1,-1,-6680,8859,6045,25395,3764,-20761,3639,4420,2226,8334,6470,4912,0
312487,1,1,2,29,1,-1,0,0,0,0,26172,12389,37725,33054,12175,11948,9286,18436,7788,9950,1866,1963,0
150832,2,2,1,24,0,0,0,0,0,0,121160,108769,105937,53593,76296,78365,11596,15137,8747,10865,12522,11172,0
328875,2,1,2,29,1,-2,-1,0,0,2,35196,35006,16974,36667,43186,45861,16635,21624,2719,12498,9995,15369,0
209852,2,2,2,42,0,0,2,0,0,0,97577,68889,45116,37963,64047,47423,534,6514,425,5422,950,1216,0
151460,1,3,3,43,1,2,2,-2,-1,-1,36992,18089,-16022,-10847,15883,11949,324,1121,2074,2060,4270,6765,0
185516,1,2,1,58,0,0,2,0,0,0,16789,36577,1722,5393,8117,-1239,475,620,1118,1295,2176,2544,0
218914,1,1,2,31,0,0,2,2,0,0,43289,42614,33594,19853,36427,43373,4149,3460,1918,2032,4183,367,1
151150,2,3,2,37,2,0,0,0,0,0,95516,71685,56576,58355,56718,59270,2567,6259,5908,2158,4887,1338,1
235841,2,2,1,46,0,0,0,0,0,0,71834,116947,91735,77133,97849,75916,5097,1310,12823,3611,7808,5007,0
242540,1,1,2,25,0,0,0,0,0,0,77362,73398,69395,58985,72748,55627,5755,5907,10452,6831,2565,1035,0
243305,2,2,2,40,0,0,0,0,0,0,72235,79608,79304,67139,78590,59460,6580,3049,13626,4554,5444,5065,0
235291,1,1,2,33,0,0,0,0,0,0,103596,79509,83296,66985,79679,73856,6507,2010,13528,4226,5886,4128,0
143747,2,2,1,43,0,0,0,0,0,0,13930,44081,36511,24393,32247,8233,5621,494,3289,479,3067,3999,0
127608,2,1,1,31,0,0,0,2,2,-2,63603,48857,44302,49369,21841,40946,1301,3979,1893,422,2955,3513,0
112313,1,2,2,26,0,0,2,2,2,2,25195,10908,28563,33941,27712,26679,3314,3659,1021,101,1049,1921,1
97940,2,1,2,37,0,0,2,2,0,0,20774,51139,40551,48014,41369,39662,2514,1185,2401,71,4528,4153,0
272800,2,2,2,38,0,0,2,0,0,0,91314,101297,87043,76948,104729,79071,4421,7078,9251,3489,5336,4709,0
87963,2,1,2,34,0,0,0,0,0,0,3179,41730,11574,4642,32821,19812,4333,6152,4123,4111,1868,3844,0
176388,1,1,1,35,0,0,0,0,0,0,75902,90102,70698,58549,54920,44481,3935,3020,8257,2971,4172,1778,0
177776,2,2,1,50,0,0,0,0,2,0,61914,58031,40557,52332,60184,61081,4754,5124,5312,2802,4420,3488,0
36158,2,2,2,23,0,0,0,0,0,0,5137,35155,15383,-16030,13683,-4208,9210,12735,5028,6650,1541,5213,0
230811,2,2,1,34,8,2,0,0,0,0,101806,107441,100289,89774,103603,81417,137,5583,13801,3187,5729,2290,0
158051,2,1,2,32,-1,2,0,0,0,0,108493,65742,51326,77016,67889,57655,974,5925,2890,3020,2716,2409,0
141563,1,2,2,32,0,0,2,0,2,0,60979,52135,55108,45542,41140,39239,3876,1829,2377,1600,2598,1443,1
245372,1,2,2,28,0,0,0,0,0,0,83465,105021,90158,87497,103593,67070,4564,620,14612,4691,6337,2676,0
166783,2,3,1,37,0,0,0,0,2,2,56017,50109,31077,35402,52839,47368,4681,833,4881,4338,3832,1563,0
277095,2,3,1,41,8,2,0,0,0,0,103094,100038,80462,85968,117928,80729,4043,375,10992,2450,7939,3912,0
308830,2,2,2,29,0,2,0,0,0,0,149708,124845,118825,131321,121906,117432,5077,4601,8715,5819,12063,16937,0
220580,2,2,2,26,0,0,0,0,0,0,85635,71855,84014,59308,52532,67648,3630,10114,2383,6688,3593,2548,0
203660,2,2,1,33,0,0,0,0,0,0,75462,79492,73809,60057,35455,44115,2981,6106,4010,1617,4456,2105,0
104881,2,3,1,36,0,0,0,0,0,0,63719,64204,43570,52356,42831,53071,2480,7692,3055,2880,2108,2212,0
151164,1,2,2,30,0,0,0,0,0,0,94520,70067,72171,53593,43970,70977,4229,4069,3682,2183,5070,3829,1
122522,2,1,2,29,0,0,0,0,0,0,61913,71317,69295,63894,45852,43143,2662,5139,4330,1986,2518,5604,0
299517,2,3,2,44,0,0,0,0,0,0,97889,89356,85927,86165,75674,51641,4875,10972,6684,2379,1941,7644,0
110999,1,2,2,47,0,0,0,0,0,0,38191,64567,43166,47188,51686,26208,2267,5226,2095,2438,940,1094,0
124596,2,2,1,27,0,0,0,0,0,0,72874,51445,47750,58838,60558,52584,2544,4853,2863,1651,3819,2253,0
152131,2,3,2,40,0,0,0,0,0,0,65664,35938,30763,47727,29345,23408,1285,8187,407,3102,3215,510,1
167161,2,2,2,40,0,0,0,0,0,0,57540,57155,48756,44644,59405,54609,3896,2362,1736,4394,3385,4902,0
60906,2,3,2,41,2,0,0,0,0,0,65911,47936,18680,33683,30113,46414,1818,3307,3708,5178,3898,755,0
128383,2,2,2,30,2,0,0,0,0,0,55326,22567,27496,19387,40131,45927,2240,1875,3075,2931,4976,95,1
192571,1,3,1,37,0,0,0,0,0,0,90757,77546,59422,50260,29133,58177,3234,7882,3002,5375,3683,66,0
139148,2,2,2,38,0,0,0,0,0,0,68725,93379,62502,55355,52309,44229,3458,2100,3294,2138,3511,7028,0
351231,2,1,2,32,0,2,-1,0,0,0,138195,114035,136370,129427,94813,109554,4904,9111,10339,6969,6494,14607,0
83913,1,2,1,31,0,0,0,0,0,0,63943,40357,54295,35658,37401,47722,3163,3549,3303,2493,1595,1088,0
100070,2,3,1,30,2,3,0,0,0,0,83452,51587,38554,69307,63474,46397,2041,892,6018,2298,7225,6435,0
171169,2,1,1,24,0,0,0,0,0,0,63304,84708,72827,61434,34928,66921,2419,7787,3406,5000,1762,3909,0
170937,1,2,2,31,0,0,0,0,0,0,85888,52531,75198,61247,45400,57827,3433,8755,3660,5329,908,591,0
28908,2,1,2,54,2,0,0,0,0,0,36848,66715,50580,27841,26162,16388,1947,4071,2509,2511,446,3445,0
237915,2,2,1,38,0,0,0,0,0,0,112799,105367,65855,68024,49210,79692,5175,4931,4919,3158,6040,5213,0
140862,2,1,2,37,0,0,0,0,2,0,31525,61550,40191,40011,45010,38933,3929,3470,104,5838,263,2381,0
193504,2,1,2,39,0,0,0,0,0,0,53866,74342,76853,66645,33589,26497,2430,11295,2353,3669,741,1472,0
169267,2,1,2,31,0,0,0,0,0,0,35652,94804,58005,36696,37486,46315,3935,7815,1388,2510,2233,3131,0
204021,2,1,1,34,0,0,0,0,0,0,100709,77798,67847,72984,54996,82688,5110,4265,6565,5473,3587,4099,0
229135,1,3,1,48,0,0,0,0,0,0,76673,65643,27926,47522,41491,52683,4082,4261,2721,1743,2714,4214,0
89382,1,2,2,33,0,0,2,0,0,0,42414,31153,60538,50276,27787,20830,1035,6438,2646,2187,107,2439,0
105030,2,2,2,36,0,0,0,0,0,0,73267,42227,38255,47122,36507,60407,4122,1472,5947,2327,3238,2323,0
83412,1,1,2,39,0,0,0,0,0,0,75893,47415,32594,43213,32738,25491,2138,2529,1299,4095,4724,2600,1
174831,2,2,2,43,0,0,0,0,0,0,40770,58682,53339,22944,34619,24691,3810,1064,1299,4860,2083,1572,1
240114,2,3,1,32,0,0,0,0,0,0,68416,50024,42971,54423,33359,21719,3072,5180,3132,3580,656,565,0
158429,1,2,1,47,0,0,0,0,0,0,90858,75646,51861,60778,47891,51601,3988,2354,5160,933,3769,8150,0
430432,2,2,2,28,0,0,0,0,0,0,113794,118424,120659,84446,83792,116758,6661,12545,8806,7665,3577,6199,0
156350,2,2,2,31,0,0,0,2,0,0,48132,62845,33574,33086,37716,47174,3314,3428,1403,3554,3047,1367,0
162444,1,3,1,30,0,0,0,0,0,0,76003,49111,37814,29527,29734,32916,1924,334,3076,2674,3796,3211,1
57321,2,1,2,34,0,0,0,0,0,0,83333,80042,69285,68524,38365,60383,4167,2804,5000,2435,3173,7492,0
190505,2,2,2,32,0,0,0,0,0,0,57819,83456,82009,67289,61485,54960,4626,163,4834,1410,3260,8351,0
65326,1,1,1,23,0,2,0,0,0,2,65788,55796,76436,72386,61230,62919,1449,724,2756,4397,3700,3152,0
371246,2,2,1,45,0,0,0,0,0,0,162518,134715,125441,130062,94742,62711,2994,9250,8339,2210,3282,8609,0
53133,1,3,1,30,3,2,2,0,0,0,60028,68962,79389,65063,36066,14402,2079,5302,600,1203,1182,3226,1
176083,1,2,2,32,0,0,0,0,0,0,34315,29936,41472,43654,25907,31710,200,859,3458,350,4,1864,0
280859,1,2,2,37,0,0,0,0,0,0,107655,86916,103489,94893,74336,41931,2456,5357,5914,2452,1138,6627,0
236760,1,3,1,33,0,0,0,0,0,0,128506,84371,88714,82354,70103,71142,3356,2002,7433,1851,5349,7677,0
198089,2,1,2,28,0,0,0,0,0,0,158552,130643,116713,121050,86834,67548,5649,3337,4548,2650,2592,11259,0
432814,1,1,2,27,0,0,0,0,0,0,119797,98734,94796,114046,90427,68537,2080,5519,10516,2844,6261,8660,0
175096,1,2,1,23,0,0,0,0,0,0,75311,108514,107312,67178,67741,77296,4225,9707,3372,4501,1550,2865,0
123262,2,2,1,27,0,0,0,0,0,2,92511,84794,95517,95488,102948,93934,3453,3235,6987,3363,6277,1300,0
227694,2,2,2,33,0,0,0,0,0,0,80687,32699,46780,64074,29191,27693,1487,1171,3084,2645,2398,2541,0
197352,1,2,1,37,0,0,0,0,0,0,38672,40589,46264,47897,36271,25021,790,573,4574,827,2648,1952,0
268767,2,2,2,35,0,0,0,2,3,0,120300,133231,129908,105952,85940,68539,5614,8272,3564,4210,601,8713,0
237392,2,2,1,45,1,0,0,2,0,0,58737,64485,23807,30777,41391,52686,1821,2840,1192,955,2603,3616,1
156340,2,2,1,29,0,0,0,0,0,0,45457,42382,47732,45929,37308,19862,112,542,2873,908,3065,2045,0
145478,2,3,2,26,0,0,0,0,0,0,66402,92837,69948,68820,46927,44846,1936,5881,3021,180,2197,2506,0
102279,2,2,1,30,0,0,0,0,0,0,88820,71705,74625,82862,36496,52949,1393,6739,5894,421,3330,3002,0
130907,2,2,1,45,0,0,0,0,3,0,109913,101213,100210,68616,54662,35867,4106,4566,3553,1132,1305,4242,0
234435,2,2,1,31,0,0,0,0,0,0,76219,91277,95536,93907,79508,69241,1582,5449,6596,2932,4347,1570,0
162175,1,1,2,28,0,0,0,2,0,0,85671,62744,60221,79971,70501,57745,4708,1383,2969,3145,3461,5099,0
218490,2,3,2,37,0,2,0,0,0,2,106907,110955,112626,92493,80930,55549,4383,2623,2004,5028,2127,6104,0
251892,2,2,1,27,0,0,0,0,0,0,124124,106454,81739,76209,55978,43449,2265,5591,3577,4754,3306,4079,0
317680,2,2,1,34,2,0,0,2,0,0,98668,71605,60627,73754,79666,69024,3973,6678,2121,2999,3650,386,1
218203,1,1,2,46,0,0,0,0,0,0,42493,61234,66321,76012,54696,54501,43,6620,2835,4070,2408,290,0
273596,2,2,1,38,0,0,0,0,0,0,114024,87849,92223,90216,82121,76824,4241,5480,5149,1175,1103,5040,0
261143,1,1,2,32,2,0,0,2,0,0,143117,103145,97995,101051,90970,44607,3887,3407,2971,1345,3732,9650,0
177244,2,1,2,35,0,0,0,0,0,0,90788,81901,90601,73159,55124,61538,2861,2251,6684,4289,1097,5705,0
177382,2,2,2,46,1,0,0,0,0,0,121448,125890,92142,68298,43972,44507,3143,1176,2503,3668,4930,2067,1
75834,1,1,2,21,0,0,0,0,0,0,-36348,-13217,49448,22702,15201,477,1324,2594,3319,2710,2566,940,0
56506,1,2,2,38,0,0,0,0,0,0,62898,52889,51262,28235,6814,9214,1365,7827,2614,2311,1294,2110,1
129759,2,3,2,43,2,0,0,0,0,0,116453,69384,59281,74711,60540,73152,2820,3588,3162,1477,5147,2345,0
170325,1,1,2,35,2,0,0,0,0,2,141146,132718,127558,94399,73733,113097,2530,14645,2787,1788,2657,3908,0
67575,1,1,2,32,0,0,0,2,0,0,10367,15514,35140,30391,21158,27261,308,1924,1331,2353,4170,2943,0
97744,1,2,1,29,0,0,0,0,0,0,57528,2179,29499,42379,23887,28465,2572,4255,585,3182,4662,407,0
121194,1,3,1,46,0,0,0,0,2,0,40721,69959,47825,42655,43945,58831,1553,3471,6287,448,4657,304,1
65534,2,3,1,31,0,0,0,0,0,0,30897,52190,53728,48178,54322,70193,1168,1201,3824,2013,3565,2185,0
127918,1,2,1,30,0,0,2,0,0,0,79353,61117,75592,113974,89933,54949,1893,3201,1030,2778,8063,2417,0
92692,1,2,1,49,1,0,0,0,0,0,43497,40867,33579,20636,9415,-2905,220,2747,2454,6666,4075,240,0
32912,2,2,2,27,0,0,0,0,0,0,26717,71957,20975,3698,13936,14368,2340,2680,1535,2370,1750,4413,0
188758,2,2,2,41,0,0,0,0,0,0,91383,102264,82805,56654,59931,90497,3923,6691,67,2000,2871,2724,0
111027,1,2,2,44,0,0,0,2,2,0,-17522,-5880,20443,17968,-2519,-3929,2898,8119,709,3854,2931,4064,0
99488,1,2,2,22,0,0,0,0,0,0,76420,104020,95540,39871,41620,54316,1858,2171,3537,468,3178,2720,1
117679,2,2,2,42,0,0,0,0,0,0,53738,34693,37340,31058,35144,35181,1570,949,3039,3928,4962,1687,0
169832,1,2,1,38,0,0,2,0,0,0,7475,14434,33362,42415,49283,17894,2229,4213,1526,2471,4677,5023,0
114250,2,1,2,39,0,0,2,0,0,0,24015,28225,42611,51971,44157,25632,1918,1930,542,4344,4410,2124,0
148050,2,3,1,29,0,0,0,0,0,2,45217,50786,80668,56078,70850,66544,2122,3796,4098,2863,5425,1769,0
180992,1,2,1,44,0,0,0,0,0,0,98862,81268,96098,78838,48395,28840,2197,10784,2125,1852,4153,273,0
97461,1,2,2,35,0,0,0,0,0,0,37828,14253,43207,26099,17842,12997,2375,4017,3238,4553,5433,1047,0
33827,1,3,2,25,0,0,0,2,0,0,41552,11215,23449,29275,14209,28005,2447,3291,192,2735,3321,747,0
54912,1,2,2,37,2,0,0,0,0,0,54481,39681,44679,34488,22836,16014,1529,3286,3818,1703,2815,2620,0
124401,2,2,2,44,0,0,0,0,0,0,74347,64269,35778,29167,20263,15774,2476,2075,784,2769,4099,2404,0
108556,2,1,1,33,0,0,0,0,0,0,34848,46253,33017,34103,18463,24265,1479,7553,1128,4096,5034,1603,0
70652,1,1,2,35,0,0,0,0,0,0,63680,54464,33655,38798,29934,31507,2057,2394,3226,2567,3896,1986,0
38240,1,2,2,33,0,0,0,0,0,0,63992,50149,47543,29414,5100,9864,3694,5694,2601,1734,2093,486,0
91845,1,2,1,44,0,0,0,0,0,0,39289,52768,38349,23806,33825,56518,2911,341,3920,2055,2747,4959,0
80606,2,2,2,40,0,0,0,0,0,0,61953,64885,47220,55565,69026,71472,1455,5645,50,1844,5769,4474,0
132923,1,2,2,33,0,0,0,0,0,2,83342,73177,88800,63558,48717,43623,3383,8978,234,4363,1932,1163,0
180765,2,3,1,21,0,0,0,0,0,0,83591,76020,70497,68888,51234,44000,2635,1456,897,3351,4256,3037,0
138154,2,1,2,34,0,2,2,0,0,0,107071,125520,128781,116421,105772,95712,2352,4768,2659,1717,4272,5173,0
169167,2,3,2,21,0,0,0,0,0,0,127385,160369,164587,101582,95202,113775,5051,16598,6292,3556,91,6000,0
100188,2,3,2,57,0,0,0,0,0,0,31581,81245,49309,30864,15806,21921,3129,8674,43,2116,1192,4313,0
187822,2,2,1,22,0,0,0,0,0,0,75795,68411,78049,100852,74931,58158,2335,6417,1156,2730,7064,2022,0
106747,1,2,1,56,0,0,0,0,0,0,79164,91691,89763,62597,37456,44584,3892,9275,1453,1586,530,3571,0
108034,2,2,2,42,2,0,0,0,0,0,107699,108473,73677,55402,39750,50739,1236,3437,2092,2148,2500,2141,1
182259,2,2,2,34,2,0,0,0,0,0,139856,101379,91239,84378,57192,55687,3538,7605,1365,1643,5126,1205,0
116344,1,2,2,24,0,0,0,0,0,0,102247,109649,97140,71013,56934,50906,3972,3474,5238,483,4058,4067,0
95257,2,1,2,25,0,0,0,0,0,0,92270,95962,83751,65373,62128,80821,2809,560,3064,139,3953,5312,1
