age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,class-label
31,Private,186075,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,5356,182,49,United-States,1
26,Private,259138,Some-college,12,Never-married,Other-service,Own-child,Black,Female,6,11,59,United-States,0
25,Private,227604,HS-grad,11,Never-married,Sales,Not-in-family,White,Male,501,35,59,United-States,0
26,Private,57365,HS-grad,10,Married-civ-spouse,Other-service,Husband,White,Male,78,30,52,United-States,0
35,Private,94764,Bachelors,16,Never-married,Prof-specialty,Not-in-family,White,Male,351,5,30,United-States,0
48,Private,14387,Bachelors,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,372,40,33,United-States,0
24,Private,217086,Bachelors,11,Never-married,Craft-repair,Own-child,White,Male,490,31,65,United-States,0
36,Private,153053,11th,10,Married-civ-spouse,Sales,Wife,White,Female,483,47,50,United-States,0
55,Self-emp-not-inc,229578,Bachelors,11,Married-civ-spouse,Transport-moving,Husband,White,Male,4281,13,48,United-States,0
42,Private,257797,HS-grad,10,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,1018,7,35,United-States,0
56,Local-gov,148118,Some-college,8,Married-civ-spouse,Other-service,Husband,White,Male,282,5,58,United-States,1
38,Self-emp-not-inc,90995,HS-grad,10,Never-married,Sales,Other-relative,White,Female,96,18,36,United-States,1
45,Self-emp-not-inc,143076,Bachelors,15,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,5489,30,31,United-States,1
35,Private,67177,Bachelors,9,Married-civ-spouse,Sales,Husband,White,Male,1809,41,37,United-States,0
32,Private,117480,HS-grad,10,Married-civ-spouse,Tech-support,Not-in-family,White,Female,488,2,35,United-States,0
42,Self-emp-inc,218757,Assoc-acdm,11,Married-civ-spouse,Protective-serv,Husband,White,Male,2587,0,42,United-States,1
50,Private,199097,HS-grad,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,4920,81,60,United-States,1
47,Private,169927,HS-grad,10,Married-civ-spouse,Sales,Husband,White,Male,270,3,43,United-States,1
26,Private,218007,HS-grad,7,Married-civ-spouse,Craft-repair,Husband,White,Male,953,4,40,United-States,0
56,Self-emp-not-inc,36842,Assoc-voc,15,Married-civ-spouse,Sales,Husband,White,Male,790,28,40,United-States,0
50,Private,225114,HS-grad,8,Married-civ-spouse,Transport-moving,Husband,White,Female,1777,1,48,United-States,0
43,Private,353219,Some-college,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1272,8,51,United-States,0
32,Self-emp-not-inc,324814,HS-grad,9,Never-married,Other-service,Husband,Black,Male,856,17,39,United-States,0
56,Self-emp-not-inc,180281,HS-grad,10,Never-married,Other-service,Not-in-family,White,Female,3564,30,19,United-States,0
52,Private,246400,Some-college,11,Never-married,Machine-op-inspct,Not-in-family,Black,Female,2920,33,30,United-States,0
27,Private,184521,Some-college,11,Never-married,Prof-specialty,Not-in-family,White,Male,1766,44,44,United-States,0
38,Private,30827,HS-grad,7,Never-married,Other-service,Not-in-family,White,Male,1564,9,41,United-States,0
27,Private,451693,Some-college,9,Married-civ-spouse,Sales,Husband,Black,Male,617,38,40,United-States,0
43,Private,222904,Bachelors,11,Never-married,Machine-op-inspct,Husband,White,Male,1701,9,43,United-States,0
34,Private,203050,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,214,8,39,United-States,0
49,Private,181433,Masters,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,291,0,44,United-States,1
18,Private,239648,Some-college,9,Never-married,Machine-op-inspct,Unmarried,White,Female,48,46,24,United-States,0
44,Local-gov,147501,Some-college,11,Never-married,Craft-repair,Unmarried,Black,Female,73,14,30,United-States,0
22,Federal-gov,147692,HS-grad,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,303,11,48,United-States,0
39,Self-emp-not-inc,235621,Some-college,11,Never-married,Craft-repair,Husband,White,Male,44,4,55,United-States,0
27,Private,238772,Some-college,10,Never-married,Machine-op-inspct,Unmarried,White,Female,67,10,30,United-States,0
38,Private,177740,HS-grad,12,Never-married,Adm-clerical,Wife,White,Female,1368,9,42,United-States,1
40,Private,166424,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,3486,5,38,United-States,1
51,Local-gov,179638,HS-grad,10,Never-married,Exec-managerial,Other-relative,White,Female,2459,10,53,United-States,1
48,Federal-gov,83811,HS-grad,12,Never-married,Exec-managerial,Not-in-family,White,Male,1805,54,46,United-States,1
48,Private,86261,Bachelors,15,Married-civ-spouse,Sales,Husband,White,Male,1363,0,58,United-States,1
36,Private,122563,HS-grad,7,Never-married,Prof-specialty,Not-in-family,White,Female,738,55,48,United-States,1
46,Private,145414,Bachelors,16,Never-married,Exec-managerial,Not-in-family,Black,Female,2466,2,30,Mexico,0
22,Private,299552,HS-grad,5,Never-married,Craft-repair,Not-in-family,White,Male,197,18,40,United-States,1
53,Self-emp-not-inc,225477,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,832,36,29,United-States,1
58,Self-emp-not-inc,127503,Bachelors,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,1459,46,47,United-States,0
39,Private,117682,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,974,17,30,United-States,1
22,Self-emp-not-inc,232202,HS-grad,10,Married-civ-spouse,Sales,Husband,Black,Male,508,3,36,United-States,0
30,Self-emp-not-inc,153770,HS-grad,10,Divorced,Exec-managerial,Unmarried,Black,Female,206,20,58,United-States,0
35,Self-emp-not-inc,163229,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,458,52,51,United-States,0
32,Private,135450,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,906,9,47,United-States,1
60,Private,197164,Some-college,11,Divorced,Adm-clerical,Other-relative,White,Female,310,25,33,United-States,1
34,Private,308204,Bachelors,12,Married-civ-spouse,Adm-clerical,Husband,White,Female,393,42,38,United-States,1
53,Private,18826,Some-college,12,Married-civ-spouse,Transport-moving,Husband,White,Male,656,15,47,United-States,1
34,Private,211443,Some-college,11,Divorced,Exec-managerial,Wife,White,Female,316,17,35,United-States,0
32,Private,196054,Bachelors,15,Married-civ-spouse,Prof-specialty,Husband,White,Female,157,48,52,United-States,1
42,Private,23881,HS-grad,9,Divorced,Exec-managerial,Wife,White,Female,405,3,31,United-States,0
45,Private,117927,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,186,3,62,United-States,0
80,State-gov,154491,Some-college,11,Separated,Exec-managerial,Husband,White,Male,2110,28,55,United-States,1
50,Private,206646,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,1415,34,37,United-States,1
54,Private,274246,HS-grad,9,Divorced,Other-service,Other-relative,White,Female,732,6,31,United-States,0
53,Private,257593,HS-grad,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,238,8,60,United-States,1
54,Private,199767,Bachelors,14,Married-civ-spouse,Transport-moving,Husband,White,Male,794,13,70,United-States,1
27,Private,169979,Bachelors,13,Separated,Exec-managerial,Husband,White,Male,757,35,41,United-States,1
33,Private,264843,HS-grad,11,Married-civ-spouse,Tech-support,Husband,White,Male,390,28,37,United-States,0
33,Private,366317,11th,13,Divorced,Craft-repair,Unmarried,White,Female,195,3,34,United-States,0
58,Self-emp-not-inc,302945,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,1403,1,40,United-States,1
31,Private,184267,Assoc-voc,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,3151,30,38,United-States,1
45,Private,69722,Bachelors,12,Married-civ-spouse,Sales,Husband,White,Male,609,10,56,United-States,1
34,Self-emp-not-inc,303547,Bachelors,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,4500,7,50,Haiti,1
47,Private,220731,Bachelors,12,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,617,3,61,United-States,0
43,Self-emp-not-inc,376982,Assoc-acdm,9,Separated,Craft-repair,Unmarried,White,Female,389,10,34,United-States,0
32,Private,225631,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,1007,3,39,United-States,0
56,Private,207844,HS-grad,10,Never-married,Exec-managerial,Not-in-family,White,Male,1405,30,39,United-States,0
49,Local-gov,291573,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,549,34,38,United-States,1
39,Private,34892,Assoc-acdm,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,340,6,36,United-States,0
52,Private,277638,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1389,16,61,United-States,0
30,Private,180614,HS-grad,13,Married-civ-spouse,Adm-clerical,Husband,Black,Male,1617,33,54,United-States,0
36,Private,96661,HS-grad,11,Never-married,Tech-support,Other-relative,White,Male,1195,4,43,United-States,0
41,Private,184835,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Black,Male,717,12,40,United-States,1
49,Private,184751,HS-grad,11,Married-civ-spouse,Other-service,Husband,White,Male,603,16,47,United-States,1
64,Private,172094,Bachelors,12,Married-civ-spouse,Craft-repair,Husband,White,Male,1585,17,32,United-States,1
50,Private,322244,Bachelors,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,1363,18,35,United-States,0
57,Private,263839,HS-grad,11,Married-civ-spouse,Prof-specialty,Husband,Black,Male,128,22,48,United-States,1
42,Private,284312,HS-grad,7,Never-married,Adm-clerical,Own-child,White,Male,939,10,41,United-States,0
27,Private,208002,9th,11,Married-civ-spouse,Sales,Husband,White,Male,1092,22,39,United-States,0
63,Private,258591,HS-grad,10,Never-married,Craft-repair,Not-in-family,White,Male,868,4,43,United-States,1
41,Private,158317,Assoc-voc,8,Never-married,Craft-repair,Own-child,White,Male,474,1,26,United-States,0
17,Private,251955,HS-grad,10,Divorced,Craft-repair,Unmarried,Black,Female,1180,3,51,United-States,0
57,Private,61563,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,207,25,49,United-States,0
45,Private,268522,HS-grad,10,Divorced,Adm-clerical,Not-in-family,White,Female,226,32,32,United-States,0
45,Federal-gov,182696,Some-college,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,1712,15,27,United-States,0
38,Private,142187,Some-college,10,Divorced,Exec-managerial,Unmarried,Black,Male,435,0,42,United-States,0
29,Private,271347,Some-college,11,Divorced,Adm-clerical,Unmarried,White,Female,894,14,46,United-States,0
48,Private,282889,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,318,16,39,United-States,0
27,Private,235806,HS-grad,10,Divorced,Craft-repair,Unmarried,White,Male,301,5,53,United-States,0
46,Local-gov,123401,HS-grad,10,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,629,9,64,United-States,0
41,Private,140812,HS-grad,10,Divorced,Adm-clerical,Unmarried,White,Female,421,9,51,United-States,0
27,Private,94245,HS-grad,13,Never-married,Tech-support,Own-child,White,Female,546,29,45,United-States,0
57,Private,224290,Some-college,15,Divorced,Exec-managerial,Unmarried,White,Female,527,32,39,United-States,0
20,Private,269836,HS-grad,12,Never-married,Tech-support,Own-child,White,Female,555,21,33,United-States,0
51,Private,143374,10th,10,Divorced,Exec-managerial,Not-in-family,White,Female,1086,32,44,United-States,0
46,Private,288845,Some-college,9,Divorced,Adm-clerical,Unmarried,White,Female,122,6,39,United-States,0
49,Private,254542,HS-grad,16,Divorced,Exec-managerial,Unmarried,Black,Female,552,38,46,United-States,0
25,Federal-gov,98684,Some-college,12,Never-married,Adm-clerical,Not-in-family,White,Female,89,27,40,Philippines,0
37,Local-gov,236192,Some-college,14,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,546,55,32,Ecuador,0
18,Private,96446,Some-college,7,Never-married,Craft-repair,Not-in-family,White,Female,225,33,39,United-States,0
54,Private,251618,Some-college,12,Divorced,Adm-clerical,Unmarried,White,Female,300,3,56,United-States,0
42,Private,37381,HS-grad,4,Divorced,Other-service,Not-in-family,White,Male,292,33,42,United-States,0
43,Private,134058,Assoc-voc,7,Never-married,Craft-repair,Not-in-family,White,Female,608,26,34,United-States,0
22,Private,45070,Assoc-voc,7,Never-married,Craft-repair,Not-in-family,White,Male,671,61,42,United-States,0
46,Federal-gov,114651,HS-grad,15,Never-married,Adm-clerical,Unmarried,White,Female,570,24,40,United-States,0
47,Private,298407,HS-grad,10,Divorced,Exec-managerial,Unmarried,White,Female,1443,22,36,United-States,0
53,Private,70282,HS-grad,11,Divorced,Adm-clerical,Unmarried,White,Female,716,18,30,United-States,0
24,Private,227343,7th-8th,7,Never-married,Sales,Not-in-family,White,Male,465,26,32,United-States,0
30,Private,261200,HS-grad,14,Never-married,Exec-managerial,Own-child,White,Male,91,52,37,Canada,0
18,Private,249701,7th-8th,5,Never-married,Other-service,Not-in-family,Black,Female,301,23,16,United-States,0
38,Private,146332,7th-8th,4,Separated,Other-service,Not-in-family,White,Female,379,40,37,United-States,0
37,Private,114224,7th-8th,4,Divorced,Other-service,Not-in-family,White,Female,394,24,27,United-States,0
50,Private,98209,10th,9,Divorced,Other-service,Not-in-family,White,Female,400,45,50,United-States,0
55,Private,17176,Masters,10,Divorced,Adm-clerical,Unmarried,White,Female,600,37,43,United-States,0
28,Private,154799,HS-grad,11,Never-married,Other-service,Own-child,White,Female,367,25,38,United-States,0
28,Private,295571,7th-8th,7,Never-married,Craft-repair,Not-in-family,White,Male,49,37,26,United-States,0
24,Private,26613,10th,6,Never-married,Craft-repair,Not-in-family,White,Female,189,51,36,United-States,0
36,Private,158130,7th-8th,5,Separated,Other-service,Not-in-family,White,Female,409,35,42,United-States,0
44,Self-emp-not-inc,219901,Assoc-acdm,15,Divorced,Exec-managerial,Unmarried,Black,Female,541,22,34,United-States,0
33,Private,150211,HS-grad,7,Separated,Other-service,Unmarried,White,Female,261,18,42,United-States,0
26,Private,224556,12th,10,Never-married,Craft-repair,Not-in-family,White,Female,466,12,28,United-States,0
21,Private,426666,HS-grad,10,Never-married,Adm-clerical,Not-in-family,Black,Male,243,3,35,United-States,0
44,Private,238436,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,82,9,53,United-States,0
30,Private,186699,HS-grad,10,Never-married,Craft-repair,Not-in-family,White,Male,340,10,47,United-States,0
19,Private,130986,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,661,17,30,United-States,0
19,Private,73265,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,756,21,35,United-States,0
48,Private,178800,HS-grad,10,Divorced,Other-service,Unmarried,White,Female,21,34,40,United-States,0
32,Private,243693,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,Female,415,11,46,United-States,0
24,Private,99401,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,377,3,48,United-States,0
33,Private,231559,HS-grad,10,Divorced,Handlers-cleaners,Own-child,White,Male,101,15,38,United-States,0
36,Private,281358,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,384,11,47,Jamaica,0
38,Private,250299,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,152,9,41,United-States,0
38,Private,401620,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,Female,1056,14,40,United-States,0
43,Private,287034,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,373,0,35,United-States,0
51,Private,201159,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,91,17,41,United-States,0
32,Private,231869,Some-college,11,Never-married,Craft-repair,Not-in-family,White,Male,48,1,45,United-States,0
59,Self-emp-not-inc,114011,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,426,2,30,United-States,0
38,Private,160944,11th,11,Divorced,Exec-managerial,Own-child,White,Female,92,1,36,United-States,0
41,Self-emp-not-inc,244582,HS-grad,10,Divorced,Farming-fishing,Own-child,White,Male,446,26,40,Japan,0
29,Private,309028,Some-college,11,Never-married,Sales,Not-in-family,White,Female,110,9,30,United-States,0
21,Private,185139,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,205,20,50,United-States,0
22,Private,193230,Some-college,10,Never-married,Other-service,Other-relative,White,Male,129,14,26,United-States,0
19,Self-emp-not-inc,283516,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,359,9,36,United-States,0
44,Federal-gov,178411,Assoc-voc,8,Never-married,Prof-specialty,Not-in-family,Black,Female,574,29,54,United-States,0
23,Private,199323,Assoc-voc,6,Never-married,Other-service,Own-child,White,Male,247,39,23,United-States,0
42,Private,228768,Bachelors,14,Never-married,Protective-serv,Not-in-family,White,Female,821,9,52,United-States,0
32,Private,94395,HS-grad,10,Never-married,Other-service,Not-in-family,Black,Female,158,1,44,United-States,0
28,Private,252641,Bachelors,11,Never-married,Adm-clerical,Own-child,White,Male,378,20,36,United-States,0
50,Private,274892,HS-grad,10,Divorced,Adm-clerical,Unmarried,White,Female,167,52,42,United-States,0
37,State-gov,230995,Assoc-voc,10,Never-married,Machine-op-inspct,Own-child,Black,Female,88,1,51,United-States,0
37,Private,319079,Some-college,8,Never-married,Handlers-cleaners,Not-in-family,White,Male,55,45,45,United-States,0
49,Local-gov,204810,Bachelors,13,Divorced,Tech-support,Not-in-family,White,Female,576,5,27,United-States,0
35,Private,96610,Assoc-voc,11,Never-married,Adm-clerical,Unmarried,White,Female,171,13,5,United-States,0
41,Private,469583,HS-grad,10,Never-married,Machine-op-inspct,Own-child,Black,Female,490,24,54,United-States,0
55,Federal-gov,68596,Assoc-acdm,8,Widowed,Other-service,Not-in-family,Black,Female,79,43,45,United-States,0
49,Private,245924,Bachelors,11,Divorced,Exec-managerial,Not-in-family,White,Female,260,16,44,United-States,0
42,Private,159156,HS-grad,10,Divorced,Other-service,Other-relative,White,Male,154,26,48,United-States,0
30,Private,37862,Some-college,8,Divorced,Craft-repair,Not-in-family,White,Male,297,57,36,United-States,0
37,Private,72543,HS-grad,6,Never-married,Prof-specialty,Own-child,Black,Female,220,22,36,United-States,0
36,Private,189170,HS-grad,9,Never-married,Sales,Own-child,White,Male,61,13,40,United-States,0
50,Private,145537,Assoc-acdm,10,Divorced,Other-service,Other-relative,White,Female,35,22,39,United-States,0
25,Private,296696,12th,7,Never-married,Prof-specialty,Not-in-family,White,Female,462,2,39,United-States,0
52,Private,255768,HS-grad,8,Never-married,Exec-managerial,Unmarried,White,Female,504,21,49,United-States,0
40,Private,228281,HS-grad,10,Never-married,Exec-managerial,Not-in-family,White,Female,28,17,28,United-States,0
17,Private,153081,Bachelors,11,Never-married,Sales,Not-in-family,White,Female,850,5,30,United-States,0
38,State-gov,294686,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,299,4,48,United-States,0
31,Private,216684,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,340,0,38,United-States,0
45,Self-emp-inc,267461,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,814,2,52,United-States,0
22,Private,151924,HS-grad,10,Never-married,Exec-managerial,Not-in-family,White,Female,335,28,33,United-States,0
32,Private,74061,Some-college,10,Divorced,Other-service,Unmarried,White,Female,244,5,37,United-States,0
21,Private,258430,HS-grad,10,Never-married,Handlers-cleaners,Own-child,White,Female,372,6,31,United-States,0
42,Private,201291,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,1008,16,45,United-States,0
27,Private,120870,Some-college,10,Never-married,Other-service,Own-child,Black,Female,269,4,44,United-States,0
25,Private,110870,Some-college,10,Never-married,Handlers-cleaners,Other-relative,White,Female,215,1,37,United-States,0
47,Private,50505,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Female,991,15,55,United-States,0
38,Private,93703,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,1112,13,33,United-States,0
24,Private,233365,HS-grad,10,Never-married,Sales,Own-child,White,Female,404,7,35,United-States,0
22,Private,135164,Some-college,11,Never-married,Adm-clerical,Not-in-family,White,Female,861,1,41,United-States,0
24,Private,153471,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,446,11,27,United-States,0
33,Local-gov,80929,HS-grad,10,Divorced,Other-service,Not-in-family,White,Male,921,1,44,United-States,0
25,Private,315751,Some-college,11,Divorced,Adm-clerical,Own-child,White,Male,387,7,40,United-States,0
36,Private,30869,HS-grad,9,Separated,Other-service,Not-in-family,Black,Female,197,4,20,United-States,0
28,Private,32669,HS-grad,9,Separated,Transport-moving,Own-child,White,Male,476,5,31,United-States,0
29,Federal-gov,539462,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,377,3,44,United-States,0
45,Private,178702,Some-college,10,Divorced,Other-service,Own-child,White,Female,392,6,36,United-States,0
25,Private,196054,HS-grad,10,Never-married,Exec-managerial,Own-child,White,Male,874,2,38,United-States,0
45,Private,70322,HS-grad,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,828,15,50,United-States,0
23,Private,153554,HS-grad,10,Never-married,Exec-managerial,Not-in-family,White,Male,1293,12,29,United-States,0
28,Private,179680,HS-grad,10,Divorced,Handlers-cleaners,Own-child,White,Female,392,14,36,United-States,0
39,Private,314671,HS-grad,10,Separated,Machine-op-inspct,Not-in-family,White,Male,406,4,35,United-States,0
24,Private,278956,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,396,22,35,United-States,0
34,Private,181300,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,636,6,41,United-States,0
33,Private,93559,HS-grad,10,Never-married,Craft-repair,Own-child,White,Female,520,29,38,United-States,0
29,Private,71970,HS-grad,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,1263,22,45,United-States,0
51,Private,102801,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,334,18,35,United-States,0
20,Private,217039,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,614,19,30,United-States,0
35,Self-emp-not-inc,37687,Some-college,11,Divorced,Other-service,Not-in-family,White,Female,245,0,19,United-States,0
40,Private,277676,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,Female,389,23,52,United-States,0
37,Private,184834,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,White,Female,408,11,27,United-States,0
42,Private,72351,HS-grad,10,Divorced,Adm-clerical,Not-in-family,White,Female,550,9,36,United-States,0
37,Private,176796,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,480,15,49,United-States,0
31,Private,76136,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,713,4,33,United-States,0
47,Self-emp-not-inc,39299,HS-grad,10,Separated,Adm-clerical,Not-in-family,White,Female,552,14,37,United-States,0
33,Private,244883,HS-grad,10,Never-married,Exec-managerial,Not-in-family,White,Female,767,21,41,United-States,0
35,Private,219711,HS-grad,10,Divorced,Handlers-cleaners,Unmarried,White,Male,437,8,42,United-States,0
29,Private,249736,HS-grad,10,Never-married,Other-service,Not-in-family,White,Female,1136,5,45,United-States,0
29,Private,247452,Some-college,11,Never-married,Adm-clerical,Own-child,Black,Female,331,5,37,United-States,0
28,Self-emp-not-inc,208711,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,462,16,46,United-States,0
23,Private,137374,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,667,29,40,United-States,0
38,Private,168570,HS-grad,10,Never-married,Craft-repair,Not-in-family,White,Male,695,0,34,United-States,0
30,Private,482035,HS-grad,10,Divorced,Other-service,Own-child,White,Female,92,10,20,Italy,0
27,Private,251088,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,800,20,31,United-States,0
18,Self-emp-not-inc,188342,Some-college,11,Never-married,Sales,Own-child,White,Male,465,2,36,United-States,0
50,Local-gov,147943,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,502,3,43,United-States,0
29,Private,86764,Some-college,10,Never-married,Other-service,Own-child,Black,Male,463,2,46,United-States,0
35,Private,132245,Some-college,10,Separated,Protective-serv,Own-child,White,Male,206,17,42,United-States,0
47,Private,134970,Some-college,10,Divorced,Other-service,Own-child,Black,Male,258,19,55,United-States,0
43,Private,210548,Assoc-acdm,12,Separated,Exec-managerial,Not-in-family,White,Female,527,30,45,United-States,0
33,Private,77535,Some-college,8,Never-married,Exec-managerial,Own-child,White,Male,448,18,40,United-States,0
24,Private,333527,Assoc-voc,13,Never-married,Exec-managerial,Not-in-family,White,Female,56,8,38,United-States,0
36,Self-emp-not-inc,234337,Masters,12,Divorced,Prof-specialty,Not-in-family,Black,Female,620,16,45,United-States,0
51,Private,28429,9th,13,Widowed,Prof-specialty,Unmarried,Black,Female,1943,14,18,Mexico,0
35,Private,176556,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,302,1,30,United-States,0
23,Private,217618,11th,8,Never-married,Machine-op-inspct,Own-child,White,Female,72,21,53,United-States,0
61,Private,130756,HS-grad,11,Divorced,Other-service,Not-in-family,White,Female,323,10,33,United-States,0
44,Private,70807,Some-college,11,Separated,Machine-op-inspct,Other-relative,White,Female,505,34,27,United-States,0
30,Local-gov,188197,11th,9,Never-married,Adm-clerical,Own-child,Black,Male,537,13,41,United-States,0
32,Private,310838,HS-grad,11,Never-married,Other-service,Not-in-family,White,Male,185,4,47,United-States,0
82,Private,129068,Some-college,9,Never-married,Craft-repair,Not-in-family,White,Female,578,23,42,United-States,0
41,Private,181621,Some-college,12,Divorced,Adm-clerical,Not-in-family,White,Female,843,4,39,United-States,0
58,Private,141722,Masters,11,Never-married,Adm-clerical,Not-in-family,White,Female,698,11,48,United-States,0
50,Self-emp-not-inc,25753,7th-8th,8,Never-married,Sales,Own-child,Black,Female,39,8,34,United-States,0
57,Private,229167,7th-8th,9,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Female,559,5,45,United-States,0
