LIMIT_BAL,SEX,EDUCATION,MARITAL,AGE,PAY0,PAY2,PAY3,PAY4,PAY5,PAY6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,class-label
83477,1,2,1,1,0,0,-2,0,0,0,30554,56878,1563,-315,-17806,11243,9600,-7084,-3148,11195,3387,-5277,0
193495,0,3,2,1,1,0,-2,2,-1,8,86293,139866,111039,57792,97256,49752,2968,22710,3604,-3477,370,-3488,0
414482,0,2,1,1,7,-1,2,-2,5,0,-27077,-115369,-27460,-56450,-8677,-25641,-4782,28938,20221,9938,8060,21107,0
254256,0,0,1,1,0,0,6,0,0,0,145357,63375,67753,90221,101926,67812,8170,8661,-11805,435,9935,3566,0
369242,1,2,1,1,-1,-1,-1,5,0,0,75142,-1595,58174,35904,8205,-5471,13689,16608,5122,-4599,-4794,9771,0
264377,0,1,1,1,-2,7,5,0,8,0,157219,167040,198282,123279,96480,108998,23298,21003,5396,4360,26409,17757,0
65445,0,2,1,1,0,0,6,0,-1,0,50793,27187,25965,-8834,70606,45533,4315,6813,-3442,10261,1986,-7590,0
55505,0,2,2,1,0,-1,8,-1,-1,2,-64224,28821,-15277,21735,-39235,-2069,1015,-4327,-2711,-6619,-6363,-13875,0
217941,1,2,1,1,0,0,1,0,-1,0,127866,168053,86437,137263,109029,105727,26101,8902,13161,10362,18531,11141,0
196898,0,2,1,1,0,0,5,0,0,0,167794,108359,115581,146231,182046,115872,14758,-367,9538,15756,12227,13673,0
-41328,0,2,2,1,0,0,0,0,0,0,4256,36157,-30302,-58451,-36087,6995,-9536,-20245,-14567,-4867,-11496,-19337,0
396405,0,1,1,1,6,-1,-2,0,8,0,51758,5479,95663,20671,11604,43101,8592,14044,4969,1950,23168,23238,0
321554,0,0,1,1,4,0,8,0,0,0,150345,118929,94233,80710,67086,92703,7595,20945,-5423,6396,6438,7599,0
90020,0,1,1,1,0,0,2,0,-1,0,26686,43735,42943,11439,21620,40510,1441,8512,-4165,-4697,-3578,-6186,0
193441,0,0,2,1,4,6,-1,-1,8,-1,-5330,-27613,-39010,-25666,-12323,-5436,3036,-1176,12828,1424,-11092,8372,0
75925,0,1,2,1,4,0,-2,-1,8,2,-29320,22748,-11601,-48879,-17000,-5330,-4035,-33235,-9016,-8474,-15610,-11294,0
180404,0,2,1,1,0,0,0,-2,-2,0,49442,44278,-1422,47540,43504,57715,5990,17049,6878,9445,12217,12451,1
253840,1,1,1,1,0,0,2,-1,-2,2,17937,69772,38564,33582,24818,21477,14372,7141,-7069,15129,4111,18927,0
85999,1,2,1,1,-1,0,2,8,0,7,67763,34138,74702,77122,39173,58090,15647,-13622,7497,4707,8458,13488,0
217635,0,0,2,1,2,2,0,0,2,2,96084,135939,107750,93270,68666,80974,19117,6213,10199,20156,8835,8847,0
116366,0,2,2,1,-2,0,0,0,0,0,98637,91711,64067,93081,63884,72611,513,8001,6319,-11408,4765,2673,0
207568,1,3,2,1,2,0,0,0,0,0,113485,215062,131586,146997,123258,122783,25650,39718,35478,13413,-4274,-1447,0
142017,1,1,2,1,1,0,0,0,0,0,55496,112641,53206,50982,4706,17705,2947,31141,13178,-16513,-1159,276,0
149392,0,2,1,1,0,-1,-1,2,-1,0,18086,26626,45318,47248,26597,-5955,5538,12079,-3886,9913,-9940,8181,0
-4073,0,3,1,1,0,2,2,7,0,0,-7577,-29865,-11161,5930,24084,-28382,-14192,-433,6534,102,3802,2958,1
103586,0,3,2,1,1,0,0,0,0,0,71803,107802,60005,118512,97639,70168,-10251,27624,15815,-7117,5216,-3111,1
99958,0,2,2,1,1,-2,2,0,-2,0,49843,17323,35077,58314,57599,21704,-8362,9646,4615,6746,1723,3309,0
268946,1,1,2,1,7,0,0,0,-2,-2,125047,147452,141328,111050,76606,83206,10864,15055,17236,9247,10410,2432,0
369636,0,1,2,1,0,0,-1,0,-2,-2,14702,53585,24627,10686,-12729,-535,9024,-2400,-2983,8991,-7795,9341,0
-2130,0,1,1,1,7,2,0,2,2,0,60861,62150,81056,70479,73606,41403,-13864,2329,3236,-2815,7051,-7533,0
44359,0,2,1,1,-1,-2,1,0,-2,-1,12345,-6345,11460,-6539,-5218,-40498,-10747,3609,-8469,3906,5124,10973,0
107265,0,2,1,1,3,0,0,0,2,0,79493,117671,99289,133232,108027,101216,9025,2214,9730,15411,4676,11427,0
308722,0,3,2,1,0,0,-2,1,-2,-2,29584,3758,27360,-1237,4422,45346,-1836,11286,12324,-4165,-1714,-5732,0
167307,1,3,1,1,0,0,0,0,0,0,128942,125833,141587,98393,78526,97206,8938,22527,-16182,-4522,-7427,5013,1
111810,1,3,1,1,0,0,0,0,7,0,91076,85461,120699,1733,86362,65623,15586,15520,-7828,13831,4232,13554,0
257402,0,5,1,1,0,0,0,0,0,0,114357,99707,104550,84588,73215,88821,6199,3267,-3956,-9655,12980,13334,0
124500,0,2,2,1,-1,-1,-1,0,-1,2,31437,24669,26586,28036,33222,32328,6399,7482,2626,-2099,6015,9598,1
273296,0,1,1,1,-1,-1,-1,-2,0,0,27862,8717,-37594,6961,32424,24966,1061,-4752,9219,16332,9196,17001,0
10701,1,3,1,1,0,0,0,0,0,0,15533,40340,19600,7871,36181,38337,5025,1137,-10040,-10,4093,9546,1
86978,1,2,2,1,1,-2,0,-2,0,0,50937,31901,15752,27856,32878,38907,-6768,-12460,-18202,20766,-1951,8796,0
-95661,0,2,2,1,-1,0,-1,0,0,0,-45781,-41986,-114052,-22153,-18687,-29319,1092,-3432,-15838,-6303,-10135,7259,0
241235,0,1,2,1,0,0,8,-2,0,-1,67138,31142,40302,56929,45755,88844,1101,9060,29361,7638,20393,5354,0
206985,1,1,2,1,0,-1,-2,-2,-1,-1,53503,30072,14669,9586,67899,39400,1741,18373,13501,17736,10837,16163,0
205402,0,1,1,1,-1,-1,2,2,0,-1,65973,86626,81128,39759,58818,90328,5035,28049,-7688,2953,6434,5783,1
120711,0,4,2,1,0,0,0,0,0,0,128007,118740,120484,65954,47461,78872,9947,17937,-14019,15757,-8061,5635,0
-98980,1,3,2,1,0,0,0,0,0,0,4526,13616,38961,29334,31238,39201,11460,4313,2211,-3697,17187,8379,1
176972,1,2,1,1,-1,-1,6,-2,5,5,-22322,-15959,-45726,-58233,-7014,-7203,7394,-5949,-13478,15927,4067,9745,0
553912,0,1,0,1,1,-1,-1,2,7,0,127443,103325,100931,72491,100120,104401,-742,16169,20183,13552,2845,6570,0
86864,0,3,1,1,1,-1,-1,-1,0,0,45743,50931,10989,35278,36292,11663,9153,13959,14545,-6838,10863,9480,0
196038,0,3,2,1,0,0,0,0,-1,0,48344,61185,65415,30078,54468,57940,-2822,3785,698,2389,937,472,0
160218,1,2,2,1,0,5,0,0,0,0,93685,125419,135054,92951,121931,75426,6351,32915,17314,16801,8123,27343,0
227246,1,2,2,1,-2,-1,-1,-1,-1,-1,-7377,5292,17075,29745,9610,44611,8209,17049,8977,13192,13560,10716,0
138768,0,3,1,1,0,0,0,0,0,0,57821,43930,-12030,46094,45580,52249,-4433,3091,13751,-18606,16662,-1540,1
139095,0,1,1,1,0,0,0,0,0,0,118647,115469,89450,78583,82494,47325,12009,5409,4891,3202,2395,23373,1
191102,0,2,1,1,3,-2,2,-2,0,0,55175,52578,27231,48507,29688,40219,-1273,8442,5016,13576,14271,21003,1
532269,0,1,2,1,-1,-1,-1,-1,-1,0,42772,27687,25216,4051,13241,14044,-1123,13431,159,20536,7681,26454,0
97859,0,1,2,1,0,0,0,-2,0,0,64164,69919,42950,55575,8582,17852,2781,14542,21741,-481,15815,18036,0
76765,1,2,2,1,5,-2,2,-2,-1,8,-997,8670,31798,-10062,32107,21378,3325,15519,3123,9449,12175,7168,0
-29248,1,2,1,1,2,-2,0,-2,0,-2,16626,-17238,-34655,21539,-42984,-27337,-796,-9144,7792,-23214,2518,-1012,1
109570,0,2,1,1,-2,-2,0,-2,4,0,31536,30622,13787,64040,30182,34945,2525,-2024,5082,10384,-900,2417,1
32528,0,2,2,1,2,0,-1,-2,-1,2,52010,40240,11136,21304,18266,23467,-7468,-1063,2474,4752,4675,-3603,0
96081,1,3,2,1,2,-1,2,-2,-1,0,55050,46693,64656,49704,50904,8541,-17298,6354,2603,11147,1362,7506,0
247763,0,1,2,1,0,-1,-2,-1,-1,-1,39011,46539,44325,8250,32376,28452,11846,23964,1350,13708,8723,20267,0
186997,0,2,1,1,-2,-2,-2,-2,-2,2,31993,16625,-10517,20924,-26765,-9255,3180,-14337,-1863,-6127,-4843,-9355,0
-31780,0,2,1,1,2,0,0,0,-1,2,76923,55673,58780,37266,50316,13463,-7019,-8221,-19086,26717,-7218,655,1
-121049,0,2,2,0,0,0,0,0,-1,2,120128,94817,107438,54274,62727,45907,-21878,-14164,-28520,9246,760,-19955,0
324198,1,2,1,1,0,0,0,-1,-1,-2,35740,33273,47747,29187,32976,43152,-1900,7191,4833,7830,9653,-1900,0
36069,0,2,2,1,1,-1,-2,-2,0,-1,-21852,-39512,-34188,-11122,-39496,-25967,14538,-13918,6208,7731,-734,17674,0
272625,0,2,1,1,-1,-1,-1,-1,0,0,-51053,-8106,-15175,-11857,-44801,-4940,22487,15471,25739,-2270,-6113,-6289,0
249571,0,1,1,1,-1,-1,-1,-1,0,0,-66857,-46972,407,-37550,-53922,-12148,15262,-5082,19392,-16570,12559,13969,0
405222,1,4,2,1,1,-2,0,0,-2,-2,95412,40083,84769,31155,68720,59748,-25751,10608,1495,9467,17399,17498,0
60554,0,2,2,1,-1,2,-1,-1,-1,-1,-4375,-746,9090,20908,-209,14128,98,-13679,8777,7155,27916,9340,0
408636,0,1,2,1,-1,0,0,0,0,0,52443,48669,67824,53077,47573,46228,1713,22132,5884,14684,6826,5745,0
67301,1,2,2,1,2,0,0,0,-1,0,6508,4386,63013,28073,25198,29541,-17692,-11778,-9827,11243,22487,-623,0
-53272,0,2,1,1,1,0,2,2,0,0,32168,39903,61610,16118,9696,33150,-12498,6998,-1195,568,6658,-5023,0
49100,0,1,2,1,-2,-1,-1,-2,-2,-2,-21551,3968,-41996,-19227,-41587,-6729,22593,372,11281,4358,-2573,-11148,0
-46839,0,2,2,0,-1,-1,5,2,0,-1,-30726,-8891,-7242,-36552,-46165,-6998,261,-16246,-351,-7267,-487,-8278,0
14723,0,2,1,1,-1,2,-1,-1,0,-1,14939,34792,42763,54092,23716,36775,9509,1207,11450,8749,19532,-191,0
-56552,1,3,2,1,0,0,0,0,0,0,30664,61366,101048,43600,30998,40604,5975,3493,-13652,5771,-1878,-12356,0
78824,1,2,1,1,2,0,0,-1,0,0,59698,44362,33405,39995,-1465,9769,-513,-8171,3006,3007,1334,10409,1
189377,0,1,1,1,0,0,2,0,0,0,88209,65375,31970,41051,45970,45104,1823,-15798,5682,-3728,3179,-3879,0
176998,1,3,1,1,-1,2,0,0,0,0,60706,49303,88820,73593,35678,21899,7122,18900,-1792,-861,-1606,15392,1
-14821,1,1,2,0,1,0,0,0,0,0,-44079,-25018,-44106,-22666,-41037,-33574,14589,-9303,-9700,-17256,-9132,-4181,0
335598,0,3,1,1,0,0,0,0,0,0,42237,28353,76192,69632,72906,67057,-1345,9262,12047,4229,4971,11684,0
-18370,1,2,2,0,0,0,0,0,0,0,51724,33906,79225,70505,50993,45909,-1032,5509,-12209,-15736,-6039,-11490,0
329027,0,1,1,1,0,-1,-1,0,5,-1,-43484,-10936,3799,4121,7051,17312,15163,2359,15877,11324,17560,19934,0
76901,1,2,2,1,0,0,0,0,0,0,45917,45624,48299,31485,62571,27303,13951,2367,-4514,9372,-6953,-13651,0
133448,0,2,2,0,0,0,-1,0,0,0,36649,45834,43926,6423,18643,37639,11669,2413,1100,-9067,4891,-48,0
287426,0,1,2,1,0,0,0,0,3,-1,-8804,-9590,13683,7585,28736,8998,2687,-759,14739,14553,15320,3198,0
263804,0,2,2,1,2,0,0,0,0,0,18170,13481,77006,63160,45748,42221,6378,20049,14869,11580,20341,-3794,0
69908,1,1,1,1,2,0,0,0,-1,0,8416,19797,11160,8023,-6916,-12767,11244,11002,6327,6029,-5448,-1270,0
133648,1,2,1,1,-1,-1,2,0,0,0,25335,40331,61823,28975,42020,20522,8953,20917,2787,8401,-2908,4009,1
361771,0,1,2,1,-1,-1,2,2,0,2,68805,81146,106390,45597,92284,68663,9817,14824,16968,9071,13525,-6678,0
56957,1,1,1,1,0,0,0,-1,-1,0,-59552,-82731,-37096,-45443,-46502,-39345,-14801,12591,18484,1326,11085,5692,0
160469,1,1,2,1,0,0,0,0,2,0,36901,22965,52105,10620,25170,10634,-2626,11610,5846,3220,6881,6519,0
7515,0,2,2,1,0,0,0,0,0,0,-77659,-96089,-14330,-36075,-20148,-35752,-10734,12820,5330,-718,1752,-4967,0
165621,0,3,2,1,0,-1,0,0,-1,-1,44218,-5931,29674,33921,27983,2982,-5629,13771,943,17302,12632,6862,0
191354,0,2,2,1,3,-2,-1,-1,0,0,-13378,-17200,-20001,8328,4100,-725,17017,-12240,8631,6729,6459,3585,0
50722,1,2,1,1,0,0,0,0,0,0,35748,24821,38410,25314,30363,12532,-13519,14172,2611,-5548,-1556,214,1
222403,0,1,2,1,1,2,-1,-1,-1,-2,25183,10733,60222,24274,23470,23416,-9307,9048,16012,9155,11460,-12402,0
312812,1,1,2,1,0,0,0,0,0,2,37530,46422,51347,44223,56718,38107,27851,27707,9247,18118,28462,-3082,0
164256,0,2,1,1,0,0,0,0,0,0,54483,20157,16370,6849,-9930,-1738,-4441,8296,1018,-19667,-12572,30672,0
213820,0,1,1,1,-1,-1,-1,-1,-1,5,11682,-3705,24295,-5417,21509,9378,3699,-21149,-641,10341,-8781,21321,0
96684,0,2,1,1,1,-1,-1,-1,2,0,-31697,-11008,-6373,-2621,18407,13389,9116,-8829,-4192,2644,2959,7248,0
43608,0,2,1,1,0,0,0,0,0,0,2684,-8019,3902,12062,-2592,7050,-5289,-8380,1879,-8560,-11285,13741,0
141112,0,1,2,1,-1,-1,-1,-1,-1,-2,25586,-1348,1212,-8510,6136,-13382,-2335,-6227,-1648,3198,-3065,-1695,0
137655,0,2,2,1,2,-1,2,2,2,-1,-2790,-1305,25994,4002,25854,8969,5665,-7258,-1689,7445,391,-2343,0
-59450,0,2,1,1,0,0,2,2,2,0,-26463,-14736,5834,-20298,4292,153,-20613,-10915,-2805,-10821,-16535,-10811,1
135276,0,2,1,1,-1,-1,2,2,2,-2,24367,23894,60671,-6050,25609,17477,-907,258,-893,6705,12828,-9490,0
237870,0,2,2,1,0,0,0,0,0,0,43243,26357,17183,6414,27134,-765,7184,11158,7709,13007,4079,718,0
394248,0,5,2,1,-1,-2,0,0,-1,0,44523,30385,62320,63622,34839,42469,24241,27127,20567,7298,27851,-7604,0
162495,0,2,1,1,0,0,0,0,0,0,-20313,-5136,10761,26002,27297,27427,-615,7016,3745,1223,7659,5965,1
86158,1,1,2,1,0,0,2,2,0,0,69186,72443,67650,45536,43367,38298,6128,-7605,6628,527,4669,-20207,0
138726,0,1,2,1,0,0,0,2,0,2,96884,52369,45751,34877,49903,25297,8510,3160,-1982,9644,-2736,5257,1
75431,0,2,1,1,0,0,2,0,-1,2,16081,23430,40499,14626,576,-13007,5498,-12047,3671,-13708,3569,-20838,1
244718,0,1,2,1,-1,0,0,0,0,0,79757,46936,79395,42036,28388,48419,14138,14825,15147,-13888,-1683,8461,0
162316,0,1,2,0,-2,-1,2,0,0,0,-4431,-8805,5522,17156,27765,16675,-1009,5710,3183,9506,970,19387,0
144392,1,1,2,0,0,0,-1,-1,0,0,-23096,5556,1349,-15611,-283,-3216,-3072,-295,7856,318,6016,10113,1
118199,1,1,1,1,0,0,0,0,0,0,-3218,5139,48471,15401,28234,19894,3061,6933,-2481,2174,5460,1052,0
382885,0,1,1,0,-1,-1,2,-1,-1,-1,30129,43733,63070,3638,38218,10861,8151,5103,16660,3535,10230,13978,0
79057,1,3,1,1,1,0,-1,0,-2,0,-23802,-9545,-2135,-3058,-21750,-179,-1242,-760,5507,-2234,6528,9342,0
160801,1,1,2,1,0,0,0,0,0,0,102192,93565,89013,92734,81775,90457,19208,-4580,8132,5137,12287,-8212,0
277148,0,1,2,0,-1,-1,2,-1,0,0,24155,28970,35433,13965,28430,11574,-6436,16000,15775,9460,3122,2923,0
54255,1,1,2,1,0,-1,-1,-1,-1,-1,-86669,-84372,-66229,-81345,-53780,-87004,-12998,-7726,1932,8444,-1745,-7908,0
144127,1,2,1,1,-1,0,0,0,0,0,72210,52521,75001,45394,34687,49846,6412,13998,8032,-10775,3107,17957,0
-8674,0,2,2,1,0,0,0,0,0,0,35623,5922,39616,21731,12502,8180,1137,6464,-3971,-1260,-5044,5869,0
250762,0,2,2,1,0,0,0,0,0,0,67448,63802,76829,63067,66097,66224,6619,5604,3270,17,11259,-10559,0
325783,1,2,2,1,2,-1,-1,2,-1,2,-7608,5620,31882,69914,82937,61671,9047,12752,10247,24563,9700,14448,1
15190,0,2,2,1,-1,2,0,2,0,0,338,-19148,-1978,16818,28528,17970,5278,-2347,-1674,6281,-1208,5220,0
-96937,1,2,2,0,2,0,0,0,0,0,20854,3820,21712,15511,-2282,13512,3371,3538,-8247,-10177,-3650,10203,0
172170,0,2,1,1,0,0,0,-2,0,0,10042,15815,8366,26412,15408,14987,-956,435,9878,3627,5834,1065,0
-90880,0,3,1,1,2,2,0,0,0,-2,-11282,3558,44970,3699,14433,30513,-4650,16868,6162,7244,3846,8521,0
-166306,1,2,2,0,1,2,0,2,0,0,19006,-16698,-9151,24829,21870,18053,6268,-6615,-4691,-5370,-7280,1357,1
361168,0,2,2,1,0,0,-1,0,0,0,-31763,3705,3155,21918,28801,20315,11690,650,1807,4752,-742,1872,1
183072,1,2,2,1,0,0,0,2,0,0,13816,32517,21903,-329,11312,3686,10489,-2856,-1170,-2746,1839,3656,1
185520,1,1,1,1,0,0,0,2,-2,-1,30488,41501,42033,-2961,-959,-1630,4434,1386,4448,7015,8453,-6627,0
-4921,1,2,2,1,1,2,-1,2,0,0,-13501,-29336,-6345,29397,33090,28351,2232,-3757,-10141,-1755,-5830,13158,1
3410,1,2,2,1,0,2,0,2,7,0,61500,18430,-3181,-11049,8459,15382,8284,-4471,4894,1805,-3589,-2141,1
97318,0,2,1,1,0,0,0,2,0,2,8729,1448,21819,21691,19480,49,11540,4637,-1830,1329,153,3662,0
170404,0,2,2,1,0,0,0,2,0,0,12963,-2878,13253,15852,13791,15487,7893,6764,2176,8118,2943,9536,0
212688,0,2,2,1,0,2,-2,-2,-2,-2,64100,43671,29540,-31478,-16170,-7511,-8209,2314,5041,-7991,1955,2138,0
52792,0,2,1,1,3,2,2,2,2,0,4099,-2960,14334,7200,23957,10648,5923,4631,-2183,4679,-7376,7305,0
143591,1,3,2,1,1,2,-1,0,0,0,2987,26790,5954,13148,13672,16550,3730,-5710,-2451,3375,957,-5092,0
185240,0,2,2,1,1,0,-1,0,0,0,-6191,13872,72,7556,17531,27907,643,18516,3637,5985,10870,6031,0
146228,0,1,1,1,2,2,-1,-1,0,-1,30779,50562,42865,62343,34395,43208,6399,6594,5044,-8861,-1561,-1776,0
335266,0,2,1,1,-1,2,0,-1,-1,2,81422,68638,67243,73342,58464,58145,12824,7602,27698,17305,12173,17348,1
151086,0,1,2,1,-2,-1,0,0,0,-2,-17846,-31741,2438,26126,4358,6541,-388,9004,-9494,12925,2255,17544,0
30407,0,2,2,0,2,-1,-1,2,0,0,42521,23468,27145,39010,43099,49040,-6284,2460,5971,-7739,-795,9678,0
418767,0,2,1,1,0,0,-1,0,8,0,50130,55113,54485,67653,42350,50487,12633,6649,19672,1366,9142,6870,1
158811,1,1,1,1,1,2,0,0,-2,0,76853,76476,65092,34994,57987,62726,7252,17252,6911,11583,9855,6426,0
229699,1,1,2,1,1,-2,0,-1,-1,5,17545,17307,10995,14262,29661,10979,15950,2547,3137,11501,6910,14359,1
579,1,2,2,0,0,0,-1,2,0,0,84948,95691,57527,56021,31778,39153,22361,-1391,3692,-989,2207,2354,0
258068,0,2,1,1,0,-1,-1,-1,-2,-2,76986,69590,57483,21021,51679,54070,7200,12971,8618,5829,7134,-1505,0
161638,0,2,1,1,0,0,0,0,8,-2,19355,38905,64952,52439,12770,34939,1701,16092,4020,-4208,-561,-3796,0
22914,0,1,1,1,0,-2,-1,2,0,0,2816,16010,26636,42696,46918,49105,1559,-5211,-4875,2807,1609,2902,0
80980,1,3,1,1,1,2,0,0,-1,-1,79100,78309,59928,78185,58876,79133,14008,4743,20027,12692,5383,10137,0
32123,0,3,2,1,1,-1,0,0,2,-2,22534,8116,3231,-17579,-31593,-28870,-837,9586,7376,-2804,422,11162,0
169069,0,3,1,1,1,-2,0,0,0,0,-24786,-15286,-4984,11,27092,6739,1207,-10350,498,26628,13668,6290,0
317473,0,2,2,1,0,0,-1,0,0,0,83773,82139,74522,79704,56804,58965,10542,5379,7198,1949,12905,9614,1
195382,0,1,1,1,1,2,-2,-1,-2,-1,24699,40621,17365,-15462,12649,13577,6476,3220,4371,4222,3281,8337,1
130785,0,2,2,1,0,-1,0,0,-1,0,98466,73938,69368,35776,33432,3306,16395,7671,-2350,14551,6298,3495,0
135771,1,1,2,1,0,0,-1,2,0,0,36937,27180,29997,28485,50116,48150,676,6234,-5935,8538,7606,2585,0
-27053,1,3,1,1,-1,0,0,0,8,0,34939,28536,41707,50378,26881,24253,8310,4595,3655,4981,-6112,2588,0
-80786,0,3,2,1,2,-1,0,2,-1,2,37721,14404,28345,46367,19592,8824,-1803,5040,11646,-2637,-7277,7843,1
311860,0,2,2,1,0,0,-1,0,0,0,50126,54171,31864,46853,50068,19711,9050,15814,10231,5044,391,-3146,0
76507,1,1,1,0,0,0,0,0,-1,-1,6594,5533,-7427,8264,2035,11487,501,-832,7791,9594,4367,10266,0
21110,0,2,1,1,-1,-1,-1,-1,-1,-1,1147,-37204,-35186,-31900,-37941,-45619,-16420,2600,13011,-3868,2290,484,0
148128,0,2,1,0,2,2,-1,-1,-1,0,22491,-4557,6042,32139,42520,27878,694,4461,-4627,11583,399,4000,1
66754,1,3,2,1,-1,0,-1,-1,-1,-1,12757,-1811,3577,3267,2735,-2288,-8107,1099,-3087,5210,9490,3301,1
175260,0,3,2,1,0,0,0,0,0,0,72018,42571,48339,47398,76281,38232,8746,12009,2150,10300,-5060,3606,0
-29897,0,2,2,0,0,0,0,0,0,0,56167,46497,41632,44721,45098,38439,-8835,-4634,9155,-8803,2225,10063,1
108442,1,2,1,1,-1,-1,-1,0,0,0,-3203,8420,24667,30943,26671,14493,3498,23244,11158,1692,-5478,6692,0
91101,1,3,2,1,0,0,0,2,0,0,47226,40388,27091,34188,47584,33387,-679,3563,-3751,5536,5041,3098,0
126410,1,2,1,1,0,0,0,0,0,0,99517,86132,83521,52883,52586,17302,10601,6967,-4720,11170,2352,10254,0
210117,0,1,2,1,-1,-1,-1,0,0,-1,24069,43316,55954,38846,26476,18976,13332,26395,2361,-231,10429,12151,0
154178,1,2,2,1,2,2,0,-1,-1,-2,97571,80056,49831,37111,23669,10002,10314,3667,-5675,9430,6789,-1970,0
163308,0,2,0,1,2,-1,2,2,-1,-1,-20446,-14827,-11189,22384,31603,7715,708,10365,9245,8113,-1046,5985,0
-70006,1,2,2,1,0,0,0,0,0,0,-13912,-6751,44893,34240,38183,27488,3406,6556,-5192,4797,-41,6062,0
107777,0,2,2,1,0,0,-1,2,0,0,31537,22945,23235,26777,11515,2614,2116,6888,525,4436,-1338,7105,0
229877,1,2,1,1,-2,-1,-1,2,-1,0,-25305,-18663,-12364,17794,41944,30081,-1527,12594,-1075,6202,8970,10652,0
58227,1,2,2,0,0,0,0,0,0,0,56959,39442,38267,18688,-4610,8103,748,3788,10742,6017,44,8634,0
140624,0,2,2,1,0,0,-1,2,2,0,-2355,30241,26285,13149,11540,24808,2773,14461,8052,3769,8897,8052,0
147125,1,3,2,1,-1,3,2,2,-1,0,48303,24839,-2612,-3170,10527,-18059,6495,596,-1178,3073,-698,-5765,1
109683,0,2,1,1,1,2,2,0,2,-2,12037,30239,10851,6842,16629,5305,3793,6051,9371,-3182,-6450,-3253,0
34840,0,2,1,1,0,0,0,0,0,0,51592,46173,29789,31311,-809,-2931,1984,-609,-5172,-1081,3143,692,1
28388,1,2,1,1,0,0,0,0,0,-1,-1609,21486,36240,24454,8739,26281,6521,9651,-13583,4439,7500,342,0
-88009,0,2,2,1,0,0,0,0,0,0,33223,45082,42952,10734,11008,14438,12128,-4263,-14684,5691,6281,-7935,1
38023,0,1,1,1,0,0,0,0,0,0,8267,39624,19980,40481,23944,32145,6303,130,8858,2121,2235,12087,0
105246,1,3,1,1,-1,2,0,0,0,0,23902,21686,21942,20787,14959,-7131,9348,-1424,1252,1513,-1922,-488,0
210573,0,1,2,1,0,0,0,-1,0,0,-18591,-10047,4323,57442,27992,30587,-9423,7263,22576,-2472,-5996,12028,0
79747,1,1,2,1,1,-1,-1,0,2,0,-20485,3929,-411,16344,43857,18594,8953,-445,-4513,12462,2396,-1876,1
-126123,0,2,2,1,0,0,0,2,0,0,29332,59883,32169,25435,-2652,324,17345,-5961,-11090,-3033,6232,-427,1
