PAYMENT-DAY,QUANT-ADDITIONAL-CARDS,POSTAL-ADDRESS-TYPE,SEX,MARITAL-STATUS,QUANT-DEPENDANTS,EDUCATION-LEVEL,FLAG-RESIDENCIAL-PHONE,RESIDENCE-TYPE,MONTHS-IN-RESIDENCE,FLAG-MOBILE-PHONE,FLAG-EMAIL,PERSONAL-MONTHLY-INCOME,OTHER-INCOMES,FLAG-VISA,FLAG-MASTERCARD,FLAG-DINERS,FLAG-AMERICAN-EXPRESS,FLAG-OTHER-CARDS,QUANT-BANKING-ACCOUNTS,QUANT-SPECIAL-BANKING-ACCOUNTS,PERSONAL-ASSETS-VALUE,QUANT-CARS,COMPANY,FLAG-PROFESSIONAL-PHONE,MONTHS-IN-THE-JOB,OCCUPATION-TYPE,FLAG-HOME-ADDRESS-DOCUMENT,FLAG-RG,FLAG-CPF,FLAG-INCOME-PROOF,PRODUCT,FLAG-ACSP-RECORD,AGE,class-label
15,0,1,1,2,1,0,Y,1.0,8,N,1,813,14,0,0,0,0,0,0,0,1623,0,Y,N,1,2.0,0,0,0,0,1,N,1,1
20,0,1,0,2,2,0,Y,1.0,24,N,1,2135,325,0,0,0,0,0,0,0,7097,1,Y,N,1,2.0,0,0,0,0,1,N,1,0
25,0,1,1,2,0,0,Y,1.0,21,N,1,610,387,0,0,0,0,0,1,1,3914,1,Y,N,1,1.0,0,0,0,0,1,N,1,0
15,0,1,1,1,2,0,Y,1.0,8,N,1,2332,135,0,0,0,0,0,0,0,1443,0,N,N,1,5.0,0,0,0,0,1,N,1,0
10,0,1,1,1,3,0,Y,1.0,7,N,1,6898,93,1,0,0,0,0,1,1,15024,1,Y,Y,0,5.0,0,0,0,0,1,N,0,0
10,0,1,1,1,4,0,Y,1.0,2,N,1,4185,121,0,0,0,0,0,0,0,11947,1,Y,N,0,4.0,0,0,0,0,1,N,1,1
25,0,1,1,2,0,0,Y,1.0,18,N,1,1903,150,0,0,0,0,0,0,1,5001,1,N,N,0,4.0,0,0,0,0,1,N,1,1
15,0,1,1,1,1,0,Y,1.0,3,N,1,2022,177,0,0,0,0,0,0,0,5255,1,N,N,0,4.0,0,0,0,0,1,N,1,1
15,0,1,1,2,1,0,Y,1.0,2,N,1,1004,255,0,0,0,0,0,1,1,11770,1,N,N,0,4.0,0,0,0,0,1,N,1,0
10,0,1,0,4,1,0,Y,1.0,18,N,1,3101,210,0,0,0,0,0,0,0,9220,1,Y,N,1,1.0,0,0,0,0,1,N,1,0
10,0,1,1,2,2,0,Y,1.0,16,N,1,1537,94,1,0,0,0,0,0,0,1494,1,N,N,0,4.0,0,0,0,0,1,N,1,0
10,0,1,0,2,4,0,Y,1.0,10,N,0,1855,471,1,0,0,0,0,1,1,3800,1,Y,Y,1,5.0,0,0,0,0,1,N,1,1
15,0,1,1,2,1,0,Y,1.0,27,N,0,1486,114,1,0,0,0,0,1,1,6905,1,N,N,1,1.0,0,0,0,0,2,N,0,0
10,0,1,0,2,2,0,Y,1.0,28,N,0,740,65,1,1,0,0,0,1,1,5177,1,Y,N,1,5.0,0,0,0,0,1,N,1,1
5,0,1,0,2,1,0,Y,1.0,15,N,0,824,60,0,0,0,0,0,0,0,6936,1,N,N,1,1.0,0,0,0,0,1,N,1,0
10,0,1,0,6,4,0,Y,2.0,15,N,1,6181,372,0,0,0,0,0,0,0,6298,1,N,N,0,1.0,0,0,0,0,2,N,1,0
10,0,1,0,1,2,0,Y,1.0,6,N,1,1699,234,0,0,0,0,0,0,0,3129,1,N,N,1,1.0,0,0,0,0,1,N,1,0
15,0,1,0,1,0,0,Y,1.0,25,N,1,796,127,0,0,0,0,0,1,1,1252,1,Y,Y,0,2.0,0,0,0,0,2,N,1,1
15,0,1,0,1,2,0,Y,2.0,24,N,1,1474,466,0,0,0,0,0,0,0,21268,1,N,N,1,4.0,0,0,0,0,2,N,1,0
5,0,1,1,2,1,0,N,4.0,26,N,1,1191,214,1,1,0,0,0,0,0,21954,1,Y,N,1,2.0,0,0,0,0,1,N,1,0
10,0,1,1,2,3,0,N,5.0,4,N,1,2530,77,0,0,0,0,0,0,0,10154,1,Y,Y,0,1.0,0,0,0,0,1,N,1,1
15,0,1,0,2,2,0,N,1.0,17,N,1,711,131,0,0,0,0,0,0,0,12288,0,Y,Y,1,2.0,0,0,0,0,2,N,0,0
25,0,1,1,6,1,0,Y,2.0,28,N,1,3588,733,1,0,0,0,1,0,0,33993,1,N,N,1,1.0,0,0,0,0,2,N,0,0
10,0,1,1,4,2,0,Y,4.0,11,N,1,2667,367,0,0,1,1,1,1,0,29664,0,Y,Y,1,2.0,0,0,0,0,1,N,1,0
5,0,1,1,2,2,0,N,4.0,7,N,1,2104,242,0,0,1,1,0,1,0,37598,1,Y,N,1,1.0,0,0,0,0,2,N,1,0
15,0,1,1,2,2,0,N,2.0,7,N,1,1781,183,1,1,0,0,0,0,0,16239,1,Y,N,1,2.0,0,0,0,0,2,N,1,0
10,0,1,1,2,4,0,Y,1.0,7,N,1,2916,434,0,0,0,0,0,0,0,6681,0,N,N,1,1.0,0,0,0,0,1,N,0,0
15,0,1,1,4,2,0,Y,2.0,6,N,1,2183,354,1,1,0,0,0,0,0,16948,1,Y,Y,1,2.0,0,0,0,0,1,N,1,1
10,0,2,1,6,2,0,N,4.0,6,N,0,3610,821,0,0,0,1,1,0,0,30818,1,N,N,0,1.0,0,0,0,0,2,N,0,1
1,0,1,1,2,1,0,N,5.0,20,N,1,1176,340,0,0,0,0,0,0,0,20087,1,N,N,1,1.0,0,0,0,0,1,N,0,0
15,0,1,1,2,2,0,N,2.0,13,N,1,2013,630,1,0,0,0,0,0,0,31408,1,N,N,1,1.0,0,0,0,0,2,N,0,1
5,0,1,0,1,0,0,Y,1.0,26,N,1,1461,158,0,0,0,0,0,0,0,9798,1,Y,N,0,4.0,0,0,0,0,2,N,1,0
10,0,1,0,2,2,0,N,1.0,23,N,1,1604,599,0,0,0,0,0,0,0,12777,1,Y,N,1,1.0,0,0,0,0,1,N,1,0
15,0,1,0,1,1,0,Y,2.0,17,N,1,259,315,0,0,0,0,0,0,0,17691,1,Y,N,1,4.0,0,0,0,0,1,N,1,0
15,0,1,0,1,0,0,N,4.0,30,N,1,2472,606,1,1,0,1,0,0,1,38593,1,Y,N,1,0.0,0,0,0,0,1,N,1,1
5,0,1,1,4,1,0,Y,4.0,33,N,1,2849,793,1,1,1,1,1,0,0,53206,1,Y,N,1,2.0,0,0,0,0,2,N,0,0
10,0,1,1,2,1,0,Y,2.0,26,N,0,2208,69,1,1,0,0,0,0,0,5873,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
25,0,1,0,2,1,0,Y,5.0,14,N,1,1807,244,0,0,0,0,0,0,0,2502,0,Y,Y,1,2.0,0,0,0,0,1,N,0,0
15,0,1,0,2,3,0,Y,1.0,19,N,1,1295,198,0,0,0,0,0,0,0,13357,1,N,N,1,4.0,0,0,0,0,1,N,1,1
25,0,1,0,1,2,0,Y,2.0,5,N,1,2939,264,1,1,1,0,0,0,0,16418,1,Y,Y,1,2.0,0,0,0,0,2,N,1,0
25,0,1,1,2,1,0,Y,1.0,6,N,1,1049,129,0,0,0,0,0,0,0,277,1,Y,Y,0,2.0,0,0,0,0,1,N,0,1
10,0,1,1,2,0,0,Y,1.0,16,N,1,3275,284,0,1,0,0,0,0,0,1420,1,N,N,0,1.0,0,0,0,0,1,N,1,1
20,0,1,0,1,1,0,Y,1.0,47,N,1,135,6,0,0,0,0,0,0,0,6626,0,N,N,1,1.0,0,0,0,0,1,N,1,0
10,0,1,0,1,2,0,Y,1.0,8,N,1,75,233,0,0,0,0,0,0,0,696,0,N,N,0,1.0,0,0,0,0,1,N,1,0
5,0,1,0,2,1,0,Y,1.0,13,N,1,726,134,0,0,0,0,0,0,0,2654,0,N,N,0,4.0,0,0,0,0,2,N,1,1
10,0,1,0,2,3,0,Y,1.0,22,N,1,1388,325,0,1,0,0,0,0,0,1000,1,Y,Y,1,4.0,0,0,0,0,1,N,1,1
10,0,1,0,1,4,0,Y,5.0,1,N,1,1194,335,1,1,0,0,0,0,0,2262,1,Y,Y,1,1.0,0,0,0,0,1,N,1,0
25,0,1,0,2,1,0,Y,2.0,18,N,1,2523,150,0,0,0,0,0,0,0,1548,1,N,N,0,2.0,0,0,0,0,2,N,1,0
15,0,1,0,2,2,0,Y,1.0,2,N,1,2066,12,0,0,0,0,0,0,0,1333,1,N,N,0,4.0,0,0,0,0,1,N,1,0
25,0,1,1,2,1,0,Y,1.0,23,N,1,2464,150,0,0,0,0,0,0,0,1639,1,N,N,1,5.0,0,0,0,0,1,N,1,0
25,0,1,0,2,1,0,Y,1.0,8,N,1,3424,164,0,0,0,0,0,0,0,1834,1,N,N,0,4.0,0,0,0,0,2,N,1,0
25,0,1,1,2,2,0,Y,1.0,25,N,1,2884,76,1,0,0,0,0,0,0,2581,1,N,N,1,5.0,0,0,0,0,1,N,1,0
10,0,1,1,2,1,0,Y,1.0,4,N,1,2989,234,0,0,0,0,0,0,0,1165,1,N,Y,1,4.0,0,0,0,0,1,N,1,0
10,0,1,1,2,2,0,Y,1.0,13,N,1,1347,42,0,0,0,0,0,0,0,2086,1,N,N,1,5.0,0,0,0,0,1,N,1,0
25,0,1,1,2,3,0,Y,2.0,2,N,1,3977,130,0,0,0,0,0,0,0,3114,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
10,0,1,1,2,1,0,N,1.0,11,N,1,1038,60,0,0,0,0,0,0,0,521,1,N,N,1,2.0,0,0,0,0,1,N,1,0
25,0,1,0,4,1,0,Y,1.0,6,N,1,1453,105,0,0,0,0,0,0,0,3356,0,N,Y,1,4.0,0,0,0,0,1,N,1,0
25,0,1,1,2,3,0,Y,1.0,1,N,1,2268,115,0,0,0,0,0,0,0,3274,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
25,0,1,0,2,2,0,Y,1.0,4,N,1,599,218,0,1,0,0,0,0,0,3908,0,N,Y,1,4.0,0,0,0,0,2,N,1,0
10,0,1,0,6,1,0,N,1.0,14,N,1,1087,62,0,0,0,0,0,0,0,3221,0,Y,Y,1,2.0,0,0,0,0,2,N,1,0
5,0,1,0,1,1,0,Y,5.0,8,N,1,1166,78,0,0,0,0,0,0,0,318,0,N,N,1,2.0,0,0,0,0,2,N,1,0
25,0,1,1,1,0,0,Y,1.0,6,N,1,437,203,1,0,0,0,0,0,0,2974,0,Y,Y,1,2.0,0,0,0,0,1,N,1,0
5,0,1,0,2,2,0,Y,1.0,12,N,1,2597,153,0,0,0,0,0,0,0,1310,1,N,N,1,1.0,0,0,0,0,1,N,0,1
5,0,1,1,1,2,0,Y,2.0,14,N,1,1826,77,0,0,0,0,0,0,0,3637,0,N,N,1,1.0,0,0,0,0,2,N,1,1
10,0,1,0,1,1,0,Y,2.0,8,N,1,2544,13,0,0,0,0,0,0,0,2975,1,Y,Y,1,4.0,0,0,0,0,1,N,1,0
10,0,1,0,1,0,0,Y,1.0,22,N,1,769,104,0,1,0,0,0,0,0,1108,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
15,0,1,1,2,1,0,Y,1.0,5,N,1,2529,41,0,0,0,0,0,0,0,1987,1,N,Y,1,5.0,0,0,0,0,1,N,0,0
25,0,1,0,2,2,0,Y,1.0,1,N,1,2368,23,0,0,0,0,0,0,0,4585,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
25,0,1,0,1,2,0,Y,1.0,3,N,1,2525,114,0,0,0,0,0,0,0,5120,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
10,0,1,0,4,1,0,Y,1.0,13,N,1,2374,192,0,0,0,0,0,0,0,4797,1,N,Y,1,1.0,0,0,0,0,1,N,0,1
5,0,1,0,1,0,0,N,1.0,3,N,1,1189,67,0,0,0,0,0,0,0,833,1,Y,Y,1,2.0,0,0,0,0,1,N,0,1
25,0,1,0,2,1,0,N,1.0,16,N,1,1881,2,0,0,0,0,0,0,0,465,1,Y,N,1,1.0,0,0,0,0,1,N,1,0
1,0,1,1,2,2,0,Y,1.0,16,N,1,2508,102,0,0,0,0,0,0,0,3590,0,N,N,1,2.0,0,0,0,0,1,N,1,0
10,0,1,1,2,2,0,Y,2.0,12,N,1,558,36,0,0,0,0,0,0,0,10,0,N,Y,0,2.0,0,0,0,0,1,N,0,1
10,0,1,0,2,1,0,Y,1.0,13,N,1,2820,197,0,1,0,0,0,0,0,524,0,N,N,1,1.0,0,0,0,0,1,N,0,0
5,0,1,1,2,2,0,N,1.0,20,N,1,837,138,1,0,0,0,0,0,0,346,0,N,N,0,2.0,0,0,0,0,1,N,1,0
25,0,1,0,2,0,0,N,1.0,9,N,1,317,136,1,0,0,0,0,0,0,330,0,N,N,0,5.0,0,0,0,0,1,N,1,0
15,0,1,0,1,2,0,Y,1.0,9,N,1,802,114,0,0,0,0,0,0,0,215,1,N,N,0,1.0,0,0,0,0,1,N,1,0
10,0,1,0,2,2,0,Y,1.0,25,N,1,383,137,0,0,0,0,0,0,0,2132,0,N,N,0,5.0,0,0,0,0,1,N,1,0
15,0,1,0,2,1,0,Y,1.0,22,N,1,1785,266,1,0,0,0,0,0,0,953,0,N,N,1,5.0,0,0,0,0,1,N,1,0
10,0,1,1,2,0,0,Y,2.0,1,N,1,326,86,0,0,0,0,0,0,0,448,0,N,N,0,4.0,0,0,0,0,1,N,0,1
25,0,1,1,6,2,0,Y,1.0,13,N,1,571,168,0,0,0,0,0,0,0,14,1,Y,N,1,4.0,0,0,0,0,2,N,0,0
10,0,1,1,1,1,0,Y,1.0,0,N,1,836,143,0,0,0,0,0,0,0,799,1,N,N,1,2.0,0,0,0,0,1,N,1,0
10,0,1,0,1,1,0,N,1.0,6,N,1,2270,237,0,0,0,0,0,0,0,81,0,N,N,1,1.0,0,0,0,0,1,N,1,0
5,0,1,0,2,1,0,Y,2.0,20,N,1,1053,36,1,0,0,0,0,0,0,1242,0,N,N,1,2.0,0,0,0,0,1,N,1,1
25,0,1,1,2,3,0,N,1.0,4,N,1,591,195,0,0,0,0,0,0,0,977,0,Y,N,1,2.0,0,0,0,0,1,N,1,0
20,0,1,0,1,1,0,Y,2.0,15,N,1,315,223,0,0,0,0,0,0,0,162,0,N,N,1,5.0,0,0,0,0,2,N,0,0
10,0,1,1,4,1,0,Y,1.0,34,N,1,1827,205,1,0,0,0,0,0,0,232,0,Y,N,1,1.0,0,0,0,0,1,N,1,0
10,0,1,0,2,1,0,Y,1.0,12,N,1,462,256,0,0,0,0,0,0,0,340,0,N,N,1,2.0,0,0,0,0,1,N,1,1
15,0,1,0,1,1,0,Y,1.0,26,N,1,1717,39,0,0,0,0,0,0,0,442,1,Y,N,1,2.0,0,0,0,0,2,N,0,0
15,0,1,0,2,2,0,Y,2.0,13,N,1,2935,252,0,0,0,0,0,0,0,580,1,N,N,1,1.0,0,0,0,0,1,N,1,1
10,0,1,1,1,0,0,N,1.0,20,N,1,1741,186,0,0,0,0,0,0,0,19,0,N,N,1,1.0,0,0,0,0,1,N,0,0
10,0,1,0,1,1,0,Y,1.0,22,N,1,2057,291,0,0,0,0,0,0,0,378,1,N,N,1,5.0,0,0,0,0,2,N,1,0
10,0,1,1,2,1,0,Y,1.0,23,N,1,1365,66,0,0,0,0,0,0,0,301,1,N,N,0,4.0,0,0,0,0,1,N,1,1
5,0,1,0,1,2,0,Y,1.0,22,N,1,1219,338,1,1,0,0,0,0,0,812,1,N,N,1,4.0,0,0,0,0,1,N,0,0
5,0,1,0,2,1,0,N,1.0,16,N,1,1179,11,1,0,0,0,0,0,0,316,0,N,N,0,4.0,0,0,0,0,1,N,1,1
5,0,1,1,2,2,0,N,1.0,8,N,1,1735,218,0,0,0,0,0,0,0,126,0,N,N,0,1.0,0,0,0,0,1,N,1,0
25,0,1,0,2,2,0,Y,1.0,3,N,1,2482,229,0,0,0,0,0,0,0,344,0,N,Y,1,5.0,0,0,0,0,2,N,1,0
15,0,1,0,2,1,0,Y,1.0,11,N,1,1846,175,0,0,0,0,0,0,0,88,0,N,N,0,1.0,0,0,0,0,1,N,0,0
15,0,1,1,1,3,0,N,1.0,25,N,1,165,306,0,0,0,0,0,0,0,1118,1,Y,N,1,1.0,0,0,0,0,1,N,0,0
5,0,1,0,2,3,0,Y,1.0,17,N,1,1575,145,0,0,0,0,0,0,0,342,0,N,N,1,1.0,0,0,0,0,1,N,1,0
1,0,1,0,1,2,0,Y,1.0,15,N,1,1588,128,0,1,0,0,0,0,0,4,1,Y,Y,1,4.0,0,0,0,0,1,N,1,0
10,0,1,0,1,0,0,N,1.0,19,N,1,1910,151,1,0,0,0,0,0,0,1062,0,Y,N,1,5.0,0,0,0,0,2,N,1,1
5,0,1,0,2,3,0,Y,1.0,7,N,1,219,102,0,0,0,0,0,0,0,847,0,Y,N,1,4.0,0,0,0,0,1,N,1,0
10,0,1,1,2,0,0,Y,1.0,25,N,1,711,5,0,0,0,0,0,0,0,599,0,N,N,0,5.0,0,0,0,0,1,N,1,0
20,0,1,1,1,1,0,Y,1.0,2,N,1,1631,189,0,0,0,0,0,0,0,611,0,N,N,1,5.0,0,0,0,0,1,N,1,0
10,0,1,1,2,2,0,Y,1.0,7,N,1,1491,22,1,0,0,0,0,0,0,1761,1,Y,Y,0,2.0,0,0,0,0,1,N,1,1
15,0,1,0,2,0,0,Y,1.0,10,N,1,2630,61,1,0,0,0,0,0,0,14,0,Y,Y,1,5.0,0,0,0,0,1,N,1,0
25,0,1,1,2,2,0,Y,1.0,23,N,1,553,105,0,0,0,0,0,0,0,693,0,N,N,1,2.0,0,0,0,0,1,N,1,1
10,0,1,1,1,0,0,Y,1.0,12,N,1,445,152,0,0,0,0,0,0,0,138,1,Y,N,1,5.0,0,0,0,0,1,N,1,1
10,0,1,1,1,2,0,Y,1.0,1,N,1,102,105,0,0,0,0,0,0,0,1192,0,Y,N,1,2.0,0,0,0,0,1,N,1,0
5,0,1,0,1,0,0,Y,1.0,10,N,1,1710,258,0,0,0,0,0,0,0,1901,0,N,N,1,5.0,0,0,0,0,2,N,1,0
10,0,1,1,1,2,0,Y,1.0,13,N,1,510,23,0,0,0,0,0,0,0,743,0,Y,Y,1,2.0,0,0,0,0,1,N,1,0
10,0,1,0,1,2,0,Y,1.0,20,N,1,1660,251,1,0,0,0,0,0,0,958,1,N,N,0,5.0,0,0,0,0,1,N,1,1
25,0,1,0,1,1,0,Y,1.0,14,N,1,1304,57,0,0,0,0,0,0,0,498,0,N,N,0,1.0,0,0,0,0,1,N,0,1
15,0,1,0,2,0,0,Y,1.0,6,N,1,1524,25,1,0,0,0,0,0,0,308,0,Y,N,1,2.0,0,0,0,0,1,N,1,0
10,0,1,0,1,1,0,Y,1.0,12,N,1,626,192,0,0,0,0,0,0,0,749,0,N,N,1,1.0,0,0,0,0,1,N,1,0
10,0,1,1,2,3,0,Y,1.0,15,N,1,857,68,0,0,0,0,0,0,0,1894,1,Y,N,1,2.0,0,0,0,0,1,N,1,1
20,0,1,0,1,1,0,N,1.0,13,N,1,2179,138,0,0,0,0,0,0,0,1384,0,N,N,0,5.0,0,0,0,0,1,N,1,1
10,0,1,0,1,1,0,Y,1.0,10,N,1,933,172,0,0,0,0,0,0,0,993,0,Y,Y,0,2.0,0,0,0,0,1,N,1,1
10,0,1,1,2,0,0,Y,1.0,11,N,1,107,181,0,0,0,0,0,0,0,721,1,N,N,0,2.0,0,0,0,0,1,N,0,0
5,0,1,0,2,2,0,N,1.0,8,N,1,1771,342,1,0,0,0,0,0,0,423,0,N,N,1,4.0,0,0,0,0,1,N,1,0
15,0,1,0,5,2,0,Y,1.0,24,N,1,2716,352,1,0,0,0,0,0,0,521,0,N,N,1,1.0,0,0,0,0,1,N,1,0
10,0,1,1,2,2,0,N,2.0,10,N,1,1810,99,1,0,0,0,0,0,0,362,0,N,N,1,1.0,0,0,0,0,1,N,1,0
10,0,1,1,1,0,0,Y,1.0,14,N,1,323,229,0,0,0,0,0,0,0,195,0,N,N,1,4.0,0,0,0,0,1,N,1,0
5,0,1,1,1,1,0,N,1.0,20,N,1,684,210,0,0,0,0,0,0,0,775,0,Y,N,1,1.0,0,0,0,0,1,N,1,0
15,0,1,0,1,1,0,N,1.0,8,N,1,1463,265,0,0,0,0,0,0,0,77,1,N,N,0,4.0,0,0,0,0,1,N,1,0
10,0,1,0,1,1,0,Y,1.0,12,N,1,1680,273,0,0,0,0,0,0,0,421,0,Y,Y,1,1.0,0,0,0,0,1,N,1,0
5,0,1,0,1,1,0,N,1.0,5,N,1,1413,21,0,0,0,0,0,0,0,990,0,Y,N,0,4.0,0,0,0,0,1,N,1,0
10,0,1,0,1,2,0,Y,1.0,19,N,1,1147,188,0,0,0,0,0,0,0,391,0,N,N,1,2.0,0,0,0,0,1,N,1,0
25,0,1,0,1,1,0,Y,1.0,16,N,1,534,151,0,0,0,0,0,0,0,566,1,N,N,1,1.0,0,0,0,0,1,N,1,0
10,0,1,1,2,1,0,Y,1.0,10,N,1,1011,56,0,0,0,0,0,0,0,82,1,N,N,0,2.0,0,0,0,0,1,N,1,0
15,0,1,0,1,2,0,Y,1.0,19,N,1,2864,5,0,0,0,0,0,0,0,1118,0,Y,N,0,2.0,0,0,0,0,1,N,1,0
5,0,1,1,2,0,0,Y,1.0,25,N,1,956,384,1,0,0,0,0,0,0,127,0,N,N,1,4.0,0,0,0,0,1,N,1,1
5,0,1,1,1,1,0,Y,1.0,18,N,1,2492,247,1,0,0,0,0,0,0,603,0,N,N,1,4.0,0,0,0,0,1,N,1,1
25,0,1,1,6,2,0,Y,1.0,0,N,1,202,28,0,0,0,0,0,0,0,803,0,Y,Y,0,2.0,0,0,0,0,1,N,1,0
20,0,1,0,2,0,0,N,1.0,15,N,1,663,362,0,0,0,0,0,0,0,37,0,N,N,1,1.0,0,0,0,0,1,N,0,0
10,0,1,0,1,3,0,N,1.0,6,N,1,544,154,0,0,0,0,0,0,0,1420,0,Y,N,0,2.0,0,0,0,0,2,N,1,0
25,0,1,1,2,1,0,Y,1.0,12,N,1,1697,159,0,0,0,0,0,0,0,71,0,Y,N,1,1.0,0,0,0,0,1,N,0,0
25,0,1,1,1,2,0,Y,1.0,4,N,1,1433,64,0,0,0,0,0,0,0,796,1,Y,N,0,5.0,0,0,0,0,2,N,1,0
10,0,1,1,1,1,0,Y,1.0,10,N,1,3655,448,0,0,0,0,0,0,0,73,0,N,N,1,1.0,0,0,0,0,1,N,1,0
10,0,1,0,1,1,0,Y,1.0,18,N,1,2275,368,0,0,0,0,0,0,0,139,0,N,N,1,1.0,0,0,0,0,1,N,1,0
25,0,1,1,1,2,0,Y,1.0,10,N,1,3623,85,0,1,0,0,0,0,0,2347,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
10,0,1,1,1,1,0,Y,1.0,23,N,1,3588,160,1,1,0,0,0,0,0,2925,1,Y,N,0,1.0,0,0,0,0,1,N,1,0
20,0,1,1,2,1,0,Y,2.0,4,N,1,1430,288,0,0,0,0,0,0,0,73,0,N,N,1,5.0,0,0,0,0,1,N,1,0
10,0,1,1,1,1,0,Y,1.0,15,N,1,3843,129,0,1,0,0,0,0,0,4063,1,Y,Y,0,2.0,0,0,0,0,7,N,0,0
25,0,1,1,1,0,0,Y,1.0,14,N,1,2113,164,0,0,0,0,0,0,0,559,0,N,N,1,1.0,0,0,0,0,1,N,1,0
15,0,1,0,2,1,0,Y,1.0,13,N,1,964,6,0,0,0,0,0,0,0,441,1,N,N,1,1.0,0,0,0,0,1,N,1,0
25,0,1,1,2,1,0,N,1.0,7,N,1,1990,63,0,1,0,0,0,0,0,1225,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
20,0,1,0,2,1,0,N,1.0,4,N,1,793,143,0,0,0,0,0,0,0,925,0,N,N,1,1.0,0,0,0,0,2,N,1,0
5,0,1,1,2,1,0,N,1.0,4,N,1,1575,185,0,0,0,0,0,0,0,596,0,N,N,1,1.0,0,0,0,0,1,N,1,0
25,0,1,1,2,1,0,N,1.0,16,N,1,1931,178,0,0,0,0,0,0,0,44,1,N,N,1,5.0,0,0,0,0,7,N,1,0
5,0,1,1,1,3,0,Y,1.0,13,N,1,5078,68,0,1,0,0,0,0,0,5662,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
25,0,1,0,2,1,0,Y,1.0,3,N,1,698,83,0,0,0,0,0,0,0,436,0,N,N,1,4.0,0,0,0,0,1,N,1,0
10,0,1,0,1,1,0,N,1.0,18,N,1,2890,382,0,0,0,0,0,0,0,2146,1,N,N,1,5.0,0,0,0,0,1,N,1,0
10,0,1,0,2,1,0,N,1.0,24,N,1,1883,170,0,0,0,0,0,0,0,1073,1,N,N,1,2.0,0,0,0,0,1,N,1,0
15,0,1,0,1,1,0,Y,1.0,15,N,1,921,46,0,0,0,0,0,0,0,638,1,Y,N,1,2.0,0,0,0,0,1,N,0,1
5,0,1,1,1,3,0,Y,1.0,17,N,1,3861,56,0,0,0,0,0,0,0,4365,1,N,N,0,4.0,0,0,0,0,1,N,1,0
