checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,sex,marital-status,class-label
>= 200 DM ,19,existing credits paid back duly till now,retraining,3500,no savings account,1<= < 4 years,4,co-applicant,4,savings agreement/life insurance,33,none,for free,2,unemployed/ unskilled  - non-resident,2,yes,no,female,divorced/separated,1
0 <= <200 DM,22,delay in paying off,repairs,4206,>= 1000 DM,1<= < 4 years,3,none,3,car or other,40,store,for free,2,unskilled - resident,2,yes,no,male,divorced/separated,1
<0 DM,26,delay in paying off,furniture/equipment,3403,>= 1000 DM,>=7 years,3,guarantor,3,real estate,31,bank,rent,2,skilled employee / official,2,yes,no,male,divorced/separated,1
0 <= <200 DM,18,critical account,business,4095,>= 1000 DM,>=7 years,3,co-applicant,4,car or other,44,store,for free,2,skilled employee / official,2,none,no,male,divorced/separated,0
0 <= <200 DM,15,no credits taken,car (new),3407,<100 DM,>=7 years,4,co-applicant,3,unknown / no property,35,none,own,2,unemployed/ unskilled  - non-resident,2,yes,yes,female,married/widowed,1
0 <= <200 DM,23,critical account,education,3556,>= 1000 DM,4<= <7 years,3,co-applicant,3,unknown / no property,41,none,for free,2,unemployed/ unskilled  - non-resident,2,yes,no,female,married/widowed,0
0 <= <200 DM,18,existing credits paid back duly till now,car (new),3601,100 <= <500 DM,>=7 years,3,co-applicant,3,real estate,39,store,rent,2,unemployed/ unskilled  - non-resident,2,yes,yes,female,divorced/separated,0
no account,22,delay in paying off,car (used),3117,100 <= <500 DM,4<= <7 years,4,guarantor,4,car or other,35,store,rent,2,unemployed/ unskilled  - non-resident,2,none,yes,female,married/widowed,0
0 <= <200 DM,15,existing credits paid back duly till now,car (used),3384,<100 DM,unemployed,3,co-applicant,3,real estate,38,none,rent,2,unemployed/ unskilled  - non-resident,2,none,yes,female,divorced/separated,0
>= 200 DM ,17,all credits at this bank paid back duly,domestic appliances,4542,>= 1000 DM,unemployed,3,co-applicant,3,savings agreement/life insurance,38,none,for free,2,skilled employee / official,2,none,yes,female,divorced/separated,0
no account,18,all credits at this bank paid back duly,others,4291,<100 DM,<1 years,3,guarantor,3,real estate,36,bank,for free,2,unskilled - resident,2,yes,no,female,divorced/separated,0
<0 DM,25,existing credits paid back duly till now,others,3519,500 <= < 1000 DM,<1 years,3,guarantor,4,real estate,39,store,rent,2,skilled employee / official,2,yes,no,male,married/widowed,1
0 <= <200 DM,22,critical account,car (new),3373,>= 1000 DM,4<= <7 years,4,none,3,real estate,36,none,for free,2,unemployed/ unskilled  - non-resident,2,none,no,male,divorced/separated,1
>= 200 DM ,18,critical account,radio/television,4482,no savings account,1<= < 4 years,3,co-applicant,3,car or other,36,none,for free,2,unskilled - resident,2,none,no,female,divorced/separated,0
>= 200 DM ,19,critical account,education,4095,no savings account,4<= <7 years,3,co-applicant,4,unknown / no property,39,bank,own,2,unskilled - resident,2,yes,yes,male,divorced/separated,1
>= 200 DM ,24,all credits at this bank paid back duly,radio/television,3749,100 <= <500 DM,>=7 years,4,co-applicant,3,savings agreement/life insurance,39,none,rent,2,unskilled - resident,1,yes,no,female,married/widowed,0
no account,25,delay in paying off,business,3892,500 <= < 1000 DM,4<= <7 years,4,guarantor,3,car or other,39,store,rent,2,management/ highly qualified employee,2,none,yes,female,divorced/separated,1
>= 200 DM ,21,delay in paying off,business,5132,no savings account,1<= < 4 years,3,co-applicant,3,savings agreement/life insurance,31,none,for free,2,unemployed/ unskilled  - non-resident,2,yes,no,female,married/widowed,0
<0 DM,21,all credits at this bank paid back duly,furniture/equipment,3776,100 <= <500 DM,>=7 years,3,co-applicant,3,car or other,40,none,rent,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
>= 200 DM ,21,no credits taken,radio/television,3317,<100 DM,>=7 years,3,none,3,car or other,34,bank,rent,2,unskilled - resident,2,none,yes,female,married/widowed,0
<0 DM,18,all credits at this bank paid back duly,car (used),3751,500 <= < 1000 DM,unemployed,3,guarantor,3,savings agreement/life insurance,32,store,rent,2,unemployed/ unskilled  - non-resident,2,yes,yes,male,married/widowed,1
>= 200 DM ,26,no credits taken,car (new),3785,>= 1000 DM,4<= <7 years,3,co-applicant,3,car or other,34,none,rent,2,skilled employee / official,2,none,yes,female,divorced/separated,0
>= 200 DM ,21,delay in paying off,others,4059,<100 DM,<1 years,3,none,3,savings agreement/life insurance,40,bank,rent,2,unskilled - resident,2,none,no,female,divorced/separated,0
<0 DM,22,critical account,business,3876,500 <= < 1000 DM,<1 years,3,co-applicant,3,real estate,43,none,rent,2,unemployed/ unskilled  - non-resident,1,none,no,male,divorced/separated,0
>= 200 DM ,24,delay in paying off,radio/television,4876,<100 DM,1<= < 4 years,4,guarantor,3,savings agreement/life insurance,38,store,for free,2,unskilled - resident,2,none,no,male,divorced/separated,0
<0 DM,22,delay in paying off,car (used),4058,500 <= < 1000 DM,<1 years,3,guarantor,4,car or other,41,store,own,2,unskilled - resident,2,yes,no,male,divorced/separated,0
0 <= <200 DM,19,delay in paying off,others,2805,<100 DM,>=7 years,3,co-applicant,3,real estate,38,none,rent,2,management/ highly qualified employee,2,yes,yes,female,divorced/separated,0
>= 200 DM ,20,critical account,car (used),2096,100 <= <500 DM,1<= < 4 years,3,co-applicant,3,savings agreement/life insurance,37,none,rent,2,unemployed/ unskilled  - non-resident,2,yes,yes,female,divorced/separated,0
no account,16,no credits taken,business,3537,100 <= <500 DM,1<= < 4 years,3,co-applicant,2,real estate,36,none,rent,2,skilled employee / official,2,none,no,female,married/widowed,0
>= 200 DM ,25,existing credits paid back duly till now,business,3886,<100 DM,unemployed,3,co-applicant,4,car or other,37,bank,rent,2,skilled employee / official,2,none,yes,female,married/widowed,0
0 <= <200 DM,28,critical account,business,3590,<100 DM,<1 years,4,co-applicant,3,car or other,34,none,for free,2,unemployed/ unskilled  - non-resident,2,none,yes,female,divorced/separated,0
0 <= <200 DM,28,critical account,business,5140,<100 DM,unemployed,4,guarantor,3,unknown / no property,34,none,for free,2,unemployed/ unskilled  - non-resident,2,none,yes,female,divorced/separated,1
no account,20,critical account,domestic appliances,1766,500 <= < 1000 DM,<1 years,3,co-applicant,4,real estate,41,none,rent,2,skilled employee / official,2,yes,no,female,divorced/separated,1
0 <= <200 DM,19,no credits taken,radio/television,3997,no savings account,1<= < 4 years,3,none,4,car or other,36,none,rent,2,skilled employee / official,2,yes,no,female,divorced/separated,0
<0 DM,23,delay in paying off,business,3043,<100 DM,<1 years,3,co-applicant,4,unknown / no property,30,none,own,2,management/ highly qualified employee,2,yes,yes,female,married/widowed,1
0 <= <200 DM,20,existing credits paid back duly till now,radio/television,4215,<100 DM,1<= < 4 years,3,guarantor,3,real estate,38,bank,rent,2,skilled employee / official,2,none,yes,female,divorced/separated,0
no account,23,critical account,car (new),4192,no savings account,4<= <7 years,3,none,4,car or other,35,bank,for free,2,management/ highly qualified employee,2,none,yes,female,divorced/separated,0
no account,19,existing credits paid back duly till now,domestic appliances,3271,100 <= <500 DM,<1 years,3,co-applicant,3,unknown / no property,37,none,for free,2,skilled employee / official,2,yes,yes,female,divorced/separated,0
<0 DM,25,no credits taken,others,4486,500 <= < 1000 DM,>=7 years,3,none,4,car or other,40,bank,for free,2,unskilled - resident,2,none,yes,male,divorced/separated,0
0 <= <200 DM,21,critical account,others,4344,no savings account,1<= < 4 years,3,none,3,car or other,39,none,for free,2,unskilled - resident,2,none,yes,female,divorced/separated,0
<0 DM,21,delay in paying off,others,4442,<100 DM,1<= < 4 years,3,guarantor,3,real estate,39,bank,own,2,skilled employee / official,2,yes,no,female,divorced/separated,0
0 <= <200 DM,24,no credits taken,others,5229,500 <= < 1000 DM,1<= < 4 years,3,guarantor,4,savings agreement/life insurance,42,store,own,2,skilled employee / official,1,none,no,male,divorced/separated,0
no account,23,delay in paying off,car (used),4576,<100 DM,unemployed,3,co-applicant,4,car or other,38,store,own,2,unemployed/ unskilled  - non-resident,2,yes,yes,female,divorced/separated,1
0 <= <200 DM,17,delay in paying off,others,4126,100 <= <500 DM,4<= <7 years,3,guarantor,3,real estate,37,none,rent,2,unemployed/ unskilled  - non-resident,2,yes,no,female,married/widowed,0
<0 DM,19,all credits at this bank paid back duly,car (used),3324,<100 DM,>=7 years,3,guarantor,4,real estate,44,bank,rent,2,unskilled - resident,2,none,yes,male,divorced/separated,0
no account,25,critical account,domestic appliances,3932,500 <= < 1000 DM,>=7 years,3,none,4,unknown / no property,43,bank,own,2,management/ highly qualified employee,1,none,yes,male,divorced/separated,1
<0 DM,23,critical account,furniture/equipment,4169,<100 DM,unemployed,3,none,3,unknown / no property,39,none,rent,2,unemployed/ unskilled  - non-resident,1,yes,yes,male,divorced/separated,1
no account,17,no credits taken,radio/television,973,<100 DM,4<= <7 years,4,none,4,real estate,29,none,rent,2,skilled employee / official,2,yes,yes,female,married/widowed,0
<0 DM,26,delay in paying off,others,4421,100 <= <500 DM,>=7 years,3,guarantor,3,real estate,37,bank,rent,2,skilled employee / official,2,yes,yes,female,divorced/separated,0
no account,28,critical account,domestic appliances,3710,>= 1000 DM,unemployed,3,none,4,car or other,32,none,for free,2,unskilled - resident,2,none,yes,female,divorced/separated,0
0 <= <200 DM,26,delay in paying off,car (new),4742,no savings account,1<= < 4 years,3,none,2,real estate,37,none,for free,2,unemployed/ unskilled  - non-resident,2,yes,yes,female,married/widowed,0
>= 200 DM ,23,all credits at this bank paid back duly,radio/television,4542,no savings account,unemployed,3,none,4,real estate,45,bank,rent,2,unskilled - resident,2,none,no,male,divorced/separated,0
0 <= <200 DM,22,existing credits paid back duly till now,radio/television,3373,no savings account,<1 years,4,none,3,real estate,29,none,rent,2,skilled employee / official,2,yes,yes,female,married/widowed,0
no account,21,critical account,education,2810,500 <= < 1000 DM,>=7 years,3,co-applicant,4,car or other,40,none,rent,2,unskilled - resident,2,none,yes,female,divorced/separated,0
>= 200 DM ,10,existing credits paid back duly till now,radio/television,4489,no savings account,1<= < 4 years,3,none,3,real estate,34,none,rent,2,unskilled - resident,2,none,yes,female,married/widowed,0
<0 DM,29,critical account,others,4395,100 <= <500 DM,1<= < 4 years,4,none,4,real estate,27,bank,for free,2,unemployed/ unskilled  - non-resident,1,yes,yes,male,divorced/separated,0
no account,21,critical account,retraining,3341,<100 DM,1<= < 4 years,3,none,3,real estate,31,none,rent,2,unemployed/ unskilled  - non-resident,2,yes,yes,female,married/widowed,1
0 <= <200 DM,25,all credits at this bank paid back duly,retraining,4129,no savings account,1<= < 4 years,4,none,3,real estate,38,store,rent,2,skilled employee / official,1,none,no,male,divorced/separated,0
>= 200 DM ,21,delay in paying off,business,3857,no savings account,1<= < 4 years,4,co-applicant,3,real estate,40,none,rent,2,management/ highly qualified employee,2,none,no,female,divorced/separated,0
0 <= <200 DM,27,no credits taken,car (new),3350,<100 DM,4<= <7 years,3,none,2,car or other,38,none,rent,2,unemployed/ unskilled  - non-resident,2,yes,yes,female,divorced/separated,1
no account,22,critical account,education,3719,no savings account,unemployed,3,none,4,car or other,35,none,own,2,skilled employee / official,2,yes,yes,female,divorced/separated,1
no account,15,critical account,business,4104,no savings account,1<= < 4 years,3,none,2,car or other,34,none,own,2,unemployed/ unskilled  - non-resident,2,none,yes,female,divorced/separated,1
<0 DM,25,no credits taken,furniture/equipment,4422,<100 DM,>=7 years,3,none,4,unknown / no property,39,none,rent,2,management/ highly qualified employee,1,none,yes,male,divorced/separated,1
>= 200 DM ,22,delay in paying off,radio/television,4074,100 <= <500 DM,4<= <7 years,4,none,3,real estate,34,bank,for free,2,management/ highly qualified employee,2,yes,yes,female,married/widowed,0
>= 200 DM ,22,delay in paying off,radio/television,2195,<100 DM,4<= <7 years,4,guarantor,3,real estate,28,none,rent,2,skilled employee / official,2,yes,yes,male,divorced/separated,0
0 <= <200 DM,22,no credits taken,repairs,2199,500 <= < 1000 DM,>=7 years,3,none,4,car or other,38,none,rent,2,skilled employee / official,2,yes,yes,male,married/widowed,0
0 <= <200 DM,18,critical account,car (new),4281,<100 DM,<1 years,3,none,4,car or other,41,none,own,2,unskilled - resident,2,none,yes,male,divorced/separated,1
no account,29,critical account,car (new),4209,no savings account,>=7 years,3,none,4,car or other,41,none,own,2,skilled employee / official,2,none,yes,female,divorced/separated,1
<0 DM,19,existing credits paid back duly till now,retraining,3879,100 <= <500 DM,1<= < 4 years,4,none,3,real estate,36,none,rent,2,skilled employee / official,2,none,yes,female,married/widowed,0
no account,13,existing credits paid back duly till now,radio/television,1367,<100 DM,1<= < 4 years,4,none,3,real estate,35,none,rent,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
no account,12,critical account,car (new),4800,<100 DM,unemployed,3,none,3,car or other,44,none,rent,2,unskilled - resident,2,none,yes,female,divorced/separated,0
0 <= <200 DM,21,all credits at this bank paid back duly,radio/television,2658,<100 DM,1<= < 4 years,4,none,2,real estate,29,none,rent,2,unskilled - resident,2,none,yes,female,divorced/separated,0
no account,26,critical account,retraining,3427,<100 DM,1<= < 4 years,4,none,3,car or other,35,none,for free,2,skilled employee / official,2,none,yes,female,divorced/separated,0
0 <= <200 DM,26,delay in paying off,car (used),2590,<100 DM,>=7 years,3,none,3,car or other,29,none,for free,2,management/ highly qualified employee,2,none,yes,female,divorced/separated,0
<0 DM,24,critical account,car (new),5381,<100 DM,unemployed,3,none,3,car or other,31,bank,rent,2,unemployed/ unskilled  - non-resident,2,yes,yes,female,married/widowed,1
<0 DM,30,critical account,domestic appliances,4819,<100 DM,1<= < 4 years,3,none,3,savings agreement/life insurance,36,store,for free,2,management/ highly qualified employee,2,yes,yes,female,divorced/separated,1
<0 DM,29,delay in paying off,repairs,4208,100 <= <500 DM,<1 years,4,none,4,savings agreement/life insurance,37,store,for free,2,management/ highly qualified employee,1,yes,no,male,divorced/separated,1
<0 DM,30,delay in paying off,repairs,3880,<100 DM,<1 years,4,none,4,unknown / no property,34,none,for free,2,skilled employee / official,1,yes,yes,male,divorced/separated,1
no account,23,critical account,car (new),1893,<100 DM,>=7 years,3,none,4,car or other,36,none,own,2,skilled employee / official,2,yes,yes,female,divorced/separated,0
no account,16,critical account,car (new),2939,<100 DM,1<= < 4 years,3,none,4,car or other,40,none,rent,2,skilled employee / official,2,none,yes,female,divorced/separated,0
no account,19,critical account,business,5441,500 <= < 1000 DM,<1 years,3,none,3,unknown / no property,31,none,own,2,skilled employee / official,2,none,yes,female,divorced/separated,1
no account,18,critical account,car (new),3606,no savings account,4<= <7 years,4,none,4,real estate,35,none,own,2,unskilled - resident,2,none,yes,male,divorced/separated,0
0 <= <200 DM,19,existing credits paid back duly till now,business,3998,<100 DM,<1 years,4,none,3,real estate,28,none,own,2,skilled employee / official,1,yes,yes,male,divorced/separated,1
<0 DM,27,existing credits paid back duly till now,repairs,2627,<100 DM,<1 years,4,none,3,car or other,34,none,for free,2,skilled employee / official,2,yes,yes,female,divorced/separated,0
no account,18,critical account,education,4244,<100 DM,4<= <7 years,3,none,4,car or other,33,none,own,2,skilled employee / official,2,none,yes,female,divorced/separated,1
no account,20,critical account,retraining,1773,<100 DM,1<= < 4 years,4,none,3,unknown / no property,24,none,for free,2,skilled employee / official,2,none,yes,female,divorced/separated,1
<0 DM,23,critical account,education,4634,<100 DM,1<= < 4 years,3,none,4,car or other,41,bank,own,2,unskilled - resident,2,none,yes,male,divorced/separated,1
no account,15,critical account,radio/television,2775,<100 DM,4<= <7 years,4,none,3,real estate,33,none,own,2,skilled employee / official,2,none,yes,female,divorced/separated,1
no account,20,critical account,retraining,3901,500 <= < 1000 DM,4<= <7 years,3,co-applicant,4,car or other,35,none,own,2,management/ highly qualified employee,2,none,yes,male,divorced/separated,1
no account,22,critical account,business,4432,no savings account,<1 years,3,none,3,car or other,23,none,own,2,management/ highly qualified employee,2,none,yes,female,married/widowed,0
<0 DM,15,existing credits paid back duly till now,radio/television,3055,<100 DM,<1 years,3,none,4,unknown / no property,33,none,own,2,skilled employee / official,1,none,yes,male,divorced/separated,1
<0 DM,18,critical account,car (new),3861,100 <= <500 DM,>=7 years,3,none,3,savings agreement/life insurance,39,store,for free,2,skilled employee / official,2,none,yes,female,divorced/separated,0
<0 DM,19,existing credits paid back duly till now,radio/television,3506,<100 DM,<1 years,4,none,3,real estate,29,none,rent,2,skilled employee / official,1,none,yes,male,divorced/separated,1
no account,17,existing credits paid back duly till now,radio/television,773,<100 DM,4<= <7 years,4,none,3,savings agreement/life insurance,36,none,rent,2,skilled employee / official,2,none,yes,male,divorced/separated,1
no account,21,existing credits paid back duly till now,radio/television,2027,<100 DM,1<= < 4 years,4,none,4,savings agreement/life insurance,44,none,own,1,unskilled - resident,2,none,yes,male,divorced/separated,1
<0 DM,21,critical account,radio/television,2812,<100 DM,1<= < 4 years,4,none,3,real estate,39,none,for free,2,skilled employee / official,1,yes,no,male,divorced/separated,1
<0 DM,22,critical account,repairs,2882,<100 DM,1<= < 4 years,4,none,2,real estate,32,none,for free,2,management/ highly qualified employee,1,yes,yes,male,divorced/separated,1
>= 200 DM ,16,all credits at this bank paid back duly,radio/television,3196,<100 DM,4<= <7 years,4,none,3,real estate,28,none,for free,2,management/ highly qualified employee,2,none,yes,female,divorced/separated,1
0 <= <200 DM,22,existing credits paid back duly till now,furniture/equipment,2874,<100 DM,>=7 years,4,none,4,unknown / no property,29,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
<0 DM,26,critical account,furniture/equipment,3123,<100 DM,<1 years,3,none,4,savings agreement/life insurance,37,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
0 <= <200 DM,23,existing credits paid back duly till now,business,3576,<100 DM,<1 years,4,none,4,unknown / no property,35,none,own,2,skilled employee / official,1,none,yes,male,divorced/separated,1
>= 200 DM ,20,critical account,radio/television,2459,<100 DM,>=7 years,4,none,3,car or other,32,none,for free,2,skilled employee / official,2,none,yes,male,divorced/separated,1
<0 DM,25,existing credits paid back duly till now,radio/television,2955,<100 DM,4<= <7 years,4,none,4,unknown / no property,35,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
>= 200 DM ,21,existing credits paid back duly till now,retraining,2638,<100 DM,4<= <7 years,4,none,2,car or other,26,none,own,2,management/ highly qualified employee,2,none,yes,female,divorced/separated,1
>= 200 DM ,21,critical account,radio/television,2936,<100 DM,>=7 years,4,none,3,car or other,27,none,own,2,skilled employee / official,2,yes,yes,female,divorced/separated,0
no account,24,existing credits paid back duly till now,car (used),567,<100 DM,<1 years,4,none,3,unknown / no property,32,none,for free,2,skilled employee / official,1,none,yes,male,divorced/separated,1
<0 DM,22,critical account,retraining,1543,<100 DM,<1 years,4,none,3,unknown / no property,33,none,for free,2,skilled employee / official,2,yes,yes,female,divorced/separated,1
no account,11,existing credits paid back duly till now,radio/television,2559,<100 DM,<1 years,4,none,4,real estate,27,none,own,2,skilled employee / official,1,none,yes,male,divorced/separated,1
<0 DM,21,existing credits paid back duly till now,car (used),2383,>= 1000 DM,1<= < 4 years,4,none,3,car or other,35,none,own,2,skilled employee / official,1,none,yes,male,divorced/separated,0
no account,19,critical account,radio/television,847,<100 DM,<1 years,4,none,3,unknown / no property,20,none,own,2,skilled employee / official,2,yes,yes,female,divorced/separated,1
>= 200 DM ,8,existing credits paid back duly till now,radio/television,2520,<100 DM,1<= < 4 years,4,none,3,savings agreement/life insurance,35,none,own,2,unskilled - resident,1,none,yes,male,divorced/separated,0
no account,16,critical account,radio/television,2521,<100 DM,<1 years,3,none,4,unknown / no property,35,none,rent,2,unskilled - resident,2,none,yes,male,divorced/separated,1
no account,19,existing credits paid back duly till now,furniture/equipment,2492,<100 DM,>=7 years,4,none,4,unknown / no property,35,none,own,2,skilled employee / official,2,none,yes,female,divorced/separated,1
0 <= <200 DM,23,existing credits paid back duly till now,radio/television,2228,<100 DM,<1 years,4,none,3,real estate,33,none,own,2,skilled employee / official,1,none,yes,male,divorced/separated,1
>= 200 DM ,25,delay in paying off,car (used),1878,<100 DM,unemployed,4,none,4,savings agreement/life insurance,34,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
no account,21,delay in paying off,radio/television,1607,<100 DM,>=7 years,4,none,3,unknown / no property,29,none,for free,2,skilled employee / official,2,yes,yes,female,divorced/separated,1
0 <= <200 DM,23,existing credits paid back duly till now,retraining,1670,no savings account,1<= < 4 years,4,none,3,real estate,31,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
0 <= <200 DM,18,existing credits paid back duly till now,car (used),2831,<100 DM,<1 years,3,none,2,car or other,30,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
no account,31,critical account,domestic appliances,3727,no savings account,>=7 years,3,none,4,car or other,36,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
>= 200 DM ,19,existing credits paid back duly till now,others,2298,<100 DM,>=7 years,3,none,4,car or other,42,bank,own,2,unskilled - resident,2,none,yes,male,divorced/separated,0
no account,15,existing credits paid back duly till now,radio/television,438,<100 DM,1<= < 4 years,4,none,3,savings agreement/life insurance,34,none,own,2,skilled employee / official,1,none,yes,male,divorced/separated,0
<0 DM,31,existing credits paid back duly till now,furniture/equipment,1935,500 <= < 1000 DM,unemployed,4,none,4,savings agreement/life insurance,41,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
0 <= <200 DM,22,delay in paying off,others,2210,<100 DM,>=7 years,4,none,3,car or other,33,none,own,2,skilled employee / official,2,yes,yes,female,divorced/separated,0
no account,12,existing credits paid back duly till now,radio/television,3763,<100 DM,>=7 years,3,none,3,savings agreement/life insurance,32,none,own,2,unskilled - resident,2,none,yes,male,divorced/separated,0
>= 200 DM ,18,all credits at this bank paid back duly,furniture/equipment,2035,<100 DM,4<= <7 years,4,none,3,savings agreement/life insurance,37,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
no account,13,existing credits paid back duly till now,furniture/equipment,3241,<100 DM,unemployed,3,none,4,savings agreement/life insurance,37,none,own,2,unskilled - resident,1,none,yes,male,divorced/separated,1
no account,14,critical account,radio/television,1408,<100 DM,<1 years,4,none,2,savings agreement/life insurance,29,none,own,2,skilled employee / official,1,none,yes,male,divorced/separated,1
>= 200 DM ,13,all credits at this bank paid back duly,car (new),1899,no savings account,4<= <7 years,3,none,2,savings agreement/life insurance,40,bank,own,2,unskilled - resident,2,none,yes,male,divorced/separated,0
no account,12,existing credits paid back duly till now,radio/television,2655,<100 DM,unemployed,4,none,4,savings agreement/life insurance,41,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
0 <= <200 DM,15,existing credits paid back duly till now,car (used),1652,<100 DM,4<= <7 years,4,none,2,real estate,33,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
no account,11,existing credits paid back duly till now,radio/television,4176,<100 DM,<1 years,4,none,3,unknown / no property,22,none,own,2,unemployed/ unskilled  - non-resident,1,none,yes,male,married/widowed,1
0 <= <200 DM,24,existing credits paid back duly till now,furniture/equipment,3495,<100 DM,1<= < 4 years,4,none,2,savings agreement/life insurance,31,none,own,2,skilled employee / official,1,yes,yes,male,divorced/separated,1
<0 DM,33,no credits taken,furniture/equipment,4678,500 <= < 1000 DM,<1 years,3,none,3,savings agreement/life insurance,38,none,own,2,skilled employee / official,1,yes,yes,male,divorced/separated,1
<0 DM,31,delay in paying off,car (used),5255,100 <= <500 DM,>=7 years,3,none,2,savings agreement/life insurance,44,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,0
no account,16,existing credits paid back duly till now,radio/television,2240,500 <= < 1000 DM,<1 years,4,none,4,unknown / no property,31,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
no account,8,existing credits paid back duly till now,business,1786,no savings account,1<= < 4 years,4,none,2,unknown / no property,37,none,own,3,unskilled - resident,2,none,yes,female,divorced/separated,0
<0 DM,29,existing credits paid back duly till now,radio/television,3477,500 <= < 1000 DM,<1 years,4,none,4,unknown / no property,39,store,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
0 <= <200 DM,31,existing credits paid back duly till now,radio/television,4246,<100 DM,<1 years,4,guarantor,2,savings agreement/life insurance,30,none,for free,2,skilled employee / official,1,yes,yes,female,divorced/separated,0
>= 200 DM ,17,critical account,radio/television,432,100 <= <500 DM,1<= < 4 years,4,none,2,savings agreement/life insurance,54,none,own,2,skilled employee / official,1,none,yes,male,divorced/separated,0
0 <= <200 DM,27,no credits taken,car (used),2624,<100 DM,1<= < 4 years,4,none,3,unknown / no property,25,none,own,2,skilled employee / official,1,yes,yes,male,divorced/separated,0
no account,18,existing credits paid back duly till now,furniture/equipment,1059,<100 DM,1<= < 4 years,4,none,4,unknown / no property,38,none,own,2,unskilled - resident,2,none,yes,male,divorced/separated,1
<0 DM,31,no credits taken,repairs,3430,<100 DM,1<= < 4 years,4,none,3,savings agreement/life insurance,39,none,own,2,skilled employee / official,1,yes,yes,male,divorced/separated,0
no account,23,no credits taken,car (used),3552,<100 DM,unemployed,4,none,3,real estate,23,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
no account,13,existing credits paid back duly till now,business,3198,<100 DM,unemployed,4,none,3,unknown / no property,38,none,own,2,unemployed/ unskilled  - non-resident,2,yes,yes,male,divorced/separated,1
<0 DM,27,delay in paying off,domestic appliances,3585,no savings account,>=7 years,4,none,3,unknown / no property,33,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
