checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,sex,marital-status,class-label
>= 200 DM ,22,critical account,car (used),2444,500 <= < 1000 DM,<1 years,3,guarantor,3,savings agreement/life insurance,0,none,for free,2,unskilled - resident,2,none,yes,0,divorced/separated,0
0 <= <200 DM,21,no credits taken,radio/television,3505,no savings account,1<= < 4 years,4,guarantor,4,savings agreement/life insurance,1,bank,rent,2,management/ highly qualified employee,2,none,yes,1,married/widowed,0
no account,26,no credits taken,car (new),4066,500 <= < 1000 DM,4<= <7 years,3,guarantor,3,savings agreement/life insurance,1,none,rent,2,unemployed/ unskilled  - non-resident,2,yes,no,0,married/widowed,1
0 <= <200 DM,19,all credits at this bank paid back duly,business,4710,<100 DM,unemployed,4,none,3,unknown / no property,0,none,rent,2,unemployed/ unskilled  - non-resident,2,yes,yes,0,married/widowed,1
no account,23,no credits taken,domestic appliances,3711,>= 1000 DM,1<= < 4 years,4,guarantor,3,real estate,1,none,rent,2,unskilled - resident,2,none,no,0,married/widowed,0
no account,22,delay in paying off,radio/television,3315,100 <= <500 DM,>=7 years,4,co-applicant,3,unknown / no property,1,store,rent,2,unskilled - resident,2,none,yes,1,divorced/separated,0
no account,23,all credits at this bank paid back duly,education,3372,<100 DM,<1 years,3,co-applicant,4,unknown / no property,0,store,rent,2,management/ highly qualified employee,2,none,yes,0,divorced/separated,0
<0 DM,30,all credits at this bank paid back duly,furniture/equipment,3163,>= 1000 DM,4<= <7 years,4,none,3,unknown / no property,0,none,rent,2,management/ highly qualified employee,2,none,no,0,married/widowed,0
<0 DM,23,all credits at this bank paid back duly,business,1188,>= 1000 DM,1<= < 4 years,4,guarantor,3,savings agreement/life insurance,0,store,for free,2,skilled employee / official,2,yes,yes,0,married/widowed,1
no account,28,critical account,radio/television,2267,>= 1000 DM,>=7 years,4,none,4,real estate,1,store,own,2,management/ highly qualified employee,2,yes,yes,0,divorced/separated,1
no account,20,all credits at this bank paid back duly,business,2381,500 <= < 1000 DM,unemployed,4,guarantor,4,real estate,1,store,rent,2,unemployed/ unskilled  - non-resident,2,yes,yes,1,married/widowed,1
no account,23,critical account,repairs,3514,<100 DM,<1 years,3,none,3,savings agreement/life insurance,1,store,for free,2,unskilled - resident,2,yes,no,0,divorced/separated,1
0 <= <200 DM,20,all credits at this bank paid back duly,car (new),3129,500 <= < 1000 DM,4<= <7 years,3,none,3,savings agreement/life insurance,0,none,for free,2,management/ highly qualified employee,2,none,yes,0,divorced/separated,1
<0 DM,18,existing credits paid back duly till now,furniture/equipment,4508,500 <= < 1000 DM,1<= < 4 years,3,co-applicant,3,savings agreement/life insurance,0,bank,for free,2,skilled employee / official,2,yes,no,0,married/widowed,0
<0 DM,22,all credits at this bank paid back duly,radio/television,3071,100 <= <500 DM,unemployed,3,co-applicant,3,unknown / no property,1,bank,rent,2,unskilled - resident,2,yes,yes,0,married/widowed,1
0 <= <200 DM,22,critical account,others,3090,100 <= <500 DM,1<= < 4 years,4,none,3,car or other,0,none,own,2,management/ highly qualified employee,2,yes,no,1,divorced/separated,0
<0 DM,19,existing credits paid back duly till now,radio/television,4355,<100 DM,>=7 years,3,guarantor,3,car or other,1,bank,own,2,management/ highly qualified employee,2,yes,no,1,married/widowed,1
>= 200 DM ,23,no credits taken,repairs,4567,no savings account,>=7 years,4,none,4,real estate,0,store,for free,2,skilled employee / official,2,none,yes,0,married/widowed,1
0 <= <200 DM,24,all credits at this bank paid back duly,car (new),2445,no savings account,>=7 years,3,guarantor,4,savings agreement/life insurance,0,bank,for free,2,unskilled - resident,2,none,no,0,married/widowed,0
no account,16,critical account,car (new),3379,>= 1000 DM,1<= < 4 years,4,none,3,unknown / no property,0,bank,rent,2,unskilled - resident,2,none,yes,0,divorced/separated,1
no account,24,critical account,domestic appliances,2070,500 <= < 1000 DM,1<= < 4 years,4,co-applicant,3,unknown / no property,0,store,for free,2,management/ highly qualified employee,2,none,no,1,married/widowed,1
0 <= <200 DM,17,critical account,radio/television,3916,500 <= < 1000 DM,4<= <7 years,4,co-applicant,3,real estate,1,bank,for free,2,skilled employee / official,2,none,yes,0,married/widowed,0
<0 DM,27,all credits at this bank paid back duly,car (used),4174,no savings account,>=7 years,4,co-applicant,3,unknown / no property,1,store,own,2,unemployed/ unskilled  - non-resident,2,yes,yes,0,married/widowed,1
<0 DM,19,all credits at this bank paid back duly,car (new),2646,100 <= <500 DM,1<= < 4 years,4,guarantor,3,real estate,1,bank,rent,2,management/ highly qualified employee,2,none,yes,1,married/widowed,1
<0 DM,20,critical account,education,3570,<100 DM,>=7 years,4,co-applicant,4,real estate,0,store,own,2,management/ highly qualified employee,2,yes,yes,1,married/widowed,0
<0 DM,22,critical account,furniture/equipment,2700,100 <= <500 DM,>=7 years,4,none,4,savings agreement/life insurance,1,bank,rent,2,skilled employee / official,2,none,yes,0,married/widowed,1
>= 200 DM ,22,no credits taken,car (new),2502,>= 1000 DM,<1 years,3,guarantor,3,car or other,1,bank,for free,2,unskilled - resident,2,yes,yes,1,married/widowed,1
>= 200 DM ,20,no credits taken,car (new),1283,500 <= < 1000 DM,1<= < 4 years,4,co-applicant,3,unknown / no property,0,store,own,2,unskilled - resident,2,none,yes,1,divorced/separated,0
<0 DM,24,existing credits paid back duly till now,retraining,2737,>= 1000 DM,4<= <7 years,3,guarantor,3,unknown / no property,1,store,own,2,unemployed/ unskilled  - non-resident,2,yes,yes,0,married/widowed,1
no account,15,existing credits paid back duly till now,car (used),3189,<100 DM,unemployed,3,guarantor,3,unknown / no property,0,store,for free,2,unemployed/ unskilled  - non-resident,2,yes,no,0,divorced/separated,1
no account,19,critical account,radio/television,2295,>= 1000 DM,<1 years,4,co-applicant,3,car or other,1,none,for free,2,unemployed/ unskilled  - non-resident,2,none,yes,1,married/widowed,0
<0 DM,19,no credits taken,education,2330,100 <= <500 DM,unemployed,4,none,4,real estate,1,bank,rent,2,skilled employee / official,2,yes,yes,0,married/widowed,1
>= 200 DM ,20,no credits taken,car (new),2049,>= 1000 DM,1<= < 4 years,3,guarantor,4,real estate,1,bank,for free,2,skilled employee / official,2,none,yes,0,married/widowed,0
no account,19,critical account,business,2959,>= 1000 DM,4<= <7 years,3,co-applicant,3,savings agreement/life insurance,0,none,own,2,management/ highly qualified employee,2,none,no,1,divorced/separated,0
>= 200 DM ,14,existing credits paid back duly till now,education,3757,<100 DM,unemployed,4,co-applicant,3,savings agreement/life insurance,0,bank,rent,2,skilled employee / official,2,none,yes,1,divorced/separated,0
<0 DM,19,critical account,car (new),3997,500 <= < 1000 DM,>=7 years,4,co-applicant,3,real estate,1,none,own,2,unemployed/ unskilled  - non-resident,2,none,no,0,divorced/separated,0
<0 DM,23,all credits at this bank paid back duly,furniture/equipment,2582,<100 DM,1<= < 4 years,4,none,3,savings agreement/life insurance,1,none,rent,2,skilled employee / official,2,none,no,0,divorced/separated,1
0 <= <200 DM,21,no credits taken,education,5084,<100 DM,1<= < 4 years,3,co-applicant,3,car or other,1,store,own,2,management/ highly qualified employee,2,none,no,1,married/widowed,0
<0 DM,28,all credits at this bank paid back duly,business,4595,500 <= < 1000 DM,1<= < 4 years,3,guarantor,3,savings agreement/life insurance,0,none,rent,2,skilled employee / official,2,yes,no,0,married/widowed,0
<0 DM,19,all credits at this bank paid back duly,car (used),3171,no savings account,1<= < 4 years,4,none,4,unknown / no property,0,bank,rent,2,skilled employee / official,2,none,yes,0,married/widowed,0
no account,21,delay in paying off,car (new),3995,>= 1000 DM,4<= <7 years,3,none,3,real estate,1,none,for free,2,unemployed/ unskilled  - non-resident,2,yes,yes,1,divorced/separated,1
<0 DM,17,delay in paying off,education,1836,<100 DM,4<= <7 years,4,co-applicant,3,unknown / no property,0,store,for free,2,unemployed/ unskilled  - non-resident,2,none,yes,0,divorced/separated,1
no account,31,all credits at this bank paid back duly,car (used),3884,500 <= < 1000 DM,4<= <7 years,4,none,4,savings agreement/life insurance,0,bank,own,2,skilled employee / official,2,yes,yes,0,divorced/separated,1
<0 DM,15,existing credits paid back duly till now,radio/television,2561,<100 DM,1<= < 4 years,3,none,3,car or other,0,none,own,2,unskilled - resident,2,yes,no,0,divorced/separated,1
no account,23,no credits taken,education,2709,100 <= <500 DM,4<= <7 years,3,none,3,unknown / no property,1,store,own,2,skilled employee / official,2,none,yes,0,divorced/separated,1
<0 DM,23,all credits at this bank paid back duly,education,2773,500 <= < 1000 DM,1<= < 4 years,3,guarantor,3,real estate,1,bank,own,2,management/ highly qualified employee,2,none,yes,0,divorced/separated,1
<0 DM,15,critical account,domestic appliances,3406,>= 1000 DM,4<= <7 years,4,none,4,unknown / no property,0,bank,own,2,unskilled - resident,2,none,no,0,married/widowed,0
<0 DM,17,no credits taken,education,2279,100 <= <500 DM,1<= < 4 years,4,none,3,unknown / no property,0,bank,own,2,unskilled - resident,2,none,no,1,divorced/separated,0
<0 DM,19,no credits taken,radio/television,2833,no savings account,unemployed,4,guarantor,3,real estate,1,none,own,2,management/ highly qualified employee,2,none,yes,0,married/widowed,1
no account,26,all credits at this bank paid back duly,furniture/equipment,3164,no savings account,4<= <7 years,3,guarantor,3,savings agreement/life insurance,1,store,own,2,unemployed/ unskilled  - non-resident,2,none,yes,0,married/widowed,1
>= 200 DM ,25,all credits at this bank paid back duly,others,5330,no savings account,unemployed,4,co-applicant,3,savings agreement/life insurance,0,store,rent,2,unemployed/ unskilled  - non-resident,2,none,yes,1,divorced/separated,1
no account,7,critical account,car (used),2091,500 <= < 1000 DM,<1 years,3,guarantor,3,real estate,1,bank,for free,2,skilled employee / official,2,yes,no,1,divorced/separated,1
<0 DM,20,all credits at this bank paid back duly,car (used),4237,100 <= <500 DM,4<= <7 years,3,guarantor,3,car or other,1,bank,rent,2,management/ highly qualified employee,2,none,no,0,married/widowed,0
<0 DM,21,critical account,business,2332,<100 DM,unemployed,4,none,3,car or other,1,bank,own,2,skilled employee / official,2,yes,yes,0,married/widowed,1
<0 DM,18,no credits taken,car (used),2763,>= 1000 DM,4<= <7 years,4,none,3,car or other,1,bank,own,2,unemployed/ unskilled  - non-resident,2,none,yes,1,married/widowed,0
0 <= <200 DM,26,existing credits paid back duly till now,radio/television,3521,<100 DM,<1 years,3,none,3,savings agreement/life insurance,1,none,for free,2,unskilled - resident,2,yes,no,0,married/widowed,0
no account,28,no credits taken,car (new),3285,<100 DM,unemployed,3,co-applicant,3,savings agreement/life insurance,1,bank,for free,2,unemployed/ unskilled  - non-resident,2,yes,no,1,divorced/separated,0
<0 DM,16,no credits taken,education,3018,500 <= < 1000 DM,>=7 years,3,none,4,savings agreement/life insurance,1,store,own,2,skilled employee / official,2,none,yes,0,divorced/separated,0
<0 DM,19,critical account,education,3022,100 <= <500 DM,<1 years,3,none,3,real estate,0,store,rent,2,unemployed/ unskilled  - non-resident,2,none,no,1,divorced/separated,0
0 <= <200 DM,17,critical account,car (used),2724,>= 1000 DM,4<= <7 years,3,none,3,real estate,0,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
>= 200 DM ,21,delay in paying off,others,4454,no savings account,unemployed,4,none,3,savings agreement/life insurance,1,store,rent,2,skilled employee / official,2,yes,yes,0,married/widowed,1
<0 DM,18,critical account,business,4613,<100 DM,1<= < 4 years,4,none,3,car or other,1,none,rent,2,management/ highly qualified employee,2,none,yes,0,married/widowed,1
0 <= <200 DM,13,critical account,business,2964,no savings account,1<= < 4 years,4,none,4,car or other,1,none,for free,2,management/ highly qualified employee,2,none,yes,0,divorced/separated,0
<0 DM,19,all credits at this bank paid back duly,retraining,3137,>= 1000 DM,unemployed,4,none,4,car or other,1,none,own,2,skilled employee / official,1,none,yes,1,married/widowed,1
no account,21,critical account,retraining,1936,500 <= < 1000 DM,4<= <7 years,4,co-applicant,3,unknown / no property,1,store,own,2,management/ highly qualified employee,2,none,no,1,divorced/separated,0
>= 200 DM ,21,existing credits paid back duly till now,car (used),4597,no savings account,1<= < 4 years,3,co-applicant,3,real estate,1,bank,for free,2,skilled employee / official,1,yes,yes,0,married/widowed,1
no account,17,existing credits paid back duly till now,domestic appliances,2959,100 <= <500 DM,1<= < 4 years,4,guarantor,4,real estate,1,store,own,2,unskilled - resident,1,none,yes,0,married/widowed,1
no account,23,existing credits paid back duly till now,business,2604,100 <= <500 DM,unemployed,4,guarantor,4,savings agreement/life insurance,0,store,own,2,unemployed/ unskilled  - non-resident,2,none,yes,0,married/widowed,1
no account,25,critical account,radio/television,2981,>= 1000 DM,unemployed,3,guarantor,3,savings agreement/life insurance,1,store,own,2,skilled employee / official,2,none,yes,0,divorced/separated,0
<0 DM,19,delay in paying off,car (new),3361,>= 1000 DM,<1 years,4,co-applicant,4,unknown / no property,0,bank,for free,2,skilled employee / official,2,yes,yes,0,divorced/separated,0
0 <= <200 DM,17,existing credits paid back duly till now,business,3681,<100 DM,>=7 years,4,co-applicant,3,unknown / no property,1,none,own,2,unskilled - resident,2,yes,no,1,divorced/separated,1
no account,16,no credits taken,radio/television,2236,no savings account,unemployed,4,none,3,unknown / no property,1,store,own,2,unemployed/ unskilled  - non-resident,2,none,no,1,divorced/separated,1
<0 DM,14,existing credits paid back duly till now,furniture/equipment,1964,500 <= < 1000 DM,4<= <7 years,3,co-applicant,4,unknown / no property,0,bank,for free,2,skilled employee / official,2,yes,yes,0,married/widowed,1
<0 DM,11,all credits at this bank paid back duly,business,2690,500 <= < 1000 DM,4<= <7 years,3,none,3,car or other,1,store,rent,2,unemployed/ unskilled  - non-resident,2,yes,no,0,divorced/separated,1
>= 200 DM ,25,critical account,radio/television,3281,no savings account,4<= <7 years,4,co-applicant,4,unknown / no property,0,none,own,2,management/ highly qualified employee,1,yes,yes,1,married/widowed,0
no account,19,critical account,furniture/equipment,3368,>= 1000 DM,4<= <7 years,4,none,4,real estate,1,none,own,2,unskilled - resident,2,yes,yes,0,divorced/separated,1
>= 200 DM ,22,critical account,radio/television,3180,500 <= < 1000 DM,unemployed,3,none,3,car or other,1,none,own,2,skilled employee / official,2,none,no,1,married/widowed,0
>= 200 DM ,26,delay in paying off,education,2891,>= 1000 DM,<1 years,3,none,4,savings agreement/life insurance,1,none,own,2,skilled employee / official,1,yes,no,1,divorced/separated,1
0 <= <200 DM,24,existing credits paid back duly till now,furniture/equipment,4068,>= 1000 DM,4<= <7 years,4,none,3,real estate,1,bank,own,2,management/ highly qualified employee,1,yes,yes,0,divorced/separated,1
no account,12,existing credits paid back duly till now,retraining,1638,<100 DM,1<= < 4 years,3,co-applicant,3,unknown / no property,1,none,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,0
0 <= <200 DM,28,existing credits paid back duly till now,repairs,2248,100 <= <500 DM,unemployed,3,co-applicant,4,car or other,1,none,for free,2,unemployed/ unskilled  - non-resident,2,none,no,0,married/widowed,0
no account,18,delay in paying off,radio/television,3531,<100 DM,<1 years,4,none,4,real estate,1,store,for free,2,skilled employee / official,2,yes,yes,1,married/widowed,1
no account,19,critical account,others,3624,100 <= <500 DM,unemployed,4,none,4,unknown / no property,0,bank,for free,2,unskilled - resident,2,none,yes,1,married/widowed,1
<0 DM,20,existing credits paid back duly till now,car (new),2931,no savings account,4<= <7 years,4,guarantor,4,car or other,0,store,rent,2,unemployed/ unskilled  - non-resident,2,yes,no,1,divorced/separated,1
>= 200 DM ,11,delay in paying off,repairs,2928,<100 DM,4<= <7 years,3,none,3,car or other,1,store,own,2,management/ highly qualified employee,2,none,yes,0,divorced/separated,1
<0 DM,13,delay in paying off,business,3595,>= 1000 DM,4<= <7 years,3,co-applicant,4,car or other,1,none,rent,2,management/ highly qualified employee,2,yes,yes,1,married/widowed,1
no account,20,delay in paying off,radio/television,3812,100 <= <500 DM,unemployed,3,guarantor,4,unknown / no property,0,store,own,2,unskilled - resident,2,none,no,0,divorced/separated,1
0 <= <200 DM,34,critical account,car (new),2865,no savings account,>=7 years,4,co-applicant,3,real estate,1,store,for free,2,unskilled - resident,2,yes,yes,1,divorced/separated,0
>= 200 DM ,10,critical account,radio/television,3133,100 <= <500 DM,1<= < 4 years,3,co-applicant,3,car or other,1,none,rent,2,skilled employee / official,2,yes,yes,0,divorced/separated,0
<0 DM,19,critical account,radio/television,2979,<100 DM,1<= < 4 years,4,none,3,savings agreement/life insurance,1,bank,rent,2,management/ highly qualified employee,2,none,yes,0,married/widowed,0
0 <= <200 DM,19,delay in paying off,others,3104,<100 DM,4<= <7 years,3,none,3,savings agreement/life insurance,1,store,own,2,unemployed/ unskilled  - non-resident,1,yes,yes,0,married/widowed,1
no account,18,all credits at this bank paid back duly,repairs,6164,500 <= < 1000 DM,unemployed,3,guarantor,4,car or other,1,store,for free,2,skilled employee / official,2,none,yes,1,divorced/separated,1
0 <= <200 DM,27,critical account,car (used),4363,no savings account,4<= <7 years,4,none,3,car or other,0,none,own,2,unemployed/ unskilled  - non-resident,2,none,yes,0,married/widowed,0
no account,24,all credits at this bank paid back duly,domestic appliances,2652,<100 DM,unemployed,4,none,4,real estate,1,none,own,2,management/ highly qualified employee,1,none,no,1,divorced/separated,0
no account,19,no credits taken,retraining,3372,500 <= < 1000 DM,unemployed,3,co-applicant,4,unknown / no property,1,none,own,2,management/ highly qualified employee,2,yes,yes,0,divorced/separated,1
no account,16,delay in paying off,others,3065,>= 1000 DM,unemployed,3,guarantor,3,unknown / no property,1,store,rent,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
<0 DM,23,delay in paying off,car (used),1264,<100 DM,unemployed,3,none,3,car or other,1,none,for free,2,management/ highly qualified employee,2,none,yes,1,divorced/separated,1
0 <= <200 DM,21,no credits taken,car (new),2891,<100 DM,unemployed,4,none,4,savings agreement/life insurance,1,store,for free,2,management/ highly qualified employee,2,none,no,1,married/widowed,1
no account,22,delay in paying off,car (new),3299,<100 DM,>=7 years,4,none,3,real estate,0,none,own,2,management/ highly qualified employee,2,none,yes,1,married/widowed,1
0 <= <200 DM,20,critical account,domestic appliances,2750,no savings account,unemployed,3,none,3,car or other,0,none,rent,2,unskilled - resident,2,yes,no,1,divorced/separated,0
no account,22,existing credits paid back duly till now,education,3386,no savings account,1<= < 4 years,4,co-applicant,4,car or other,0,bank,for free,2,management/ highly qualified employee,2,none,yes,1,married/widowed,0
no account,27,critical account,radio/television,4351,<100 DM,1<= < 4 years,4,co-applicant,4,real estate,1,none,own,2,unemployed/ unskilled  - non-resident,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,18,critical account,business,4520,100 <= <500 DM,4<= <7 years,3,co-applicant,4,car or other,1,none,for free,2,management/ highly qualified employee,1,yes,yes,0,divorced/separated,1
0 <= <200 DM,18,all credits at this bank paid back duly,car (new),2788,<100 DM,4<= <7 years,4,none,3,savings agreement/life insurance,1,bank,rent,2,unemployed/ unskilled  - non-resident,2,yes,yes,0,divorced/separated,1
<0 DM,19,critical account,retraining,2246,>= 1000 DM,1<= < 4 years,4,co-applicant,4,real estate,1,bank,for free,2,skilled employee / official,2,none,yes,1,divorced/separated,0
<0 DM,21,existing credits paid back duly till now,domestic appliances,5772,500 <= < 1000 DM,unemployed,4,none,4,real estate,1,none,for free,2,skilled employee / official,1,none,yes,0,married/widowed,1
no account,17,all credits at this bank paid back duly,radio/television,4465,<100 DM,>=7 years,4,guarantor,4,car or other,0,none,rent,2,unemployed/ unskilled  - non-resident,2,none,yes,1,divorced/separated,1
no account,23,delay in paying off,car (new),2698,100 <= <500 DM,<1 years,3,guarantor,4,car or other,1,store,rent,1,skilled employee / official,1,none,yes,0,divorced/separated,0
<0 DM,26,no credits taken,furniture/equipment,5141,<100 DM,>=7 years,4,none,3,car or other,1,none,own,2,unemployed/ unskilled  - non-resident,1,none,yes,0,divorced/separated,1
no account,12,no credits taken,repairs,3016,>= 1000 DM,unemployed,3,guarantor,4,car or other,1,bank,own,2,management/ highly qualified employee,2,none,no,1,married/widowed,0
no account,28,existing credits paid back duly till now,radio/television,4325,100 <= <500 DM,1<= < 4 years,4,none,3,savings agreement/life insurance,1,store,own,2,management/ highly qualified employee,2,yes,no,1,divorced/separated,1
no account,18,existing credits paid back duly till now,furniture/equipment,2468,<100 DM,unemployed,3,none,3,car or other,1,none,own,3,skilled employee / official,2,yes,yes,1,divorced/separated,1
no account,22,critical account,radio/television,3694,>= 1000 DM,4<= <7 years,3,none,4,savings agreement/life insurance,1,none,own,1,skilled employee / official,2,yes,yes,1,divorced/separated,0
>= 200 DM ,17,no credits taken,car (new),2129,no savings account,4<= <7 years,3,co-applicant,3,real estate,0,bank,own,2,skilled employee / official,2,none,yes,0,married/widowed,1
