age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,class-label
42,management,single,secondary,no,2046,yes,no,cellular,16,jul,110,2,8,0,unknown,no
48,management,married,primary,no,745,no,yes,cellular,11,jul,241,3,3,1,unknown,no
45,blue-collar,single,secondary,no,209,no,no,cellular,23,may,315,2,4,1,unknown,no
40,blue-collar,single,tertiary,no,504,no,no,unknown,15,jun,172,3,6,0,unknown,no
49,blue-collar,married,secondary,no,835,no,no,cellular,14,aug,320,3,9,0,unknown,no
32,blue-collar,married,secondary,no,1244,yes,no,unknown,12,may,272,3,4,1,unknown,no
71,blue-collar,married,primary,no,1333,no,no,cellular,17,aug,88,2,14,0,unknown,no
29,blue-collar,single,tertiary,no,601,yes,no,cellular,2,may,368,2,1,1,unknown,no
30,blue-collar,single,primary,no,244,no,no,unknown,14,jun,192,3,4,1,unknown,no
40,services,single,secondary,no,41,no,no,cellular,5,may,220,3,6,1,unknown,no
24,blue-collar,married,tertiary,no,1196,yes,no,cellular,11,may,297,3,2,1,unknown,no
45,blue-collar,married,tertiary,no,749,no,no,cellular,18,nov,378,3,12,1,unknown,no
26,services,single,secondary,no,612,yes,no,cellular,26,may,165,3,3,1,unknown,no
38,technician,married,secondary,no,505,yes,no,unknown,2,may,504,3,2,0,unknown,no
40,management,single,tertiary,no,406,yes,no,unknown,6,may,134,3,5,1,unknown,no
32,management,married,secondary,no,724,no,yes,unknown,18,may,525,2,1,1,unknown,no
43,technician,married,secondary,no,1121,yes,no,cellular,1,may,45,2,3,1,unknown,no
33,management,single,tertiary,no,842,yes,no,cellular,4,apr,70,2,4,1,unknown,no
32,technician,single,tertiary,no,-426,yes,no,unknown,15,may,578,4,3,0,unknown,no
43,blue-collar,single,tertiary,no,729,no,no,cellular,20,jun,187,2,-1,0,unknown,no
45,management,married,secondary,no,1331,yes,no,cellular,16,aug,131,1,-1,1,unknown,no
46,blue-collar,single,secondary,no,606,yes,no,cellular,6,jul,78,2,3,0,unknown,no
37,admin.,married,secondary,no,1439,no,no,cellular,21,aug,214,1,3,1,unknown,no
43,blue-collar,married,primary,no,1410,no,no,cellular,9,aug,348,2,0,1,unknown,no
35,blue-collar,single,secondary,no,206,yes,no,cellular,11,may,302,4,3,0,unknown,no
34,services,single,secondary,no,646,yes,no,unknown,14,may,263,3,7,1,unknown,no
26,management,single,secondary,no,681,yes,no,telephone,24,may,75,2,2,1,unknown,no
33,technician,married,secondary,no,763,yes,no,cellular,6,may,164,2,4,0,unknown,no
34,blue-collar,single,tertiary,no,861,no,no,cellular,26,aug,125,2,4,1,unknown,no
30,management,married,tertiary,no,818,no,no,cellular,8,aug,87,2,3,1,unknown,no
18,management,single,tertiary,no,376,no,no,cellular,10,jun,256,3,10,0,unknown,no
63,technician,married,primary,no,1052,no,no,unknown,8,jul,303,3,1,1,unknown,no
34,management,single,secondary,no,749,yes,no,cellular,23,may,336,2,1,1,unknown,no
33,technician,married,secondary,no,1074,yes,no,cellular,18,apr,2,2,5,1,unknown,no
53,blue-collar,married,primary,no,927,yes,no,cellular,17,may,235,2,1,1,unknown,no
27,management,single,tertiary,no,671,no,yes,unknown,8,jul,288,3,6,0,unknown,no
22,management,single,tertiary,no,728,no,yes,cellular,26,may,428,3,4,0,unknown,no
49,management,married,tertiary,no,1106,yes,no,cellular,23,may,171,3,10,1,unknown,no
49,management,married,secondary,no,326,no,no,unknown,19,may,96,2,-1,1,unknown,no
49,services,single,secondary,no,-258,no,yes,unknown,11,may,506,2,6,1,unknown,no
48,blue-collar,married,secondary,no,-344,no,no,telephone,22,may,640,2,4,0,unknown,no
36,self-employed,married,primary,no,589,no,no,unknown,13,jun,203,2,3,1,unknown,no
48,blue-collar,married,primary,no,442,yes,no,cellular,16,may,430,2,-1,1,unknown,no
42,self-employed,married,tertiary,no,21,no,no,cellular,19,nov,341,3,1,1,unknown,no
48,management,married,secondary,no,815,no,no,cellular,22,aug,310,3,9,0,unknown,no
35,services,single,secondary,no,98,yes,no,cellular,6,jun,272,2,2,1,unknown,no
38,self-employed,married,secondary,no,305,yes,no,cellular,24,may,235,2,-1,1,unknown,no
49,self-employed,married,tertiary,no,704,no,no,unknown,28,may,133,2,2,1,unknown,no
43,technician,married,secondary,no,-123,no,no,unknown,14,jun,233,2,2,1,unknown,no
23,services,single,tertiary,no,339,no,yes,cellular,16,may,333,3,-1,0,unknown,no
32,technician,single,tertiary,no,204,no,no,unknown,10,may,331,4,-1,0,unknown,no
47,management,single,tertiary,no,361,no,no,cellular,14,aug,253,3,0,0,unknown,no
39,management,married,tertiary,no,520,no,no,unknown,12,jul,294,4,2,0,unknown,no
54,technician,married,primary,no,371,yes,no,unknown,24,jun,135,3,-1,1,unknown,no
44,management,married,tertiary,no,523,no,no,unknown,22,jun,224,1,1,0,unknown,no
38,blue-collar,single,secondary,no,899,no,no,unknown,18,jun,388,2,1,0,unknown,no
40,management,single,tertiary,no,1521,no,no,cellular,18,jul,237,3,14,0,unknown,no
37,management,married,secondary,no,1604,yes,no,cellular,28,jul,206,3,21,1,unknown,no
49,management,married,secondary,no,817,yes,no,telephone,22,feb,168,2,81,1,unknown,no
29,unemployed,single,tertiary,no,-265,no,no,cellular,15,jul,188,3,103,1,unknown,no
40,technician,single,secondary,no,1829,no,no,cellular,28,apr,223,2,155,2,failure,no
30,technician,married,secondary,no,608,no,no,cellular,16,feb,152,2,119,2,unknown,no
46,technician,married,secondary,no,1787,no,no,cellular,10,apr,175,2,100,2,unknown,no
41,management,married,secondary,no,2497,no,no,cellular,8,feb,219,2,95,1,unknown,no
51,management,married,primary,no,3604,yes,no,cellular,4,aug,244,2,73,1,unknown,no
25,technician,single,secondary,no,813,yes,no,cellular,23,feb,199,2,134,2,failure,no
34,services,single,secondary,no,957,no,no,cellular,21,jul,250,2,79,1,unknown,no
60,blue-collar,married,tertiary,no,1950,no,no,telephone,22,aug,215,1,79,2,unknown,no
42,technician,married,secondary,no,867,yes,no,telephone,22,nov,96,3,43,1,unknown,no
30,technician,single,primary,no,1655,no,no,cellular,10,aug,308,3,96,1,unknown,no
50,retired,single,unknown,no,-1765,no,no,cellular,14,feb,190,2,73,1,unknown,yes
30,management,single,tertiary,no,76,yes,no,cellular,12,jul,256,2,113,1,unknown,no
37,technician,married,secondary,no,1269,yes,no,cellular,10,apr,282,1,131,2,unknown,no
26,admin.,married,tertiary,no,-242,no,no,cellular,12,feb,118,1,122,2,unknown,no
54,management,single,tertiary,no,461,yes,no,cellular,9,aug,245,3,5,0,unknown,no
43,housemaid,single,tertiary,no,708,yes,no,telephone,29,apr,460,3,95,1,unknown,no
48,technician,married,primary,no,2067,yes,no,cellular,24,nov,486,3,263,2,failure,no
51,management,married,tertiary,no,643,no,no,cellular,12,aug,189,2,50,1,unknown,no
39,management,single,tertiary,no,2837,no,no,cellular,30,aug,190,2,127,1,unknown,yes
54,technician,single,tertiary,no,1013,no,no,cellular,21,aug,248,2,121,1,failure,no
50,management,single,tertiary,no,391,no,yes,cellular,17,feb,310,2,271,3,failure,yes
28,management,married,tertiary,no,-358,yes,no,cellular,20,jul,73,2,55,1,unknown,no
54,housemaid,single,tertiary,no,188,no,no,cellular,12,aug,168,2,82,1,unknown,yes
41,blue-collar,single,tertiary,no,1470,no,no,cellular,14,feb,125,2,13,1,unknown,no
24,management,married,secondary,no,-573,yes,no,cellular,15,feb,318,3,186,3,failure,no
60,management,married,secondary,no,2471,no,no,cellular,5,aug,383,2,129,2,failure,no
45,technician,single,secondary,no,783,no,no,cellular,18,feb,353,2,110,1,failure,no
57,management,married,unknown,no,1168,no,no,cellular,14,aug,344,1,137,2,unknown,yes
41,technician,married,secondary,no,905,yes,no,cellular,28,feb,192,2,118,2,failure,no
49,management,married,secondary,no,4083,no,no,cellular,19,aug,113,3,119,1,unknown,no
43,management,single,tertiary,no,177,yes,no,cellular,22,jul,299,2,74,1,unknown,no
29,technician,married,secondary,no,1068,yes,no,cellular,24,feb,319,2,122,2,unknown,no
27,management,single,secondary,no,-759,no,no,telephone,10,feb,57,3,71,2,unknown,no
47,retired,single,primary,no,1640,yes,no,cellular,13,may,114,1,57,1,unknown,no
58,blue-collar,married,secondary,no,923,yes,no,cellular,24,apr,459,1,85,1,unknown,no
51,management,married,tertiary,no,-2299,no,no,telephone,19,jul,393,3,76,2,unknown,no
23,services,single,tertiary,no,-1133,yes,no,cellular,11,jan,268,3,301,4,failure,no
21,technician,married,primary,no,-38,no,no,cellular,28,nov,138,3,18,1,unknown,no
40,technician,married,primary,no,954,yes,no,cellular,24,jul,263,3,16,1,unknown,no
34,blue-collar,married,secondary,no,510,no,no,cellular,25,jul,531,2,16,1,unknown,yes
42,management,married,tertiary,no,27,no,no,cellular,28,aug,296,4,154,3,failure,no
51,services,married,primary,no,2181,yes,no,cellular,4,jan,260,4,256,3,failure,no
33,management,single,tertiary,no,-1138,yes,no,cellular,5,may,432,3,213,3,failure,no
44,management,married,secondary,no,128,no,no,cellular,10,may,400,2,136,3,unknown,no
28,technician,married,secondary,no,1486,yes,no,cellular,6,apr,123,2,124,2,unknown,no
42,management,married,secondary,no,1591,yes,no,cellular,28,jan,419,4,241,4,failure,yes
38,management,single,primary,no,998,yes,no,cellular,28,jan,190,2,238,4,failure,no
43,management,married,secondary,no,64,yes,no,cellular,6,may,403,3,181,3,failure,no
68,housemaid,single,primary,no,1990,no,no,cellular,2,jan,212,3,171,3,failure,no
38,unemployed,married,tertiary,no,1442,no,no,cellular,16,jul,171,2,145,3,success,no
37,management,married,secondary,no,-587,yes,no,cellular,18,apr,293,4,23,0,unknown,no
46,technician,married,tertiary,no,1682,no,no,cellular,16,apr,206,2,112,2,unknown,no
63,blue-collar,married,secondary,no,1005,no,no,telephone,16,jul,265,1,23,1,unknown,no
40,housemaid,married,secondary,no,-194,no,no,cellular,16,jan,186,4,196,3,failure,no
46,management,single,secondary,no,-955,no,no,cellular,11,aug,250,3,67,1,unknown,no
44,management,single,primary,no,882,yes,no,cellular,15,may,354,3,218,3,failure,no
51,services,married,tertiary,no,1383,yes,no,cellular,17,apr,256,4,136,2,failure,no
37,management,single,tertiary,no,-198,no,no,cellular,7,aug,222,4,141,3,failure,no
53,housemaid,married,unknown,no,2649,no,no,cellular,27,feb,261,2,307,5,failure,no
58,housemaid,married,tertiary,no,1920,yes,no,cellular,13,feb,194,1,209,3,failure,no
42,unemployed,married,primary,no,3781,yes,no,cellular,3,feb,528,1,214,4,success,yes
61,technician,married,tertiary,no,-208,no,no,cellular,13,jan,80,4,124,2,failure,no
44,services,single,tertiary,no,992,yes,no,cellular,15,aug,223,3,120,2,unknown,no
24,blue-collar,single,primary,no,1670,yes,no,cellular,19,jan,23,4,116,2,failure,no
63,retired,married,secondary,no,2899,no,no,cellular,29,aug,492,3,54,1,unknown,yes
67,housemaid,married,tertiary,no,2229,no,no,telephone,21,jul,620,3,105,2,unknown,yes
43,retired,married,primary,no,1116,no,no,cellular,20,mar,233,2,99,2,unknown,no
42,unemployed,single,primary,no,2617,no,no,cellular,11,mar,98,2,23,1,unknown,no
25,management,single,secondary,no,1226,no,no,cellular,15,feb,31,2,58,1,unknown,no
55,retired,married,primary,no,4074,yes,no,cellular,9,nov,130,2,2,0,unknown,no
39,services,married,tertiary,no,-307,yes,no,cellular,10,apr,145,2,122,2,failure,no
29,services,married,tertiary,no,-1457,yes,no,cellular,17,may,66,3,198,4,failure,no
35,management,single,secondary,no,-667,no,no,cellular,19,jan,370,4,235,4,failure,no
35,services,married,secondary,no,1321,yes,no,cellular,14,mar,84,3,142,3,failure,no
33,management,married,tertiary,no,1875,no,no,cellular,21,nov,373,2,25,1,unknown,yes
41,housemaid,married,secondary,no,-1237,no,no,cellular,26,apr,33,2,168,2,failure,no
37,services,married,secondary,no,-173,yes,no,cellular,16,mar,365,2,156,3,failure,no
41,services,married,secondary,no,2025,no,no,cellular,23,jul,401,2,76,2,unknown,yes
64,technician,married,primary,no,843,yes,no,cellular,12,nov,116,3,19,0,unknown,no
54,management,married,secondary,no,1196,yes,no,telephone,4,may,571,4,147,2,failure,no
55,blue-collar,married,secondary,no,1399,yes,no,cellular,19,mar,436,2,147,2,failure,no
27,blue-collar,married,secondary,no,-227,yes,no,cellular,25,mar,762,2,84,2,unknown,yes
50,blue-collar,married,secondary,no,1789,yes,no,cellular,24,mar,316,2,121,2,failure,no
29,self-employed,single,tertiary,no,1600,yes,no,cellular,20,nov,369,3,40,0,unknown,no
39,management,married,secondary,no,2222,no,no,cellular,18,nov,154,1,126,3,failure,no
48,retired,married,unknown,no,2892,no,no,cellular,26,apr,594,2,23,1,unknown,yes
27,management,married,secondary,no,-536,no,no,cellular,13,oct,90,1,178,3,success,no
33,management,single,tertiary,no,-500,yes,no,cellular,15,aug,324,3,29,1,unknown,no
36,blue-collar,single,secondary,no,1546,no,no,cellular,15,apr,506,2,4,1,unknown,no
50,blue-collar,married,secondary,no,490,yes,no,cellular,19,dec,238,1,273,3,failure,no
25,management,single,tertiary,no,1576,no,no,cellular,17,nov,427,2,65,2,unknown,yes
42,self-employed,single,tertiary,no,168,yes,no,cellular,12,nov,288,2,240,3,failure,no
30,management,single,tertiary,no,1534,yes,no,cellular,20,nov,242,2,103,2,failure,yes
42,services,single,primary,no,1651,no,no,cellular,11,jul,183,2,118,3,failure,no
38,blue-collar,married,secondary,no,590,no,no,cellular,8,apr,409,2,54,2,unknown,no
54,retired,married,secondary,no,298,no,no,cellular,16,feb,491,3,65,1,unknown,no
62,retired,married,secondary,no,88,yes,no,cellular,8,dec,281,1,410,5,failure,no
52,blue-collar,married,secondary,no,1623,no,no,cellular,15,jul,145,2,108,1,failure,no
40,housemaid,single,tertiary,no,1759,yes,no,cellular,22,apr,487,2,109,2,unknown,no
37,self-employed,married,tertiary,no,2865,yes,no,cellular,2,nov,599,2,189,3,failure,no
30,management,single,tertiary,no,2762,no,no,cellular,9,jan,325,1,178,4,success,yes
60,management,married,secondary,no,2698,no,no,cellular,22,nov,164,1,206,4,failure,no
45,retired,married,tertiary,no,1295,yes,no,cellular,20,dec,277,1,218,4,success,yes
41,technician,single,tertiary,no,-328,yes,no,cellular,20,feb,485,3,122,2,other,no
51,student,married,secondary,no,3190,no,no,telephone,13,apr,562,2,19,2,unknown,yes
34,retired,single,unknown,no,192,no,no,cellular,20,feb,390,2,170,2,failure,no
46,retired,married,primary,no,609,yes,no,cellular,21,aug,254,3,19,1,unknown,no
41,management,married,tertiary,no,1845,yes,no,cellular,21,nov,403,3,134,2,failure,no
40,management,single,secondary,no,137,yes,no,cellular,18,apr,413,1,328,4,failure,yes
35,management,single,secondary,no,1774,no,no,cellular,3,feb,94,3,14,0,unknown,no
35,blue-collar,single,secondary,no,1072,no,no,cellular,16,apr,23,2,172,2,failure,no
51,retired,married,tertiary,no,790,no,no,cellular,21,aug,395,2,52,2,unknown,no
39,management,single,tertiary,no,766,yes,no,cellular,8,nov,294,2,192,3,failure,yes
39,admin.,single,secondary,no,905,yes,no,cellular,2,aug,564,3,17,1,unknown,yes
49,retired,single,tertiary,no,2841,no,no,cellular,7,nov,301,2,101,2,unknown,yes
56,blue-collar,married,secondary,no,2878,no,no,telephone,10,jul,142,2,170,2,failure,no
48,management,single,secondary,no,898,yes,no,cellular,11,dec,160,2,262,3,failure,no
36,self-employed,single,secondary,no,645,yes,no,cellular,5,nov,658,2,267,3,failure,yes
27,retired,single,secondary,no,-557,no,no,cellular,17,aug,84,2,124,3,unknown,yes
35,housemaid,single,tertiary,no,521,yes,no,cellular,15,jul,299,2,125,2,unknown,no
61,blue-collar,single,secondary,no,497,no,no,cellular,21,jan,48,1,289,4,failure,no
45,self-employed,married,secondary,no,153,yes,no,cellular,21,aug,385,3,44,1,unknown,no
34,technician,single,tertiary,no,720,yes,no,cellular,22,nov,614,2,40,1,unknown,yes
42,management,married,tertiary,no,1990,yes,no,cellular,1,oct,109,2,174,3,unknown,no
42,services,single,primary,no,1488,no,no,cellular,18,jul,32,2,26,2,unknown,yes
30,unemployed,married,secondary,no,-1615,no,no,cellular,16,feb,469,2,168,2,failure,no
44,management,single,tertiary,no,430,no,no,cellular,30,oct,479,2,95,2,unknown,no
46,retired,married,secondary,no,1802,no,no,cellular,20,nov,44,2,182,3,failure,no
33,self-employed,single,secondary,no,-407,yes,no,cellular,7,nov,416,2,166,2,other,yes
64,retired,married,secondary,no,2805,no,no,cellular,20,feb,143,2,116,2,failure,no
53,management,married,unknown,no,481,no,no,cellular,14,apr,513,2,79,2,unknown,yes
40,self-employed,married,secondary,no,628,yes,no,cellular,24,nov,276,2,242,3,failure,no
32,technician,single,secondary,no,-297,no,no,cellular,8,aug,444,2,105,2,other,yes
44,technician,married,secondary,no,-796,yes,no,telephone,21,aug,221,3,7,0,unknown,no
40,self-employed,married,tertiary,no,758,yes,no,cellular,10,nov,701,3,116,1,failure,no
49,housemaid,married,primary,no,1273,yes,no,cellular,15,nov,388,1,188,4,failure,yes
48,retired,married,secondary,no,1263,no,no,cellular,21,feb,209,2,71,2,failure,no
39,management,married,secondary,no,1399,yes,no,cellular,20,nov,259,2,115,2,failure,no
44,unemployed,married,secondary,no,-663,yes,no,cellular,25,jan,473,2,217,4,failure,yes
40,management,married,secondary,no,1089,yes,no,cellular,25,apr,23,1,234,3,failure,no
35,retired,married,secondary,no,373,yes,no,cellular,28,may,312,3,287,4,failure,no
