age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,class-label
1,Private,112141.484,HS-grad,10.0,Married-civ-spouse,Prof-specialty,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Private,36883.633,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,1,1,0.0,0.0,40.0,United-States,1
0,Private,164629.98,11th,9.0,Never-married,Other-service,Own-child,1,1,0.0,0.0,15.0,United-States,0
1,Private,19214.0,5th-6th,9.0,Married-civ-spouse,Craft-repair,Husband,1,1,0.0,0.0,40.0,United-States,0
0,Private,268124.9,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Wife,1,0,0.0,0.0,40.0,United-States,1
1,Private,196758.62,Some-college,10.0,Divorced,Transport-moving,Not-in-family,1,1,0.0,0.0,40.0,United-States,0
0,Self-emp-inc,164065.08,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,1,1,0.0,0.0,40.0,United-States,0
0,Private,207125.42,11th,9.0,Never-married,Machine-op-inspct,Own-child,1,1,0.0,0.0,40.0,United-States,0
1,Private,191352.05,HS-grad,9.0,Separated,Adm-clerical,Not-in-family,0,0,99999.0,0.0,40.0,United-States,0
1,Private,241837.28,11th,1.0,Never-married,Other-service,Own-child,0,1,0.0,0.0,38.0,United-States,0
1,Local-gov,173676.02,Some-college,10.0,Married-spouse-absent,Adm-clerical,Unmarried,0,0,0.0,0.0,32.0,United-States,0
1,Private,19214.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,1,1,0.0,0.0,50.0,United-States,1
1,Private,216975.22,Assoc-voc,11.0,Married-civ-spouse,Handlers-cleaners,Husband,1,1,0.0,0.0,40.0,United-States,1
1,Private,72884.17,7th-8th,9.0,Married-civ-spouse,Craft-repair,Husband,1,1,0.0,0.0,40.0,United-States,0
0,Local-gov,19214.0,HS-grad,9.0,Never-married,Protective-serv,Not-in-family,1,1,0.0,0.0,40.0,United-States,0
1,Private,110387.17,Assoc-acdm,11.0,Divorced,Sales,Unmarried,1,1,0.0,0.0,40.0,United-States,0
1,Private,136338.88,10th,1.0,Separated,Sales,Not-in-family,0,0,0.0,0.0,35.0,United-States,0
1,Private,149073.7,HS-grad,9.0,Never-married,Adm-clerical,Own-child,1,0,0.0,0.0,40.0,United-States,0
0,Local-gov,19214.0,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,1,0,0.0,0.0,40.0,United-States,0
1,State-gov,117695.12,HS-grad,9.0,Never-married,Protective-serv,Not-in-family,1,1,0.0,0.0,40.0,United-States,0
1,Private,92840.305,Assoc-voc,10.0,Married-civ-spouse,Machine-op-inspct,Wife,1,1,0.0,0.0,40.0,United-States,1
1,Self-emp-not-inc,142493.72,HS-grad,9.0,Never-married,Farming-fishing,Own-child,1,1,0.0,0.0,40.0,United-States,0
1,Local-gov,111601.766,Masters,13.0,Divorced,Exec-managerial,Unmarried,1,1,0.0,0.0,44.0,United-States,1
1,Self-emp-not-inc,53845.086,7th-8th,6.0,Married-civ-spouse,Farming-fishing,Husband,1,1,0.0,0.0,56.0,United-States,0
1,Self-emp-not-inc,1455435.0,HS-grad,9.0,Never-married,Transport-moving,Not-in-family,1,1,0.0,0.0,40.0,United-States,0
0,Private,115496.414,HS-grad,9.0,Never-married,Other-service,Own-child,1,0,0.0,0.0,40.0,United-States,0
1,Private,80510.22,Bachelors,13.0,Married-civ-spouse,Sales,Husband,1,1,0.0,0.0,30.0,United-States,0
1,Private,229114.98,10th,7.0,Married-spouse-absent,Craft-repair,Not-in-family,0,1,0.0,0.0,40.0,United-States,1
1,Federal-gov,198631.36,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,1,1,0.0,0.0,40.0,United-States,1
1,Private,187658.1,Some-college,10.0,Divorced,Other-service,Not-in-family,1,0,0.0,0.0,40.0,Iran,0
1,Private,203482.02,11th,1.0,Divorced,Sales,Unmarried,1,0,0.0,0.0,40.0,United-States,0
1,Private,194061.67,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Private,235662.95,7th-8th,1.0,Married-civ-spouse,Farming-fishing,Husband,1,1,0.0,0.0,40.0,Mexico,0
1,Private,124594.37,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,1,0,0.0,0.0,40.0,United-States,0
1,Self-emp-inc,48462.91,Some-college,9.0,Married-civ-spouse,Exec-managerial,Husband,1,1,0.0,0.0,99.0,United-States,0
1,Private,165469.95,Assoc-acdm,11.0,Married-civ-spouse,Exec-managerial,Husband,1,1,0.0,0.0,40.0,United-States,1
1,Local-gov,183610.4,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,0,1,0.0,0.0,40.0,Puerto-Rico,1
1,Private,304558.5,10th,1.0,Separated,Other-service,Other-relative,0,1,0.0,0.0,1.0,United-States,0
1,Private,1455435.0,Some-college,9.0,Married-civ-spouse,Sales,Husband,0,1,0.0,0.0,40.0,United-States,1
1,Private,143049.81,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,1,1,0.0,0.0,40.0,United-States,1
0,Local-gov,71957.44,Bachelors,13.0,Never-married,Handlers-cleaners,Not-in-family,1,1,0.0,0.0,40.0,United-States,0
1,Private,19214.0,Bachelors,13.0,Divorced,Other-service,Not-in-family,1,1,0.0,0.0,40.0,United-States,0
1,Private,231064.36,HS-grad,10.0,Widowed,Sales,Wife,1,0,0.0,0.0,28.0,United-States,0
1,Private,245339.84,Masters,13.0,Divorced,Sales,Unmarried,1,0,0.0,0.0,40.0,United-States,0
1,Self-emp-not-inc,163070.16,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,1,1,0.0,0.0,40.0,United-States,1
1,Private,92973.0,Some-college,10.0,Never-married,Sales,Not-in-family,1,0,99999.0,0.0,40.0,United-States,1
1,Self-emp-not-inc,299332.72,Some-college,10.0,Never-married,Sales,Own-child,1,0,0.0,0.0,1.0,United-States,0
1,Private,78589.43,HS-grad,9.0,Never-married,Sales,Unmarried,1,0,0.0,0.0,30.0,United-States,0
0,Private,160524.4,Some-college,9.0,Never-married,Sales,Own-child,1,0,0.0,0.0,40.0,United-States,0
1,Private,295200.7,Bachelors,11.0,Never-married,Prof-specialty,Not-in-family,1,0,0.0,0.0,1.0,United-States,0
1,State-gov,156823.72,Some-college,10.0,Married-civ-spouse,Other-service,Own-child,1,1,0.0,0.0,40.0,United-States,0
1,Self-emp-not-inc,81096.67,HS-grad,9.0,Divorced,Other-service,Unmarried,0,1,0.0,0.0,40.0,United-States,0
1,Self-emp-not-inc,48607.22,Masters,13.0,Divorced,Sales,Own-child,1,1,0.0,0.0,40.0,United-States,0
1,Private,187939.81,HS-grad,9.0,Married-civ-spouse,Sales,Wife,1,0,0.0,0.0,40.0,United-States,0
1,Private,186252.73,Masters,13.0,Married-civ-spouse,Prof-specialty,Husband,0,1,0.0,0.0,40.0,India,1
1,Private,227859.61,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,1,1,99999.0,0.0,35.0,United-States,1
1,Private,1455435.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,0,1,0.0,0.0,60.0,United-States,1
1,Private,113583.34,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Private,102449.0,Assoc-voc,10.0,Never-married,Exec-managerial,Not-in-family,0,0,99999.0,0.0,40.0,United-States,0
1,Private,103513.12,10th,5.0,Never-married,Sales,Own-child,0,1,0.0,0.0,40.0,United-States,0
1,Private,107277.086,Assoc-voc,10.0,Married-civ-spouse,Craft-repair,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Private,207383.9,Some-college,10.0,Never-married,Other-service,Not-in-family,1,0,0.0,0.0,32.0,United-States,0
1,Private,159799.62,HS-grad,9.0,Divorced,Handlers-cleaners,Own-child,1,1,0.0,0.0,25.0,United-States,0
0,Private,19214.0,Some-college,10.0,Never-married,Machine-op-inspct,Own-child,0,1,0.0,0.0,40.0,United-States,0
0,Private,173634.52,Some-college,13.0,Never-married,Adm-clerical,Own-child,1,1,0.0,0.0,40.0,United-States,0
1,Federal-gov,50091.918,Bachelors,13.0,Never-married,Exec-managerial,Unmarried,0,0,0.0,0.0,40.0,United-States,0
1,Private,205744.08,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,0,1,0.0,0.0,40.0,United-States,0
0,Self-emp-not-inc,247338.6,10th,8.0,Never-married,Other-service,Own-child,1,1,0.0,0.0,20.0,United-States,0
1,Private,304631.6,Some-college,10.0,Divorced,Sales,Unmarried,1,0,0.0,0.0,40.0,United-States,1
1,Private,88617.63,Assoc-voc,9.0,Married-civ-spouse,Craft-repair,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Local-gov,181713.8,7th-8th,9.0,Married-civ-spouse,Transport-moving,Husband,0,1,0.0,0.0,40.0,Haiti,0
1,Private,210449.03,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,1,1,0.0,0.0,40.0,United-States,1
0,Private,1455435.0,Assoc-voc,10.0,Never-married,Prof-specialty,Not-in-family,1,0,0.0,0.0,40.0,United-States,0
0,Private,249412.84,10th,6.0,Never-married,Craft-repair,Own-child,1,1,0.0,0.0,40.0,United-States,0
1,Private,212472.89,HS-grad,9.0,Never-married,Craft-repair,Own-child,1,1,0.0,0.0,40.0,United-States,0
1,Private,152882.11,HS-grad,9.0,Married-civ-spouse,Sales,Husband,1,1,0.0,0.0,40.0,United-States,1
1,Local-gov,192747.38,Bachelors,10.0,Never-married,Tech-support,Not-in-family,0,0,0.0,0.0,40.0,United-States,0
0,Private,137290.23,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,1,1,0.0,0.0,40.0,United-States,0
1,Local-gov,153493.6,Masters,16.0,Married-civ-spouse,Exec-managerial,Husband,1,1,99999.0,0.0,40.0,United-States,1
0,Self-emp-not-inc,99382.83,Bachelors,13.0,Never-married,Farming-fishing,Not-in-family,1,0,0.0,0.0,20.0,United-States,0
1,Private,410465.9,HS-grad,8.0,Never-married,Other-service,Not-in-family,1,0,0.0,0.0,1.0,United-States,0
1,Private,111605.53,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,1,1,0.0,0.0,40.0,United-States,1
0,Private,146928.45,Some-college,9.0,Married-civ-spouse,Sales,Own-child,1,1,0.0,0.0,40.0,United-States,0
1,Private,211022.44,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,1,1,0.0,0.0,40.0,United-States,1
1,Private,119945.46,HS-grad,10.0,Married-civ-spouse,Farming-fishing,Husband,1,1,0.0,0.0,40.0,United-States,1
1,Private,60864.926,Bachelors,14.0,Married-civ-spouse,Exec-managerial,Husband,1,1,0.0,0.0,40.0,United-States,0
0,Private,149587.6,Bachelors,13.0,Married-civ-spouse,Tech-support,Wife,0,0,0.0,0.0,40.0,China,0
1,Private,191092.83,Masters,13.0,Married-civ-spouse,Exec-managerial,Husband,1,1,0.0,0.0,40.0,United-States,1
1,Private,132879.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,1,1,0.0,0.0,40.0,United-States,0
0,Private,19214.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,1,1,0.0,0.0,40.0,United-States,0
1,Self-emp-inc,112435.96,Bachelors,11.0,Married-civ-spouse,Other-service,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Federal-gov,173436.72,Some-college,9.0,Married-civ-spouse,Craft-repair,Husband,1,1,0.0,0.0,40.0,United-States,1
1,Private,102612.664,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,1,1,0.0,0.0,40.0,United-States,0
1,Local-gov,91507.875,Masters,13.0,Divorced,Exec-managerial,Not-in-family,1,0,0.0,0.0,40.0,United-States,0
1,State-gov,73618.12,Some-college,13.0,Married-civ-spouse,Prof-specialty,Husband,0,1,0.0,0.0,30.0,Japan,0
0,Private,149205.05,Some-college,10.0,Never-married,Machine-op-inspct,Not-in-family,1,0,0.0,0.0,40.0,United-States,0
1,Private,204649.31,Some-college,10.0,Never-married,Exec-managerial,Other-relative,0,1,0.0,0.0,40.0,United-States,0
1,Private,363414.9,Some-college,13.0,Divorced,Protective-serv,Not-in-family,1,1,0.0,0.0,30.0,United-States,0
1,Private,133864.88,Masters,16.0,Married-civ-spouse,Prof-specialty,Wife,0,0,0.0,0.0,40.0,United-States,1
1,Self-emp-not-inc,19214.0,Some-college,10.0,Divorced,Sales,Not-in-family,1,1,0.0,0.0,40.0,United-States,0
0,Private,208357.02,HS-grad,9.0,Never-married,Handlers-cleaners,Unmarried,0,0,0.0,0.0,38.0,United-States,0
1,Private,99422.83,Some-college,10.0,Never-married,Adm-clerical,Own-child,1,0,0.0,0.0,30.0,United-States,0
1,Private,37838.055,Some-college,12.0,Married-civ-spouse,Craft-repair,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Private,207265.78,Assoc-voc,9.0,Married-civ-spouse,Prof-specialty,Husband,1,1,0.0,0.0,42.0,United-States,0
1,Private,77514.555,Some-college,9.0,Divorced,Other-service,Not-in-family,1,0,0.0,0.0,1.0,United-States,0
1,Private,19214.0,Bachelors,13.0,Divorced,Other-service,Unmarried,1,1,0.0,0.0,40.0,United-States,0
1,Private,111656.555,Some-college,10.0,Never-married,Handlers-cleaners,Not-in-family,1,1,0.0,0.0,48.0,United-States,0
0,Self-emp-inc,83245.96,Assoc-voc,13.0,Married-civ-spouse,Other-service,Husband,1,1,0.0,0.0,40.0,United-States,1
0,Self-emp-inc,142560.06,Some-college,9.0,Married-civ-spouse,Sales,Husband,1,1,0.0,0.0,45.0,United-States,1
1,Private,141822.92,Assoc-acdm,13.0,Never-married,Prof-specialty,Unmarried,1,0,0.0,0.0,40.0,United-States,0
1,Private,258730.03,Some-college,11.0,Never-married,Sales,Unmarried,0,0,0.0,3900.0,40.0,Germany,0
1,Private,204275.67,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Private,70493.445,Masters,13.0,Married-civ-spouse,Exec-managerial,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Private,19214.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Local-gov,93107.47,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Private,19214.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Private,192400.42,11th,9.0,Divorced,Sales,Unmarried,1,0,0.0,0.0,34.0,Greece,0
1,Private,108696.234,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,1,1,0.0,0.0,40.0,United-States,0
1,Private,369548.6,Some-college,9.0,Married-civ-spouse,Machine-op-inspct,Husband,0,1,0.0,0.0,40.0,United-States,0
1,Private,128679.414,11th,1.0,Never-married,Sales,Own-child,1,1,0.0,0.0,40.0,United-States,0
1,Self-emp-inc,143685.8,Masters,14.0,Married-civ-spouse,Exec-managerial,Not-in-family,1,0,0.0,0.0,99.0,United-States,1
1,Private,1455435.0,Some-college,11.0,Married-civ-spouse,Adm-clerical,Wife,1,0,99999.0,0.0,40.0,Italy,1
1,Private,78025.5,Masters,16.0,Married-civ-spouse,Exec-managerial,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Private,400734.12,Some-college,10.0,Divorced,Exec-managerial,Unmarried,1,0,0.0,0.0,25.0,United-States,0
1,Private,241608.86,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,1,1,0.0,0.0,40.0,Puerto-Rico,0
1,Private,177340.86,HS-grad,9.0,Divorced,Handlers-cleaners,Unmarried,1,1,0.0,0.0,40.0,United-States,0
1,Private,115314.49,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,1,1,0.0,0.0,40.0,Mexico,0
1,Private,183812.52,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,1,1,0.0,0.0,45.0,United-States,1
1,Federal-gov,174556.92,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,0,1,0.0,0.0,40.0,United-States,1
0,Private,160162.16,HS-grad,9.0,Never-married,Transport-moving,Unmarried,1,1,0.0,0.0,99.0,United-States,0
1,Private,188516.16,Some-college,9.0,Divorced,Sales,Not-in-family,0,0,0.0,0.0,1.0,United-States,0
1,Private,43707.535,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,1,1,0.0,0.0,40.0,United-States,1
1,Private,203887.47,Some-college,10.0,Never-married,Adm-clerical,Unmarried,1,0,0.0,0.0,40.0,United-States,0
1,Private,174489.47,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Unmarried,1,1,0.0,0.0,40.0,United-States,0
1,Private,156133.86,Some-college,10.0,Never-married,Sales,Own-child,1,1,0.0,0.0,25.0,United-States,0
1,Private,201505.31,Assoc-acdm,10.0,Married-civ-spouse,Sales,Husband,1,1,0.0,0.0,38.0,United-States,1
1,Self-emp-not-inc,144114.06,11th,9.0,Married-civ-spouse,Sales,Husband,0,1,0.0,0.0,40.0,United-States,0
1,Private,213809.2,HS-grad,9.0,Divorced,Other-service,Wife,1,0,0.0,0.0,40.0,United-States,0
1,Private,133619.78,Some-college,11.0,Married-civ-spouse,Transport-moving,Husband,1,1,0.0,0.0,50.0,United-States,1
1,Local-gov,19214.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,1,1,0.0,0.0,75.0,United-States,1
0,Private,105266.41,10th,1.0,Married-civ-spouse,Craft-repair,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Self-emp-not-inc,194979.05,Bachelors,14.0,Married-civ-spouse,Prof-specialty,Husband,1,0,0.0,0.0,40.0,United-States,1
1,Private,173786.75,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,1,1,0.0,0.0,50.0,India,1
0,Private,1455435.0,Assoc-voc,10.0,Divorced,Tech-support,Not-in-family,1,0,0.0,0.0,40.0,United-States,0
1,Private,182763.02,Some-college,9.0,Married-civ-spouse,Craft-repair,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Local-gov,162122.52,Bachelors,10.0,Never-married,Prof-specialty,Not-in-family,0,0,0.0,0.0,40.0,United-States,0
1,Private,172614.38,1st-4th,10.0,Married-civ-spouse,Craft-repair,Husband,1,1,0.0,0.0,40.0,United-States,0
0,Private,131969.42,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Other-relative,1,1,0.0,0.0,40.0,United-States,0
1,Private,183008.8,HS-grad,8.0,Married-civ-spouse,Craft-repair,Husband,1,1,0.0,0.0,50.0,United-States,0
1,State-gov,19214.0,Bachelors,10.0,Married-civ-spouse,Exec-managerial,Husband,1,1,0.0,0.0,42.0,United-States,1
1,Self-emp-not-inc,19214.0,HS-grad,9.0,Separated,Exec-managerial,Not-in-family,1,0,0.0,0.0,46.0,United-States,0
1,Self-emp-not-inc,184475.48,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,1,1,0.0,0.0,40.0,United-States,0
0,Local-gov,19214.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Private,86945.53,HS-grad,9.0,Widowed,Other-service,Not-in-family,1,0,0.0,0.0,30.0,United-States,0
1,Federal-gov,184827.23,Doctorate,13.0,Married-civ-spouse,Prof-specialty,Wife,1,0,99999.0,0.0,45.0,United-States,1
1,Private,201899.64,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Private,223420.89,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,1,1,0.0,0.0,40.0,United-States,1
1,Private,149056.3,Bachelors,15.0,Never-married,Other-service,Own-child,1,0,0.0,0.0,20.0,United-States,0
1,State-gov,141635.6,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,1,1,0.0,0.0,40.0,United-States,0
0,Private,170446.98,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,0,0,0.0,0.0,40.0,United-States,0
0,Private,185209.11,HS-grad,5.0,Never-married,Machine-op-inspct,Not-in-family,1,0,0.0,0.0,40.0,United-States,0
0,Self-emp-not-inc,111678.92,HS-grad,9.0,Never-married,Farming-fishing,Unmarried,1,1,0.0,0.0,1.0,United-States,0
1,Self-emp-not-inc,46176.066,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,1,1,0.0,0.0,99.0,United-States,0
1,Self-emp-not-inc,115481.445,HS-grad,9.0,Married-civ-spouse,Sales,Husband,1,1,0.0,0.0,40.0,United-States,0
0,Private,161241.0,Some-college,10.0,Never-married,Other-service,Own-child,1,0,0.0,0.0,30.0,United-States,0
1,Private,67459.13,HS-grad,9.0,Never-married,Sales,Own-child,0,1,0.0,0.0,40.0,United-States,0
0,Self-emp-not-inc,211447.0,10th,3.0,Married-civ-spouse,Farming-fishing,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Private,223746.78,HS-grad,9.0,Divorced,Craft-repair,Unmarried,1,1,0.0,0.0,40.0,United-States,0
1,Private,164936.34,10th,6.0,Never-married,Other-service,Own-child,1,1,0.0,0.0,50.0,United-States,0
1,Federal-gov,173679.36,HS-grad,10.0,Married-civ-spouse,Exec-managerial,Husband,1,1,0.0,0.0,45.0,China,0
1,Private,107160.16,HS-grad,9.0,Never-married,Other-service,Own-child,1,0,0.0,0.0,1.0,United-States,0
1,Private,140896.14,HS-grad,9.0,Never-married,Adm-clerical,Other-relative,1,0,0.0,0.0,40.0,United-States,0
1,Private,100732.78,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,1,1,0.0,0.0,40.0,Germany,0
1,Private,178913.64,7th-8th,1.0,Married-civ-spouse,Craft-repair,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Private,112783.94,Bachelors,13.0,Married-civ-spouse,Tech-support,Wife,0,0,0.0,0.0,40.0,Canada,1
1,Self-emp-not-inc,201724.98,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,1,1,0.0,0.0,40.0,United-States,0
0,Private,121488.52,7th-8th,1.0,Widowed,Other-service,Wife,1,0,0.0,3900.0,1.0,United-States,0
0,Self-emp-inc,182197.23,Assoc-acdm,11.0,Never-married,Craft-repair,Not-in-family,1,1,0.0,0.0,40.0,United-States,0
1,Self-emp-inc,96669.1,Some-college,11.0,Married-civ-spouse,Exec-managerial,Husband,1,1,0.0,0.0,48.0,United-States,1
1,Private,259391.23,7th-8th,1.0,Married-civ-spouse,Machine-op-inspct,Husband,1,1,0.0,0.0,40.0,United-States,1
1,Private,1455435.0,7th-8th,6.0,Married-civ-spouse,Other-service,Husband,0,1,0.0,0.0,40.0,Puerto-Rico,1
1,Private,178083.73,HS-grad,9.0,Never-married,Other-service,Not-in-family,1,0,0.0,0.0,40.0,United-States,0
1,Private,134020.33,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,1,1,0.0,0.0,40.0,Canada,0
1,Private,19214.0,Some-college,11.0,Married-civ-spouse,Craft-repair,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Private,125217.22,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,1,1,0.0,0.0,40.0,United-States,1
1,Private,178732.06,Masters,16.0,Married-civ-spouse,Exec-managerial,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Federal-gov,185588.69,Some-college,10.0,Divorced,Protective-serv,Not-in-family,1,1,0.0,0.0,40.0,United-States,0
1,Private,29946.375,Bachelors,14.0,Never-married,Exec-managerial,Not-in-family,1,0,0.0,0.0,45.0,United-States,0
1,Private,154242.34,Bachelors,12.0,Married-civ-spouse,Sales,Husband,1,1,0.0,0.0,40.0,United-States,1
1,Private,174030.53,Some-college,10.0,Divorced,Other-service,Unmarried,1,1,0.0,0.0,40.0,United-States,0
0,Self-emp-not-inc,163743.12,5th-6th,4.0,Married-civ-spouse,Farming-fishing,Husband,1,1,0.0,0.0,40.0,Portugal,0
1,Self-emp-not-inc,151817.1,10th,4.371674,Never-married,Other-service,Not-in-family,1,1,0.0,0.0,40.0,United-States,0
1,Private,137647.94,11th,9.0,Married-civ-spouse,Other-service,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Private,120913.97,1st-4th,10.0,Married-civ-spouse,Craft-repair,Husband,1,1,0.0,0.0,40.0,Mexico,0
1,Private,179967.52,HS-grad,9.0,Never-married,Sales,Not-in-family,1,1,0.0,0.0,40.0,United-States,0
0,Private,333819.03,HS-grad,9.0,Never-married,Other-service,Not-in-family,1,0,0.0,0.0,40.0,United-States,0
1,Private,19214.0,HS-grad,9.0,Never-married,Sales,Own-child,1,1,0.0,0.0,40.0,United-States,0
0,Private,226820.8,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,1,1,0.0,0.0,35.0,United-States,0
0,Private,48046.96,HS-grad,9.0,Divorced,Machine-op-inspct,Husband,1,1,0.0,0.0,40.0,United-States,0
0,Private,224323.69,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,1,1,0.0,0.0,33.0,United-States,0
1,Private,164010.75,5th-6th,9.0,Married-civ-spouse,Craft-repair,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Private,186649.53,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,0,1,0.0,0.0,40.0,United-States,0
1,Private,19214.0,1st-4th,9.0,Married-civ-spouse,Craft-repair,Husband,1,1,15024.0,0.0,43.0,Italy,0
0,Private,151364.0,Some-college,9.0,Separated,Other-service,Unmarried,0,0,0.0,0.0,40.0,United-States,0
1,Private,135297.84,HS-grad,8.953227,Married-civ-spouse,Craft-repair,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Private,191882.34,Assoc-voc,10.0,Divorced,Exec-managerial,Unmarried,1,0,0.0,0.0,40.0,United-States,0
0,Private,129565.12,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,0,1,0.0,0.0,40.0,United-States,0
