age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,class-label
1,technician,married,secondary,no,574,yes,no,cellular,22,may,95,0,-133,-2,unknown,0
1,admin.,single,tertiary,no,979,no,no,cellular,13,aug,459,2,37,1,unknown,0
1,blue-collar,married,secondary,no,1017,yes,no,cellular,18,feb,76,2,105,1,unknown,0
1,technician,married,primary,no,-272,no,no,cellular,10,may,165,4,-10,1,unknown,0
1,blue-collar,married,tertiary,no,3136,no,no,cellular,22,jun,255,1,1,1,unknown,0
1,self-employed,married,tertiary,no,2259,no,no,cellular,30,aug,260,9,-9,1,unknown,0
1,services,single,tertiary,no,1965,no,no,unknown,38,jun,435,2,4,1,unknown,0
1,management,married,tertiary,no,-1323,yes,no,cellular,16,jul,115,6,-7,1,unknown,0
1,unemployed,married,secondary,no,2986,no,no,unknown,16,may,667,1,-2,1,unknown,0
1,blue-collar,married,tertiary,no,2581,yes,no,unknown,12,may,419,4,0,1,unknown,1
1,technician,single,tertiary,no,1266,yes,no,telephone,22,jul,12,1,-11,1,unknown,0
1,management,married,primary,no,157,no,no,unknown,17,jul,47,3,1,1,unknown,0
1,technician,single,secondary,no,-299,yes,no,unknown,21,jun,111,-1,0,0,unknown,0
1,technician,single,secondary,no,939,no,no,cellular,16,jul,109,3,-7,1,unknown,0
1,blue-collar,married,primary,no,1697,no,no,unknown,14,may,249,5,0,1,unknown,0
1,blue-collar,single,secondary,no,2065,no,no,unknown,16,jun,144,4,5,1,unknown,0
1,blue-collar,single,secondary,no,-59,yes,no,unknown,3,may,315,4,-4,1,unknown,1
1,blue-collar,married,primary,no,1165,yes,no,cellular,8,may,238,3,0,1,unknown,0
1,admin.,married,secondary,no,2658,yes,no,cellular,20,may,335,5,0,1,unknown,0
1,management,married,secondary,no,1395,yes,no,cellular,21,may,323,2,0,1,unknown,0
1,technician,married,primary,no,137,no,no,cellular,5,aug,-92,5,-3,1,unknown,0
1,blue-collar,married,primary,no,2443,yes,yes,unknown,15,jun,412,7,4,1,unknown,0
1,management,married,secondary,no,555,yes,no,unknown,16,jul,195,3,-1,1,unknown,0
1,admin.,married,secondary,no,2711,yes,no,unknown,23,may,482,1,5,1,unknown,1
1,blue-collar,married,tertiary,no,2021,yes,no,cellular,18,may,505,4,2,1,unknown,0
1,technician,single,secondary,no,1437,no,no,cellular,6,jun,148,2,-4,1,unknown,0
1,technician,married,primary,no,661,no,no,unknown,7,jun,150,2,-6,1,unknown,0
1,blue-collar,single,secondary,no,1102,no,yes,unknown,28,jul,127,2,5,0,unknown,0
1,management,single,tertiary,no,739,no,yes,unknown,41,jul,95,5,5,0,unknown,0
1,retired,single,secondary,no,514,yes,no,unknown,4,may,413,-3,-1,1,unknown,0
1,retired,married,secondary,no,-2028,yes,no,cellular,-4,may,112,0,1,0,unknown,0
1,services,single,secondary,no,-852,yes,no,cellular,-3,may,-80,0,0,1,unknown,0
1,services,married,tertiary,no,-447,no,no,cellular,12,aug,64,4,6,0,unknown,0
1,retired,married,secondary,no,19,no,no,unknown,7,jun,154,3,-1,0,unknown,0
1,services,married,secondary,no,4294,yes,no,cellular,-5,aug,474,2,0,1,unknown,0
1,technician,married,primary,no,-2958,yes,yes,unknown,13,feb,-420,6,11,0,unknown,0
1,technician,married,tertiary,no,-532,yes,no,cellular,21,jul,106,4,5,0,unknown,0
1,blue-collar,married,secondary,no,2987,no,yes,cellular,13,aug,524,5,1,0,unknown,0
1,retired,married,tertiary,no,173,no,no,unknown,-1,jun,323,2,1,1,unknown,0
1,management,single,tertiary,no,2122,yes,no,unknown,6,jun,159,3,-3,1,unknown,0
1,services,married,primary,no,1793,yes,no,cellular,23,aug,-50,5,4,0,unknown,0
1,blue-collar,married,primary,no,1259,yes,yes,telephone,46,jul,442,8,12,0,unknown,0
1,management,married,tertiary,no,396,no,no,cellular,16,nov,336,2,1,1,unknown,0
1,technician,married,tertiary,no,1471,yes,no,cellular,15,jun,696,1,0,1,unknown,0
1,technician,married,tertiary,no,606,yes,no,unknown,7,may,304,8,6,0,unknown,0
1,blue-collar,married,secondary,no,105,no,no,unknown,22,jul,445,4,7,0,unknown,0
1,services,married,secondary,no,471,yes,yes,unknown,14,may,465,1,2,0,unknown,0
1,management,married,tertiary,no,2090,no,no,cellular,10,jun,267,5,6,0,unknown,0
1,management,single,secondary,no,741,yes,no,unknown,17,may,100,0,-3,0,unknown,0
1,services,married,primary,no,596,yes,yes,unknown,11,jul,22,5,8,0,unknown,0
1,blue-collar,married,secondary,no,2828,no,no,cellular,21,jul,357,3,2,1,unknown,0
1,management,single,tertiary,no,422,no,no,cellular,22,feb,28,4,-2,1,unknown,0
1,blue-collar,married,secondary,no,3444,yes,no,cellular,30,may,74,5,-2,1,unknown,0
1,technician,single,secondary,no,1091,no,no,cellular,17,feb,266,6,4,1,unknown,0
1,blue-collar,single,primary,no,711,no,no,cellular,17,jul,454,5,0,1,unknown,0
1,blue-collar,married,primary,no,979,yes,no,unknown,8,feb,339,3,0,1,unknown,0
1,retired,married,secondary,no,-36,yes,no,cellular,24,may,299,9,-5,1,unknown,0
1,blue-collar,married,secondary,no,1123,no,no,unknown,19,jun,218,6,2,1,unknown,0
1,blue-collar,married,secondary,no,737,no,no,unknown,24,aug,272,8,-7,1,unknown,0
1,technician,single,secondary,no,272,no,yes,cellular,7,may,365,6,2,1,unknown,0
1,services,single,secondary,no,642,yes,yes,cellular,18,may,466,2,2,1,unknown,0
1,management,single,tertiary,no,529,yes,no,cellular,19,jul,198,3,1,1,unknown,0
1,technician,single,secondary,no,153,yes,no,cellular,19,may,39,5,1,1,unknown,0
1,services,married,secondary,no,-1154,yes,no,unknown,19,jul,109,4,1,1,unknown,0
1,services,married,primary,no,-522,yes,yes,cellular,15,jul,284,3,-3,1,unknown,0
1,technician,married,primary,no,4463,no,no,cellular,14,aug,515,6,6,1,unknown,0
1,technician,single,tertiary,no,2758,yes,yes,cellular,26,may,319,2,4,0,unknown,0
1,blue-collar,married,primary,no,3012,no,yes,cellular,21,nov,425,2,-1,0,unknown,0
1,management,married,secondary,no,-827,no,no,unknown,15,may,257,4,-4,1,unknown,0
1,blue-collar,married,primary,no,2838,no,no,cellular,23,nov,525,1,1,1,unknown,0
1,blue-collar,married,secondary,no,-1127,no,no,cellular,8,jul,252,6,-1,1,unknown,0
1,retired,single,primary,no,4569,yes,no,cellular,14,jul,484,9,7,1,unknown,0
1,technician,single,tertiary,no,2287,yes,no,cellular,31,may,230,5,1,1,unknown,0
1,blue-collar,married,tertiary,no,3170,no,no,cellular,8,jun,316,3,1,1,unknown,0
1,blue-collar,married,primary,no,2737,no,no,cellular,10,jun,364,4,-1,1,unknown,0
1,management,single,tertiary,no,1089,no,no,cellular,5,jun,-119,2,4,1,unknown,0
1,blue-collar,married,primary,no,1332,yes,no,unknown,19,may,371,5,7,0,unknown,0
1,management,married,secondary,no,949,yes,no,unknown,21,may,60,3,-1,1,unknown,0
1,housemaid,married,secondary,no,-989,yes,no,unknown,27,may,-215,4,-9,1,unknown,0
1,management,married,tertiary,no,3333,no,no,unknown,1,jun,588,3,1,0,unknown,0
1,blue-collar,married,secondary,no,3648,yes,no,unknown,17,may,210,3,-1,1,unknown,0
1,technician,married,secondary,no,1398,no,no,cellular,19,jun,162,3,0,0,unknown,0
1,technician,married,secondary,no,581,yes,yes,cellular,12,nov,529,4,3,0,unknown,0
1,blue-collar,married,secondary,no,1198,yes,no,unknown,25,may,262,4,0,0,unknown,0
1,management,married,tertiary,no,2693,no,no,cellular,23,aug,616,5,4,0,unknown,0
1,blue-collar,married,secondary,no,2351,no,no,cellular,19,nov,283,4,2,1,unknown,0
1,management,single,tertiary,no,3185,no,no,cellular,15,nov,247,5,2,0,unknown,0
1,technician,married,tertiary,no,2215,no,no,cellular,17,aug,549,4,1,0,unknown,0
1,services,married,secondary,no,3119,no,no,unknown,13,aug,258,4,4,0,unknown,0
1,admin.,single,tertiary,no,-476,yes,yes,cellular,23,aug,556,5,5,0,unknown,0
1,management,married,tertiary,no,66,no,no,unknown,-5,may,245,2,-1,1,unknown,0
1,management,single,secondary,no,4474,yes,no,cellular,8,may,201,4,-3,1,unknown,0
1,blue-collar,married,unknown,no,-268,yes,no,cellular,22,aug,208,4,1,0,unknown,0
1,blue-collar,married,secondary,no,1320,yes,no,cellular,1,jul,290,6,2,0,unknown,0
1,management,married,tertiary,no,-661,no,no,unknown,22,aug,830,4,10,0,unknown,0
1,technician,married,secondary,no,-85,no,no,cellular,31,jul,443,5,5,0,unknown,0
1,management,single,secondary,no,2941,no,no,cellular,6,jun,262,5,4,1,unknown,0
1,management,married,tertiary,no,1016,no,yes,cellular,2,nov,-21,2,3,1,unknown,0
1,admin.,married,tertiary,no,1609,yes,no,cellular,17,aug,240,5,1,0,unknown,0
1,blue-collar,married,primary,no,2483,no,no,unknown,-7,jun,-224,3,0,1,unknown,0
1,blue-collar,married,secondary,no,-327,yes,no,unknown,12,may,387,4,-2,0,unknown,0
1,technician,married,secondary,no,1975,no,no,cellular,17,aug,183,4,5,0,unknown,0
1,admin.,married,secondary,no,-1355,no,no,cellular,13,aug,520,3,5,1,unknown,0
1,technician,married,secondary,no,-540,yes,no,unknown,18,jun,521,3,3,0,unknown,0
1,management,single,tertiary,no,1941,yes,no,cellular,8,may,38,3,3,0,unknown,0
1,services,married,primary,no,1403,yes,no,cellular,16,may,169,2,3,0,unknown,0
1,technician,single,secondary,no,-937,no,no,unknown,17,may,382,1,6,1,unknown,0
1,management,married,tertiary,no,228,yes,no,telephone,13,aug,552,5,11,0,unknown,0
1,technician,single,primary,no,4634,no,no,unknown,18,may,383,5,6,1,unknown,0
1,management,married,tertiary,no,2453,no,yes,cellular,23,aug,537,5,8,0,unknown,0
1,management,married,tertiary,no,-3713,yes,yes,cellular,6,aug,208,2,6,0,unknown,0
1,blue-collar,married,tertiary,no,783,no,no,cellular,2,jul,88,2,-4,0,unknown,0
1,admin.,married,tertiary,no,579,no,yes,cellular,3,jan,461,2,-2,0,unknown,0
1,technician,married,secondary,no,1588,no,no,cellular,19,aug,-202,2,-4,1,unknown,0
1,management,married,tertiary,no,876,no,no,unknown,12,jun,-93,3,-10,0,unknown,0
1,admin.,married,tertiary,no,1162,yes,no,cellular,15,may,101,2,1,0,unknown,0
1,admin.,single,secondary,no,148,yes,no,unknown,18,may,273,3,4,0,unknown,0
1,blue-collar,married,primary,no,2,no,no,cellular,10,nov,78,2,-6,0,unknown,0
1,blue-collar,married,secondary,no,212,yes,yes,cellular,20,jul,462,4,-2,1,unknown,0
1,blue-collar,married,secondary,no,690,yes,yes,unknown,22,may,313,3,1,1,unknown,0
1,technician,single,secondary,no,500,yes,no,cellular,13,may,22,2,-3,0,unknown,0
1,blue-collar,married,secondary,no,804,yes,no,cellular,20,may,126,3,-2,0,unknown,0
1,blue-collar,married,primary,no,171,yes,no,unknown,20,may,166,3,-3,0,unknown,0
1,services,married,secondary,no,-259,yes,no,unknown,3,may,276,2,2,0,unknown,0
1,admin.,single,secondary,no,427,no,no,cellular,5,nov,193,2,-3,0,unknown,0
1,blue-collar,married,tertiary,no,351,yes,no,cellular,12,jul,343,3,-3,0,unknown,0
1,management,married,tertiary,no,880,yes,no,cellular,16,nov,350,3,3,1,unknown,0
1,blue-collar,married,secondary,no,167,no,no,unknown,19,jun,510,3,-4,0,unknown,0
1,blue-collar,married,secondary,no,884,yes,no,unknown,23,jul,287,4,-1,0,unknown,0
1,services,single,secondary,no,-114,yes,no,unknown,15,may,595,2,14,1,unknown,0
1,admin.,married,tertiary,no,1292,yes,no,unknown,30,jul,488,3,7,0,unknown,0
1,technician,single,secondary,no,303,yes,no,unknown,6,may,0,1,1,1,unknown,0
1,blue-collar,married,primary,no,1389,no,no,unknown,14,jul,192,4,1,1,unknown,0
1,blue-collar,single,tertiary,no,519,yes,no,unknown,17,may,678,2,9,1,unknown,0
1,blue-collar,married,secondary,no,-246,no,no,cellular,2,nov,667,2,-7,0,unknown,0
1,entrepreneur,married,tertiary,no,1076,no,yes,cellular,26,nov,2,3,-7,0,unknown,0
1,blue-collar,married,secondary,no,390,yes,no,unknown,23,may,163,4,1,1,unknown,0
1,technician,single,secondary,no,-216,no,yes,cellular,13,may,209,2,-7,0,unknown,0
1,management,married,secondary,no,1186,no,yes,cellular,28,jan,394,3,-1,1,unknown,0
1,management,married,secondary,no,915,yes,no,unknown,12,jun,128,3,1,1,unknown,0
1,admin.,married,primary,no,211,yes,no,cellular,-6,may,332,2,-5,0,unknown,0
1,admin.,married,secondary,no,617,yes,no,unknown,6,may,151,3,5,1,unknown,0
1,technician,married,primary,no,1180,yes,no,unknown,14,may,24,3,-1,0,unknown,0
1,blue-collar,single,secondary,no,648,no,yes,unknown,3,nov,-5,2,-4,1,unknown,0
1,blue-collar,married,primary,no,1403,no,no,cellular,19,jul,160,4,-3,0,unknown,0
1,blue-collar,married,secondary,no,694,yes,no,unknown,9,may,267,3,-8,0,unknown,0
1,management,married,secondary,no,880,yes,no,unknown,11,may,182,4,-4,1,unknown,0
1,admin.,married,secondary,no,934,yes,yes,cellular,32,aug,320,3,-7,0,unknown,0
1,technician,single,secondary,no,233,yes,no,cellular,19,nov,535,2,3,1,unknown,0
1,admin.,married,secondary,no,788,no,no,cellular,18,aug,251,3,-2,1,unknown,0
1,management,single,secondary,no,484,no,no,unknown,18,may,144,3,0,1,unknown,0
1,technician,married,secondary,no,595,no,no,unknown,15,jun,80,1,-4,1,unknown,0
1,technician,single,secondary,no,1503,no,no,unknown,23,may,582,2,1,1,unknown,1
1,blue-collar,married,secondary,no,-331,yes,no,unknown,-1,may,567,2,-3,1,unknown,0
1,blue-collar,married,secondary,no,-262,yes,no,cellular,14,may,416,2,-1,0,unknown,0
1,management,single,secondary,no,359,no,no,unknown,4,may,533,2,2,1,unknown,0
1,blue-collar,married,primary,no,1444,yes,yes,unknown,12,may,730,2,-1,1,unknown,1
1,blue-collar,married,secondary,no,1583,yes,no,cellular,9,may,455,2,-4,1,unknown,0
1,technician,married,secondary,no,217,no,no,unknown,-5,may,97,3,-7,1,unknown,0
1,management,single,secondary,no,110,yes,no,cellular,16,may,141,3,-3,1,unknown,0
1,blue-collar,single,primary,no,-475,yes,no,cellular,2,may,589,3,0,1,unknown,0
1,technician,married,primary,no,829,yes,no,unknown,10,may,215,3,-1,1,unknown,0
1,blue-collar,married,tertiary,no,1397,no,yes,cellular,19,jun,104,2,5,1,unknown,0
1,management,married,secondary,no,1316,no,no,unknown,2,jun,229,2,-5,1,unknown,0
1,blue-collar,married,secondary,no,1137,yes,no,cellular,24,may,158,3,0,1,unknown,0
1,blue-collar,married,primary,no,481,no,no,cellular,7,jun,-13,3,-2,1,unknown,0
1,technician,married,tertiary,no,1059,yes,no,cellular,25,may,462,2,6,1,unknown,1
1,blue-collar,married,tertiary,no,978,no,no,cellular,9,jul,473,3,-1,1,unknown,1
1,blue-collar,married,tertiary,no,435,no,no,unknown,17,jun,-63,3,-1,1,unknown,0
1,blue-collar,married,primary,no,173,no,no,cellular,9,may,542,2,0,1,unknown,1
1,blue-collar,married,tertiary,no,1124,no,yes,cellular,17,may,289,2,-1,1,unknown,0
1,blue-collar,married,secondary,no,319,yes,no,cellular,12,may,-38,3,0,1,unknown,0
1,management,single,tertiary,no,781,yes,no,unknown,-2,may,571,3,-3,1,unknown,0
1,blue-collar,single,secondary,no,949,no,yes,cellular,6,jun,257,3,-3,1,unknown,0
1,services,married,secondary,no,101,yes,no,unknown,23,may,316,2,-2,1,unknown,0
1,blue-collar,married,secondary,no,-44,yes,no,unknown,10,may,71,2,-4,1,unknown,0
1,management,married,tertiary,no,310,yes,no,cellular,16,aug,162,2,5,1,unknown,0
1,technician,single,secondary,no,-378,no,no,cellular,10,may,328,3,2,1,unknown,0
1,technician,married,secondary,no,-412,no,no,cellular,25,may,300,2,0,1,unknown,0
1,blue-collar,single,secondary,no,583,yes,no,cellular,22,may,38,3,2,0,unknown,0
1,management,married,secondary,no,1391,yes,no,cellular,14,jun,-19,2,-2,1,unknown,0
1,blue-collar,married,secondary,no,1023,yes,no,unknown,20,may,467,2,1,0,unknown,0
1,technician,married,secondary,no,1582,no,no,cellular,7,aug,394,3,1,1,unknown,0
1,management,single,secondary,no,367,yes,no,unknown,16,jun,220,2,-1,1,unknown,0
1,blue-collar,married,secondary,no,-405,no,no,cellular,25,may,404,3,-1,1,unknown,0
1,blue-collar,single,secondary,no,504,no,no,cellular,-1,may,284,3,0,1,unknown,0
1,blue-collar,single,secondary,no,-216,yes,no,cellular,-2,may,204,3,-1,1,unknown,0
