age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,class-label
33.0,Private,1125613.0,12th,7.0,Divorced,Transport-moving,Unmarried,White,Male,0.0,0.0,40.0,Mexico,0
17.0,Private,235562.92,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,0
39.0,Private,96040.92,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,1
38.0,Self-emp-not-inc,213142.39,Some-college,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,0
34.0,Local-gov,159649.77,Bachelors,13.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,United-States,0
25.0,Private,247204.31,Some-college,10.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,2.0,United-States,0
57.0,Private,159256.45,Assoc-voc,13.0,Divorced,Sales,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0
51.0,Local-gov,384563.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,35.0,United-States,0
39.0,State-gov,116763.09,Some-college,13.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,0
23.0,Private,161572.98,11th,9.0,Never-married,Craft-repair,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,0
53.0,Private,175897.4,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,0
34.0,Private,190932.53,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,1
31.0,State-gov,162705.17,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,0
43.0,Private,430437.06,Some-college,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1
49.0,Private,213932.22,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,1
38.0,Private,203456.72,Doctorate,11.0,Never-married,Prof-specialty,Other-relative,White,Male,0.0,0.0,40.0,United-States,0
71.0,Private,347422.44,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,30.0,United-States,1
31.0,Private,256413.67,Some-college,10.0,Never-married,Exec-managerial,Other-relative,White,Female,0.0,0.0,40.0,United-States,1
29.187103,Private,185505.4,Assoc-voc,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1
37.0,Private,163657.06,Some-college,10.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,40.0,South,0
42.0,Local-gov,203957.58,Masters,14.0,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,1
23.0,State-gov,341694.2,Some-college,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,37.0,United-States,0
20.0,Private,408917.66,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
45.0,Private,111589.4,HS-grad,9.0,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,0
90.0,Private,121615.695,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
51.0,Private,1125613.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
50.0,Private,22124.914,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,0
31.0,Private,1125613.0,HS-grad,9.0,Never-married,Transport-moving,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,0
59.0,Self-emp-not-inc,334974.2,12th,7.0,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,48.0,United-States,0
51.0,Private,1125613.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0
50.0,Private,245871.78,Assoc-voc,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,1
18.0,Private,257711.52,Some-college,10.0,Never-married,Machine-op-inspct,Other-relative,White,Male,0.0,0.0,40.0,Mexico,0
29.0,Private,19214.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
32.0,Local-gov,204503.7,Bachelors,13.0,Never-married,Exec-managerial,Other-relative,White,Male,0.0,0.0,36.0,Haiti,0
41.0,Local-gov,118895.08,Assoc-acdm,11.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,65.0,United-States,0
27.0,Private,114229.97,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,99.0,United-States,0
37.0,Private,41393.84,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
45.0,Private,286877.62,Prof-school,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,8696.02,0.0,40.0,Germany,1
49.0,Local-gov,330488.97,Masters,13.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
43.0,Private,150917.11,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1
59.719715,Private,106234.17,Masters,16.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1
62.0,Private,1125613.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,0
49.0,Self-emp-not-inc,192266.22,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1
34.0,Private,175381.89,Assoc-voc,10.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
49.0,Self-emp-not-inc,78412.2,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Female,0.0,0.0,50.0,United-States,1
33.0,Local-gov,188235.23,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
90.0,Self-emp-not-inc,166697.92,11th,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
50.0,Private,213531.22,Assoc-voc,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
38.0,Private,318290.06,Assoc-acdm,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1
49.0,Private,136993.33,HS-grad,9.0,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,30.0,United-States,0
46.0,Private,1125613.0,Doctorate,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,50.0,United-States,1
28.0,Private,145160.4,Some-college,11.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,45.0,United-States,0
32.0,Private,183272.7,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,44.0,United-States,0
58.0,Private,165294.22,Prof-school,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1
26.0,State-gov,174900.48,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,30.0,United-States,0
90.0,Federal-gov,210554.81,HS-grad,6.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,1
50.0,Private,122199.67,Bachelors,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,1
23.0,Private,266125.34,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,0
63.0,Private,176211.06,10th,1.0,Widowed,Craft-repair,Not-in-family,White,Male,0.0,0.0,15.0,United-States,0
23.0,Private,165121.2,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,0
45.0,Self-emp-not-inc,19214.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
57.0,Self-emp-not-inc,200161.95,Masters,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,0
37.0,Private,151427.61,Bachelors,16.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,99.0,United-States,1
45.0,Private,264626.75,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
34.0,Private,253947.72,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
39.0,Private,19214.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,99.0,United-States,0
36.0,Private,89958.74,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,0
34.0,Private,176319.95,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
46.0,Private,178744.58,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,Other,Male,0.0,0.0,40.0,United-States,0
44.0,Private,154714.9,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1
35.0,Private,230945.61,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,1
17.0,Private,1125613.0,Some-college,13.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
59.0,Local-gov,272359.3,HS-grad,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,48.0,United-States,0
35.0,Private,67527.58,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
30.0,Private,128371.46,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,0
26.0,Private,119147.78,Some-college,10.0,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,Jamaica,0
37.0,Private,164240.14,HS-grad,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,0.0,0.0,25.0,United-States,1
41.0,Private,206079.62,Assoc-acdm,13.0,Divorced,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
43.0,Federal-gov,223561.55,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,0.0,40.0,United-States,0
38.0,Private,113880.984,Bachelors,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,1
29.0,Private,173617.98,11th,5.0,Separated,Machine-op-inspct,Own-child,Black,Female,0.0,0.0,40.0,United-States,0
36.0,Federal-gov,182096.94,HS-grad,9.0,Never-married,Transport-moving,Unmarried,Black,Male,0.0,0.0,40.0,United-States,0
36.0,Private,1125613.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Wife,White,Male,0.0,0.0,50.0,United-States,1
44.0,Private,191815.42,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Female,0.0,0.0,40.0,United-States,1
32.0,Private,119174.164,HS-grad,9.0,Never-married,Protective-serv,Other-relative,White,Male,0.0,0.0,40.0,United-States,0
30.0,Private,223139.56,Prof-school,13.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,44.0,United-States,0
42.0,Private,162736.72,Some-college,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1
22.0,Private,81171.82,Assoc-acdm,10.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,0
31.0,Private,272958.06,11th,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,0
47.0,Private,145251.23,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,42.62613,United-States,0
58.0,Self-emp-not-inc,167438.08,Some-college,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,99999.0,0.0,43.0,United-States,1
33.0,Self-emp-inc,195003.62,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,0
38.0,Private,159224.03,Bachelors,13.0,Never-married,Tech-support,Own-child,White,Male,0.0,0.0,40.0,United-States,0
32.0,Private,43614.3,HS-grad,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
60.0,Private,150508.33,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,1
28.0,State-gov,297451.12,Some-college,10.0,Never-married,Sales,Unmarried,Black,Female,0.0,0.0,45.0,United-States,0
50.0,Private,1125613.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40.0,Haiti,0
52.0,Self-emp-inc,176252.8,Prof-school,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,3900.0,50.0,United-States,1
22.0,Private,1125613.0,9th,5.0,Divorced,Handlers-cleaners,Unmarried,Black,Male,0.0,0.0,40.0,United-States,0
69.0,Private,62372.55,Bachelors,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1
54.0,Private,274302.25,Some-college,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
35.0,Private,1125613.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,Other,Male,0.0,0.0,30.0,Mexico,0
46.0,Private,192610.81,HS-grad,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,0
17.0,Private,204268.53,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,35.0,United-States,0
23.0,Private,194380.42,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0
44.0,Private,279119.5,Assoc-voc,13.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,1
42.0,Private,152251.77,11th,2.528864,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
40.0,Private,176882.17,Some-college,10.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
39.0,Self-emp-not-inc,185303.89,Some-college,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
23.0,Private,108469.28,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
36.0,Private,251588.73,HS-grad,9.0,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,45.0,United-States,0
22.0,Private,187346.8,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,50.0,United-States,0
43.0,Federal-gov,191356.16,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,40.0,Philippines,0
38.0,Private,190741.55,Assoc-acdm,12.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,3900.0,40.0,United-States,0
31.0,Private,146692.11,11th,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1
46.0,Private,344423.75,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,1
36.0,Private,92618.93,Some-college,10.0,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
41.0,Private,376515.16,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,45.0,Cuba,0
55.0,Private,150506.48,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,99.0,United-States,1
53.0,Self-emp-inc,158230.7,Assoc-voc,14.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,30.0,South,1
43.0,Self-emp-not-inc,168083.95,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
21.0,Private,263007.38,11th,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
36.35003,Private,128368.7,HS-grad,9.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,40.0,United-States,1
65.0,Private,170273.73,Doctorate,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,32.27665,United-States,0
43.0,Private,199537.48,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
33.0,Self-emp-inc,1125613.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
29.0,Private,1125613.0,HS-grad,9.0,Never-married,Other-service,Unmarried,White,Female,0.0,0.0,8.0,United-States,0
35.0,Private,168558.66,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,Black,Female,0.0,0.0,40.0,United-States,1
58.0,Self-emp-not-inc,201357.0,Doctorate,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024.0,0.0,50.0,United-States,0
19.0,Private,277288.75,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
52.0,Self-emp-not-inc,49222.027,Assoc-acdm,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,1
25.0,Private,304315.8,Some-college,9.0,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0.0,40.0,Cuba,0
23.0,Private,19214.0,HS-grad,10.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,45.0,United-States,0
27.0,Private,198823.6,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
90.0,Private,191160.89,Masters,16.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,3900.0,99.0,United-States,1
39.0,Local-gov,96418.6,Assoc-acdm,10.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40.0,United-States,1
43.0,Private,287894.66,10th,9.0,Widowed,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0
36.0,Local-gov,219153.81,Some-college,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,0
36.0,Private,218685.23,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,99.0,United-States,1
34.0,Private,1125613.0,Some-college,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,99.0,United-States,1
90.0,Private,127806.19,Assoc-acdm,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1
44.0,Private,226881.95,Some-college,10.0,Widowed,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,40.0,Jamaica,1
90.0,Private,19214.0,11th,5.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,1
36.0,Private,1125613.0,HS-grad,9.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
17.0,Private,19214.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,32.0,United-States,0
17.0,Private,248907.28,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,0
31.0,State-gov,404355.3,Some-college,9.0,Separated,Handlers-cleaners,Unmarried,Black,Male,0.0,0.0,40.0,United-States,0
38.0,Private,290849.2,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,0
17.0,Private,202549.62,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,2.0,United-States,0
19.0,Private,193786.3,Some-college,12.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,0
48.0,Private,68851.3,HS-grad,9.0,Separated,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,0
28.0,Private,154136.47,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,0
56.0,Private,256377.17,Bachelors,12.0,Married-civ-spouse,Tech-support,Husband,White,Female,0.0,0.0,40.0,United-States,1
27.0,Private,174905.05,12th,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,0
33.744755,Private,154301.89,Some-college,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,0
21.0,Private,186320.3,11th,8.0,Never-married,Craft-repair,Own-child,White,Female,0.0,0.0,35.0,United-States,0
19.0,Private,192334.45,12th,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,0
27.0,Private,197499.31,10th,7.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,30.0,United-States,0
51.0,Private,53603.56,1st-4th,9.0,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,Poland,0
41.0,Private,122978.41,12th,9.0,Divorced,Machine-op-inspct,Unmarried,Other,Female,0.0,0.0,40.0,Columbia,0
90.0,Private,198074.03,Assoc-voc,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,0
28.0,Private,245440.53,10th,7.0,Never-married,Priv-house-serv,Other-relative,White,Female,0.0,0.0,40.0,Haiti,0
19.0,Private,1125613.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,Mexico,0
45.0,Private,191243.9,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
49.0,Private,1125613.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1
90.0,Private,196704.55,Bachelors,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1
35.0,Self-emp-inc,282932.44,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1
66.0,Private,305565.2,9th,6.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,40.0,United-States,0
44.0,Local-gov,137774.94,Assoc-acdm,10.0,Widowed,Protective-serv,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
28.0,Self-emp-not-inc,151077.6,Bachelors,13.0,Separated,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
19.0,Private,212942.56,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1
30.0,State-gov,204729.73,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
42.0,Private,87372.14,Some-college,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1
35.0,Private,1125613.0,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
39.0,Federal-gov,157013.19,Masters,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Female,0.0,3900.0,40.0,United-States,1
23.0,State-gov,199734.22,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,40.0,United-States,0
18.0,Private,131810.36,Some-college,10.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,80.0,United-States,0
59.0,Private,144509.94,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,0
38.0,State-gov,132695.23,Doctorate,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,99999.0,0.0,99.0,United-States,1
