age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,class-label
1,technician,married,tertiary,no,782,no,no,cellular,25,jul,548,1,-1,0,unknown,1
1,services,single,secondary,no,-19,yes,no,unknown,14,may,142,1,-1,0,unknown,0
1,admin.,married,tertiary,no,328,no,no,cellular,17,nov,79,1,110,2,other,0
1,services,married,unknown,no,126,yes,no,unknown,21,jun,112,5,-1,0,unknown,0
1,blue-collar,married,primary,no,2978,no,no,cellular,15,jul,235,2,-1,0,unknown,0
1,technician,single,secondary,no,-339,no,no,cellular,28,jul,347,2,-1,0,unknown,0
1,housemaid,married,primary,no,539,no,no,telephone,5,jun,437,2,-1,0,unknown,0
0,services,married,unknown,no,401,no,no,cellular,16,aug,267,2,87,2,success,1
1,blue-collar,single,unknown,no,1695,yes,no,cellular,14,sep,385,1,351,1,failure,0
1,management,single,tertiary,no,1556,yes,no,cellular,22,nov,247,1,-1,0,unknown,0
1,retired,married,secondary,no,9002,no,no,cellular,21,dec,1215,1,-1,0,unknown,1
1,blue-collar,married,secondary,no,-129,yes,no,unknown,14,may,155,1,-1,0,unknown,0
1,admin.,single,tertiary,no,2081,yes,no,cellular,13,may,172,1,-1,0,unknown,0
1,blue-collar,married,primary,no,1312,yes,no,cellular,12,may,55,5,184,1,other,0
1,technician,married,tertiary,no,2839,no,no,cellular,23,aug,226,2,-1,0,unknown,0
1,management,married,tertiary,no,12766,yes,no,cellular,17,nov,471,1,76,2,other,0
1,technician,single,secondary,no,-55,yes,no,unknown,6,may,39,1,-1,0,unknown,0
1,admin.,single,secondary,no,-541,yes,yes,cellular,9,jul,156,1,-1,0,unknown,0
1,unemployed,married,secondary,no,464,yes,no,cellular,27,feb,66,2,275,3,other,0
1,technician,married,tertiary,no,1130,yes,no,cellular,17,nov,146,2,-1,0,unknown,0
1,housemaid,married,primary,no,2603,yes,no,cellular,13,may,181,2,268,1,other,0
1,management,married,tertiary,no,2996,no,no,cellular,21,jul,192,1,90,2,success,0
1,management,single,secondary,no,-22,no,no,unknown,25,may,1414,1,-1,0,unknown,1
1,blue-collar,married,primary,no,1392,yes,no,cellular,19,nov,357,1,-1,2,unknown,0
1,technician,single,secondary,no,-2132,no,yes,cellular,14,aug,109,3,-1,0,unknown,0
1,unknown,married,unknown,no,4365,no,no,cellular,15,aug,359,1,-1,0,unknown,0
1,housemaid,married,secondary,no,1331,no,no,cellular,27,jul,180,2,-1,0,unknown,0
1,blue-collar,married,secondary,no,-253,yes,no,unknown,8,may,37,1,-1,0,unknown,0
1,management,single,tertiary,no,-190,yes,yes,cellular,15,may,80,1,352,1,failure,1
1,housemaid,married,primary,no,-241,no,no,cellular,11,aug,145,1,-1,0,unknown,0
1,blue-collar,single,primary,no,-327,yes,no,unknown,11,may,142,1,-1,0,unknown,0
1,technician,married,secondary,no,116,yes,no,cellular,15,jul,211,1,94,2,failure,0
1,technician,married,secondary,no,154,yes,no,unknown,8,jun,165,2,-1,0,unknown,0
1,services,single,secondary,no,18,no,no,cellular,23,nov,466,1,-1,0,unknown,0
1,unknown,married,unknown,no,-110,no,no,unknown,20,jun,1,6,-1,0,unknown,0
1,admin.,married,secondary,no,337,yes,no,unknown,4,may,5,15,-1,0,unknown,0
1,technician,single,secondary,no,33,yes,no,unknown,13,may,79,3,-1,0,unknown,0
1,blue-collar,married,primary,no,135,no,no,unknown,20,aug,190,1,-1,0,unknown,0
1,management,married,tertiary,no,244,yes,yes,telephone,5,apr,148,1,-1,0,unknown,0
1,services,single,secondary,no,-152,no,no,cellular,24,jul,79,1,-1,0,unknown,0
0,retired,married,unknown,no,5015,no,no,cellular,23,aug,289,1,88,2,success,0
1,management,married,tertiary,no,1035,no,no,cellular,14,sep,159,3,182,5,success,1
1,retired,married,secondary,no,93,yes,no,cellular,15,jul,120,2,-1,0,unknown,0
1,technician,married,tertiary,yes,2457,no,no,cellular,28,jul,108,5,-1,0,unknown,0
1,retired,married,secondary,no,3978,no,no,cellular,29,dec,357,1,0,0,unknown,0
1,technician,single,secondary,no,904,yes,no,cellular,21,nov,1010,1,-1,0,unknown,1
1,blue-collar,married,primary,no,4719,yes,no,cellular,14,may,79,1,362,1,failure,0
1,blue-collar,married,primary,no,356,yes,no,unknown,27,jun,189,2,-1,0,unknown,0
1,technician,married,tertiary,no,309,no,no,cellular,14,may,429,1,282,1,success,1
1,blue-collar,married,secondary,no,940,yes,no,cellular,20,nov,178,2,108,1,unknown,0
1,blue-collar,married,secondary,no,2663,yes,no,cellular,15,may,1260,2,-1,0,unknown,0
1,technician,married,primary,no,-314,yes,no,unknown,12,jun,80,1,-1,0,unknown,0
1,technician,married,secondary,no,5,yes,no,cellular,23,jul,390,4,-1,0,unknown,0
1,management,single,tertiary,no,2505,yes,no,cellular,17,mar,832,1,125,1,failure,1
1,technician,married,tertiary,no,1374,yes,no,cellular,17,jul,324,1,-1,0,unknown,0
1,services,single,secondary,yes,-40,yes,no,unknown,20,may,303,1,-1,0,unknown,0
1,self-employed,single,tertiary,no,8467,yes,no,cellular,23,aug,284,1,-1,0,unknown,0
1,technician,single,secondary,no,221,yes,no,cellular,1,nov,109,1,-1,0,unknown,0
1,blue-collar,married,primary,no,35,no,no,unknown,11,apr,150,2,-1,0,unknown,0
1,blue-collar,married,primary,no,-478,yes,no,cellular,5,may,42,1,281,2,failure,0
1,blue-collar,single,primary,no,1215,no,no,cellular,30,jan,301,1,-1,0,unknown,1
1,technician,married,unknown,no,616,yes,no,unknown,13,jun,29,1,356,0,failure,0
1,self-employed,married,unknown,no,644,no,no,cellular,28,jan,98,2,-1,0,unknown,0
1,services,married,secondary,no,-356,yes,no,unknown,20,jun,117,2,-1,0,unknown,0
1,technician,married,secondary,no,-6,yes,no,cellular,3,feb,39,1,-1,0,unknown,0
1,student,single,secondary,no,-226,yes,no,cellular,12,may,155,1,347,1,other,0
1,blue-collar,married,secondary,no,908,yes,no,cellular,17,apr,404,2,-1,0,unknown,0
1,management,married,tertiary,no,175,no,no,cellular,5,jun,144,1,-1,0,unknown,0
1,technician,married,tertiary,no,849,yes,no,unknown,13,may,111,1,-1,0,unknown,0
1,management,married,tertiary,no,158,no,no,cellular,2,feb,425,3,-1,3,success,1
1,management,married,tertiary,no,7487,no,no,cellular,19,nov,241,1,-1,0,unknown,0
1,management,single,tertiary,no,14315,yes,no,cellular,2,aug,938,1,95,3,success,1
1,admin.,married,secondary,no,334,yes,no,unknown,26,may,101,1,-1,0,unknown,0
1,admin.,married,secondary,no,-2559,yes,no,cellular,3,feb,356,2,-1,0,unknown,0
1,management,single,tertiary,no,112,no,no,unknown,22,jun,103,2,-1,0,unknown,0
1,technician,married,primary,no,1434,yes,no,unknown,14,may,41,5,-1,0,unknown,0
1,blue-collar,married,secondary,no,9919,yes,no,cellular,26,may,64,2,355,1,unknown,0
1,admin.,married,secondary,no,2812,yes,no,unknown,3,jun,424,2,-1,0,unknown,0
1,technician,married,secondary,no,194,yes,no,cellular,27,aug,156,5,-1,0,unknown,0
1,entrepreneur,married,tertiary,no,-470,yes,no,unknown,26,may,64,1,-1,0,unknown,0
1,management,single,tertiary,no,2433,no,no,cellular,13,sep,566,1,188,2,success,1
1,blue-collar,single,secondary,no,-283,yes,no,unknown,1,jun,59,4,-1,0,unknown,0
1,technician,single,secondary,no,2703,no,no,telephone,23,nov,66,11,-1,0,unknown,0
1,retired,married,secondary,no,397,yes,no,cellular,13,aug,166,3,-1,0,unknown,0
1,management,married,tertiary,no,582,no,no,cellular,25,oct,1260,2,-1,0,unknown,1
1,retired,married,tertiary,no,480,no,no,cellular,5,aug,159,1,-1,0,unknown,0
1,student,single,unknown,no,363,no,no,telephone,5,jul,410,24,132,10,other,0
1,technician,married,unknown,no,-236,yes,no,cellular,11,may,48,3,363,1,failure,0
1,technician,married,secondary,no,735,yes,yes,cellular,13,nov,897,1,-1,0,unknown,0
1,blue-collar,married,tertiary,yes,-380,yes,yes,unknown,25,may,61,5,-1,0,unknown,0
1,unknown,married,unknown,no,705,yes,no,unknown,3,feb,7,3,-1,0,unknown,0
1,student,single,secondary,no,3626,no,no,cellular,25,dec,310,1,189,1,success,1
1,management,married,tertiary,no,2050,yes,no,cellular,15,may,1170,2,-1,0,unknown,1
1,technician,married,secondary,no,945,no,no,cellular,22,jul,243,2,-1,0,unknown,1
1,technician,married,tertiary,no,-10,no,yes,unknown,2,jun,141,1,-1,0,unknown,0
1,blue-collar,single,tertiary,no,3185,no,yes,unknown,5,jun,118,2,-1,0,unknown,0
1,management,single,tertiary,no,-119,yes,no,unknown,12,may,379,3,-1,0,unknown,0
1,blue-collar,married,secondary,no,-475,yes,yes,cellular,4,feb,127,2,256,11,other,0
1,technician,single,unknown,no,868,yes,no,cellular,6,may,48,1,357,2,unknown,0
1,management,married,tertiary,no,-160,yes,no,telephone,17,nov,275,1,-1,0,unknown,0
1,technician,married,secondary,no,556,yes,yes,cellular,29,jul,71,1,-1,0,unknown,0
1,blue-collar,married,secondary,no,-138,yes,no,cellular,13,may,97,1,343,1,other,0
1,blue-collar,single,secondary,no,129,yes,no,unknown,19,jun,23,1,-1,0,unknown,0
1,management,married,tertiary,no,-5,yes,yes,cellular,25,jul,90,2,-1,0,unknown,0
1,blue-collar,married,primary,no,193,yes,no,cellular,2,apr,368,1,-1,0,unknown,0
1,technician,married,unknown,no,3171,no,no,cellular,15,sep,591,2,91,12,success,0
1,housemaid,married,primary,no,2288,yes,yes,cellular,28,jan,87,23,-1,0,unknown,0
1,entrepreneur,married,tertiary,no,4987,yes,no,unknown,15,may,158,2,-1,0,unknown,0
1,technician,married,secondary,no,1157,yes,no,cellular,27,jul,236,1,-1,0,unknown,0
1,technician,single,secondary,no,649,no,no,cellular,14,oct,970,1,183,0,unknown,1
1,technician,single,secondary,no,555,yes,no,cellular,27,may,285,1,-1,0,unknown,0
1,retired,married,tertiary,no,-27,no,no,cellular,4,sep,226,2,-1,0,unknown,0
1,technician,married,secondary,yes,-570,yes,no,unknown,23,may,158,1,-1,0,unknown,0
1,technician,married,secondary,no,135,yes,yes,unknown,7,may,0,15,-1,0,unknown,0
1,technician,married,tertiary,no,852,no,no,cellular,17,apr,738,1,-1,0,unknown,0
1,housemaid,married,secondary,no,7303,no,no,cellular,30,sep,110,1,-1,0,unknown,0
1,services,single,secondary,no,109,no,no,cellular,14,may,73,1,-1,0,unknown,0
0,technician,single,secondary,no,163,yes,no,unknown,15,may,289,1,-1,0,unknown,1
1,self-employed,single,primary,yes,847,yes,yes,cellular,18,nov,91,1,61,1,unknown,0
1,blue-collar,married,primary,no,66,no,no,cellular,13,mar,276,1,-1,0,unknown,0
1,blue-collar,single,secondary,no,513,yes,no,unknown,18,may,3,1,-1,0,unknown,0
1,retired,married,tertiary,no,7705,no,no,cellular,18,dec,215,3,-1,0,unknown,0
1,admin.,married,secondary,no,366,yes,no,unknown,19,may,160,1,-1,0,unknown,0
1,blue-collar,single,secondary,no,338,yes,no,cellular,2,feb,304,1,284,1,failure,0
1,blue-collar,married,secondary,no,230,yes,no,unknown,14,may,174,2,-1,0,unknown,0
1,admin.,married,secondary,no,-755,yes,yes,cellular,30,jul,217,26,-1,0,unknown,0
1,management,married,tertiary,no,-2,no,no,cellular,23,aug,128,1,-1,0,unknown,0
1,technician,single,tertiary,no,674,yes,no,unknown,21,may,119,1,-1,0,unknown,0
1,management,married,tertiary,no,3793,no,no,cellular,15,jul,389,25,-1,0,unknown,0
1,admin.,married,secondary,yes,-127,no,yes,cellular,14,aug,365,1,-1,0,unknown,0
1,services,married,secondary,no,71,yes,no,cellular,14,may,531,1,272,1,other,0
1,admin.,married,secondary,no,212,yes,yes,unknown,2,jun,71,4,-1,0,unknown,0
1,technician,single,secondary,no,-397,yes,no,cellular,27,nov,75,1,89,0,unknown,0
1,blue-collar,married,primary,no,1125,yes,no,unknown,3,feb,87,1,-1,0,unknown,0
1,technician,married,secondary,no,-452,yes,yes,cellular,13,may,398,1,-1,0,unknown,0
1,blue-collar,single,secondary,no,391,yes,yes,unknown,14,may,271,1,-1,0,unknown,0
1,technician,single,secondary,yes,232,no,no,telephone,20,aug,115,4,-1,0,unknown,0
1,admin.,single,secondary,no,139,yes,no,telephone,17,apr,133,1,-1,0,unknown,0
1,admin.,married,secondary,no,321,yes,no,cellular,19,apr,910,1,342,1,unknown,0
1,admin.,married,primary,no,-203,yes,no,cellular,7,may,287,1,353,5,unknown,0
1,management,single,tertiary,no,1,no,no,telephone,27,apr,262,1,-1,0,unknown,0
1,services,married,secondary,no,-2,yes,no,cellular,14,aug,167,2,-1,0,unknown,0
1,technician,married,secondary,no,-772,yes,yes,cellular,28,may,96,3,266,1,other,0
1,admin.,single,secondary,no,235,yes,yes,unknown,1,may,0,2,-1,0,unknown,0
1,entrepreneur,married,secondary,yes,-44,yes,no,cellular,28,aug,149,2,-1,0,unknown,0
1,technician,married,secondary,no,-315,yes,no,cellular,26,apr,79,3,357,2,failure,0
1,retired,married,primary,no,384,no,no,telephone,3,feb,525,1,-1,0,unknown,0
1,student,single,unknown,no,754,no,no,telephone,1,jun,0,5,-1,0,unknown,0
1,technician,married,secondary,no,41,no,no,cellular,15,jul,122,1,-1,0,unknown,0
1,management,single,tertiary,no,4908,yes,no,cellular,7,may,194,1,333,1,other,0
1,blue-collar,married,secondary,no,-782,yes,no,cellular,16,may,19,1,344,3,failure,0
1,technician,single,tertiary,no,412,yes,no,unknown,14,may,113,1,-1,0,unknown,0
1,student,single,tertiary,no,-68,yes,no,unknown,24,jun,641,1,-1,0,unknown,0
1,blue-collar,married,secondary,yes,5944,no,no,cellular,21,jul,273,2,-1,0,unknown,0
1,services,married,secondary,no,1413,no,no,cellular,28,jul,375,2,260,11,other,0
1,unknown,married,unknown,no,578,no,no,unknown,1,jun,164,2,-1,0,unknown,0
1,admin.,married,secondary,no,-32,yes,yes,unknown,6,may,86,1,-1,0,unknown,0
0,student,single,tertiary,no,4077,no,no,telephone,14,oct,323,1,118,1,other,1
1,blue-collar,married,secondary,yes,164,yes,yes,cellular,14,may,174,5,-1,0,unknown,0
1,blue-collar,married,secondary,no,2058,yes,no,cellular,15,jul,545,1,-1,0,unknown,1
1,management,married,tertiary,no,4345,yes,no,cellular,14,jul,340,1,184,1,failure,0
1,blue-collar,married,secondary,no,1312,yes,yes,cellular,14,jul,162,3,-1,0,unknown,0
1,blue-collar,married,secondary,yes,190,no,no,cellular,14,aug,68,2,-1,0,unknown,0
1,technician,married,secondary,no,814,yes,no,cellular,30,may,363,1,-1,0,unknown,0
1,entrepreneur,married,tertiary,no,6255,no,no,cellular,27,aug,93,2,-1,0,unknown,0
1,services,married,secondary,no,-471,yes,no,cellular,3,jan,178,1,275,1,failure,0
1,blue-collar,single,secondary,no,-259,yes,no,unknown,14,may,218,1,-1,0,unknown,0
1,entrepreneur,married,secondary,no,228,yes,no,unknown,22,may,133,2,-1,0,unknown,0
1,blue-collar,married,secondary,no,-34,yes,no,unknown,1,jun,145,1,-1,0,unknown,0
1,blue-collar,married,secondary,no,-471,yes,no,cellular,13,may,195,1,344,1,success,0
1,technician,married,secondary,no,3325,yes,no,cellular,3,feb,103,1,272,1,failure,0
1,retired,married,secondary,no,3584,no,no,cellular,7,oct,125,1,-1,0,unknown,0
1,admin.,married,secondary,no,10732,yes,no,unknown,20,jun,198,1,-1,0,unknown,0
1,self-employed,married,tertiary,no,452,yes,no,cellular,7,may,201,2,285,12,success,0
1,blue-collar,single,secondary,no,129,yes,no,cellular,21,jul,198,1,-1,0,unknown,0
1,blue-collar,single,secondary,no,371,yes,yes,cellular,5,jul,119,1,-1,0,unknown,0
1,admin.,single,secondary,no,11,yes,no,unknown,15,may,319,1,353,1,other,0
1,management,single,tertiary,no,334,yes,no,cellular,19,nov,1134,1,-1,0,unknown,1
1,management,single,tertiary,no,-529,yes,no,cellular,13,may,103,2,356,2,other,0
1,unknown,married,primary,no,2169,no,no,cellular,20,nov,116,1,-1,0,unknown,0
1,management,single,tertiary,no,7409,no,no,cellular,14,aug,1820,1,-1,0,success,1
1,technician,married,secondary,no,511,no,no,cellular,24,aug,249,2,-1,0,unknown,0
0,student,single,secondary,no,1632,no,no,unknown,3,sep,337,3,0,0,unknown,0
0,retired,married,primary,no,8433,no,no,cellular,13,jun,1119,1,177,1,success,0
1,admin.,single,tertiary,no,2530,yes,no,cellular,30,jul,168,1,-1,0,unknown,0
1,admin.,married,tertiary,no,1710,yes,no,unknown,2,jun,27,2,-1,0,unknown,0
1,blue-collar,married,secondary,no,57,yes,no,cellular,23,jul,47,2,-1,0,unknown,0
1,retired,married,primary,no,121,yes,no,cellular,1,jun,591,1,-1,0,unknown,0
1,blue-collar,single,secondary,no,741,yes,no,cellular,22,apr,252,1,-1,0,unknown,1
1,admin.,married,secondary,no,-276,yes,no,unknown,22,may,83,1,-1,0,unknown,0
1,management,married,tertiary,no,4128,yes,no,telephone,19,nov,158,2,-1,0,unknown,0
1,management,married,tertiary,no,206,no,no,cellular,8,nov,530,2,-1,0,unknown,0
1,services,married,secondary,no,125,no,no,unknown,1,jun,97,2,-1,0,unknown,0
1,technician,single,secondary,no,572,yes,no,unknown,20,jun,124,1,-1,0,unknown,0
1,admin.,single,secondary,yes,-319,yes,yes,unknown,22,may,38,1,-1,0,unknown,0
1,management,married,primary,no,723,yes,no,cellular,7,feb,42,2,278,7,other,0
1,technician,married,tertiary,no,509,no,no,cellular,21,jul,821,1,-1,0,unknown,1
1,technician,single,secondary,no,116,yes,no,cellular,15,jul,175,1,86,1,failure,0
1,technician,single,tertiary,no,366,yes,yes,cellular,12,aug,938,1,98,1,other,0
1,technician,single,unknown,no,-171,no,no,cellular,29,jan,77,1,74,2,success,1
1,services,single,secondary,no,40,yes,no,cellular,8,may,79,1,-1,0,unknown,0
1,technician,married,tertiary,no,1145,yes,no,cellular,8,may,198,1,273,1,failure,0
1,technician,married,secondary,no,897,yes,no,unknown,17,jun,330,1,-1,0,unknown,0
1,management,married,tertiary,no,101,yes,no,unknown,12,may,178,1,-1,0,unknown,0
1,services,married,secondary,no,-4,no,no,cellular,26,jul,256,5,-1,0,unknown,0
1,technician,single,secondary,no,303,no,no,cellular,4,aug,57,2,-1,0,unknown,0
1,technician,single,secondary,no,58,yes,yes,cellular,1,may,97,2,-1,0,unknown,0
1,technician,married,secondary,no,-63,yes,yes,cellular,14,may,58,1,348,1,failure,0
1,management,married,tertiary,no,576,yes,no,cellular,15,may,1056,1,-1,0,unknown,0
1,blue-collar,married,secondary,no,5544,yes,no,unknown,17,may,433,3,-1,0,unknown,0
1,admin.,married,secondary,no,-916,yes,no,telephone,2,jul,24,5,-1,0,unknown,0
1,blue-collar,married,secondary,no,837,no,no,cellular,15,jun,365,2,124,12,failure,0
1,blue-collar,single,primary,no,-97,yes,no,unknown,8,may,177,1,-1,0,unknown,0
1,admin.,married,secondary,no,-525,yes,no,unknown,3,jun,67,1,-1,0,unknown,0
1,entrepreneur,married,secondary,no,52,yes,no,cellular,23,may,94,1,-1,0,unknown,1
1,blue-collar,married,secondary,no,8122,yes,no,cellular,22,nov,152,1,-1,0,unknown,0
1,unemployed,married,secondary,no,721,no,no,cellular,2,dec,686,2,147,1,success,0
1,management,married,tertiary,no,728,yes,no,cellular,13,aug,202,1,135,1,success,0
1,technician,married,tertiary,no,1541,yes,no,cellular,23,aug,105,4,-1,0,unknown,0
0,management,married,tertiary,no,5729,no,no,cellular,20,oct,277,2,-1,0,unknown,1
1,blue-collar,married,tertiary,no,1932,yes,no,cellular,29,jul,91,1,-1,0,unknown,0
1,entrepreneur,married,unknown,no,871,yes,no,unknown,15,jun,242,1,-1,0,unknown,0
1,management,single,tertiary,no,2432,yes,no,cellular,15,dec,515,1,190,1,success,1
1,services,married,secondary,no,-538,yes,no,unknown,29,may,142,3,-1,0,unknown,0
1,admin.,single,secondary,no,1514,yes,no,cellular,15,apr,268,1,86,1,other,0
1,management,single,tertiary,no,633,no,no,cellular,16,jul,243,4,-1,0,unknown,0
1,admin.,married,secondary,no,100,yes,no,unknown,28,may,149,1,-1,0,unknown,0
1,retired,married,primary,no,1124,no,yes,cellular,4,may,425,1,270,1,failure,0
1,blue-collar,married,primary,no,843,yes,no,unknown,28,jun,37,1,-1,0,unknown,0
1,technician,married,tertiary,no,7368,no,no,cellular,29,apr,468,1,91,2,failure,1
1,entrepreneur,single,tertiary,no,188,yes,no,cellular,10,jul,194,1,-1,0,unknown,0
1,management,married,tertiary,no,198,no,no,cellular,18,jul,195,2,-1,0,unknown,0
1,technician,single,secondary,no,5702,yes,no,cellular,17,dec,979,1,-1,0,unknown,1
1,services,married,secondary,no,3223,no,no,cellular,19,aug,84,2,-1,0,unknown,0
1,management,single,tertiary,no,99,yes,no,cellular,1,jun,2062,1,185,0,unknown,1
1,technician,married,secondary,no,-672,yes,no,cellular,9,apr,89,1,267,1,failure,0
1,technician,single,secondary,no,286,no,yes,cellular,1,feb,139,3,-1,0,unknown,0
1,services,single,secondary,no,160,no,no,cellular,26,aug,210,2,-1,0,unknown,0
1,services,married,unknown,no,712,yes,no,cellular,30,jan,248,2,171,5,success,0
0,student,single,secondary,no,-39,no,no,cellular,13,may,184,1,-1,14,unknown,0
1,self-employed,married,primary,no,2016,yes,yes,cellular,9,jul,232,1,-1,0,unknown,0
1,blue-collar,married,secondary,no,484,yes,no,unknown,28,may,121,1,-1,0,unknown,0
1,blue-collar,single,secondary,no,408,yes,no,cellular,15,jul,119,1,-1,0,unknown,0
1,management,married,tertiary,no,949,no,no,cellular,13,sep,1342,1,173,1,success,1
1,services,married,primary,no,-697,yes,no,unknown,7,jun,123,1,-1,0,unknown,0
1,blue-collar,married,primary,no,-48,no,no,cellular,14,mar,508,1,187,2,success,0
1,housemaid,married,secondary,no,2998,no,no,unknown,25,jun,101,1,-1,0,unknown,0
1,management,single,tertiary,no,382,yes,no,cellular,6,may,78,1,151,11,other,0
1,technician,single,secondary,no,-13,yes,no,cellular,4,may,296,1,132,0,unknown,1
1,services,married,secondary,no,-586,yes,no,cellular,11,may,533,3,346,1,failure,0
1,technician,single,tertiary,yes,-239,yes,yes,cellular,21,jul,463,4,-1,0,unknown,0
1,blue-collar,married,secondary,no,414,yes,no,cellular,23,may,181,1,-1,0,unknown,0
1,blue-collar,married,secondary,no,788,no,no,cellular,30,jul,646,2,-1,0,unknown,0
1,management,married,tertiary,no,362,yes,no,cellular,15,aug,1266,1,-1,0,unknown,1
1,management,single,tertiary,no,2357,yes,no,cellular,30,oct,193,1,-1,11,unknown,0
1,services,married,secondary,no,741,yes,no,unknown,15,may,90,1,-1,0,unknown,0
1,management,married,tertiary,no,2531,no,no,cellular,27,nov,399,1,93,1,success,1
1,technician,married,secondary,no,9415,no,no,unknown,2,jun,10,1,-1,0,unknown,0
1,technician,married,primary,no,2086,yes,no,cellular,30,may,91,2,-1,0,unknown,0
1,blue-collar,married,secondary,no,-438,yes,no,telephone,13,jul,182,2,-1,0,unknown,0
1,housemaid,married,secondary,no,3378,no,no,cellular,30,jul,378,1,-1,0,unknown,0
1,self-employed,married,tertiary,no,460,yes,no,cellular,19,sep,164,2,-1,0,unknown,0
1,housemaid,married,secondary,no,6005,no,no,unknown,19,nov,167,2,-1,0,unknown,0
1,admin.,married,secondary,no,2010,yes,no,unknown,17,may,54,4,-1,0,unknown,0
1,management,married,tertiary,no,10313,no,no,cellular,14,aug,241,1,-1,0,unknown,0
1,retired,married,primary,no,1021,no,no,unknown,7,jun,139,2,-1,0,unknown,0
1,self-employed,single,tertiary,no,-49,no,no,cellular,15,aug,152,1,-1,0,unknown,0
1,management,married,primary,no,2538,yes,no,cellular,13,jan,12,2,296,4,failure,0
1,management,married,tertiary,no,1800,no,no,cellular,2,jul,70,5,-1,0,unknown,0
1,blue-collar,married,secondary,no,-335,no,no,telephone,2,jul,146,2,-1,0,unknown,0
1,management,married,tertiary,no,2441,no,no,cellular,15,aug,131,2,-1,0,unknown,0
1,technician,married,secondary,no,633,no,no,cellular,6,aug,173,6,-1,0,unknown,0
1,services,single,secondary,no,2799,yes,no,telephone,15,may,441,1,-1,0,unknown,0
1,management,single,tertiary,no,1266,no,yes,unknown,30,sep,205,2,-1,0,unknown,1
1,blue-collar,single,tertiary,no,515,yes,no,telephone,16,may,137,1,-1,0,unknown,0
1,blue-collar,married,primary,no,11193,no,no,cellular,20,nov,400,2,-1,0,unknown,0
1,blue-collar,married,primary,no,-5,yes,no,cellular,15,apr,444,5,-1,3,other,0
1,entrepreneur,married,secondary,no,1914,yes,no,cellular,29,jan,210,2,-1,0,unknown,0
1,entrepreneur,single,tertiary,no,2170,no,no,cellular,10,feb,46,1,102,2,other,1
1,technician,single,tertiary,no,531,yes,no,cellular,17,apr,540,1,39,1,other,1
