age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,class-label
24.0,Private,202837.38,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,0
17.0,Local-gov,129614.29,HS-grad,9.0,Never-married,Protective-serv,Own-child,White,Male,0.0,0.0,40.0,United-States,0
39.0,Private,1484705.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1
90.0,Self-emp-not-inc,19214.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1
26.0,Private,165215.06,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,0
51.0,Private,49084.777,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,0
19.0,Private,1484705.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,60.0,United-States,0
44.0,Private,170502.17,Masters,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1
46.0,Private,247453.73,10th,7.0,Separated,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
59.0,Private,135865.53,Assoc-acdm,10.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
41.0,Private,118900.336,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
52.0,Private,181121.61,Masters,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,1.0,United-States,0
26.0,Private,169514.47,Assoc-acdm,12.0,Never-married,Sales,Unmarried,White,Female,0.0,0.0,55.0,United-States,0
24.0,Private,36272.68,10th,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,20.0,United-States,0
61.0,Private,19214.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,99.0,United-States,0
44.0,Self-emp-not-inc,310883.78,1st-4th,10.0,Married-civ-spouse,Craft-repair,Husband,White,Female,0.0,0.0,40.0,United-States,0
25.0,Private,19214.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,30.0,United-States,0
17.0,Private,314375.56,Some-college,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,25.0,United-States,0
22.0,Private,194918.27,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1
28.0,Private,145501.83,HS-grad,9.0,Separated,Sales,Unmarried,White,Female,0.0,0.0,20.0,United-States,0
17.0,Private,259390.7,HS-grad,7.0,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0.0,0.0,25.0,Columbia,0
44.0,Private,37612.55,10th,4.0,Never-married,Handlers-cleaners,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
60.0,Self-emp-not-inc,90845.35,Some-college,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,0
39.0,State-gov,167834.95,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,43.0,United-States,1
28.0,Private,157325.4,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,0
44.0,Private,205804.36,1st-4th,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,China,1
51.0,Local-gov,19214.0,Masters,13.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
52.0,Local-gov,117899.99,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,40.0,Puerto-Rico,0
27.0,Private,174983.97,10th,1.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,75.79098,Mexico,0
28.0,Private,113351.72,Masters,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
23.0,Private,103690.81,Bachelors,13.0,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,0
31.0,Private,442999.7,10th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,0.0,44.0,United-States,0
46.0,Private,233918.56,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,1
17.0,Private,114474.94,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,1.0,United-States,0
42.0,Private,112882.4,7th-8th,6.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,0
17.0,Private,151429.8,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,0
52.0,Self-emp-not-inc,175830.98,5th-6th,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,Mexico,0
47.0,Self-emp-not-inc,19214.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,0
41.0,Self-emp-not-inc,123808.28,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1
43.0,Private,104992.04,Some-college,10.0,Married-spouse-absent,Sales,Other-relative,White,Male,0.0,0.0,40.0,United-States,0
40.0,State-gov,243377.36,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,99999.0,0.0,40.0,United-States,0
57.0,Private,416033.75,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1
17.0,Private,19214.0,Some-college,12.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
81.0,Private,182819.75,Masters,16.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,44.0,United-States,1
90.0,Self-emp-inc,342530.4,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,6.0,United-States,1
28.0,Private,186340.42,Some-college,10.0,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0.0,0.0,40.0,Dominican-Republic,0
90.0,Local-gov,266850.28,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,30.0,United-States,1
31.0,Private,34428.562,Assoc-acdm,12.0,Never-married,Other-service,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,0
53.0,Private,235689.12,Masters,16.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1
57.0,State-gov,268390.94,Some-college,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,1
23.0,Private,258169.69,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
45.0,Local-gov,140861.72,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,0
48.0,Private,1484705.0,Assoc-voc,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,1
17.0,Private,19214.0,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,55.0,United-States,0
90.0,Self-emp-not-inc,174025.34,Prof-school,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,30.0,United-States,1
17.0,Private,89539.48,Some-college,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,1.0,United-States,0
35.0,Private,185602.11,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60.0,United-States,0
50.0,Private,184363.39,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,1740.1422,47.87503,United-States,1
17.0,Private,168534.66,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,1.0,United-States,0
39.0,Private,1484705.0,11th,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,30.0,United-States,0
50.0,Private,289653.2,11th,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,0
50.0,Self-emp-inc,111522.59,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1
39.0,Self-emp-not-inc,242475.5,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,30.0,United-States,0
90.0,Federal-gov,156719.05,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,0
33.0,Private,185407.64,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1
26.0,Private,19214.0,HS-grad,9.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,40.0,United-States,0
39.0,Private,173316.11,Some-college,11.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
33.0,Private,373451.03,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
37.0,Self-emp-inc,155053.77,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,Poland,0
46.848026,State-gov,95476.73,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1
37.0,Private,270720.03,Bachelors,14.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,20.0,United-States,1
47.0,Private,222159.31,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1
42.0,Private,589092.2,Assoc-acdm,13.0,Separated,Adm-clerical,Not-in-family,Other,Female,99999.0,0.0,40.0,United-States,0
39.0,Local-gov,51281.01,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,0
33.0,Private,235803.67,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,38.0,United-States,0
38.0,Federal-gov,228942.86,HS-grad,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,35.0,United-States,1
17.0,Private,301368.38,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,60.0,United-States,0
36.0,Federal-gov,203049.3,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,42.0,United-States,0
50.0,Private,172052.62,Prof-school,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,99999.0,0.0,40.0,United-States,0
27.0,Private,156800.36,Assoc-acdm,11.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0
38.0,Private,242282.53,Assoc-voc,12.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,30.0,United-States,0
71.13413,Self-emp-not-inc,30656.703,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,Puerto-Rico,0
37.0,Self-emp-not-inc,157941.56,7th-8th,7.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,20.0,United-States,0
17.0,Private,335195.8,HS-grad,9.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,0
31.0,Private,220633.86,HS-grad,9.0,Never-married,Sales,Unmarried,White,Female,0.0,0.0,10.0,United-States,0
47.0,Private,83495.43,Some-college,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1
27.0,Local-gov,211557.3,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Female,99999.0,0.0,40.0,United-States,1
46.0,Private,107745.195,Some-college,11.0,Married-civ-spouse,Other-service,Husband,Black,Female,0.0,0.0,40.0,United-States,0
23.0,Private,132567.75,11th,7.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,1.0,United-States,0
44.0,Federal-gov,143067.95,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,7345.9873,0.0,40.0,United-States,1
24.0,Private,179684.81,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,15.0,United-States,0
43.0,Self-emp-not-inc,158171.66,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,1
27.0,Private,148255.9,Bachelors,13.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,0
42.0,Private,185832.88,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
90.0,Private,147645.48,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,0
17.0,Private,170886.84,HS-grad,9.0,Never-married,Craft-repair,Own-child,Black,Male,0.0,0.0,40.0,United-States,0
37.0,Private,182126.66,Some-college,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
45.0,Private,286668.72,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1
17.0,Private,478269.3,11th,6.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,10.0,Guatemala,0
37.0,Private,147340.31,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,0
90.0,Private,308901.16,7th-8th,3.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,0
28.0,Private,143072.81,Some-college,9.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,3900.0,40.0,Haiti,0
51.0,Self-emp-not-inc,311304.97,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
39.0,Private,112770.07,Some-college,9.0,Divorced,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,40.0,United-States,0
34.0,Private,183801.11,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,80.0,United-States,1
48.0,Private,179471.28,Prof-school,14.0,Married-civ-spouse,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1
38.0,Private,327251.8,Some-college,10.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,0
30.0,Private,190912.25,9th,4.0,Never-married,Other-service,Unmarried,White,Male,0.0,0.0,40.0,United-States,0
17.0,Private,172649.69,HS-grad,6.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,25.0,United-States,0
90.0,Self-emp-inc,238967.98,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1
46.33497,Private,213378.14,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,99999.0,0.0,40.0,United-States,1
17.0,Private,138012.25,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,30.0,United-States,0
37.0,Private,188281.27,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,1
34.0,Federal-gov,174068.56,Bachelors,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1
54.0,State-gov,95451.13,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,0
33.0,Private,188983.58,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0
33.0,Private,140530.53,Some-college,11.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,0
44.0,Private,211585.25,Some-college,10.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
48.0,Private,185615.9,Doctorate,10.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Dominican-Republic,1
38.0,Private,1484705.0,HS-grad,9.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,45.0,United-States,0
42.0,Private,154212.38,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,0
48.0,Private,157296.94,9th,7.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,Italy,0
33.0,Private,19214.0,10th,9.0,Divorced,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0
33.0,Private,219850.53,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,0
37.0,State-gov,232872.23,Some-college,11.953426,Separated,Adm-clerical,Other-relative,Other,Female,0.0,0.0,35.0,United-States,0
35.0,Private,343800.8,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,0
44.0,Self-emp-not-inc,277361.8,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,Cuba,1
28.0,Private,1484705.0,Assoc-voc,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,0
36.0,Private,230793.6,HS-grad,9.0,Never-married,Sales,Other-relative,White,Female,0.0,0.0,44.0,United-States,0
45.0,Local-gov,72252.15,Masters,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,0.0,0.0,38.0,United-States,0
44.0,Local-gov,353404.6,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
17.0,Private,174731.62,11th,9.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,40.0,United-States,0
41.0,State-gov,250350.17,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,1
42.0,Private,180618.69,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
40.0,Private,111522.56,12th,9.0,Never-married,Other-service,Not-in-family,White,Female,99999.0,0.0,23.413172,United-States,0
17.0,Private,269221.8,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,1.0,United-States,0
32.0,Private,223183.97,Some-college,10.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,Guatemala,0
60.0,Federal-gov,250023.77,Some-college,10.0,Divorced,Other-service,Not-in-family,Black,Female,0.0,0.0,45.0,United-States,0
34.0,Private,122447.93,1st-4th,10.0,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Vietnam,0
44.0,Private,185995.2,5th-6th,7.0,Married-civ-spouse,Priv-house-serv,Husband,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,El-Salvador,0
33.0,Private,184433.97,Some-college,11.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,0
48.0,State-gov,216093.42,Prof-school,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,1
44.0,Private,214457.1,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1
34.0,Self-emp-not-inc,146807.52,Assoc-voc,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,0
90.0,Self-emp-not-inc,214783.4,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1
29.0,Private,152232.3,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,0
33.0,Private,188285.8,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,0.0,25.0,United-States,0
90.0,Self-emp-inc,94358.33,Some-college,11.0,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,1
20.0,Private,206915.03,10th,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
37.0,Private,178690.0,Masters,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1
90.0,Private,1484705.0,7th-8th,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,1.0,United-States,0
