LIMIT_BAL,SEX,EDUCATION,MARITAL,AGE,PAY0,PAY2,PAY3,PAY4,PAY5,PAY6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,class-label
177041,1,4,2,0,4,2,2,-1,4,2,28478,58092,30337,35523,29193,31832,-4339,3607,-3597,523,-3283,4849,0
177710,0,1,2,1,5,8,2,3,0,0,35603,40107,6734,1695,40345,38519,-1264,9100,3728,1775,3367,1107,0
195563,0,4,1,0,2,7,5,1,-1,7,37215,34180,23559,63138,22266,43395,11059,-914,1634,2791,630,-1192,0
177207,0,5,2,1,2,2,7,6,8,4,89635,136905,70429,29154,45750,97259,729,10314,13599,4305,2168,9770,0
194757,0,5,1,0,-2,7,3,5,2,-1,44939,71734,45677,70966,33868,45393,5750,19777,1928,7011,-3250,2302,1
152458,0,2,1,0,8,0,-1,4,8,3,62524,44602,55011,51655,48701,62365,8016,-3400,-4133,5319,11837,3488,0
164691,1,1,2,0,8,-2,8,3,0,3,40260,61936,57692,37347,32115,33044,5907,7239,11243,7846,512,3881,1
206537,0,6,0,1,-2,1,0,8,-2,4,48223,87056,48007,16895,20078,48650,2544,5883,17577,2790,-337,8222,1
178827,0,0,3,0,6,3,4,2,7,3,40415,38281,30112,19402,30773,49898,4300,5208,9433,4399,2950,342,0
159033,0,4,3,1,6,0,1,-2,-1,-1,78766,85284,62709,33713,56175,46379,10848,11153,2348,-434,2463,5851,1
210258,0,2,1,1,0,-2,4,1,-1,8,98608,123424,87649,87825,45784,59746,8870,8346,3132,-2933,887,7035,0
132489,0,4,3,0,-1,-2,2,6,6,0,51513,42240,39723,74848,24668,41571,12253,933,1147,11635,1158,2327,0
149807,1,6,1,1,8,-1,7,5,0,4,14305,36348,16542,26835,26774,245,-2396,17908,-665,11534,-2511,3773,0
146751,0,3,0,0,1,5,6,4,7,3,100337,69752,49672,48300,41752,38023,11822,14573,14202,10979,4795,7556,0
160329,1,2,3,0,0,4,2,8,4,0,70789,65070,45202,45275,24167,51445,16588,15019,5046,6880,1247,13911,0
145580,1,2,1,1,1,5,0,3,8,6,24575,39459,19988,23549,39930,28445,1269,16605,3640,1379,-2249,1971,0
187703,0,4,0,1,0,7,0,2,2,6,41950,46898,16742,11556,29877,29983,4843,10484,-832,-101,1202,4313,1
168075,1,0,1,1,7,-1,-1,5,6,0,44527,25724,38108,34560,9015,42464,4736,6687,5419,2006,-2307,3744,0
182891,1,1,0,0,7,8,4,2,0,7,47462,82215,41722,83268,-1160,27271,4166,17068,9359,12010,-7054,16151,1
197347,1,6,1,1,5,1,0,6,6,-1,38708,16332,23761,30766,914,19442,1267,10252,-316,4729,-3677,4889,1
183526,0,5,2,0,0,1,6,4,4,2,40093,80743,56707,17718,31075,51148,-554,10175,10581,2167,336,-1990,1
104144,1,0,0,0,4,1,4,6,6,4,21928,6893,6636,27543,23571,20965,9381,372,-3697,-1416,-1273,7978,0
221724,0,0,1,0,3,3,5,1,2,8,56578,34118,27618,7112,23874,67610,6731,7988,7510,2988,8720,-3270,0
196193,1,1,2,0,7,4,-1,0,8,8,75745,62258,61528,25077,58881,37746,6512,7702,3165,8285,8790,7893,1
198774,1,0,0,0,6,7,0,1,4,8,48041,42441,13501,15997,53035,48117,2642,7414,961,6690,2408,1740,0
193217,1,1,2,0,8,8,3,7,0,-2,15518,52933,28214,33014,32793,34218,5416,10710,6913,2999,4734,3971,1
209301,1,5,0,1,0,-1,3,1,7,0,54925,34277,29209,30385,32675,49832,5376,8890,4531,1824,4089,-6152,1
155539,1,1,1,1,8,4,8,2,8,4,78752,70352,69807,32438,51201,61993,8513,14679,1759,830,5524,1891,1
201207,1,5,3,0,0,4,6,-1,8,-1,60688,34012,33171,4765,-2241,57849,13040,10931,12905,7129,-3592,1703,0
212644,1,2,3,0,-2,0,8,4,2,3,22144,58572,31969,20488,22063,25519,268,6374,6589,6176,-2329,-3051,0
116374,1,0,1,0,-2,6,4,5,2,4,39341,41032,26323,36465,42505,24159,9059,4092,-632,-1330,6851,4068,1
138030,0,2,0,1,7,7,1,-1,-1,4,28909,44497,27941,42190,44921,31628,8432,3170,1641,4545,824,15986,1
171862,0,1,3,1,2,-2,-1,7,0,7,43517,31773,22263,25259,40061,32943,5578,10446,4002,11057,6217,7551,0
162287,0,4,2,1,0,1,-1,2,2,-2,67746,59832,47094,75875,29488,28242,5856,20354,8928,9144,-366,18090,0
141740,1,0,1,0,3,4,2,1,-1,5,72798,31789,53229,43583,37893,25380,11643,9548,3757,4289,4183,8750,1
179300,1,2,1,1,2,2,0,1,3,3,57614,58675,34903,53169,18265,39726,6256,-4257,56,3845,922,5533,0
138142,1,2,3,1,4,5,5,4,-2,0,51227,59655,22562,30785,35137,36736,10677,17680,1905,1565,-7045,8979,0
134369,1,2,0,0,3,1,-2,-1,-2,0,55270,38234,2829,-21935,38642,20473,6597,23865,1245,7729,-4361,2801,0
163157,0,0,3,0,3,-2,0,2,2,2,45688,90424,31641,36381,54798,61505,3509,12297,1287,1773,1624,908,0
179709,0,1,1,0,5,-2,2,7,-1,0,86992,80064,26878,81675,42420,54530,6994,5682,-5258,3523,4618,5574,0
172244,0,2,2,0,7,2,2,0,5,8,66034,73034,31725,38531,34443,47870,4890,8220,2067,2784,3847,186,1
227728,0,2,2,1,3,7,1,4,6,4,48442,42014,49059,38162,29546,21268,7527,12219,10426,62,3727,6740,0
139837,0,4,0,1,2,5,-1,5,5,8,28235,38745,18954,44627,22075,54735,6754,5846,-2732,3699,-2457,4815,0
160661,1,2,0,0,8,4,6,5,-1,-1,10441,26018,4562,9871,10028,29912,1318,16906,5489,7547,-7549,5629,0
136556,1,1,1,1,2,-1,-1,8,0,-1,59117,50859,22356,23310,43302,32893,13336,6828,-1853,12902,2285,5101,0
183160,1,0,1,1,-1,6,7,-2,5,-1,65907,94167,66516,44438,26658,41194,1491,1966,1023,4694,4251,5675,0
162378,0,1,3,0,3,3,1,4,8,6,44469,70215,60217,35335,57250,36157,3165,1304,3880,4544,5160,6850,0
191887,1,2,1,0,-1,3,0,1,0,7,51900,47583,29671,36099,40312,14886,4395,-1535,-850,-1333,3931,4016,1
141354,0,4,3,0,6,2,2,2,2,0,81543,69139,55648,54985,55799,77275,6824,6371,4066,9780,7719,5389,1
196677,0,2,2,0,-2,6,3,4,5,-1,42050,37196,22523,24163,57644,48738,-726,15115,1943,8547,8146,2986,0
199545,0,1,0,1,3,4,2,8,-2,7,37560,54895,30959,34243,20328,37945,4791,4459,10624,3379,4709,8204,0
161519,1,4,1,1,6,-2,1,3,2,8,83859,45877,57639,55431,38501,26204,8808,11625,-1901,3311,1441,2644,1
135939,1,4,0,1,4,5,5,0,7,6,74208,68442,37130,43990,24744,41837,6720,16242,716,9285,2681,3199,0
138422,1,3,1,1,5,6,0,-1,4,-2,47563,49340,39515,31294,49536,35602,2754,20707,748,2808,2870,9860,1
192195,1,4,2,1,2,2,6,4,6,6,68210,65437,67636,62693,38455,50512,6546,15169,6371,9498,2974,7804,1
205766,0,6,2,1,1,8,8,4,7,4,113595,71816,44431,16296,39078,44110,13454,32094,2608,-474,2638,1373,0
175366,1,3,1,1,8,-1,-1,7,7,3,32989,48067,60847,29869,31640,55130,4450,4730,9782,4828,-141,6246,0
158377,1,0,1,1,2,-1,4,0,8,-2,56581,33048,28291,14952,35858,12982,8259,7667,3454,-1816,1047,-1645,1
141948,0,6,1,0,7,-1,6,-1,0,-2,93752,43322,23296,33895,42087,51683,11422,14367,7796,15445,8820,2229,0
165947,0,3,3,0,5,0,8,0,4,6,80660,83568,40050,42243,38445,39622,8972,11787,2557,37,1533,1831,0
206198,0,1,1,1,0,8,-2,2,7,4,46937,50374,41519,27910,52002,45973,3445,-470,5833,-2550,12914,-4992,0
138734,0,4,1,0,8,1,0,3,-1,0,33933,39866,24844,22775,23125,38205,8773,9491,11098,12774,-2967,4071,0
172253,0,6,0,1,3,2,0,2,-2,3,63507,30455,74377,39890,33311,30653,713,15549,5437,3096,7917,7111,1
165323,1,6,3,1,6,7,0,7,7,-2,71352,78528,35464,61139,43545,22606,10900,24012,8823,8013,-2041,14543,0
136458,0,4,0,0,4,4,0,3,6,5,64520,85780,40148,26701,19341,68092,4775,25937,14402,12713,-2638,8353,0
142256,0,4,0,0,2,-2,2,5,-2,3,40209,60747,38735,22189,52586,33525,9830,2876,5761,6771,2950,10456,0
178797,1,6,0,0,2,-2,5,-1,7,7,29576,49559,30325,32041,31198,45897,1921,19438,5047,6109,-591,-220,1
203395,1,6,3,1,4,0,8,6,5,-2,33746,75401,32142,7149,53608,30267,3715,15200,5055,1068,2930,-4791,1
171883,1,2,3,0,-2,1,3,4,-1,0,39680,60559,40740,34669,38862,46312,9043,11200,3298,5261,-3523,14663,0
111285,1,6,3,1,2,2,4,1,2,-2,19771,52288,63522,22738,34789,32433,-2102,14770,6049,7041,-1482,13880,1
141532,0,1,3,0,5,-1,-1,7,4,-1,28362,43810,38867,36331,53518,37041,17070,16993,5802,7520,-399,4741,1
134848,0,4,1,0,0,-2,5,1,-2,6,29522,95667,52459,59684,46777,59785,3267,632,-604,10390,-3293,2999,0
86461,1,6,1,1,4,-2,5,6,8,0,-8553,14029,-1449,-38087,-10420,6618,-6760,2367,-240,-3291,4321,-1718,0
133433,0,0,0,1,3,1,0,4,7,4,74413,38098,15213,45485,23368,42978,8590,6427,4472,2083,5270,-634,0
178057,1,5,2,1,8,3,-1,5,7,2,74060,79848,105565,48560,61911,56577,3921,14436,11351,3812,4159,6138,0
108755,1,2,0,1,1,3,0,4,0,5,10942,19656,52105,16307,11019,22926,-1031,3384,8217,820,-2232,1657,1
183589,0,3,3,1,5,1,-2,-1,-1,5,75803,57290,36087,51322,25687,32476,4121,12640,4213,3445,5644,10761,0
140121,0,2,0,0,5,5,2,-1,0,-1,12152,9613,24839,-10257,7955,28531,-2402,2496,11916,75,1658,-2285,0
167984,1,5,3,1,3,0,8,8,3,0,41919,51852,30136,37581,33973,31719,1957,-7741,-3065,2858,8245,518,0
193711,1,1,1,0,6,-2,-2,2,8,5,-3754,-20355,8397,-24203,24653,-1936,2627,4699,4930,-2522,21783,-12427,0
166771,0,2,3,0,6,3,1,7,2,5,37413,53356,87683,53506,33267,25490,7719,-3628,9075,-2790,1987,8543,1
141417,0,5,2,1,8,6,5,6,3,6,24334,32451,28306,6185,29681,31356,-1329,13148,4215,1696,6200,2753,0
166547,0,6,2,1,8,5,0,6,4,7,26797,78916,35286,84699,58658,20307,10288,17594,2862,1844,-277,11147,1
134709,1,2,2,1,0,2,2,0,6,-2,22853,25429,18753,9634,10361,36158,2979,11972,3051,-1203,-173,430,1
117808,0,3,1,0,3,2,6,8,-1,7,99731,80767,73645,107927,50062,39290,22448,8272,1204,12949,530,4050,0
165679,1,2,1,1,1,2,0,8,0,5,39454,94838,58672,28719,49233,45433,-317,-6870,-4394,2095,3946,-530,1
198600,0,1,1,0,7,6,4,4,4,8,108688,104296,62674,62752,77762,60991,11214,8469,7121,3295,9789,1289,1
220241,1,6,2,1,2,2,3,2,-2,2,53623,61733,43528,62460,39122,37558,902,7226,8193,3816,10634,1638,0
90304,0,6,3,0,2,7,-2,-2,-1,8,313,-15386,10966,-12638,-19704,10834,2433,-1475,-4801,-2790,-3112,-6697,1
137520,1,4,0,1,5,-2,7,6,0,2,34719,84705,42777,28746,24715,54881,7822,-6084,-3695,-1314,5571,10567,0
94243,0,1,3,0,1,-2,5,0,0,6,36036,38822,21023,17887,26905,15498,4794,-5869,-6020,794,3164,1352,0
185772,1,2,2,1,-2,3,2,-1,2,0,3339,19864,-6980,-10741,7983,20827,3418,3251,-254,3862,2060,164,0
140827,1,2,0,1,8,2,8,2,5,3,3736,50323,19181,10101,16330,24579,-3136,-5111,5160,4211,1839,-144,1
215275,0,4,3,1,2,7,-1,2,7,2,66825,32275,40356,23356,31762,53183,4981,-5848,9237,-2804,19912,-2238,0
124443,1,0,1,1,-2,0,0,4,6,3,4296,49185,19745,41223,43116,23274,8780,-4066,-1064,9952,-741,6453,0
206877,0,3,3,1,6,7,-2,0,7,0,50419,54491,45452,60539,36131,29967,3727,6839,1634,475,8248,906,0
185535,0,0,1,1,3,3,6,2,4,8,12305,34698,26572,11161,24135,12516,-114,4491,3609,-654,9786,826,1
180704,1,6,1,0,-2,7,-2,-1,4,2,55269,82598,64906,17718,64817,33335,-7226,13240,17856,-1840,13496,2783,1
104596,0,4,3,1,-1,7,5,8,0,4,22696,29308,50910,42361,41650,-956,8915,10053,810,9949,-733,1687,0
151072,1,1,1,0,-1,-1,2,5,2,3,45841,19031,38053,37621,25787,37144,4209,4051,841,1341,6184,-2630,0
153529,0,5,1,0,-1,2,6,0,7,6,36586,54285,57990,42754,25353,20799,1678,7369,6212,650,-3683,7756,1
114921,1,6,2,0,0,3,4,-2,5,3,44020,26986,67558,37399,31323,29918,-367,4981,14670,4360,2971,3562,1
94373,0,6,3,1,6,8,-2,6,4,3,-3526,31961,30993,28147,7198,19060,-6389,-2397,949,-2348,-7457,1649,1
160292,1,4,1,1,2,1,3,8,2,8,59113,17913,53119,66016,1573,10002,2454,15329,1727,-2781,-126,8043,0
166931,0,6,2,0,0,1,8,5,2,-1,50525,43005,23002,23227,67770,23397,4272,1150,-11175,6284,11616,-3342,1
113103,1,3,2,0,5,-2,8,1,-1,0,93342,58155,91589,50566,48436,55596,2648,11721,3423,1157,2663,13095,0
214085,1,2,2,0,1,7,-2,2,2,7,67155,49318,49487,40914,14227,52958,4789,14189,6876,5046,850,9283,0
174276,0,3,3,0,-2,1,2,8,4,-2,69618,29255,45423,61733,20494,29101,10659,-1080,3459,1499,11000,3781,0
175921,0,3,0,1,4,-2,2,-1,-2,5,29251,30110,-854,-4157,5205,26686,-49,1639,4164,-2690,7640,-119,1
161514,0,2,2,1,2,-2,4,3,3,4,45697,34434,44664,40629,41458,28003,6951,7682,3145,5051,4485,2818,1
141330,0,5,1,1,2,-2,-1,3,-1,-1,1328,16525,12360,5553,9217,27228,6324,-2058,-2821,-2895,4447,-3303,0
191198,1,0,2,1,2,3,-1,8,4,-1,73984,53244,33674,11301,30934,41899,6972,5456,-1839,7633,7270,-5424,1
65523,1,1,2,1,5,1,3,2,4,-2,-19290,27309,6773,3833,-6576,4059,-1484,4375,2685,13615,-3445,15035,0
143790,0,1,2,0,2,6,-2,8,4,7,32890,9021,60063,-6483,29607,20792,-7596,1777,6689,-2239,14822,-3668,1
137581,0,6,3,1,2,0,-2,8,7,7,37889,77512,59135,70856,24513,21663,5906,9647,2284,2488,-4776,16089,1
178608,0,6,0,0,3,2,5,7,6,4,2425,8885,26823,23879,34640,-23787,-741,1433,7634,4649,9426,1662,1
156635,1,5,1,1,0,-1,2,-1,8,5,32002,16656,1002,3992,21249,22980,-2671,16413,1307,1019,5339,-5839,1
131465,0,5,3,0,8,5,7,3,3,5,84589,125339,83110,54346,58345,71361,6511,14821,8788,10087,-4583,7510,1
124480,0,3,0,0,2,-2,2,2,2,-2,6758,16120,18029,18959,29180,8867,-801,820,2809,-2629,2130,362,0
188207,0,0,2,1,4,-1,5,1,4,-1,64320,27713,52163,77262,62496,9253,9241,3902,8256,8086,15435,3824,0
138237,0,1,2,0,0,4,2,2,4,7,51928,32458,28715,9505,32830,37778,12785,1503,-6017,3105,5254,2991,0
220691,1,6,1,0,2,0,8,2,6,5,20455,25510,52753,62903,41533,43,2806,15221,14739,-2010,13075,9278,0
96546,0,1,0,0,7,-2,2,-1,-1,7,179,-7639,-3109,20482,30045,764,9737,-6839,5860,10335,3941,403,1
159896,0,3,1,1,2,5,4,0,8,2,37970,66001,68939,88798,72297,6674,1092,847,5284,5203,7687,10488,0
72091,1,1,1,0,2,3,1,-2,-2,3,-24801,-2048,-8631,623,-6214,4896,1231,-529,-1983,-3067,-1662,-3850,0
97493,1,0,1,1,2,8,5,0,8,2,8220,-3779,22184,14185,15741,-6824,4905,-12688,8467,-617,7274,-2340,0
117247,0,3,2,0,1,-1,5,0,5,0,-20522,-9645,9381,-4216,1538,-12104,-5202,-9327,7199,-4380,10123,-981,0
146281,0,4,1,1,7,6,2,7,2,8,81486,63641,76404,69127,55494,48946,11784,9036,-2451,13487,5302,-294,1
30075,0,1,2,1,7,-1,-2,0,-1,2,-42849,10585,-22640,-33474,5609,-24359,-10062,-4461,3447,5039,376,-2236,0
144505,1,1,1,1,6,0,7,4,2,0,2805,13212,-16983,20695,14230,155,-870,-11678,-4615,-4738,8507,-8575,0
143920,1,5,2,1,0,7,0,-1,4,6,-35270,5322,-15399,-12253,1569,-11362,-7459,-9294,-85,-3054,11069,2022,1
118116,0,0,3,1,-2,2,1,3,5,0,108990,65147,113847,121831,76021,47333,19612,15391,7491,12936,-183,16729,0
75215,0,4,0,1,6,1,-2,-2,0,0,14197,22724,18263,9224,25847,17301,2805,19225,3866,4510,-3248,5163,0
98198,0,2,0,1,6,1,-1,-1,6,-2,-46488,-7779,-58231,-39655,-24400,-20804,-4035,-7606,-861,3195,-2622,433,0
138359,0,1,2,1,1,5,0,-2,-2,5,29549,16540,68565,76545,30580,12056,2655,1139,12891,-407,4561,16429,1
147542,0,1,1,1,0,-2,3,-1,2,5,-13929,5021,-23899,-13174,1999,-17278,-4416,-18181,3446,-4152,13529,-12078,0
160789,0,0,2,1,0,0,7,-2,7,3,36157,47576,53065,47276,18828,31193,4233,4588,5694,-997,3400,9989,0
34165,0,1,1,1,8,5,6,-2,3,-1,361,2992,-10440,-15266,-12939,-8772,-4974,-6295,2830,1126,4085,-1474,0
11141,0,1,1,1,-1,-2,-1,6,-2,2,-40026,-1809,-44692,-58805,4464,-14820,-9031,-8350,-3581,4481,2351,-6218,1
114151,0,0,1,1,2,7,0,-1,5,8,24650,4659,14637,18457,10180,-5212,3001,-4280,11167,1438,7940,-4025,0
106691,0,4,1,1,1,1,8,0,3,4,-82315,-32540,-63146,-78722,-49316,-37166,-16337,-4976,6500,598,11440,-13659,1
211046,1,4,1,1,-1,8,0,-1,6,-1,109830,94863,46449,84819,77458,34400,3877,9193,5969,4581,3982,579,0
244746,1,1,0,1,6,0,8,5,7,0,141875,93387,120036,121526,88909,74469,15251,8988,4787,11832,15438,8732,0
124147,0,1,1,1,0,4,-1,6,6,0,28759,-5702,-4199,87324,17299,-131,9960,-8632,-6689,2580,12074,6432,1
188270,0,0,2,1,2,-1,-2,4,6,-2,45566,62197,46030,62089,66760,22457,6891,1757,5030,12914,9270,11177,0
54631,0,4,1,1,0,8,-1,-2,-2,-1,-44078,-54371,-52441,-31462,-23567,-41681,-2726,381,2622,-864,3818,-10161,0
196746,1,3,0,1,6,6,6,4,3,8,121142,69144,67381,47216,70501,78797,8097,3617,262,6207,20180,-344,1
180302,0,6,3,1,-2,1,2,2,6,0,17334,26430,46685,37433,32495,13467,3696,7462,4016,-3935,9683,4081,1
209077,0,2,1,0,4,4,5,-1,2,5,115757,80001,67983,63365,82630,31663,9823,6058,9092,6476,13411,-4120,0
226306,0,5,2,1,0,3,8,8,-1,3,70950,52919,66153,56793,36577,68236,3906,4039,5674,2191,12858,-4,0
235356,1,2,1,0,4,0,5,4,3,2,61692,71948,118575,97836,61679,21284,-1108,4823,20362,3737,4659,9272,0
112623,0,6,2,1,2,8,7,6,4,0,-20541,8594,17077,2254,751,-22059,-7090,-2170,14270,-1399,4915,-1060,1
181748,1,3,1,1,1,2,5,3,2,2,-34053,-10533,-20819,-28169,2408,-31297,-13478,-4074,19316,-4852,19172,-3058,0
244736,0,0,0,0,0,3,4,2,-1,-1,140579,73304,154747,151542,108161,57798,27057,8299,7161,4063,14641,13206,1
79076,0,1,2,1,2,4,0,2,-1,4,-9220,-1140,-10462,-11814,-5100,3745,4489,-7624,-702,4541,-141,2372,0
207779,0,2,3,1,-2,7,7,-1,2,5,90539,85775,83881,80327,51364,64127,8023,20627,11881,7289,8991,3353,0
156861,1,6,1,1,8,-1,8,-1,8,-1,19388,17022,39457,36165,50955,16374,2938,16107,2499,8189,3897,6001,1
105935,1,1,0,1,-2,8,-1,1,8,8,28383,9011,10647,-5406,-5396,5601,-7640,2160,8954,-10461,11709,-5035,1
105807,1,2,3,0,-2,2,6,0,3,8,-41510,-41089,-29760,-62981,-16240,3726,-1187,-8868,283,-1784,4521,-12658,0
117383,0,0,1,0,5,5,4,0,6,4,62337,14169,63336,52362,49502,21637,11765,-3520,-432,5067,9181,-160,0
149070,0,3,1,1,6,1,0,4,8,-1,90458,57607,102962,64360,34160,29837,2413,5589,15641,-6333,3357,3421,1
108516,1,1,2,1,8,4,0,2,2,0,-11137,-11538,-16485,-24719,-22984,-14770,-9389,30,14187,-6924,8347,-5074,0
144329,0,1,1,1,-1,5,6,6,2,-1,28374,8028,35873,-5696,8876,20042,-6691,-3411,13105,-10111,13219,-8885,0
157549,1,3,3,1,8,3,0,1,2,3,40378,80643,43537,42931,58162,49768,14664,3899,2921,7524,344,8387,0
98732,1,5,3,1,8,5,4,4,2,2,-19266,1577,14903,-31780,19710,11432,-8533,-11162,3242,-3631,17761,-6334,0
36301,1,4,2,1,8,4,1,5,0,-2,-1701,12101,19882,-32470,18415,33382,1377,-17881,-363,4647,2948,-3279,0
230231,1,2,3,0,6,3,4,1,3,0,195609,140792,249349,159096,145239,121111,26704,23699,10516,15639,1615,16322,0
71789,0,2,1,1,4,3,6,2,-2,0,-39011,-82779,-43796,-50729,-28603,-13982,611,-7926,7193,-3793,18258,-11708,1
178796,0,3,3,1,4,3,2,-1,3,7,105462,90703,121317,116219,102207,82576,9143,10541,15373,7977,4551,6932,1
193231,0,6,2,0,3,-1,0,-1,-1,8,48111,55631,56643,51284,48862,44038,6072,1001,10158,4770,4938,3679,0
8451,0,2,2,1,1,0,-2,-1,-1,0,-169820,-112205,-176347,-148559,-89317,-102949,-3295,-15169,-6370,2919,-3073,-3652,0
121773,1,1,3,0,0,-2,-2,-1,-1,0,-25548,-5540,-43908,3979,-15085,-44487,9066,6783,-4069,12601,-5361,15533,0
109034,0,2,2,1,8,0,6,0,-1,4,-56779,-49529,-45080,-50988,-17004,-22361,-1828,-2282,-1302,6867,-1660,-1316,0
228187,0,5,1,1,3,4,-2,-2,2,-2,117424,88783,108751,72583,110461,72294,5521,5197,10647,3885,18041,1316,1
124746,1,0,1,1,3,0,-2,-1,7,-1,25573,-24170,44770,11141,1663,13627,4103,10394,7211,5214,7241,11727,0
92997,0,2,3,0,8,-2,0,6,-1,0,-67920,-74973,-49620,1023,-29941,-83385,9794,-4790,-5958,1639,2526,3619,0
51891,0,1,1,1,7,2,-2,0,-1,-1,-149396,-120981,-141483,-133768,-106974,-108149,-13783,-19047,5259,-6144,-4643,-8153,1
139049,1,4,1,1,-2,4,-1,8,2,5,49446,48848,54216,81751,90470,38924,15163,-2671,-2340,9664,1979,18133,0
56325,0,6,2,0,2,4,-1,-1,0,4,-94268,-64796,-74235,-73874,-28335,-60936,-10788,-21931,1194,677,1541,-3785,0
137165,0,4,0,1,7,-1,-1,2,-2,4,7713,-8082,10950,15187,2804,-15459,-8051,2214,2903,-748,3566,8680,0
197168,0,2,2,1,-2,5,6,2,2,-1,69958,80062,30635,25989,56123,53205,4460,-2540,2849,9618,10477,-3386,0
275418,0,3,3,1,2,-1,8,1,5,5,89856,102969,106991,132150,89885,50094,2958,5257,13196,5345,7670,13549,1
161290,1,2,3,1,4,3,-1,0,3,8,13095,726,-25069,-29008,11275,13377,391,3701,2516,5956,11722,3780,0
268296,0,1,1,0,1,0,2,3,-1,2,78998,55916,110468,62711,65886,39687,-2650,-4486,14323,-3971,16962,-857,0
171322,0,5,3,1,6,0,8,-1,-2,0,84451,4953,72338,84414,63545,23150,4790,-3164,2854,4400,18949,390,0
234255,0,1,2,1,0,1,-1,-1,-2,0,39771,52969,19989,6961,48800,13415,1667,-13173,2574,7944,13013,7827,0
234582,0,2,0,1,0,5,-2,0,-1,0,746,-10191,1908,32789,7400,-27008,1568,-916,9965,-4081,2143,4442,0
260639,0,5,1,0,-1,0,0,7,0,-1,132830,101860,145548,157878,106019,70694,19979,-3410,1183,12437,7046,19597,0
99493,0,3,2,1,8,2,-2,7,-2,-1,-56689,-36729,-57856,-9137,-13567,-50527,10243,-6026,-8636,10092,-6222,12546,0
