LIMIT_BAL,SEX,EDUCATION,MARITAL,AGE,PAY0,PAY2,PAY3,PAY4,PAY5,PAY6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,class-label
169481,0,0,2,0,0,-1,8,1,7,4,32165,35359,26893,27363,28073,47467,-2719,6932,8093,5544,-3573,3205,0
165149,1,2,1,1,2,5,2,5,3,0,47623,61040,32380,35946,24763,24582,5264,-5046,1174,8990,6135,946,0
160350,1,2,1,0,7,2,8,-2,5,0,72729,22920,15130,43951,1289,33852,4771,9581,4247,-967,1031,2076,0
146123,0,6,0,1,0,-2,8,-2,-1,2,65469,36828,-13082,28712,-5016,40856,8458,329,11917,1511,5848,937,0
149425,1,4,1,0,5,3,0,6,2,0,62558,97480,36943,51404,29266,47399,4697,3831,435,7573,2610,2234,0
181764,0,6,2,0,7,0,-1,6,0,-2,58199,107609,65452,54478,46336,12529,10561,-1499,-1324,12703,11711,6331,0
183720,1,5,0,1,-1,7,8,2,3,6,43448,62528,33000,36308,43531,27619,2337,8379,811,11933,7261,2222,0
137809,1,2,2,1,4,-2,1,2,-2,4,34815,-3299,48938,35641,37013,57279,7843,24818,7032,7108,3510,4262,0
166875,1,6,2,1,3,6,0,0,4,6,39203,43533,70416,86663,30119,25558,9381,3882,-72,7143,3492,2214,0
112939,0,0,0,1,3,-2,5,0,3,8,98235,31001,48298,29323,-2786,66992,5086,18144,-4927,11402,-478,4395,1
151377,1,2,3,1,5,-1,1,0,4,8,34116,60031,52478,4324,46869,31035,10414,5688,3240,6437,8331,-6105,0
130128,1,2,2,1,2,3,8,-2,-1,8,52153,10586,26346,7731,35447,51216,3947,12952,1202,3109,938,-721,1
120313,0,4,0,0,6,2,7,2,0,2,72281,71364,87857,25695,51439,27260,10496,17009,4278,-736,934,365,0
183738,0,4,1,1,4,0,6,1,8,4,26427,48666,24428,43367,13235,26126,8455,-3619,-3527,6260,6094,-3725,1
196240,1,0,0,0,7,7,8,6,2,7,64011,81154,94142,33431,84073,27707,14286,1733,5838,16491,9313,4445,1
98026,0,1,0,1,-2,5,-1,6,-1,0,56431,41285,29826,32969,2204,34591,2109,15695,7653,-4803,-3468,1283,0
181232,1,6,3,1,3,0,6,0,5,-1,46453,44279,36906,36359,30584,57450,16462,6979,1929,2401,5931,6244,1
195898,1,3,0,1,4,8,5,8,5,4,21729,77457,76857,32449,69317,29585,4857,6861,2694,5203,7343,5044,0
193133,1,4,1,0,2,-2,4,5,3,5,37847,44694,16486,24308,16350,32162,12040,301,2139,6795,2701,1163,0
202833,0,4,1,1,8,0,2,3,5,4,76420,87737,48579,86367,26642,32614,2694,3744,-5239,17935,7857,8199,1
128192,0,0,1,0,1,-1,6,1,3,4,83873,96066,70654,37899,68108,32811,13092,-336,2281,15764,-1336,-201,1
222983,1,1,3,1,5,3,-1,-2,2,8,16323,43330,44834,59336,52958,35547,7547,-2735,4406,6142,1522,4198,1
163521,0,1,2,1,-1,4,2,0,-2,0,87234,73024,72669,36868,34421,40441,17693,5755,921,12430,-44,5861,0
138216,0,4,1,0,6,2,2,6,2,3,41065,78037,93243,28454,102025,30525,4185,13831,1256,4030,5146,349,0
134663,0,4,3,1,-2,2,4,3,-1,5,30969,72029,25808,53462,25325,60817,1750,5654,1034,152,-3080,534,0
132671,1,1,3,0,6,0,7,1,5,2,43310,8995,20401,29658,10435,45143,1500,16029,8515,13190,3180,4921,1
189381,1,0,3,0,8,6,0,3,0,-1,39522,925,1923,23753,33552,53015,1366,5131,4134,7787,6361,-4394,0
145417,0,1,3,1,-1,5,7,7,-2,5,56331,60649,64876,16321,48093,26022,8490,20238,4617,8655,10051,-809,1
133889,0,0,2,1,2,1,4,5,7,-1,55329,-2526,44202,12931,21432,38188,3482,24380,1553,16041,2270,5460,1
147586,0,1,3,0,1,8,7,3,2,0,30127,62910,71022,48306,26694,26581,3562,7905,2102,3232,935,7899,0
164699,1,3,2,1,1,4,1,8,6,7,56066,86328,63995,28669,49103,41325,-3731,7305,2650,15838,3861,943,1
147674,0,4,1,0,6,2,0,0,4,3,43095,70790,61519,15979,39823,17449,4147,14409,18526,8174,1166,430,0
140718,1,2,1,1,0,3,6,-1,8,8,78060,91556,15616,47043,31136,35664,-1506,10952,7613,2553,3641,-4360,1
94436,0,5,2,0,-1,8,6,5,3,6,51876,-14279,56586,4551,31473,42328,9522,5742,14612,4807,4434,1648,1
211843,0,3,1,0,6,4,-2,-1,8,6,44082,65902,53252,57228,38180,26123,9674,772,8711,2943,6446,5159,0
175960,1,6,0,0,3,1,0,5,4,8,40173,35186,58283,30223,41772,51986,6650,13043,4403,9976,10392,7949,1
166534,0,6,2,0,2,6,2,7,-1,0,42280,69906,64905,28021,67851,30689,9732,4647,-1744,9544,2683,-767,0
145015,1,6,0,0,4,2,0,7,-1,8,38995,64182,92818,20979,57963,29257,-1190,10491,8422,8251,11845,5990,1
188990,0,1,0,1,6,4,2,-2,7,-2,10432,33621,45479,61558,45357,36520,4363,10322,10907,9907,2227,10810,1
150625,0,3,0,0,-2,6,0,2,4,6,68515,79170,19679,27143,29836,35663,2844,13782,12617,-118,2823,1144,0
123711,0,3,1,0,-1,3,7,2,-2,-1,33345,19205,40371,19406,8725,52898,21349,14022,-2752,13024,7344,5261,1
144253,1,6,3,0,0,7,7,5,7,5,48795,61971,60696,22973,57063,33166,3306,5488,5615,14603,3425,-2505,1
135347,1,3,2,0,6,1,4,4,3,0,47812,38566,671,38266,11211,37214,639,24926,-1229,1681,-443,1830,0
169276,0,0,0,0,4,5,8,-2,2,7,38967,80606,93582,33599,37909,26241,9533,-5279,8895,-36,9125,420,1
116092,1,4,1,1,0,7,0,2,0,3,16247,44846,28983,51255,35885,34241,7389,-2019,-1880,4845,4220,3130,1
169955,0,1,3,0,4,0,4,3,3,3,22142,91336,88425,47748,64792,36773,13339,-7988,4345,1017,3155,8039,0
154754,1,5,2,1,2,8,4,-1,8,0,33854,60310,58563,43139,50777,18910,8751,-2358,7564,-1558,249,-214,1
189655,0,6,3,0,7,7,7,-2,-1,7,46253,68167,88855,42131,60248,13005,6074,295,8271,17582,7210,3825,1
190499,0,0,2,1,5,2,1,0,7,0,52511,99347,34957,72592,34285,22430,17334,-18343,1055,2126,6795,3556,0
178708,1,0,2,0,6,2,4,2,7,4,50083,31122,65788,41016,47914,56172,6813,282,3964,5424,-593,8777,0
134726,0,5,0,0,5,3,8,8,-1,5,68249,59444,41816,67554,23288,36885,3576,9928,1283,5398,3995,5292,0
227891,1,5,3,1,4,3,7,5,2,7,30159,30948,40339,42850,46510,38016,10181,-2712,-2464,2189,4069,5046,0
136300,1,1,1,1,0,6,6,-1,6,8,57201,58441,58477,61398,55186,23843,6599,1936,2260,4965,3813,2444,0
146485,1,3,3,1,-1,4,-2,3,-1,5,19007,84753,34811,75651,60467,32658,1332,7534,1381,6084,-236,8617,1
149861,1,3,3,1,1,-1,2,0,6,6,56829,63149,59527,52975,30352,19231,12131,4605,-972,3895,3462,11262,1
128647,0,4,2,0,1,0,-1,5,4,6,49131,80178,99415,45212,36969,15813,1320,964,5213,2013,9707,768,1
162925,1,4,3,1,-1,8,1,7,7,2,48731,48391,72661,41004,53733,44764,14232,3822,7120,7850,-3562,4083,0
193227,0,1,2,1,7,2,3,3,0,4,43023,61515,86786,32223,51296,29981,12712,5842,7531,8842,1002,6781,1
191439,0,2,1,1,-1,0,6,0,6,3,40460,42000,10501,29496,19221,40120,8014,3497,779,3317,-1607,-488,0
164985,1,4,3,0,8,-2,1,7,0,2,38523,26911,7740,7614,13738,39098,6749,8099,3590,4321,4699,-1209,1
173736,0,0,0,0,-2,4,6,7,2,-1,28340,81992,79752,82716,47201,35110,18973,-3732,1369,1687,2306,9539,1
165221,0,0,1,0,7,8,-1,4,3,4,57933,35194,21585,46637,40623,37084,-550,3021,7822,9113,9708,6768,0
190574,0,6,3,0,1,6,-1,1,4,5,10001,53382,62804,37080,70961,23116,3524,6936,5313,1354,11381,2049,1
119279,0,3,1,0,-1,5,-2,8,6,8,34503,142352,106074,72154,40983,20504,10848,-2034,-6054,4456,5382,10631,0
236907,1,1,3,0,7,0,-2,5,5,3,62150,98744,63676,65278,30723,37034,15285,-4476,-2612,5397,1482,11192,0
126121,1,5,3,1,6,5,2,2,5,-2,46864,46113,61468,28341,34530,15790,5372,-2606,6627,-3893,1256,2387,1
188171,1,6,0,1,0,6,7,-2,0,6,29326,43840,50368,49769,41163,39695,13551,4692,6143,2096,8018,8359,0
97364,0,0,1,1,-2,0,4,3,2,6,38702,36835,71372,67803,27695,25781,6400,6328,-6156,9660,1717,625,1
168158,1,0,0,1,2,3,3,3,4,4,28591,69531,71093,42801,49275,14569,4720,6790,-2356,19189,10215,1798,1
141766,1,3,3,1,7,-2,-1,6,4,0,22335,75008,79829,43544,33975,26656,15331,12256,12364,707,-2075,-2127,0
138856,1,6,3,1,-1,1,6,5,4,7,79040,48071,35180,48349,19245,42174,-2093,13793,-508,5209,6372,2038,1
137885,0,5,0,1,6,5,3,7,0,0,41996,107929,89938,71863,50818,18380,3507,-1896,433,7007,4069,3586,1
157438,1,6,0,0,7,5,0,0,2,0,39480,70576,86450,29180,67619,26910,3067,5797,4358,4722,6333,4335,1
149494,0,3,2,1,-2,0,3,6,0,3,81937,72478,40491,25627,31057,44215,3456,1816,-3949,8132,1719,2482,0
226397,0,4,2,0,0,-2,7,2,0,0,29086,30984,24167,35881,29312,58825,11265,-2524,555,8252,4240,3656,0
153954,0,2,2,1,0,8,4,6,3,2,28113,23398,-15330,42941,13460,29940,-1683,11621,-2230,-2597,-134,4775,1
145554,1,5,3,1,6,2,0,-2,3,4,57263,67392,59870,35057,26332,43984,16621,261,-1731,12289,-308,1930,0
165096,0,6,2,0,8,7,6,-1,5,5,53334,29870,35148,41982,12815,18842,6208,917,-2823,12482,5426,9676,0
99327,1,0,3,0,8,3,2,1,-2,4,45953,28472,47503,30018,28020,48090,18430,15922,6585,19443,-951,2374,1
152121,1,6,2,0,6,8,1,5,5,3,38991,17128,34658,17566,37679,30662,14922,4009,-1317,-1286,2369,2820,0
135228,0,3,3,0,5,-2,4,-2,0,0,34707,14271,33511,23756,40864,30894,6993,21941,1332,1338,6789,-1232,1
156945,1,4,2,1,2,4,1,3,3,-1,59079,38825,63143,23117,72564,37592,11865,17980,11590,6786,4314,6679,0
113114,1,2,1,1,3,1,0,-1,8,6,65663,98622,84094,19245,70553,20560,-122,14248,14744,4025,3397,-1029,1
110767,0,5,1,0,3,4,4,2,-1,4,45191,-20356,22086,23050,16733,31502,-264,11485,439,-2634,5040,15653,1
193784,1,0,1,1,5,5,7,-1,0,4,38140,28953,9174,30848,-9065,39117,11742,-7064,-7476,14584,5091,4402,1
121014,1,1,1,1,-2,2,7,2,0,3,8509,2042,10054,-14275,13459,16420,11140,-2150,5190,-8062,-3198,-11258,1
246439,1,3,3,0,-1,4,-1,-1,-2,8,36967,8087,-32917,52098,5320,44750,5000,-624,5019,-187,4217,3915,1
150713,1,1,0,1,0,-2,1,6,0,4,22961,16433,61890,8836,41147,25333,14198,1302,481,2872,2823,-6723,0
238669,1,2,2,1,6,6,-1,5,7,4,58469,58599,59288,40538,57551,36667,8120,4927,10961,1482,7094,19270,0
51245,0,4,3,1,6,7,7,-2,2,-2,45234,8843,39758,31537,-8483,36743,-5325,18337,-8024,1511,-3604,4786,0
141330,0,6,3,1,-1,4,-2,-2,5,4,53803,48945,23537,50366,-15505,36089,8096,-5994,4271,6221,-4642,4567,0
129415,1,6,3,1,5,2,-1,2,0,4,22988,93390,152874,25639,100254,29227,2748,21151,7964,10821,13722,2761,1
167347,0,6,0,0,0,2,4,6,4,7,46193,48542,85844,58918,30905,47753,8570,2489,6866,2470,-3374,17654,1
170208,0,6,3,1,0,2,-1,2,-1,0,21832,8418,54425,-2673,35734,7299,2539,9763,3740,3727,11979,5906,1
253948,1,4,1,1,7,-2,3,7,2,-1,11169,16906,35741,42560,20293,25355,7635,3332,5462,3197,4921,5457,0
192591,0,2,1,0,-2,-1,1,6,-1,6,16710,21641,26272,39468,24452,17637,7426,-6329,11076,4740,-5635,1709,0
235093,1,0,0,0,1,0,0,-1,0,0,24067,42807,54543,41076,78558,25922,7835,-2780,7317,6192,3672,8903,0
196956,1,3,3,1,6,6,8,2,6,-1,57430,64929,50739,24775,15981,20837,20724,-9061,11757,2152,-5101,4460,1
222273,1,3,3,1,7,1,0,2,4,6,68134,58702,45798,57119,39230,54031,8513,-578,5626,5435,-109,15731,0
170701,0,2,0,0,-1,-1,6,8,5,2,36034,67738,78501,18772,48346,24674,19781,-1367,20214,-4032,1939,-1010,1
195172,0,6,1,0,-1,0,3,6,0,3,73020,42440,4314,48773,6520,59981,5382,-8274,2587,4142,2457,14093,1
184113,0,0,0,0,2,4,3,2,7,-1,28455,49835,34279,23339,33569,30016,7595,-990,6370,7796,11164,-16,0
112128,0,6,1,1,0,4,0,-2,6,7,23912,16116,2952,37822,12575,18421,-4667,5584,-5798,-1536,634,-3188,1
176314,1,2,1,1,0,-2,4,-1,-2,6,32551,47935,64370,6750,27040,30185,15759,7750,9678,10593,-1024,-5211,0
276819,1,6,2,1,0,-1,8,2,7,8,31459,35165,59209,88444,49991,10477,7393,3202,932,-5876,4148,9042,1
104531,1,0,2,0,5,-2,2,-2,8,8,55211,49700,74051,47932,36778,31742,4653,10646,-3148,9248,3113,568,0
188773,1,1,0,1,7,4,0,4,-2,2,20090,26413,85763,18329,93253,7773,19174,4133,19033,-6792,1176,3000,0
150203,0,1,3,1,4,3,1,8,7,5,68787,118246,82521,28423,61417,31362,4704,9833,19554,1093,3096,-2830,1
217141,0,0,0,1,8,8,3,-1,0,-2,28554,48811,80405,58150,48394,-7791,5957,1919,-3929,-4525,5501,-1068,0
249170,1,2,0,1,0,5,8,4,-1,0,11753,52320,41353,61003,64515,27121,3179,148,9087,1125,3146,11466,0
207617,0,0,2,1,-2,6,0,1,-1,6,72366,44515,24007,9924,8377,55348,15925,1416,5291,9224,662,1955,0
103856,1,6,2,0,7,7,0,6,-1,8,63515,47766,57940,42313,27071,23267,4473,12692,5384,3634,-590,2660,1
210768,0,0,2,1,0,-1,7,4,-1,8,77786,65908,91113,8885,72690,34884,11909,9061,2369,24337,10048,9431,1
159889,0,5,0,1,7,3,2,4,6,0,26627,67044,89951,55102,44602,31164,-969,8052,-8386,5990,4038,13911,1
196705,1,5,0,1,3,0,1,2,7,5,6196,31294,76244,27938,58643,27513,-2891,7609,-3881,-4374,3338,9548,0
211742,1,5,0,0,4,4,1,0,7,6,32546,112625,56145,39739,63886,29961,10980,-1773,14756,-10088,4299,-219,1
209389,0,0,2,1,3,2,1,8,-1,6,28388,23939,9324,42581,19878,32368,6099,-1707,3337,3673,-240,-1897,1
161607,0,5,2,1,-2,8,0,8,8,3,16150,35760,50587,58878,21637,33708,4275,9272,-1932,-4828,-9322,9087,0
198183,1,4,0,0,-1,5,0,5,-2,-2,68741,62082,112210,105130,57369,23917,2959,1462,1358,1815,9001,13641,1
213509,0,3,3,0,1,7,-1,6,5,3,58526,41385,39363,48203,37708,37542,11354,-3161,3463,885,-423,6366,1
176285,0,1,1,0,0,-2,6,-2,-1,5,62951,106333,48451,34425,2967,45773,3764,4081,1142,3811,6124,5879,1
318712,1,5,1,1,7,7,2,7,-2,-1,24469,53717,33286,42616,93196,30337,29374,-14193,16055,5649,14967,1599,1
188281,1,0,1,0,1,4,7,1,5,5,49593,67169,76805,51824,41621,26054,4525,3427,1835,936,8823,3694,0
175897,1,6,0,0,1,6,8,5,5,-1,50294,72360,70396,47748,93132,24746,1119,9165,20289,-8797,10255,298,0
156759,1,2,1,0,4,4,0,3,8,7,38108,74668,88835,46542,73807,24819,17589,-6946,17615,-4606,3094,-676,0
242592,1,5,0,0,5,7,6,1,7,0,27694,104931,91888,109069,90485,44484,9577,746,2381,-4110,3259,8448,0
121765,0,3,1,1,1,7,4,-2,4,0,28153,18447,-1500,2851,13937,22923,6593,2197,10345,-2108,556,-10786,0
75953,0,3,3,1,6,-1,-2,6,0,-1,42513,-21305,34046,-9224,16023,54952,-6224,30506,1439,10563,-256,-1016,1
190495,0,4,1,1,-1,-1,5,7,4,-2,37976,42902,52709,12191,23991,37392,12404,1265,7724,955,1816,3883,1
183508,1,4,0,1,1,-1,6,1,-1,2,48487,84711,45984,69282,53378,37531,2144,736,3974,-1795,14295,4928,0
131484,1,5,2,1,1,5,3,2,-2,2,13372,-45758,-4332,10996,-26807,33389,-3822,8702,-654,-6717,-12122,-2035,1
281896,0,0,3,1,-2,0,3,6,6,4,98376,156193,150966,105903,121370,68770,15485,15221,6271,-2947,12737,27491,0
-2771,0,4,2,1,-1,2,0,-1,0,0,44906,18897,16534,13022,-42265,12502,-1200,14575,-1647,-6678,-4077,-2003,1
282506,1,1,1,0,6,3,-1,1,0,8,45636,87803,81314,90615,90069,53481,1310,15626,14590,-2057,7534,22234,1
154947,0,2,1,1,0,5,0,0,6,2,70973,103960,93201,78240,81421,37151,7725,567,216,10165,6156,15940,1
336895,1,0,1,1,0,4,-1,6,3,3,50324,87641,94352,84287,123769,57842,12797,-2310,14335,-639,9689,20608,0
336782,0,4,0,0,0,7,0,7,2,-2,68883,131556,165879,91480,171058,33652,15471,16552,13510,12521,30005,17249,1
289408,0,5,2,1,-1,-2,3,5,8,6,46302,44390,57046,64663,75230,46878,11640,4457,13608,7563,11963,16533,0
276416,1,1,1,1,-1,2,0,6,0,5,101408,129264,132759,101545,103987,51835,4895,7075,6496,9533,18067,21798,1
212283,1,3,1,0,4,2,8,-1,7,4,61747,129456,74524,80830,55879,19924,823,-313,6744,5146,13605,7649,1
84292,0,3,3,0,-1,1,7,5,-1,7,-23515,-95507,-36619,-25893,-48035,6082,-1464,-3632,8634,-6631,-4462,2616,1
-60291,1,4,1,1,-1,2,1,2,0,2,-68680,-134755,-83623,-92308,-96405,-23683,-6677,1448,10488,-22121,-9254,-23876,0
171336,0,6,1,1,1,0,-1,0,7,-2,40995,47118,4763,34525,4107,18050,9780,-3974,14852,-5760,2441,-8223,0
132663,0,5,0,1,0,4,0,7,2,2,870,-10458,73545,16495,46352,17296,-158,12549,-2793,-572,9586,12256,1
295094,1,3,0,1,4,0,-1,8,3,0,69386,132952,166370,85685,124566,45100,8219,15522,10410,3170,13361,23520,0
174142,0,5,1,1,5,5,2,3,-2,0,81985,73409,51157,48414,18474,21116,11876,3436,8632,13022,14868,8149,0
42191,1,3,0,0,8,0,-2,1,5,0,29295,-14161,-23561,-21081,-14073,25404,3056,7140,11623,12497,488,-5756,1
173382,1,6,2,0,1,8,0,-1,0,-1,47726,89840,36875,49178,43661,28079,19238,-19685,8996,9791,7144,11308,1
295499,1,1,1,0,-1,8,-2,8,7,6,35998,56051,41757,55100,48940,52904,3238,533,8623,-1496,6126,9258,0
-14335,1,1,1,1,3,8,0,-2,0,-2,-52838,-70688,-63901,-36554,-87508,-20535,-715,-12691,-665,-13139,-8014,-24179,0
169407,0,4,1,0,6,0,1,0,-2,-2,51638,62221,59304,31322,51320,28628,4234,15201,13427,9334,23287,-2195,1
227914,1,3,2,1,0,2,-2,5,6,3,76504,95115,108403,81187,93649,54437,1735,19362,10613,-1116,2546,27791,1
359892,1,3,1,1,1,8,6,2,5,0,80321,127211,39302,104362,69054,75521,16253,-14183,6054,11499,6702,9383,0
74109,0,3,1,1,6,3,0,-1,0,4,7359,21939,-11923,12094,-5257,-6157,1127,-2912,9692,-12236,-2414,-14570,1
106238,1,1,2,1,-1,2,0,8,-1,3,-7889,19759,17006,11091,30956,13524,242,6870,18086,-11100,2786,-7206,0
113697,1,2,1,1,-1,2,5,0,6,4,60001,42659,17845,53198,-28704,78723,12930,-8180,4186,1972,-5953,17146,0
162708,0,2,3,0,8,-2,5,0,0,4,85669,51958,44275,67704,22241,56709,11887,-3254,-295,4209,1958,5552,0
57357,1,5,2,1,4,0,6,2,0,0,-17014,-78192,17348,-20242,21369,7137,5911,2873,6075,-1232,-2778,-82,0
151969,1,1,0,1,-2,-2,0,4,-1,0,10264,-5714,-8193,2375,-20301,9586,5390,-6385,20990,-9594,-4612,2847,0
199361,1,4,3,0,-1,4,2,5,0,3,-10622,23482,66673,29565,81860,32071,-1228,7306,3330,-2016,9382,10121,0
21815,1,0,1,1,3,4,2,8,2,2,-29745,-34341,-41531,-49150,-51272,10411,-3077,424,8875,-19643,-12729,-12708,0
103537,0,2,0,1,7,8,8,8,6,0,57394,34370,37436,43649,9913,45896,656,1562,-866,13758,1208,8448,1
180195,1,6,0,1,-1,-2,-1,2,5,0,83242,130849,118869,64747,132026,12423,6261,12621,11673,11675,13634,15753,1
67736,0,6,1,0,-1,-2,0,2,-2,0,16266,-3873,29455,-17095,16572,2359,3351,3835,15280,4905,15466,1962,1
92521,1,6,2,1,3,2,1,0,3,-2,22182,10469,16999,-21304,-16259,-3689,7971,7513,8851,-5851,4251,-972,0
111001,0,3,3,1,-1,8,-2,-1,-2,-2,60748,-1175,-1927,-613,-11964,5972,9755,-1288,14056,-1377,2363,-9360,0
227397,1,1,0,1,-1,7,-1,0,-1,-2,29845,37283,79586,67660,58999,22025,3558,-1619,11563,480,3305,15929,1
48510,1,5,2,1,0,7,8,2,-2,7,-44915,-30723,10502,-35356,442,-8296,886,12933,1770,-382,-382,-4067,1
14488,0,5,1,1,6,1,0,7,0,-1,-5454,-45669,-11029,-39581,-10601,10105,-3920,32523,16989,-2889,2811,-4874,1
16197,0,2,1,1,-1,-2,0,5,3,-1,-17066,-83656,-37138,-55935,-38953,-143,-3543,15776,14946,-4242,-4869,-6816,0
174970,1,1,1,1,0,5,5,4,-1,8,6618,-17912,-27170,1018,-5896,1146,311,2165,18402,-7630,824,-3778,0
235829,1,5,2,1,6,-2,1,1,0,4,56502,-10912,19286,10230,-7226,55829,685,5391,1709,6971,12568,12371,0
100966,0,1,0,1,2,-2,6,3,0,0,19335,11668,17661,15698,18654,1844,4871,1796,15682,-10721,1178,-2897,1
51810,1,0,2,0,6,7,2,2,-2,7,25843,2341,37819,31951,-18892,18941,-1826,9618,-6890,4665,-79,18804,0
101965,1,5,0,0,3,3,-2,5,-1,0,51606,51322,78298,56676,6933,46090,1577,6350,-11538,978,1943,13785,0
195008,0,6,2,1,2,-1,-1,1,0,3,8084,-20740,-22719,19414,-8669,38283,-4642,342,9938,-8125,-367,3683,1
310831,1,4,0,0,7,6,7,5,-2,2,38558,115904,149693,86505,139704,56447,-3584,28872,9125,15094,18727,29450,1
113816,1,3,1,1,-1,0,5,5,-1,4,77983,64780,87752,42862,39614,24996,1739,5329,1382,8296,3891,19993,0
133513,0,5,2,1,7,7,2,0,0,-2,28084,59653,29121,38020,27584,29060,1074,4687,2436,-649,9166,-2820,0
204802,0,2,1,1,8,-1,2,-2,4,-1,-21664,-50031,-21897,-21522,28426,-3731,24791,-7759,18707,-4576,213,-8674,0
33668,0,0,2,1,-1,-2,2,8,0,-1,5280,12869,43153,52831,5898,51398,-5763,15882,-13888,-1353,-1980,18503,0
210558,0,3,0,0,-1,-1,0,2,-2,0,-47967,-33279,-58334,-42737,-9869,6450,-3104,486,6354,-10475,-8871,-2285,0
135389,1,5,2,0,1,-2,3,7,3,7,128601,101676,115434,52307,78646,72342,6288,17687,3777,18437,10802,12664,0
60621,0,1,2,1,-1,-2,0,3,0,7,-13287,-43829,-7895,-27769,7413,16671,-3283,24556,3859,-2607,3152,2285,0
114886,0,5,3,1,-2,-1,0,4,6,0,-17666,14944,18454,14122,58398,29215,-9995,5373,-4562,-3859,1546,-1170,0
203265,0,1,2,1,-1,0,8,-1,-1,6,39555,43788,3831,37836,14270,34896,12406,-6747,3789,-5204,2272,-3235,0
172935,1,3,1,0,4,-1,5,4,-1,0,11528,23272,14132,23475,32888,-3413,12954,-11010,7581,-6378,167,8688,0
239505,0,3,3,1,1,0,7,0,2,-1,70295,93281,130948,51463,145301,52256,-309,49206,4266,26195,19033,6776,1
197493,1,2,3,1,6,8,2,5,5,0,52295,108491,195838,66759,147968,48094,16098,25108,12639,9280,14719,21227,0
351847,1,6,3,1,0,0,8,0,0,0,111774,163347,138865,125785,176274,73895,9564,10176,2369,19854,29902,17790,1
328300,1,1,1,0,6,8,3,-1,5,4,67428,20680,19896,61126,53192,55484,4098,5082,4511,6899,21097,20296,1
287914,1,1,0,1,6,7,-2,0,-1,-2,-10273,-3388,-57811,17438,-10552,5274,6805,-10009,13049,-18384,-2175,-6531,0
169216,1,2,2,1,0,-1,6,-2,-1,4,66493,21704,80639,20970,66953,36282,-5235,40400,9442,17180,17823,13860,0
367930,0,4,3,1,1,0,3,5,7,2,135611,164956,167339,164392,149672,100230,6201,17899,-2137,21236,26865,29390,0
233270,1,3,2,1,0,0,-1,5,-1,0,88333,71035,11867,73989,29251,52244,16410,-2687,12107,197,3790,10249,0
215400,0,1,0,1,7,2,-1,1,0,-2,50620,26506,63591,19683,71565,4808,-7195,33359,9015,20008,21743,10249,1
106927,0,3,1,1,4,1,-2,-2,2,-1,22717,-8097,7500,25632,13640,1486,9435,-3583,5692,4405,-1814,5847,0
470339,1,3,2,1,5,1,3,0,7,-2,97769,152993,99331,142264,146471,110280,-1100,12498,3392,6454,1234,29963,1
264031,0,1,3,0,1,0,5,7,4,2,16773,45472,42641,21862,91133,22875,-2467,6379,10132,-27,13897,-5274,1
234855,1,3,1,1,5,2,0,6,4,-2,65263,48318,38846,28998,69133,17895,438,24920,12272,19281,21508,3879,1
91667,0,3,2,1,0,0,0,0,3,2,43762,-33,-5689,21599,86,43291,507,11142,-2909,2219,-4088,10217,1
