checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,sex,marital-status,class-label
no account,4.0,existing credits paid back duly till now,radio/television,18424.0,<100 DM,1<= < 4 years,3.0,none,2.0,savings agreement/life insurance,1,bank,rent,1.0,skilled employee / official,1.0,none,yes,1,married/widowed,1
no account,15.0,critical account,education,1440.3278,<100 DM,4<= <7 years,3.0,none,3.0,real estate,1,none,own,1.0,unemployed/ unskilled  - non-resident,1.0,none,yes,1,divorced/separated,0
no account,15.0,existing credits paid back duly till now,furniture/equipment,3366.6594,no savings account,1<= < 4 years,2.0,none,3.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
no account,4.0,existing credits paid back duly till now,repairs,2384.0,100 <= <500 DM,1<= < 4 years,4.0,none,4.0,savings agreement/life insurance,1,none,own,2.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
no account,4.0,critical account,radio/television,1203.7607,<100 DM,4<= <7 years,4.0,none,4.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
no account,18.0,critical account,furniture/equipment,4374.1763,<100 DM,4<= <7 years,4.0,none,3.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,0
<0 DM,12.0,existing credits paid back duly till now,business,1453.3723,<100 DM,>=7 years,4.0,none,4.0,real estate,1,none,for free,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,6.0,all credits at this bank paid back duly,car (new),1532.7577,<100 DM,unemployed,4.0,none,2.0,savings agreement/life insurance,0,none,own,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,0
no account,4.0,existing credits paid back duly till now,radio/television,1393.0,<100 DM,4<= <7 years,4.0,none,1.0,real estate,0,none,own,2.0,skilled employee / official,1.0,none,yes,0,divorced/separated,0
0 <= <200 DM,6.0,critical account,car (new),18424.0,<100 DM,1<= < 4 years,4.0,none,4.0,real estate,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
<0 DM,12.0,critical account,car (used),5127.213,<100 DM,1<= < 4 years,4.0,none,2.0,savings agreement/life insurance,1,bank,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
<0 DM,21.0,critical account,retraining,1239.3214,no savings account,4<= <7 years,1.0,none,2.0,car or other,1,none,own,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
no account,72.0,existing credits paid back duly till now,car (new),4454.793,<100 DM,>=7 years,4.0,none,4.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
<0 DM,4.0,existing credits paid back duly till now,furniture/equipment,2293.1194,no savings account,<1 years,3.0,none,4.0,real estate,1,none,own,2.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
<0 DM,4.0,critical account,car (new),250.0,<100 DM,>=7 years,4.0,none,3.0,car or other,1,none,for free,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,18.0,existing credits paid back duly till now,car (new),7975.3354,no savings account,1<= < 4 years,2.0,none,3.0,real estate,1,none,rent,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
<0 DM,24.0,critical account,furniture/equipment,1393.3839,<100 DM,>=7 years,3.0,none,2.0,real estate,0,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,6.0,existing credits paid back duly till now,radio/television,250.0,no savings account,1<= < 4 years,4.0,none,4.0,car or other,1,none,own,1.0,management/ highly qualified employee,1.0,yes,yes,1,divorced/separated,0
0 <= <200 DM,12.0,existing credits paid back duly till now,furniture/equipment,649.3886,<100 DM,4<= <7 years,4.0,none,3.0,car or other,1,bank,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
no account,24.0,critical account,furniture/equipment,1238.9792,<100 DM,<1 years,3.0,none,4.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
<0 DM,18.0,existing credits paid back duly till now,car (used),338.29413,no savings account,1<= < 4 years,4.0,none,4.0,unknown / no property,1,none,own,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
no account,24.0,existing credits paid back duly till now,radio/television,1470.5231,<100 DM,4<= <7 years,4.0,none,4.0,real estate,1,none,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,15.0,existing credits paid back duly till now,furniture/equipment,1883.1785,<100 DM,1<= < 4 years,4.0,none,4.0,real estate,1,none,own,2.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
<0 DM,4.0,existing credits paid back duly till now,car (new),1870.9901,<100 DM,>=7 years,4.0,none,3.0,real estate,1,none,rent,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
0 <= <200 DM,6.0,existing credits paid back duly till now,furniture/equipment,3505.1772,<100 DM,unemployed,2.0,none,2.0,real estate,0,none,own,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
no account,18.0,existing credits paid back duly till now,furniture/equipment,1239.2029,<100 DM,4<= <7 years,4.0,none,4.0,real estate,1,none,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,1
<0 DM,9.0,critical account,car (new),2577.5586,100 <= <500 DM,4<= <7 years,2.0,none,4.0,real estate,1,none,own,1.0,management/ highly qualified employee,1.0,yes,no,1,divorced/separated,1
<0 DM,36.0,existing credits paid back duly till now,furniture/equipment,1203.8368,<100 DM,4<= <7 years,4.0,none,4.0,real estate,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
no account,72.0,existing credits paid back duly till now,furniture/equipment,1391.2582,no savings account,4<= <7 years,4.0,none,4.0,car or other,0,none,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,1
no account,21.0,existing credits paid back duly till now,car (new),4661.002,100 <= <500 DM,1<= < 4 years,2.0,none,3.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
<0 DM,18.0,critical account,furniture/equipment,2348.5635,<100 DM,1<= < 4 years,2.0,none,1.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,0
no account,15.0,critical account,car (new),518.70514,no savings account,4<= <7 years,4.0,none,2.0,car or other,0,none,own,1.0,management/ highly qualified employee,1.0,yes,yes,0,divorced/separated,1
0 <= <200 DM,24.0,existing credits paid back duly till now,retraining,1822.9651,<100 DM,1<= < 4 years,4.0,none,4.0,car or other,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
<0 DM,12.0,critical account,repairs,3865.2864,no savings account,<1 years,2.0,none,2.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,0
<0 DM,12.0,critical account,car (new),1873.8369,<100 DM,>=7 years,1.0,none,3.0,unknown / no property,1,none,rent,1.0,skilled employee / official,1.0,none,no,1,divorced/separated,0
<0 DM,18.0,existing credits paid back duly till now,furniture/equipment,2239.5635,<100 DM,1<= < 4 years,4.0,none,4.0,unknown / no property,1,none,own,1.0,management/ highly qualified employee,1.0,yes,yes,0,divorced/separated,1
<0 DM,24.0,existing credits paid back duly till now,radio/television,6226.5015,<100 DM,4<= <7 years,4.0,none,2.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
<0 DM,12.0,existing credits paid back duly till now,furniture/equipment,2405.5107,<100 DM,1<= < 4 years,4.0,none,2.0,real estate,1,none,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,1
<0 DM,4.0,critical account,retraining,1201.7632,<100 DM,1<= < 4 years,4.0,none,4.0,savings agreement/life insurance,1,bank,own,1.0,management/ highly qualified employee,1.0,yes,yes,0,divorced/separated,0
<0 DM,6.0,existing credits paid back duly till now,car (new),1126.0,<100 DM,>=7 years,3.0,none,4.0,savings agreement/life insurance,1,none,for free,1.0,management/ highly qualified employee,1.0,yes,yes,1,divorced/separated,1
<0 DM,12.0,existing credits paid back duly till now,car (used),3121.7817,no savings account,1<= < 4 years,2.0,none,4.0,unknown / no property,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,8.756286,existing credits paid back duly till now,furniture/equipment,1792.166,<100 DM,1<= < 4 years,2.0,none,2.0,unknown / no property,1,none,own,1.0,management/ highly qualified employee,1.0,yes,yes,1,divorced/separated,0
<0 DM,12.0,existing credits paid back duly till now,car (used),7482.2603,<100 DM,1<= < 4 years,4.0,none,2.0,real estate,0,none,own,1.0,unskilled - resident,1.0,none,yes,0,divorced/separated,0
no account,4.0,critical account,education,5493.785,<100 DM,>=7 years,4.0,none,2.0,car or other,1,none,own,1.0,unskilled - resident,1.0,yes,yes,0,divorced/separated,0
<0 DM,12.0,critical account,radio/television,3342.7017,no savings account,>=7 years,4.0,none,4.0,unknown / no property,1,none,own,4.0,management/ highly qualified employee,1.0,none,yes,0,divorced/separated,1
<0 DM,12.0,existing credits paid back duly till now,furniture/equipment,1373.6986,<100 DM,4<= <7 years,4.0,none,4.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
<0 DM,6.0,existing credits paid back duly till now,radio/television,2324.0498,<100 DM,1<= < 4 years,2.0,none,1.0,savings agreement/life insurance,1,none,for free,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
0 <= <200 DM,42.0,existing credits paid back duly till now,radio/television,633.53143,no savings account,1<= < 4 years,4.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
no account,12.0,existing credits paid back duly till now,education,1286.5293,100 <= <500 DM,1<= < 4 years,4.0,none,3.0,car or other,1,none,own,1.0,management/ highly qualified employee,1.0,yes,yes,0,divorced/separated,1
no account,10.0,critical account,radio/television,250.0,<100 DM,1<= < 4 years,4.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
no account,12.0,existing credits paid back duly till now,furniture/equipment,18424.0,<100 DM,<1 years,3.0,none,4.0,car or other,0,none,own,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
no account,12.0,existing credits paid back duly till now,furniture/equipment,250.0,<100 DM,unemployed,2.0,none,2.0,real estate,0,none,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
0 <= <200 DM,15.0,existing credits paid back duly till now,car (new),1938.1406,<100 DM,1<= < 4 years,4.0,none,4.0,car or other,1,none,rent,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,24.0,critical account,education,5825.402,<100 DM,<1 years,4.0,none,4.0,real estate,1,none,own,1.0,management/ highly qualified employee,1.0,yes,yes,1,divorced/separated,1
no account,6.0,critical account,car (new),3110.6904,<100 DM,>=7 years,4.0,none,4.0,real estate,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
no account,12.0,existing credits paid back duly till now,furniture/equipment,2604.6387,<100 DM,1<= < 4 years,4.0,none,4.0,real estate,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
<0 DM,48.0,existing credits paid back duly till now,car (used),18424.0,<100 DM,>=7 years,4.0,none,1.0,car or other,1,none,rent,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,0
0 <= <200 DM,12.0,delay in paying off,radio/television,1469.5977,no savings account,4<= <7 years,1.0,none,1.0,savings agreement/life insurance,1,none,for free,1.0,management/ highly qualified employee,1.0,yes,yes,1,married/widowed,1
no account,18.0,existing credits paid back duly till now,radio/television,1074.498,<100 DM,1<= < 4 years,4.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,0
<0 DM,4.0,existing credits paid back duly till now,furniture/equipment,2876.3635,<100 DM,1<= < 4 years,1.0,none,2.0,car or other,1,none,own,2.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
no account,24.0,critical account,education,2609.485,>= 1000 DM,>=7 years,4.0,none,3.0,car or other,0,none,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,24.0,existing credits paid back duly till now,furniture/equipment,250.0,<100 DM,1<= < 4 years,4.0,none,4.0,real estate,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
<0 DM,4.0,critical account,car (new),6144.294,<100 DM,1<= < 4 years,1.0,none,3.0,savings agreement/life insurance,1,store,own,2.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
no account,21.0,critical account,furniture/equipment,1371.9049,no savings account,1<= < 4 years,2.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,4.0,all credits at this bank paid back duly,car (new),250.0,<100 DM,>=7 years,4.0,none,4.0,real estate,1,none,own,1.0,management/ highly qualified employee,1.0,yes,yes,0,divorced/separated,1
0 <= <200 DM,6.0,existing credits paid back duly till now,car (new),18424.0,<100 DM,>=7 years,4.0,none,1.0,real estate,1,none,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,12.0,delay in paying off,radio/television,362.2816,<100 DM,1<= < 4 years,4.0,none,3.0,real estate,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
no account,24.0,critical account,education,250.0,<100 DM,unemployed,4.0,none,4.0,savings agreement/life insurance,0,none,own,1.0,unskilled - resident,1.0,none,yes,1,divorced/separated,1
no account,6.0,existing credits paid back duly till now,furniture/equipment,1203.939,<100 DM,>=7 years,4.0,none,2.0,real estate,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,0
0 <= <200 DM,12.0,all credits at this bank paid back duly,education,1882.2491,no savings account,4<= <7 years,3.0,none,3.0,car or other,1,none,for free,1.0,management/ highly qualified employee,1.0,none,yes,0,divorced/separated,1
no account,4.0,critical account,car (new),1240.0,<100 DM,>=7 years,4.0,none,4.0,car or other,1,none,own,2.0,unskilled - resident,1.0,yes,yes,1,married/widowed,0
no account,18.0,critical account,furniture/equipment,5359.48,<100 DM,1<= < 4 years,2.0,none,2.0,savings agreement/life insurance,0,none,rent,1.0,skilled employee / official,1.0,yes,yes,0,divorced/separated,1
0 <= <200 DM,15.0,existing credits paid back duly till now,car (new),510.2463,<100 DM,1<= < 4 years,1.0,none,4.0,unknown / no property,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
<0 DM,4.0,existing credits paid back duly till now,furniture/equipment,1948.208,no savings account,1<= < 4 years,3.0,none,4.0,unknown / no property,1,none,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,1
0 <= <200 DM,18.0,no credits taken,radio/television,250.0,500 <= < 1000 DM,unemployed,4.0,none,4.0,real estate,1,none,own,1.0,unskilled - resident,1.0,yes,yes,1,divorced/separated,0
<0 DM,12.0,all credits at this bank paid back duly,radio/television,929.06714,<100 DM,>=7 years,4.0,none,4.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
no account,18.0,existing credits paid back duly till now,repairs,2957.0674,>= 1000 DM,1<= < 4 years,3.0,none,3.0,savings agreement/life insurance,1,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
no account,12.0,critical account,radio/television,250.0,<100 DM,<1 years,4.0,none,3.0,real estate,1,none,own,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
<0 DM,18.0,existing credits paid back duly till now,radio/television,2579.824,<100 DM,1<= < 4 years,1.0,none,4.0,unknown / no property,1,none,own,1.0,skilled employee / official,2.0,none,yes,1,divorced/separated,1
no account,15.0,critical account,car (new),1274.1898,<100 DM,1<= < 4 years,2.0,none,2.0,car or other,0,bank,own,1.0,unskilled - resident,1.0,none,yes,0,divorced/separated,0
no account,6.0,critical account,car (new),250.0,<100 DM,4<= <7 years,3.0,none,4.0,real estate,1,none,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
<0 DM,24.0,critical account,others,1257.8396,<100 DM,1<= < 4 years,4.0,none,3.0,car or other,1,none,own,1.0,skilled employee / official,1.0,none,yes,1,divorced/separated,1
<0 DM,6.0,existing credits paid back duly till now,education,1455.7225,no savings account,>=7 years,3.0,none,4.0,real estate,1,bank,own,1.0,skilled employee / official,1.0,yes,yes,1,divorced/separated,1
<0 DM,4.0,all credits at this bank paid back duly,car (new),1216.0,no savings account,1<= < 4 years,4.0,none,4.0,real estate,0,none,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,1
no account,24.0,delay in paying off,car (new),1216.0,<100 DM,1<= < 4 years,3.0,none,4.0,real estate,1,bank,own,1.0,skilled employee / official,1.0,none,yes,0,divorced/separated,0
<0 DM,12.0,existing credits paid back duly till now,business,1747.8802,<100 DM,1<= < 4 years,1.0,none,4.0,real estate,1,none,rent,1.0,management/ highly qualified employee,1.0,none,yes,1,married/widowed,0
<0 DM,21.0,critical account,car (new),1817.095,<100 DM,4<= <7 years,4.0,none,4.0,savings agreement/life insurance,0,none,for free,1.0,management/ highly qualified employee,1.0,none,yes,1,divorced/separated,1
no account,4.0,existing credits paid back duly till now,car (new),1322.3647,no savings account,>=7 years,4.0,none,4.0,unknown / no property,1,none,rent,1.0,unskilled - resident,1.0,yes,yes,0,divorced/separated,0
