age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,class-label
37,technician,married,secondary,no,707,yes,no,cellular,17,aug,139,4,22,1,unknown,no
36,blue-collar,married,primary,no,1538,yes,no,cellular,20,apr,195,2,182,1,failure,no
34,admin.,married,secondary,no,1614,yes,no,cellular,16,may,328,1,30,1,unknown,no
33,technician,single,primary,no,338,yes,no,cellular,19,jul,273,2,128,2,unknown,no
39,admin.,single,tertiary,no,1610,no,no,cellular,19,apr,271,2,137,2,unknown,no
49,services,married,tertiary,no,1285,no,no,unknown,17,may,310,3,4,1,unknown,no
45,admin.,single,secondary,no,2284,yes,no,unknown,15,jun,332,2,5,1,unknown,no
46,admin.,married,tertiary,no,2299,yes,no,unknown,24,may,237,6,5,1,unknown,no
49,admin.,married,secondary,no,2668,yes,no,unknown,20,may,378,3,-1,1,unknown,no
38,management,married,secondary,no,-264,yes,no,unknown,12,jun,43,4,-1,1,unknown,no
48,admin.,single,primary,no,2939,yes,no,cellular,15,may,245,4,3,1,unknown,no
36,blue-collar,married,tertiary,no,875,yes,no,cellular,28,aug,577,6,-1,0,unknown,no
37,blue-collar,married,secondary,no,-1510,no,no,unknown,31,jul,132,3,2,1,unknown,no
51,blue-collar,married,secondary,no,2401,no,no,cellular,23,jul,180,1,-1,1,unknown,no
22,services,single,secondary,no,2046,yes,no,cellular,20,jul,365,6,3,0,unknown,no
46,services,married,primary,no,1372,no,no,cellular,5,feb,147,7,0,1,unknown,no
21,services,single,secondary,no,307,yes,no,unknown,13,may,449,2,0,1,unknown,no
47,management,married,tertiary,no,3285,no,no,cellular,13,feb,251,6,0,1,unknown,no
41,technician,married,secondary,no,416,yes,no,telephone,13,may,135,11,4,1,unknown,no
47,blue-collar,single,primary,no,1355,no,no,cellular,7,aug,201,5,3,1,unknown,no
46,admin.,married,primary,no,773,yes,no,cellular,12,jul,209,8,1,1,unknown,no
50,management,married,tertiary,no,1430,no,no,cellular,21,jul,86,9,1,1,unknown,no
53,services,married,secondary,no,2007,no,no,telephone,23,aug,52,7,3,1,unknown,no
42,admin.,married,tertiary,no,1825,no,no,unknown,2,jun,317,1,2,0,unknown,no
41,blue-collar,married,primary,no,2108,yes,no,cellular,28,may,228,3,1,0,unknown,no
45,management,single,secondary,no,180,yes,yes,cellular,30,aug,343,5,-1,0,unknown,no
32,admin.,single,secondary,no,3127,yes,no,unknown,18,may,181,5,1,0,unknown,no
47,blue-collar,married,primary,no,4153,no,no,unknown,19,may,256,1,1,0,unknown,no
36,blue-collar,single,primary,no,3693,no,no,cellular,13,feb,266,3,3,0,unknown,no
40,blue-collar,married,primary,no,2670,yes,no,unknown,8,may,125,2,-1,0,unknown,no
40,blue-collar,single,secondary,no,1386,yes,no,unknown,27,may,61,5,3,0,unknown,no
48,blue-collar,married,tertiary,no,-24,no,no,cellular,27,feb,336,4,-1,0,unknown,no
47,admin.,married,secondary,no,1728,yes,no,unknown,20,may,460,5,9,0,unknown,no
41,technician,married,primary,no,3055,yes,no,unknown,21,may,317,4,0,0,unknown,no
52,unknown,married,secondary,no,1476,no,no,unknown,15,may,15,4,5,0,unknown,no
42,management,single,primary,no,1933,yes,no,unknown,18,may,161,3,5,0,unknown,no
46,technician,married,tertiary,no,1585,yes,no,cellular,22,may,139,3,0,1,unknown,no
45,management,single,primary,no,-112,no,no,unknown,16,jun,172,2,1,0,unknown,no
47,admin.,single,secondary,no,2540,no,no,unknown,14,apr,58,2,4,0,unknown,no
39,admin.,single,secondary,no,1458,yes,yes,telephone,13,jul,417,2,9,0,unknown,no
31,services,single,secondary,no,548,no,no,cellular,23,jul,232,3,5,0,unknown,no
28,admin.,single,tertiary,no,2577,no,no,cellular,14,jul,151,3,6,0,unknown,no
36,management,single,tertiary,no,1646,yes,no,unknown,26,may,26,2,6,1,unknown,no
36,admin.,married,secondary,no,882,yes,no,cellular,20,aug,221,3,2,0,unknown,no
36,management,single,tertiary,no,1825,no,no,cellular,14,may,105,3,1,1,unknown,yes
41,admin.,single,secondary,no,2436,no,no,cellular,19,jul,481,1,6,1,unknown,no
36,technician,single,secondary,no,2140,no,no,cellular,21,jul,432,2,2,0,unknown,no
40,technician,single,secondary,no,102,yes,yes,unknown,19,may,257,2,6,1,unknown,no
43,technician,single,secondary,no,112,yes,no,unknown,18,may,372,2,2,0,unknown,no
43,blue-collar,single,secondary,no,1003,yes,no,unknown,28,aug,267,3,3,0,unknown,no
36,admin.,single,secondary,no,3036,no,no,unknown,8,may,125,2,6,1,unknown,no
33,management,single,tertiary,no,1187,yes,no,unknown,27,may,133,2,3,1,unknown,no
35,management,married,tertiary,no,1804,yes,no,cellular,12,aug,89,3,0,0,unknown,no
48,blue-collar,married,tertiary,no,2635,yes,no,unknown,15,may,187,2,9,0,unknown,no
39,services,single,secondary,no,3131,no,no,cellular,27,may,100,2,6,0,unknown,no
49,management,single,tertiary,no,1727,no,yes,unknown,17,nov,394,2,3,1,unknown,no
49,admin.,married,tertiary,no,1934,no,no,cellular,21,aug,372,2,6,0,unknown,no
45,technician,married,tertiary,no,377,yes,no,cellular,12,aug,40,4,6,0,unknown,no
53,services,married,secondary,no,853,no,no,unknown,15,may,339,2,1,1,unknown,no
33,blue-collar,single,secondary,no,-903,yes,no,unknown,11,may,209,2,8,0,unknown,no
43,blue-collar,single,primary,no,728,no,no,unknown,20,may,87,2,2,0,unknown,no
43,admin.,single,secondary,no,4470,no,no,cellular,10,jul,296,2,1,0,unknown,no
30,technician,married,primary,no,529,yes,no,unknown,9,may,281,3,2,0,unknown,no
50,blue-collar,married,tertiary,no,2366,yes,yes,cellular,19,nov,199,3,-1,0,unknown,no
44,blue-collar,married,tertiary,no,2083,yes,no,cellular,22,nov,231,2,-1,0,unknown,no
43,self-employed,married,secondary,no,529,yes,no,cellular,14,aug,296,2,-1,0,unknown,no
34,management,single,secondary,no,303,yes,no,cellular,23,jul,313,2,5,0,unknown,no
49,blue-collar,married,secondary,no,1217,yes,no,cellular,16,jul,292,2,-1,0,unknown,no
34,admin.,single,secondary,no,111,no,yes,cellular,14,jul,86,3,1,1,unknown,no
38,admin.,married,secondary,no,3111,yes,no,unknown,15,may,347,3,1,0,unknown,no
49,admin.,single,primary,no,1321,yes,no,cellular,24,may,190,1,0,1,unknown,no
45,housemaid,married,secondary,no,133,no,no,cellular,23,jul,192,2,1,0,unknown,no
58,admin.,married,secondary,no,1779,no,yes,unknown,18,may,169,2,-1,0,unknown,no
44,admin.,married,secondary,no,410,no,yes,cellular,13,jul,151,3,-1,0,unknown,no
32,blue-collar,married,secondary,no,938,no,no,cellular,20,jul,191,2,5,0,unknown,no
29,blue-collar,married,secondary,no,641,yes,yes,cellular,15,may,143,2,1,1,unknown,no
56,management,married,secondary,no,817,no,no,unknown,18,nov,223,2,0,1,unknown,no
33,admin.,single,secondary,no,876,yes,no,cellular,22,may,130,3,1,0,unknown,no
50,admin.,married,primary,no,1190,no,yes,unknown,10,may,213,2,6,0,unknown,no
46,services,married,secondary,no,-135,yes,yes,cellular,14,may,273,2,5,1,unknown,no
40,unemployed,single,secondary,no,799,yes,no,unknown,16,may,244,1,-1,1,unknown,no
47,blue-collar,married,primary,no,610,yes,yes,unknown,6,jul,223,2,1,0,unknown,no
50,admin.,married,primary,no,2536,no,no,unknown,18,may,48,3,3,0,unknown,no
50,admin.,married,tertiary,no,2152,no,no,unknown,7,jun,77,3,-1,0,unknown,no
35,blue-collar,single,secondary,no,1063,yes,no,unknown,4,jun,179,1,-1,1,unknown,no
40,blue-collar,married,secondary,no,1142,yes,no,unknown,15,may,140,1,3,1,unknown,no
47,technician,single,secondary,no,-5,yes,yes,cellular,15,aug,199,3,5,0,unknown,no
39,blue-collar,married,secondary,no,516,yes,no,cellular,27,may,200,2,-1,0,unknown,no
43,technician,married,primary,no,613,yes,no,cellular,12,aug,232,2,1,0,unknown,no
30,blue-collar,single,primary,no,1760,no,yes,cellular,22,jun,136,4,-1,0,unknown,no
21,blue-collar,single,unknown,no,2298,yes,no,unknown,22,may,135,2,0,0,unknown,no
45,blue-collar,married,primary,no,98,no,yes,cellular,22,may,295,2,5,0,unknown,no
25,admin.,single,secondary,no,2439,yes,no,unknown,19,may,88,1,0,1,unknown,no
40,technician,married,secondary,no,1353,no,no,cellular,15,jun,235,3,3,0,unknown,no
37,blue-collar,married,secondary,no,190,yes,no,cellular,14,jul,185,3,2,0,unknown,no
53,blue-collar,married,secondary,no,417,no,no,cellular,6,aug,157,3,1,0,unknown,no
40,services,married,secondary,no,772,no,no,cellular,8,jun,213,3,0,0,unknown,no
34,admin.,single,unknown,no,1070,no,no,cellular,17,may,143,3,-1,0,unknown,no
43,technician,single,unknown,no,782,yes,no,unknown,5,may,262,1,5,1,unknown,no
39,services,single,secondary,no,2424,yes,no,unknown,19,may,97,4,-1,0,unknown,no
47,blue-collar,married,secondary,no,-165,yes,no,cellular,16,may,289,2,2,0,unknown,no
43,management,married,tertiary,no,1453,yes,no,cellular,10,may,285,3,2,1,unknown,no
47,admin.,married,secondary,no,1357,yes,no,cellular,5,jun,300,2,1,1,unknown,no
50,technician,married,primary,no,-103,yes,no,unknown,24,jun,50,2,3,1,unknown,no
46,management,married,tertiary,no,763,yes,no,unknown,14,jun,350,3,11,1,unknown,no
40,management,single,tertiary,no,1727,yes,no,cellular,15,may,37,2,4,1,unknown,no
42,management,married,tertiary,no,1670,yes,no,cellular,16,may,329,2,6,1,unknown,no
35,technician,single,tertiary,no,525,yes,no,unknown,27,may,402,3,7,1,unknown,no
40,technician,married,secondary,no,1351,yes,no,unknown,15,aug,145,2,-1,1,unknown,no
40,management,married,tertiary,no,1588,yes,no,cellular,23,may,252,2,3,1,unknown,no
33,admin.,single,tertiary,no,1143,no,no,cellular,6,may,245,2,2,1,unknown,no
29,admin.,single,secondary,no,520,yes,no,cellular,3,feb,399,2,3,1,unknown,no
36,technician,single,tertiary,no,172,yes,no,unknown,13,may,174,2,6,1,unknown,no
46,technician,single,secondary,no,1305,yes,no,cellular,21,may,134,2,6,1,unknown,no
43,management,single,tertiary,no,700,yes,no,unknown,13,jun,210,2,8,1,unknown,no
36,admin.,married,primary,no,1746,yes,no,cellular,24,may,157,2,1,1,unknown,no
59,technician,married,secondary,no,277,yes,no,unknown,11,jun,248,2,6,1,unknown,no
36,technician,single,secondary,no,1405,yes,no,cellular,11,may,442,2,1,1,unknown,no
50,management,married,primary,no,416,yes,no,unknown,21,jun,65,2,-1,1,unknown,no
52,management,married,tertiary,no,2117,yes,no,unknown,14,may,251,3,14,1,unknown,yes
44,management,married,tertiary,no,2590,yes,no,cellular,17,aug,309,2,4,1,unknown,no
39,admin.,single,secondary,no,322,yes,no,unknown,12,may,112,2,2,1,unknown,no
36,management,single,tertiary,no,898,no,no,cellular,16,aug,139,2,5,1,unknown,no
31,retired,single,secondary,no,-164,no,no,unknown,4,jun,157,2,1,1,unknown,no
46,management,married,tertiary,no,1485,yes,no,unknown,6,may,68,2,7,1,unknown,no
46,management,single,tertiary,no,179,yes,no,unknown,13,jun,55,2,9,1,unknown,no
29,admin.,single,tertiary,no,1529,yes,yes,cellular,19,may,119,2,2,1,unknown,no
45,management,married,tertiary,no,611,no,no,cellular,12,jun,71,2,4,1,unknown,no
43,management,married,tertiary,no,355,yes,no,unknown,23,jun,212,2,7,1,unknown,no
59,management,married,tertiary,no,1208,no,no,cellular,25,jun,140,2,5,1,unknown,no
37,blue-collar,married,secondary,no,602,no,yes,cellular,14,mar,272,2,3,0,unknown,no
28,technician,single,secondary,no,-43,yes,no,unknown,23,may,69,2,2,1,unknown,no
32,blue-collar,single,secondary,no,-210,no,no,unknown,17,jul,47,2,-1,1,unknown,no
38,technician,single,tertiary,no,132,yes,no,unknown,30,may,210,3,10,1,unknown,no
38,management,married,tertiary,no,560,no,no,cellular,26,aug,241,3,0,0,unknown,no
31,admin.,single,secondary,no,326,no,no,unknown,12,jun,127,2,0,1,unknown,no
34,technician,single,tertiary,no,963,no,no,cellular,18,aug,224,2,0,1,unknown,no
41,admin.,married,secondary,no,1336,yes,no,cellular,7,nov,240,2,0,1,unknown,no
37,management,single,tertiary,no,1108,no,no,cellular,21,may,274,3,0,1,unknown,no
50,management,married,tertiary,no,1047,no,no,cellular,17,aug,257,2,5,1,unknown,no
47,management,married,tertiary,no,911,no,no,cellular,26,jul,125,2,5,1,unknown,no
50,management,married,tertiary,no,1517,no,no,unknown,8,jun,156,2,9,1,unknown,no
38,technician,married,secondary,no,479,no,no,cellular,12,aug,199,4,2,0,unknown,no
31,services,married,secondary,no,1061,no,no,cellular,23,aug,207,6,6,0,unknown,no
50,technician,married,secondary,no,-132,no,no,cellular,7,aug,253,5,11,1,unknown,no
46,unemployed,married,secondary,no,346,no,yes,cellular,12,jul,252,5,4,1,unknown,no
43,blue-collar,married,secondary,no,1391,yes,no,cellular,21,aug,308,2,2,0,unknown,no
45,blue-collar,married,primary,no,916,no,no,cellular,11,jul,223,3,1,0,unknown,no
41,admin.,married,secondary,no,127,no,yes,cellular,13,jul,192,6,1,1,unknown,no
45,admin.,single,secondary,no,1308,no,no,cellular,18,aug,285,4,3,0,unknown,no
46,technician,married,secondary,no,243,no,yes,cellular,5,jul,319,4,2,0,unknown,no
33,blue-collar,married,secondary,no,874,yes,no,cellular,30,aug,208,2,-1,0,unknown,no
48,blue-collar,married,secondary,no,925,no,no,cellular,23,aug,36,5,1,0,unknown,no
38,technician,single,secondary,no,808,yes,yes,cellular,11,jul,233,2,3,0,unknown,no
42,technician,married,secondary,no,853,yes,no,cellular,5,jul,193,3,0,0,unknown,no
51,technician,married,secondary,no,1051,yes,no,cellular,19,aug,222,2,1,1,unknown,no
22,admin.,married,secondary,no,275,no,no,cellular,9,aug,27,5,1,0,unknown,no
36,blue-collar,married,primary,no,1521,no,no,cellular,25,aug,83,4,3,0,unknown,no
41,blue-collar,married,secondary,no,1117,no,no,cellular,31,aug,84,5,4,0,unknown,no
48,blue-collar,single,secondary,no,671,no,no,cellular,16,nov,552,2,0,1,unknown,no
51,admin.,married,primary,no,325,yes,no,cellular,3,jul,151,3,0,0,unknown,no
47,technician,single,secondary,no,1266,no,yes,cellular,20,aug,65,5,0,0,unknown,no
44,technician,single,secondary,no,1208,no,no,cellular,21,jul,260,3,5,0,unknown,no
42,blue-collar,single,primary,no,2498,no,no,telephone,11,nov,237,2,7,0,unknown,no
36,services,married,secondary,no,1329,yes,no,cellular,18,nov,205,2,-1,0,unknown,no
46,technician,single,unknown,no,1243,yes,no,telephone,5,jul,227,1,-1,0,unknown,no
34,technician,married,primary,no,326,yes,no,cellular,10,aug,149,3,0,0,unknown,no
45,technician,married,primary,no,2353,no,no,cellular,21,aug,185,3,7,0,unknown,no
58,blue-collar,married,secondary,no,1778,no,no,cellular,26,jul,190,3,2,0,unknown,no
32,technician,married,primary,no,419,no,no,cellular,10,aug,297,7,13,0,unknown,no
30,technician,married,secondary,no,695,yes,no,cellular,8,aug,132,4,7,0,unknown,no
51,services,married,secondary,no,1793,no,no,cellular,23,nov,223,2,1,0,unknown,no
29,blue-collar,single,secondary,no,1690,no,no,cellular,18,nov,292,2,5,0,unknown,no
31,technician,married,primary,no,242,no,no,cellular,19,aug,44,6,4,0,unknown,no
42,technician,married,secondary,no,682,no,no,cellular,11,jul,283,3,5,0,unknown,no
62,technician,married,primary,no,1503,no,no,cellular,10,aug,283,4,6,0,unknown,no
40,admin.,married,secondary,no,1220,yes,no,cellular,27,jul,227,3,4,0,unknown,no
40,technician,married,primary,no,1240,no,no,cellular,1,aug,155,3,3,0,unknown,no
50,unemployed,married,primary,no,73,yes,yes,cellular,19,jul,173,4,-1,1,unknown,no
50,services,married,secondary,no,249,yes,yes,cellular,31,jul,319,5,0,1,unknown,no
37,technician,single,unknown,no,1593,no,no,cellular,13,aug,235,3,11,0,unknown,no
48,services,married,primary,no,-1087,yes,no,unknown,28,may,673,2,0,0,unknown,no
25,blue-collar,single,secondary,no,1531,no,no,cellular,18,nov,369,4,11,1,unknown,no
37,technician,single,tertiary,no,548,yes,no,cellular,22,jul,192,1,2,0,unknown,no
35,services,married,tertiary,no,-457,yes,no,cellular,26,jul,351,3,0,0,unknown,no
39,admin.,married,secondary,no,320,yes,no,unknown,16,may,432,3,6,1,unknown,no
35,blue-collar,single,tertiary,no,612,yes,no,unknown,12,jul,454,2,4,0,unknown,no
42,blue-collar,single,tertiary,no,1227,yes,no,cellular,25,nov,339,5,8,0,unknown,no
49,blue-collar,married,primary,no,533,no,no,unknown,6,jun,293,5,4,0,unknown,no
34,technician,single,tertiary,no,1633,yes,no,cellular,25,apr,90,3,6,0,unknown,no
45,technician,married,secondary,no,1805,yes,no,unknown,8,apr,50,4,1,0,unknown,no
35,technician,married,secondary,no,995,no,no,unknown,18,jun,72,4,3,1,unknown,no
40,blue-collar,married,secondary,no,1042,no,no,unknown,17,jun,243,3,2,1,unknown,no
39,blue-collar,married,tertiary,no,400,no,no,unknown,18,may,362,2,3,1,unknown,no
44,blue-collar,married,secondary,no,1524,yes,no,unknown,23,jun,223,5,8,0,unknown,no
34,management,single,tertiary,no,230,yes,no,cellular,23,may,292,4,11,1,unknown,no
38,management,single,tertiary,no,1688,yes,no,cellular,16,jul,196,3,6,1,unknown,no
33,technician,married,secondary,no,1939,no,no,unknown,9,jun,73,4,3,1,unknown,no
29,unemployed,single,tertiary,no,537,yes,no,unknown,15,may,267,1,8,1,unknown,no
44,management,married,tertiary,no,140,yes,no,cellular,27,may,232,2,5,0,unknown,no
38,blue-collar,single,primary,no,1587,yes,no,cellular,16,apr,173,5,1,0,unknown,no
49,blue-collar,married,primary,no,77,yes,no,unknown,9,aug,621,3,5,1,unknown,no
43,management,married,tertiary,no,916,no,no,cellular,19,may,163,2,8,1,unknown,no
39,blue-collar,married,primary,no,1320,yes,no,cellular,10,jul,307,4,6,0,unknown,no
39,services,married,secondary,no,296,yes,no,unknown,8,may,260,1,4,1,unknown,no
37,services,married,tertiary,no,412,yes,no,cellular,22,may,404,5,7,0,unknown,no
21,technician,single,secondary,no,446,yes,no,unknown,21,may,104,2,2,0,unknown,no
32,blue-collar,single,primary,no,-1593,yes,no,cellular,21,may,701,3,7,0,unknown,no
31,blue-collar,married,primary,no,909,no,no,unknown,18,jun,368,4,6,1,unknown,no
32,management,single,tertiary,no,1406,yes,no,cellular,18,may,175,1,-1,0,unknown,no
39,technician,married,secondary,no,2308,yes,no,unknown,5,jun,113,4,3,1,unknown,no
35,blue-collar,single,secondary,no,2881,yes,no,cellular,10,nov,83,4,-1,0,unknown,no
43,management,married,tertiary,no,1334,yes,yes,unknown,17,may,172,1,0,0,unknown,no
42,services,married,tertiary,no,267,yes,no,cellular,11,jul,362,2,0,0,unknown,no
41,management,single,secondary,no,717,yes,no,unknown,16,may,273,4,6,1,unknown,no
42,blue-collar,single,tertiary,no,693,no,no,cellular,10,jun,308,3,8,1,unknown,no
45,management,single,tertiary,no,-98,yes,no,cellular,24,jul,434,3,3,0,unknown,no
25,technician,married,secondary,no,441,yes,no,unknown,15,may,257,3,0,0,unknown,no
37,blue-collar,married,primary,no,174,no,no,cellular,15,nov,414,5,7,0,unknown,no
38,blue-collar,single,secondary,no,69,yes,no,unknown,5,may,461,3,11,0,unknown,no
37,blue-collar,single,tertiary,no,185,no,no,cellular,11,nov,533,2,6,1,unknown,no
41,management,single,tertiary,no,391,yes,no,unknown,17,may,378,1,8,1,unknown,no
48,admin.,married,secondary,no,-953,no,no,unknown,12,may,406,2,6,0,unknown,no
28,admin.,single,secondary,no,277,no,no,unknown,24,may,121,3,15,0,unknown,no
50,technician,married,secondary,no,629,yes,no,unknown,15,may,80,3,0,1,unknown,no
34,services,married,secondary,no,26,yes,no,cellular,25,apr,282,4,0,0,unknown,no
38,admin.,married,secondary,no,1147,yes,no,unknown,8,may,14,3,-1,1,unknown,no
49,services,single,secondary,no,535,no,no,cellular,11,feb,127,2,7,1,unknown,no
43,technician,married,secondary,no,-394,yes,no,unknown,17,may,234,1,1,1,unknown,no
35,entrepreneur,single,primary,no,556,yes,no,unknown,17,may,257,5,0,1,unknown,no
29,services,single,secondary,no,-23,yes,no,unknown,9,may,132,4,1,1,unknown,no
25,technician,married,secondary,no,105,yes,no,cellular,17,may,190,3,3,1,unknown,no
48,blue-collar,married,secondary,no,1057,yes,no,cellular,15,jul,26,3,4,1,unknown,no
43,blue-collar,married,primary,no,242,yes,no,unknown,12,may,413,2,3,1,unknown,no
44,blue-collar,married,secondary,no,469,yes,no,cellular,5,may,564,3,-1,1,unknown,no
32,blue-collar,married,primary,no,1237,yes,no,unknown,23,may,253,5,-1,1,unknown,no
43,technician,single,secondary,no,-384,yes,no,unknown,14,may,127,2,4,0,unknown,no
51,admin.,married,primary,no,146,yes,yes,unknown,7,apr,832,2,0,1,unknown,no
33,technician,single,secondary,no,-597,yes,no,unknown,13,may,217,4,1,1,unknown,no
48,blue-collar,married,primary,no,364,yes,no,unknown,18,jun,212,4,3,1,unknown,no
33,technician,single,secondary,no,212,no,no,cellular,20,may,235,4,1,1,unknown,no
48,admin.,married,secondary,no,333,yes,no,unknown,19,may,319,2,-1,1,unknown,no
44,blue-collar,married,primary,no,760,yes,no,cellular,4,may,445,2,0,1,unknown,no
39,admin.,single,secondary,no,540,yes,no,cellular,23,jan,554,4,2,1,unknown,no
42,blue-collar,married,primary,no,925,yes,no,cellular,8,apr,285,2,4,1,unknown,no
31,technician,single,primary,no,113,no,no,cellular,17,jun,703,3,4,1,unknown,no
45,unknown,single,primary,no,4,no,no,unknown,12,apr,587,3,6,1,unknown,no
64,entrepreneur,married,primary,no,997,yes,no,unknown,6,may,224,1,3,1,unknown,no
45,technician,single,secondary,no,467,yes,no,cellular,16,may,230,3,2,1,unknown,no
40,blue-collar,married,secondary,no,755,yes,no,unknown,17,may,358,2,-1,0,unknown,no
53,technician,married,primary,no,-232,no,no,unknown,16,nov,505,3,3,1,unknown,no
32,admin.,single,secondary,no,845,yes,no,unknown,17,nov,223,1,0,0,unknown,no
45,technician,married,primary,no,616,yes,no,cellular,13,may,360,4,4,0,unknown,no
37,technician,single,primary,no,-132,yes,no,unknown,20,nov,553,3,1,1,unknown,no
38,admin.,single,secondary,no,45,yes,no,unknown,14,apr,596,1,-1,0,unknown,no
38,entrepreneur,married,secondary,no,585,yes,yes,unknown,10,may,229,5,-1,1,unknown,no
39,admin.,married,primary,no,735,yes,no,cellular,12,nov,360,2,2,1,unknown,no
39,technician,single,primary,no,117,yes,no,unknown,17,apr,532,3,2,1,unknown,no
40,technician,single,secondary,no,474,yes,no,unknown,21,may,216,2,-1,1,unknown,no
32,blue-collar,married,secondary,no,956,yes,no,cellular,7,nov,97,2,3,0,unknown,no
54,services,married,secondary,no,419,yes,no,unknown,20,may,248,4,-1,1,unknown,no
33,technician,single,secondary,no,380,no,no,cellular,15,nov,391,1,3,0,unknown,no
46,self-employed,single,secondary,no,895,yes,no,cellular,10,apr,155,3,7,0,unknown,no
43,technician,married,secondary,no,-372,yes,no,cellular,14,nov,301,1,3,1,unknown,no
38,services,single,secondary,no,222,yes,no,cellular,18,feb,413,4,0,1,unknown,no
52,technician,married,primary,no,514,yes,no,cellular,21,apr,240,2,3,1,unknown,no
33,technician,single,secondary,no,208,no,yes,unknown,20,jun,249,2,1,0,unknown,no
42,blue-collar,single,secondary,no,778,yes,no,cellular,7,may,157,4,7,1,unknown,no
42,entrepreneur,married,secondary,no,116,yes,no,unknown,5,nov,286,2,0,1,unknown,no
37,blue-collar,married,secondary,no,112,no,no,unknown,7,apr,549,2,4,0,unknown,no
44,technician,married,primary,no,476,yes,no,cellular,9,jul,160,2,2,1,unknown,no
