checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,sex,marital-status,class-label
>= 200 DM ,20,no credits taken,car (used),2552,500 <= < 1000 DM,<1 years,4,none,3,unknown / no property,1,none,own,2,unemployed/ unskilled  - non-resident,2,yes,yes,0,married/widowed,1
<0 DM,21,critical account,retraining,3063,no savings account,<1 years,3,co-applicant,4,real estate,1,store,rent,2,skilled employee / official,2,none,no,0,married/widowed,1
no account,19,existing credits paid back duly till now,repairs,3095,no savings account,4<= <7 years,4,co-applicant,4,unknown / no property,1,store,own,2,management/ highly qualified employee,2,yes,no,1,divorced/separated,1
<0 DM,17,delay in paying off,retraining,2998,100 <= <500 DM,>=7 years,4,none,4,real estate,1,store,own,2,unskilled - resident,2,yes,yes,1,married/widowed,1
no account,16,existing credits paid back duly till now,retraining,2309,>= 1000 DM,unemployed,3,guarantor,4,car or other,0,none,rent,2,unemployed/ unskilled  - non-resident,2,yes,yes,1,married/widowed,0
no account,14,existing credits paid back duly till now,retraining,2857,no savings account,<1 years,4,none,3,unknown / no property,0,store,for free,2,skilled employee / official,1,yes,no,1,married/widowed,0
<0 DM,22,critical account,business,2667,<100 DM,>=7 years,4,guarantor,4,car or other,1,bank,rent,2,management/ highly qualified employee,2,yes,no,1,married/widowed,1
>= 200 DM ,18,no credits taken,car (new),3143,no savings account,1<= < 4 years,3,co-applicant,3,car or other,1,none,rent,2,unemployed/ unskilled  - non-resident,2,none,no,1,divorced/separated,0
no account,22,delay in paying off,others,2812,<100 DM,unemployed,3,co-applicant,4,real estate,0,none,for free,2,unskilled - resident,2,none,no,1,divorced/separated,1
<0 DM,19,critical account,education,2472,no savings account,>=7 years,3,none,3,real estate,0,bank,for free,2,unskilled - resident,2,none,no,0,divorced/separated,0
<0 DM,18,critical account,retraining,4738,500 <= < 1000 DM,1<= < 4 years,3,co-applicant,3,unknown / no property,0,none,own,2,skilled employee / official,2,none,no,1,married/widowed,1
no account,19,existing credits paid back duly till now,education,3463,no savings account,4<= <7 years,3,co-applicant,4,savings agreement/life insurance,0,store,rent,2,management/ highly qualified employee,2,yes,yes,0,married/widowed,0
no account,19,critical account,repairs,3582,no savings account,>=7 years,4,co-applicant,3,real estate,0,bank,for free,2,unemployed/ unskilled  - non-resident,2,yes,no,0,married/widowed,1
<0 DM,20,critical account,education,5490,100 <= <500 DM,unemployed,3,guarantor,3,savings agreement/life insurance,0,none,for free,2,management/ highly qualified employee,2,yes,yes,0,married/widowed,0
>= 200 DM ,18,no credits taken,radio/television,2764,no savings account,unemployed,3,none,4,car or other,1,bank,for free,2,skilled employee / official,2,none,yes,0,divorced/separated,0
no account,18,delay in paying off,retraining,4867,<100 DM,1<= < 4 years,3,none,3,savings agreement/life insurance,0,bank,own,2,unemployed/ unskilled  - non-resident,2,none,yes,0,married/widowed,0
no account,16,all credits at this bank paid back duly,car (new),2355,100 <= <500 DM,>=7 years,4,co-applicant,3,real estate,0,store,for free,2,unemployed/ unskilled  - non-resident,1,yes,yes,0,married/widowed,0
<0 DM,17,all credits at this bank paid back duly,business,2550,no savings account,<1 years,4,co-applicant,3,savings agreement/life insurance,1,bank,for free,2,unemployed/ unskilled  - non-resident,2,none,yes,1,married/widowed,0
no account,20,all credits at this bank paid back duly,repairs,3796,<100 DM,<1 years,3,none,3,car or other,0,store,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,0
>= 200 DM ,18,critical account,furniture/equipment,2357,>= 1000 DM,<1 years,4,none,3,real estate,1,none,for free,2,skilled employee / official,2,yes,no,0,divorced/separated,0
>= 200 DM ,20,all credits at this bank paid back duly,domestic appliances,3445,no savings account,unemployed,3,guarantor,4,real estate,1,bank,own,2,skilled employee / official,2,yes,yes,0,married/widowed,1
>= 200 DM ,16,no credits taken,retraining,3163,500 <= < 1000 DM,>=7 years,4,guarantor,4,savings agreement/life insurance,0,store,rent,2,management/ highly qualified employee,2,none,yes,0,divorced/separated,0
<0 DM,19,delay in paying off,repairs,3457,no savings account,4<= <7 years,3,none,4,real estate,0,none,for free,2,unemployed/ unskilled  - non-resident,2,yes,yes,0,married/widowed,1
0 <= <200 DM,20,existing credits paid back duly till now,education,3070,>= 1000 DM,unemployed,4,guarantor,3,savings agreement/life insurance,0,bank,rent,2,unemployed/ unskilled  - non-resident,2,yes,no,1,married/widowed,1
0 <= <200 DM,15,no credits taken,repairs,4455,500 <= < 1000 DM,unemployed,3,guarantor,4,unknown / no property,1,bank,for free,2,unemployed/ unskilled  - non-resident,2,yes,yes,1,married/widowed,1
<0 DM,24,delay in paying off,car (used),2864,no savings account,>=7 years,4,none,4,savings agreement/life insurance,0,none,rent,2,unskilled - resident,2,none,no,0,divorced/separated,1
no account,22,critical account,domestic appliances,2453,no savings account,4<= <7 years,4,guarantor,3,car or other,1,bank,for free,2,unskilled - resident,2,yes,no,1,divorced/separated,1
>= 200 DM ,26,critical account,retraining,3485,100 <= <500 DM,unemployed,4,guarantor,3,car or other,0,bank,for free,2,unskilled - resident,2,none,yes,1,divorced/separated,0
>= 200 DM ,22,all credits at this bank paid back duly,domestic appliances,3598,100 <= <500 DM,>=7 years,4,guarantor,3,real estate,0,none,for free,2,unemployed/ unskilled  - non-resident,2,yes,yes,1,married/widowed,1
<0 DM,20,existing credits paid back duly till now,radio/television,2436,no savings account,<1 years,4,none,3,unknown / no property,1,store,rent,2,unskilled - resident,2,none,yes,0,divorced/separated,0
0 <= <200 DM,20,delay in paying off,furniture/equipment,2748,500 <= < 1000 DM,4<= <7 years,3,co-applicant,3,car or other,0,none,rent,2,unskilled - resident,2,none,yes,1,divorced/separated,1
no account,13,critical account,furniture/equipment,3225,500 <= < 1000 DM,unemployed,4,none,4,real estate,1,bank,own,2,management/ highly qualified employee,2,yes,no,0,divorced/separated,1
no account,23,all credits at this bank paid back duly,domestic appliances,3033,>= 1000 DM,unemployed,4,co-applicant,4,car or other,1,bank,rent,2,skilled employee / official,2,yes,no,1,married/widowed,1
<0 DM,19,delay in paying off,radio/television,3077,<100 DM,>=7 years,4,none,3,real estate,0,store,for free,2,skilled employee / official,2,yes,no,0,divorced/separated,1
>= 200 DM ,21,no credits taken,business,3427,100 <= <500 DM,<1 years,3,guarantor,3,real estate,0,bank,rent,2,management/ highly qualified employee,2,yes,no,1,divorced/separated,0
0 <= <200 DM,21,no credits taken,education,3117,100 <= <500 DM,4<= <7 years,3,co-applicant,3,real estate,0,bank,own,2,management/ highly qualified employee,2,none,no,0,married/widowed,1
>= 200 DM ,19,all credits at this bank paid back duly,others,4191,500 <= < 1000 DM,>=7 years,3,guarantor,3,car or other,1,store,own,2,management/ highly qualified employee,1,none,yes,1,divorced/separated,1
<0 DM,15,delay in paying off,retraining,2311,>= 1000 DM,<1 years,3,co-applicant,4,savings agreement/life insurance,1,bank,for free,2,skilled employee / official,2,none,no,1,married/widowed,0
<0 DM,20,existing credits paid back duly till now,domestic appliances,3492,>= 1000 DM,<1 years,3,none,3,savings agreement/life insurance,1,none,for free,2,unemployed/ unskilled  - non-resident,2,none,yes,0,married/widowed,1
>= 200 DM ,17,existing credits paid back duly till now,others,1244,500 <= < 1000 DM,>=7 years,4,guarantor,4,real estate,0,bank,rent,2,unemployed/ unskilled  - non-resident,2,yes,yes,0,married/widowed,1
0 <= <200 DM,20,delay in paying off,car (used),2094,>= 1000 DM,1<= < 4 years,4,guarantor,3,savings agreement/life insurance,0,store,rent,2,management/ highly qualified employee,2,none,yes,1,married/widowed,0
<0 DM,20,no credits taken,business,3636,no savings account,<1 years,3,co-applicant,3,real estate,1,store,rent,2,unemployed/ unskilled  - non-resident,1,none,yes,1,divorced/separated,1
no account,18,existing credits paid back duly till now,repairs,2803,<100 DM,1<= < 4 years,4,co-applicant,4,car or other,1,bank,for free,2,unemployed/ unskilled  - non-resident,2,yes,no,1,married/widowed,1
0 <= <200 DM,21,all credits at this bank paid back duly,furniture/equipment,3914,<100 DM,<1 years,3,co-applicant,3,savings agreement/life insurance,0,none,rent,2,management/ highly qualified employee,2,yes,yes,0,divorced/separated,0
no account,20,existing credits paid back duly till now,furniture/equipment,3704,500 <= < 1000 DM,4<= <7 years,4,none,3,unknown / no property,1,store,rent,2,unskilled - resident,2,none,no,0,divorced/separated,0
0 <= <200 DM,20,existing credits paid back duly till now,car (used),2563,<100 DM,unemployed,3,guarantor,3,unknown / no property,0,bank,own,2,unemployed/ unskilled  - non-resident,2,yes,yes,1,married/widowed,0
<0 DM,21,all credits at this bank paid back duly,others,2355,100 <= <500 DM,4<= <7 years,4,none,3,unknown / no property,0,store,own,2,unemployed/ unskilled  - non-resident,2,yes,yes,0,married/widowed,1
>= 200 DM ,14,all credits at this bank paid back duly,furniture/equipment,2282,500 <= < 1000 DM,1<= < 4 years,4,none,4,car or other,1,store,for free,2,unemployed/ unskilled  - non-resident,2,none,no,0,divorced/separated,1
0 <= <200 DM,19,existing credits paid back duly till now,domestic appliances,3317,>= 1000 DM,unemployed,3,guarantor,4,car or other,0,store,for free,2,skilled employee / official,2,yes,no,1,divorced/separated,1
no account,18,all credits at this bank paid back duly,education,2623,>= 1000 DM,unemployed,3,guarantor,4,real estate,0,store,rent,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
no account,22,delay in paying off,business,3596,100 <= <500 DM,>=7 years,4,none,3,unknown / no property,0,bank,rent,2,skilled employee / official,2,none,yes,0,divorced/separated,1
>= 200 DM ,13,critical account,retraining,3563,<100 DM,<1 years,4,none,3,real estate,0,store,own,2,unskilled - resident,2,yes,yes,1,married/widowed,1
>= 200 DM ,19,no credits taken,retraining,3894,<100 DM,4<= <7 years,3,none,4,car or other,0,bank,rent,2,unemployed/ unskilled  - non-resident,2,none,no,1,married/widowed,1
<0 DM,18,all credits at this bank paid back duly,repairs,2104,500 <= < 1000 DM,1<= < 4 years,4,guarantor,3,real estate,0,bank,for free,2,unemployed/ unskilled  - non-resident,2,yes,no,0,married/widowed,0
no account,17,no credits taken,business,3183,no savings account,<1 years,3,co-applicant,3,car or other,0,store,rent,2,management/ highly qualified employee,2,yes,no,1,divorced/separated,1
<0 DM,21,delay in paying off,domestic appliances,3923,>= 1000 DM,<1 years,3,co-applicant,3,savings agreement/life insurance,1,store,rent,2,skilled employee / official,2,yes,no,1,married/widowed,0
<0 DM,21,all credits at this bank paid back duly,retraining,2687,>= 1000 DM,unemployed,4,none,4,real estate,1,store,for free,2,unskilled - resident,2,yes,yes,0,divorced/separated,1
no account,20,no credits taken,car (new),3367,<100 DM,>=7 years,4,co-applicant,3,unknown / no property,0,bank,own,2,skilled employee / official,2,none,no,0,married/widowed,0
no account,19,existing credits paid back duly till now,repairs,3230,<100 DM,<1 years,4,guarantor,4,real estate,0,bank,rent,2,management/ highly qualified employee,2,yes,no,0,married/widowed,0
>= 200 DM ,19,all credits at this bank paid back duly,others,1514,100 <= <500 DM,1<= < 4 years,3,none,4,savings agreement/life insurance,0,store,rent,2,management/ highly qualified employee,2,none,no,0,divorced/separated,1
>= 200 DM ,21,no credits taken,education,1949,>= 1000 DM,>=7 years,4,co-applicant,4,savings agreement/life insurance,1,none,own,2,skilled employee / official,2,yes,no,1,divorced/separated,1
0 <= <200 DM,24,all credits at this bank paid back duly,domestic appliances,3779,100 <= <500 DM,1<= < 4 years,3,co-applicant,3,savings agreement/life insurance,0,bank,rent,2,management/ highly qualified employee,2,yes,yes,0,married/widowed,1
>= 200 DM ,16,critical account,car (new),2138,<100 DM,<1 years,4,guarantor,4,savings agreement/life insurance,1,bank,for free,2,unskilled - resident,2,yes,no,1,married/widowed,1
>= 200 DM ,21,existing credits paid back duly till now,repairs,2991,<100 DM,unemployed,4,none,4,savings agreement/life insurance,0,none,rent,2,management/ highly qualified employee,2,none,no,1,married/widowed,1
>= 200 DM ,22,no credits taken,education,2742,500 <= < 1000 DM,1<= < 4 years,4,guarantor,3,savings agreement/life insurance,0,none,rent,2,skilled employee / official,1,none,no,1,married/widowed,0
<0 DM,19,existing credits paid back duly till now,business,2821,>= 1000 DM,<1 years,3,co-applicant,3,real estate,0,store,rent,2,unskilled - resident,2,yes,no,0,divorced/separated,0
<0 DM,20,delay in paying off,repairs,3357,500 <= < 1000 DM,4<= <7 years,3,co-applicant,3,car or other,1,bank,own,2,unskilled - resident,2,yes,yes,0,divorced/separated,0
>= 200 DM ,19,all credits at this bank paid back duly,retraining,2225,100 <= <500 DM,unemployed,3,guarantor,4,car or other,1,store,own,2,unemployed/ unskilled  - non-resident,2,none,no,1,divorced/separated,1
<0 DM,21,no credits taken,education,1759,500 <= < 1000 DM,>=7 years,4,guarantor,3,unknown / no property,1,store,own,2,unemployed/ unskilled  - non-resident,2,yes,yes,1,divorced/separated,1
>= 200 DM ,24,delay in paying off,car (new),3468,>= 1000 DM,unemployed,4,none,3,savings agreement/life insurance,0,store,rent,2,management/ highly qualified employee,2,yes,yes,1,divorced/separated,1
>= 200 DM ,24,existing credits paid back duly till now,retraining,2877,no savings account,unemployed,4,none,4,car or other,0,none,rent,2,unskilled - resident,2,yes,no,0,divorced/separated,1
no account,20,critical account,domestic appliances,2914,100 <= <500 DM,1<= < 4 years,4,guarantor,3,real estate,0,none,for free,2,unemployed/ unskilled  - non-resident,2,yes,no,0,divorced/separated,0
no account,23,critical account,others,2292,500 <= < 1000 DM,4<= <7 years,4,co-applicant,3,real estate,1,store,rent,2,management/ highly qualified employee,2,none,no,1,married/widowed,1
no account,19,critical account,car (used),3539,<100 DM,1<= < 4 years,4,guarantor,3,real estate,1,store,rent,2,management/ highly qualified employee,2,yes,yes,0,married/widowed,1
no account,20,all credits at this bank paid back duly,car (new),3092,100 <= <500 DM,4<= <7 years,3,none,3,savings agreement/life insurance,1,store,for free,2,unemployed/ unskilled  - non-resident,2,yes,yes,0,divorced/separated,1
<0 DM,19,no credits taken,others,3496,100 <= <500 DM,<1 years,4,guarantor,4,savings agreement/life insurance,1,bank,rent,2,unemployed/ unskilled  - non-resident,2,yes,no,1,divorced/separated,1
no account,17,delay in paying off,others,2928,100 <= <500 DM,>=7 years,4,guarantor,4,real estate,0,bank,for free,2,management/ highly qualified employee,2,yes,no,0,married/widowed,0
>= 200 DM ,17,existing credits paid back duly till now,domestic appliances,3198,no savings account,unemployed,4,none,3,unknown / no property,0,store,for free,2,unskilled - resident,2,none,no,1,married/widowed,0
no account,25,critical account,radio/television,2233,100 <= <500 DM,>=7 years,3,co-applicant,3,savings agreement/life insurance,1,none,rent,2,management/ highly qualified employee,2,yes,yes,0,married/widowed,0
0 <= <200 DM,21,all credits at this bank paid back duly,furniture/equipment,2717,>= 1000 DM,unemployed,4,co-applicant,4,real estate,0,store,for free,2,management/ highly qualified employee,2,yes,yes,1,married/widowed,1
<0 DM,18,no credits taken,others,2554,100 <= <500 DM,<1 years,4,co-applicant,3,savings agreement/life insurance,1,bank,own,2,management/ highly qualified employee,2,yes,yes,0,divorced/separated,1
0 <= <200 DM,17,existing credits paid back duly till now,furniture/equipment,2886,500 <= < 1000 DM,1<= < 4 years,4,guarantor,4,unknown / no property,1,store,rent,2,management/ highly qualified employee,2,none,yes,0,divorced/separated,0
no account,20,all credits at this bank paid back duly,repairs,2722,500 <= < 1000 DM,unemployed,4,co-applicant,3,real estate,0,store,for free,2,skilled employee / official,2,yes,no,1,divorced/separated,1
no account,15,delay in paying off,others,3263,no savings account,>=7 years,4,none,3,unknown / no property,1,none,rent,2,unemployed/ unskilled  - non-resident,2,none,no,0,divorced/separated,1
no account,21,critical account,radio/television,3729,>= 1000 DM,<1 years,4,none,3,real estate,1,bank,for free,2,management/ highly qualified employee,2,yes,yes,1,married/widowed,0
no account,19,all credits at this bank paid back duly,furniture/equipment,3263,>= 1000 DM,1<= < 4 years,4,none,3,savings agreement/life insurance,1,store,rent,2,management/ highly qualified employee,2,none,yes,0,divorced/separated,0
>= 200 DM ,19,no credits taken,furniture/equipment,3556,500 <= < 1000 DM,>=7 years,3,none,4,savings agreement/life insurance,1,bank,own,2,unemployed/ unskilled  - non-resident,1,none,no,0,divorced/separated,0
>= 200 DM ,19,critical account,car (new),2714,<100 DM,>=7 years,3,co-applicant,4,unknown / no property,1,none,for free,2,skilled employee / official,2,none,yes,0,divorced/separated,0
>= 200 DM ,20,existing credits paid back duly till now,others,3033,>= 1000 DM,1<= < 4 years,4,guarantor,3,savings agreement/life insurance,1,none,rent,2,unskilled - resident,2,yes,no,0,divorced/separated,1
>= 200 DM ,19,existing credits paid back duly till now,domestic appliances,3507,>= 1000 DM,<1 years,3,co-applicant,4,real estate,1,bank,rent,2,management/ highly qualified employee,2,yes,no,1,divorced/separated,0
no account,21,existing credits paid back duly till now,retraining,2589,no savings account,1<= < 4 years,4,co-applicant,3,savings agreement/life insurance,0,bank,rent,2,management/ highly qualified employee,1,yes,yes,0,divorced/separated,1
0 <= <200 DM,15,no credits taken,domestic appliances,4438,>= 1000 DM,unemployed,3,none,4,unknown / no property,0,store,own,2,unskilled - resident,2,none,yes,1,divorced/separated,0
<0 DM,20,existing credits paid back duly till now,business,3988,<100 DM,4<= <7 years,3,co-applicant,4,real estate,0,bank,for free,2,management/ highly qualified employee,2,yes,no,0,divorced/separated,1
0 <= <200 DM,19,existing credits paid back duly till now,retraining,3479,500 <= < 1000 DM,unemployed,4,none,3,unknown / no property,0,bank,rent,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
0 <= <200 DM,20,no credits taken,others,3968,>= 1000 DM,4<= <7 years,3,guarantor,4,unknown / no property,1,store,for free,2,management/ highly qualified employee,2,yes,yes,0,divorced/separated,1
0 <= <200 DM,21,all credits at this bank paid back duly,car (new),2212,no savings account,<1 years,3,guarantor,3,savings agreement/life insurance,1,store,rent,2,skilled employee / official,2,none,no,1,divorced/separated,0
no account,14,no credits taken,car (new),1544,<100 DM,unemployed,4,none,3,savings agreement/life insurance,0,bank,own,2,skilled employee / official,2,none,yes,0,divorced/separated,1
<0 DM,19,all credits at this bank paid back duly,others,3159,500 <= < 1000 DM,4<= <7 years,3,none,4,savings agreement/life insurance,0,store,own,2,unemployed/ unskilled  - non-resident,2,yes,no,0,married/widowed,1
no account,19,no credits taken,education,2405,500 <= < 1000 DM,unemployed,4,none,3,unknown / no property,1,bank,own,2,management/ highly qualified employee,1,yes,no,1,divorced/separated,1
no account,16,delay in paying off,business,2704,>= 1000 DM,<1 years,3,none,3,savings agreement/life insurance,1,store,own,2,unemployed/ unskilled  - non-resident,2,yes,yes,0,divorced/separated,0
no account,16,all credits at this bank paid back duly,car (new),3832,no savings account,>=7 years,4,none,4,car or other,0,bank,rent,2,management/ highly qualified employee,2,yes,yes,1,married/widowed,1
no account,21,all credits at this bank paid back duly,car (used),3165,no savings account,4<= <7 years,4,co-applicant,3,savings agreement/life insurance,1,store,for free,2,skilled employee / official,2,none,yes,1,married/widowed,0
>= 200 DM ,24,delay in paying off,car (used),2860,no savings account,4<= <7 years,3,guarantor,3,savings agreement/life insurance,1,none,own,2,unskilled - resident,2,none,no,1,married/widowed,0
no account,19,critical account,others,3286,100 <= <500 DM,1<= < 4 years,3,guarantor,4,car or other,0,bank,for free,2,skilled employee / official,2,yes,yes,1,divorced/separated,1
no account,19,existing credits paid back duly till now,domestic appliances,3469,500 <= < 1000 DM,4<= <7 years,3,co-applicant,3,car or other,1,bank,own,2,unemployed/ unskilled  - non-resident,2,none,no,1,divorced/separated,1
>= 200 DM ,22,critical account,repairs,2185,500 <= < 1000 DM,unemployed,4,none,3,unknown / no property,1,store,for free,2,unskilled - resident,2,yes,yes,1,divorced/separated,0
<0 DM,22,no credits taken,radio/television,2588,<100 DM,1<= < 4 years,4,guarantor,3,unknown / no property,0,bank,for free,2,unskilled - resident,2,none,no,1,divorced/separated,0
0 <= <200 DM,20,critical account,domestic appliances,2904,>= 1000 DM,<1 years,3,none,4,car or other,1,store,own,2,skilled employee / official,2,yes,yes,1,divorced/separated,0
0 <= <200 DM,17,no credits taken,radio/television,2366,no savings account,1<= < 4 years,4,none,4,car or other,0,store,own,2,skilled employee / official,1,yes,no,1,married/widowed,1
0 <= <200 DM,22,all credits at this bank paid back duly,furniture/equipment,3955,<100 DM,>=7 years,3,none,3,car or other,1,none,rent,2,skilled employee / official,2,none,no,1,divorced/separated,0
0 <= <200 DM,20,all credits at this bank paid back duly,retraining,3542,no savings account,unemployed,3,co-applicant,4,savings agreement/life insurance,0,store,for free,2,unskilled - resident,2,yes,yes,1,married/widowed,1
>= 200 DM ,18,existing credits paid back duly till now,furniture/equipment,3870,no savings account,4<= <7 years,3,co-applicant,4,savings agreement/life insurance,0,store,rent,2,skilled employee / official,2,yes,yes,0,divorced/separated,1
<0 DM,22,no credits taken,domestic appliances,4696,100 <= <500 DM,>=7 years,3,guarantor,3,savings agreement/life insurance,0,bank,own,2,skilled employee / official,2,yes,no,0,divorced/separated,1
0 <= <200 DM,18,all credits at this bank paid back duly,car (used),3578,no savings account,4<= <7 years,4,guarantor,3,real estate,1,store,rent,2,unskilled - resident,2,none,no,1,divorced/separated,0
>= 200 DM ,24,existing credits paid back duly till now,repairs,3770,<100 DM,4<= <7 years,3,guarantor,4,real estate,1,store,own,2,unskilled - resident,2,none,yes,1,married/widowed,1
0 <= <200 DM,18,critical account,radio/television,2258,<100 DM,unemployed,4,none,4,unknown / no property,0,none,for free,2,unskilled - resident,2,yes,yes,1,divorced/separated,0
0 <= <200 DM,18,no credits taken,retraining,2645,100 <= <500 DM,>=7 years,4,none,3,unknown / no property,0,store,rent,2,management/ highly qualified employee,2,yes,no,0,married/widowed,0
>= 200 DM ,18,existing credits paid back duly till now,education,3824,no savings account,<1 years,3,co-applicant,4,real estate,1,bank,own,2,unskilled - resident,2,none,yes,1,divorced/separated,1
<0 DM,20,delay in paying off,domestic appliances,3009,<100 DM,4<= <7 years,4,none,4,real estate,1,bank,rent,2,unskilled - resident,2,yes,no,1,divorced/separated,1
>= 200 DM ,18,all credits at this bank paid back duly,furniture/equipment,3164,no savings account,4<= <7 years,4,none,3,unknown / no property,1,bank,own,2,skilled employee / official,2,none,no,0,married/widowed,0
no account,21,critical account,education,2782,>= 1000 DM,unemployed,4,none,3,unknown / no property,0,none,for free,2,skilled employee / official,2,yes,no,1,married/widowed,1
0 <= <200 DM,19,all credits at this bank paid back duly,business,4812,500 <= < 1000 DM,4<= <7 years,3,guarantor,3,car or other,0,none,for free,2,unemployed/ unskilled  - non-resident,2,yes,yes,0,married/widowed,1
no account,17,delay in paying off,car (used),2765,<100 DM,4<= <7 years,3,co-applicant,4,car or other,0,none,rent,2,skilled employee / official,2,none,no,0,married/widowed,0
<0 DM,22,existing credits paid back duly till now,repairs,3930,no savings account,unemployed,3,guarantor,4,unknown / no property,1,none,for free,2,unemployed/ unskilled  - non-resident,2,yes,yes,1,married/widowed,0
>= 200 DM ,18,critical account,others,4126,<100 DM,1<= < 4 years,4,none,4,unknown / no property,0,bank,rent,2,skilled employee / official,2,yes,yes,1,married/widowed,1
>= 200 DM ,16,delay in paying off,retraining,3427,100 <= <500 DM,unemployed,3,none,3,real estate,1,none,for free,2,unskilled - resident,2,yes,yes,1,married/widowed,1
no account,18,existing credits paid back duly till now,radio/television,2967,no savings account,<1 years,4,none,4,real estate,1,bank,rent,2,unemployed/ unskilled  - non-resident,2,none,no,1,married/widowed,0
0 <= <200 DM,22,all credits at this bank paid back duly,education,2456,>= 1000 DM,4<= <7 years,4,none,3,unknown / no property,1,store,rent,2,unskilled - resident,2,none,no,1,married/widowed,0
