PAYMENT-DAY,QUANT-ADDITIONAL-CARDS,POSTAL-ADDRESS-TYPE,SEX,MARITAL-STATUS,QUANT-DEPENDANTS,EDUCATION-LEVEL,FLAG-RESIDENCIAL-PHONE,RESIDENCE-TYPE,MONTHS-IN-RESIDENCE,FLAG-MOBILE-PHONE,FLAG-EMAIL,PERSONAL-MONTHLY-INCOME,OTHER-INCOMES,FLAG-VISA,FLAG-MASTERCARD,FLAG-DINERS,FLAG-AMERICAN-EXPRESS,FLAG-OTHER-CARDS,QUANT-BANKING-ACCOUNTS,QUANT-SPECIAL-BANKING-ACCOUNTS,PERSONAL-ASSETS-VALUE,QUANT-CARS,COMPANY,FLAG-PROFESSIONAL-PHONE,MONTHS-IN-THE-JOB,OCCUPATION-TYPE,FLAG-HOME-ADDRESS-DOCUMENT,FLAG-RG,FLAG-CPF,FLAG-INCOME-PROOF,PRODUCT,FLAG-ACSP-RECORD,AGE,class-label
20,0,1,0,1,1,0,Y,1.0,15,N,1,549,-217,0,0,0,0,0,1,0,-10259,1,N,N,0,4.0,0,0,0,0,1,N,1,1
15,0,1,0,4,-1,0,Y,1.0,12,N,1,928,-221,0,0,0,0,0,0,0,5298,1,Y,N,0,1.0,0,0,0,0,1,N,1,1
10,0,1,0,2,0,0,Y,1.0,-20,N,0,294,-505,0,0,0,0,0,1,1,6791,1,Y,Y,0,5.0,0,0,0,0,1,N,1,0
5,0,1,0,2,1,0,Y,1.0,18,N,1,-154,272,0,0,0,0,0,1,1,-17136,1,N,N,0,4.0,0,0,0,0,1,N,0,0
25,0,1,0,4,4,0,Y,1.0,40,N,1,-154,415,0,0,0,0,0,0,0,-12820,1,N,N,0,5.0,0,0,0,0,1,N,1,0
10,0,1,1,2,1,0,N,1.0,-1,N,1,5080,-139,0,0,0,0,0,0,0,-10641,0,Y,N,0,2.0,0,0,0,0,1,N,1,0
10,0,1,1,2,3,0,Y,1.0,13,N,0,-619,-3,0,0,0,0,0,1,1,6128,1,N,N,1,1.0,0,0,0,0,2,N,1,1
5,0,1,0,2,3,0,Y,1.0,-8,N,1,-3574,-509,0,1,0,0,0,1,0,6970,1,N,N,0,1.0,0,0,0,0,1,N,1,0
10,0,1,0,2,1,0,Y,2.0,15,N,0,-410,533,0,0,0,0,0,1,1,-660,1,Y,Y,1,1.0,0,0,0,0,1,N,1,0
10,0,1,1,2,2,0,Y,1.0,29,N,1,697,487,0,0,0,0,0,0,0,-7417,1,Y,Y,1,2.0,0,0,0,0,1,N,1,1
20,0,1,1,1,3,0,Y,1.0,23,N,1,1555,373,0,1,0,0,0,1,1,6223,1,N,N,1,4.0,0,0,0,0,1,N,1,0
10,0,1,1,2,0,0,Y,1.0,27,N,0,647,-418,0,0,0,0,0,1,1,2442,1,N,N,1,4.0,0,0,0,0,2,N,1,0
10,0,1,0,2,0,0,Y,1.0,16,N,0,-76,-63,1,0,0,0,0,1,1,6058,1,N,N,0,4.0,0,0,0,0,1,N,1,0
10,0,1,0,1,3,0,Y,1.0,-3,N,1,414,173,1,0,0,0,0,0,1,10682,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
10,0,1,1,2,1,0,Y,1.0,3,N,1,-1812,189,0,0,0,0,0,1,0,7869,1,Y,N,0,2.0,0,0,0,0,1,N,1,0
10,0,1,0,1,1,0,Y,1.0,8,N,1,-1617,29,0,0,0,0,0,0,0,5148,1,Y,N,0,2.0,0,0,0,0,1,N,1,0
1,0,1,1,2,3,0,N,1.0,8,N,0,2150,368,0,1,0,0,0,1,1,8089,1,N,N,1,2.0,0,0,0,0,1,N,0,0
20,0,1,1,2,1,0,Y,1.0,26,N,0,-1050,832,0,1,0,0,0,0,0,9900,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
25,0,1,1,2,1,0,Y,1.0,13,N,1,1587,-28,0,0,0,0,0,0,0,-5277,1,N,N,0,1.0,0,0,0,0,1,N,1,0
15,0,1,0,2,1,0,Y,5.0,3,N,0,4203,-57,0,0,0,0,0,1,0,3628,1,N,N,1,2.0,0,0,0,0,1,N,1,0
15,0,1,1,1,1,0,N,2.0,16,N,0,1891,-123,0,0,0,0,0,1,1,4304,1,Y,N,1,0.0,0,0,0,0,1,N,0,0
5,0,1,0,2,1,0,Y,2.0,27,N,1,426,-139,0,0,0,0,0,0,0,4474,0,Y,Y,1,2.0,0,0,0,0,1,N,0,0
15,0,1,1,1,0,0,N,1.0,26,N,0,3557,-528,0,0,0,0,0,1,1,-3731,2,Y,N,1,0.0,0,0,0,0,1,N,0,0
10,0,1,1,2,1,0,N,1.0,34,N,0,1673,-396,0,0,0,0,0,1,1,1164,2,Y,Y,1,2.0,0,0,0,0,1,N,0,1
10,0,1,0,2,1,0,Y,1.0,-12,N,0,493,-510,0,0,0,0,0,1,1,-1898,2,N,N,0,0.0,0,0,0,0,1,N,1,0
1,0,1,0,2,2,0,N,1.0,13,N,0,2462,-319,0,0,0,0,0,1,1,748,2,Y,N,1,0.0,0,0,0,0,7,N,1,1
25,0,1,0,1,1,0,Y,1.0,16,N,1,-120,-84,0,0,0,0,0,0,0,-1862,0,Y,Y,0,2.0,0,0,0,0,1,N,0,0
5,0,1,0,1,2,0,N,1.0,2,N,0,2241,-160,0,0,0,0,0,1,1,-1492,1,N,N,1,5.0,0,0,0,0,1,N,1,0
5,0,1,1,2,3,0,Y,1.0,12,N,1,-2276,2,1,0,0,0,0,0,0,11128,0,N,N,1,5.0,0,0,0,0,7,N,1,0
15,0,1,0,2,1,0,Y,1.0,16,N,1,114,-72,0,0,0,0,0,1,1,872,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
10,0,1,0,2,3,0,Y,1.0,19,N,1,461,26,0,0,0,0,0,0,0,5427,1,Y,Y,0,2.0,0,0,0,0,2,N,1,1
10,0,1,1,2,2,0,N,1.0,3,N,1,-1403,32,0,0,0,0,0,1,1,2607,1,N,Y,0,5.0,0,0,0,0,2,N,1,0
5,0,1,0,1,3,0,Y,2.0,10,N,1,3341,89,0,0,0,0,0,0,0,-3791,0,N,N,0,4.0,0,0,0,0,1,N,0,0
20,0,1,1,2,2,0,N,1.0,24,N,1,1201,171,0,0,0,0,0,0,0,1031,1,N,N,0,5.0,0,0,0,0,1,N,1,0
10,0,1,0,1,2,0,Y,1.0,16,N,0,-155,580,1,0,0,0,0,1,1,13140,2,N,N,0,4.0,0,0,0,0,1,N,1,1
10,0,1,0,1,1,0,Y,1.0,14,N,0,1275,365,0,0,0,0,0,1,1,3780,2,N,N,0,1.0,0,0,0,0,1,N,1,0
10,0,1,1,2,1,0,Y,1.0,13,N,1,-553,471,0,0,0,0,0,1,1,4608,1,N,N,0,2.0,0,0,0,0,1,N,1,1
10,0,1,1,2,1,0,N,1.0,7,N,0,707,290,0,0,0,0,0,1,1,5408,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
15,0,1,1,2,2,0,Y,1.0,23,N,1,696,439,0,0,0,0,0,0,0,3211,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
10,0,1,0,2,2,0,Y,1.0,0,N,1,3272,184,0,0,0,0,0,1,1,416,1,N,N,0,5.0,0,0,0,0,1,N,1,0
20,0,1,0,2,2,0,Y,1.0,7,N,1,-674,143,0,0,0,0,0,0,0,8870,1,Y,Y,1,2.0,0,0,0,0,2,N,1,0
10,0,1,1,2,0,0,Y,1.0,7,N,1,676,-213,1,0,0,0,0,0,0,2535,0,Y,Y,0,5.0,0,0,0,0,2,N,1,1
10,0,1,1,2,2,0,Y,1.0,4,N,1,-2410,-49,0,0,0,0,0,1,1,4577,1,Y,N,1,5.0,0,0,0,0,2,N,1,0
15,0,1,1,2,3,0,Y,1.0,12,N,0,-900,-86,0,0,0,0,0,1,1,828,2,Y,Y,0,2.0,0,0,0,0,2,N,1,0
10,0,1,0,2,0,0,Y,5.0,9,N,1,-1222,-108,0,0,0,0,0,0,0,5324,1,Y,N,1,2.0,0,0,0,0,1,N,1,1
25,0,1,1,1,2,0,N,1.0,20,N,1,1442,-234,0,0,0,0,0,0,0,-473,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
5,0,1,0,2,2,0,Y,1.0,12,N,1,-829,-48,0,0,0,0,0,0,0,6658,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
15,0,1,1,2,3,0,Y,1.0,18,N,1,91,36,0,0,0,0,0,1,1,4281,1,N,N,1,4.0,0,0,0,0,1,N,1,0
5,0,1,0,1,1,0,Y,1.0,1,N,1,1589,-254,0,0,0,0,0,1,1,3799,1,Y,N,1,2.0,0,0,0,0,1,N,1,1
25,0,1,0,1,0,0,Y,1.0,9,N,1,658,-123,0,0,0,0,0,0,0,-1957,1,N,N,1,5.0,0,0,0,0,1,N,1,0
5,0,1,1,1,-1,0,Y,1.0,7,N,1,4376,35,0,1,0,0,0,1,1,4016,1,Y,N,1,0.0,0,0,0,0,1,N,1,0
5,0,1,1,1,0,0,Y,1.0,1,N,1,2819,-101,0,0,0,0,0,0,0,-384,0,Y,N,1,2.0,0,0,0,0,1,N,1,0
20,0,1,1,1,2,0,Y,1.0,13,N,1,1370,10,0,0,0,0,0,0,0,1309,1,N,N,1,5.0,0,0,0,0,1,N,1,0
5,0,1,1,2,3,0,Y,1.0,3,N,1,2872,-440,0,0,0,0,0,0,0,-7490,0,Y,Y,1,2.0,0,0,0,0,1,N,1,0
10,0,1,0,1,2,0,Y,1.0,6,N,1,1001,-10,0,0,0,0,0,0,0,1062,0,N,N,0,1.0,0,0,0,0,1,N,1,0
10,0,1,1,1,2,0,Y,2.0,-1,N,1,-3,67,0,0,0,0,0,0,0,2014,1,Y,Y,1,2.0,0,0,0,0,2,N,1,0
10,0,1,0,2,3,0,Y,1.0,17,N,0,2481,65,0,0,0,0,0,1,1,-1520,1,Y,Y,1,5.0,0,0,0,0,2,N,1,0
5,0,1,1,5,0,0,Y,1.0,15,N,0,3087,-75,0,0,0,0,0,1,1,1349,2,N,N,1,1.0,0,0,0,0,1,N,1,0
10,0,1,0,2,1,0,Y,1.0,7,N,0,2814,278,0,0,0,0,0,1,1,2629,1,N,N,1,4.0,0,0,0,0,1,N,1,0
15,0,1,1,2,2,0,Y,1.0,6,N,0,3600,-270,0,0,0,0,0,1,1,-604,1,Y,Y,1,2.0,0,0,0,0,1,N,1,1
25,0,1,0,1,1,0,N,2.0,-2,N,1,1965,33,0,0,0,0,0,1,1,1643,1,Y,N,1,2.0,0,0,0,0,1,N,0,0
5,0,1,1,6,-1,0,N,1.0,7,N,0,3510,96,0,0,0,0,0,1,1,1629,1,Y,Y,1,2.0,0,0,0,0,1,N,1,1
20,0,1,0,1,1,0,Y,1.0,4,N,1,940,164,0,0,0,0,0,0,0,-3796,0,Y,N,1,5.0,0,0,0,0,1,N,1,0
10,0,1,1,2,1,0,Y,2.0,9,N,1,1758,-8,1,0,0,0,0,0,0,-2064,1,N,N,1,5.0,0,0,0,0,2,N,1,1
25,0,1,0,2,1,0,Y,1.0,-2,N,1,2453,-148,0,0,0,0,0,1,1,-2945,1,N,N,1,1.0,0,0,0,0,1,N,0,0
25,0,1,0,2,1,0,Y,1.0,12,N,1,2874,-6,1,0,0,0,0,0,0,1013,0,N,N,1,1.0,0,0,0,0,1,N,1,0
10,0,1,1,2,2,0,Y,1.0,13,N,1,2566,4,0,0,0,0,0,0,0,3427,0,Y,Y,1,2.0,0,0,0,0,2,N,0,0
25,0,1,0,4,1,0,Y,1.0,24,N,1,3347,93,0,0,0,0,0,0,0,2418,0,N,N,1,1.0,0,0,0,0,1,N,0,0
15,0,1,0,7,2,0,Y,1.0,11,N,1,758,197,0,0,0,0,0,1,1,976,1,Y,Y,1,2.0,0,0,0,0,2,N,1,0
15,0,1,1,2,3,0,N,1.0,24,N,1,2824,420,1,0,0,0,0,0,0,8316,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
15,0,1,1,2,2,0,Y,5.0,13,N,0,1725,306,0,0,0,0,0,1,1,1738,1,N,N,1,2.0,0,0,0,0,1,N,1,0
1,0,1,0,1,1,0,Y,1.0,2,N,1,546,87,0,0,0,0,0,0,0,-527,0,Y,Y,0,2.0,0,0,0,0,2,N,0,1
10,0,1,1,2,0,0,Y,1.0,9,N,1,2668,-87,1,0,0,0,0,1,1,1156,1,N,N,0,4.0,0,0,0,0,1,N,1,0
10,0,1,0,2,2,0,N,1.0,13,N,1,-244,157,0,0,0,0,0,0,0,2119,1,Y,Y,0,5.0,0,0,0,0,1,N,1,0
15,0,1,0,2,0,0,Y,1.0,11,N,0,1033,33,0,1,0,0,0,1,1,-2352,1,N,N,1,4.0,0,0,0,0,1,N,1,1
15,0,1,1,6,0,0,N,1.0,5,N,1,-408,-101,0,0,0,0,0,0,0,-1155,1,Y,Y,0,2.0,0,0,0,0,1,N,0,1
10,0,1,1,2,0,0,Y,1.0,19,N,0,1924,-35,0,0,0,0,0,1,1,-2400,1,N,N,1,5.0,0,0,0,0,1,N,0,0
10,0,1,1,4,1,0,Y,1.0,12,N,1,3522,33,0,0,0,0,0,0,1,2563,1,N,N,1,1.0,0,0,0,0,7,N,1,0
10,0,1,0,2,3,0,N,3.0,15,N,1,2761,158,0,0,0,0,0,0,0,863,1,Y,Y,1,2.0,0,0,0,0,7,N,1,1
10,0,1,0,1,0,0,Y,1.0,32,N,1,1694,-154,0,0,0,0,0,0,0,-1893,0,Y,Y,1,5.0,0,0,0,0,1,N,0,0
15,0,1,0,3,0,0,Y,1.0,-1,N,1,1917,7,0,0,0,0,0,1,1,-609,1,N,N,0,4.0,0,0,0,0,1,N,1,0
10,0,1,0,1,1,0,N,1.0,17,N,1,363,-80,0,0,0,0,0,0,0,1910,1,N,N,1,2.0,0,0,0,0,1,N,1,1
10,0,1,0,2,1,0,Y,1.0,15,N,1,1999,63,0,0,0,0,0,0,0,1247,0,N,N,1,4.0,0,0,0,0,1,N,1,0
15,0,1,0,2,1,0,Y,2.0,-6,N,1,3159,87,0,0,0,0,0,0,0,2121,1,Y,N,0,2.0,0,0,0,0,1,N,1,1
15,0,1,0,2,1,0,Y,2.0,3,N,0,1305,-105,0,0,0,0,0,1,1,-3,2,N,N,0,0.0,0,0,0,0,1,N,1,0
5,0,1,0,4,0,0,Y,0.0,-1,N,1,261,-240,0,0,0,0,0,1,1,-696,1,N,N,0,4.0,0,0,0,0,1,N,1,0
15,0,1,0,1,1,0,N,1.0,13,N,1,1460,104,1,0,0,0,0,1,1,508,1,Y,Y,0,4.0,0,0,0,0,1,N,1,0
5,0,1,0,2,1,0,Y,1.0,12,N,1,1327,-46,0,0,0,0,0,0,0,1466,0,N,N,1,5.0,0,0,0,0,1,N,1,0
10,0,1,1,2,0,0,Y,5.0,1,N,0,2056,143,0,0,0,0,0,1,1,614,1,N,N,1,1.0,0,0,0,0,1,N,0,0
25,0,1,0,1,1,0,Y,1.0,11,N,0,1120,-20,0,0,0,0,0,1,1,788,1,N,N,0,0.0,0,0,0,0,1,N,1,1
15,0,1,0,2,0,0,Y,1.0,13,N,0,1527,200,0,0,0,0,0,1,1,-195,2,Y,N,1,2.0,0,0,0,0,1,N,1,0
15,0,1,1,2,2,0,Y,1.0,0,N,0,-363,-111,0,0,0,0,0,1,1,-314,1,Y,N,0,0.0,0,0,0,0,1,N,1,0
10,0,1,0,1,0,0,Y,1.0,29,N,1,-2970,-162,0,0,0,0,0,0,0,-1344,1,N,N,1,1.0,0,0,0,0,1,N,0,0
15,0,1,0,1,1,0,Y,1.0,19,N,1,861,-117,0,0,0,0,0,1,1,151,1,Y,Y,1,5.0,0,0,0,0,1,N,1,1
5,0,1,1,6,2,0,Y,1.0,-1,N,1,1848,232,0,0,0,0,1,0,0,196,1,Y,N,1,2.0,0,0,0,0,1,N,1,0
10,0,1,1,1,1,0,N,1.0,8,N,1,-183,-48,0,0,0,0,0,0,0,-381,1,N,N,0,1.0,0,0,0,0,2,N,1,0
10,0,1,0,2,1,0,N,1.0,7,N,1,1280,376,0,0,0,0,0,0,0,606,1,N,N,1,4.0,0,0,0,0,1,N,1,0
15,0,1,1,2,0,0,Y,2.0,-9,N,1,1891,132,1,1,0,0,0,0,0,-155,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
5,0,1,0,2,3,0,Y,1.0,-1,N,1,2621,128,1,1,0,0,0,0,0,-313,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
10,0,1,1,2,1,0,Y,1.0,16,N,1,-691,-90,0,0,0,0,0,0,0,745,1,Y,N,1,2.0,0,0,0,0,1,N,1,0
10,0,1,0,1,2,0,Y,1.0,-4,N,0,-1582,-292,0,0,0,0,0,1,1,6214,2,Y,Y,1,2.0,0,0,0,0,1,N,1,0
10,0,1,0,1,1,0,Y,2.0,-15,N,1,-1654,-182,0,0,0,0,0,1,1,318,1,Y,Y,1,3.0,0,0,0,0,1,N,0,0
5,0,2,1,5,3,0,Y,1.0,6,N,1,-82,-186,1,0,0,0,0,0,0,-459,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
1,0,1,0,2,2,0,Y,4.0,5,N,0,-1409,-237,1,0,0,0,0,1,1,10367,2,N,N,1,0.0,0,0,0,0,1,N,1,0
15,0,1,0,2,1,0,Y,1.0,1,N,1,-348,-311,0,1,0,0,0,0,0,-2085,1,N,N,1,1.0,0,0,0,0,1,N,1,0
25,0,1,0,1,3,0,Y,1.0,1,N,0,-856,-218,0,0,0,0,0,1,1,6387,1,Y,N,1,2.0,0,0,0,0,1,N,1,1
25,0,1,0,2,1,0,Y,1.0,-6,N,1,2145,-164,1,1,0,0,0,1,1,-425,1,Y,Y,1,2.0,0,0,0,0,1,N,1,1
15,0,1,1,2,1,0,N,1.0,2,N,1,1079,64,0,0,0,0,0,0,0,-403,1,N,N,1,1.0,0,0,0,0,1,N,1,0
10,0,1,0,2,0,0,Y,1.0,18,N,1,2544,44,0,0,0,0,0,0,0,-1698,1,N,N,1,1.0,0,0,0,0,1,N,1,0
5,0,1,1,5,2,0,Y,1.0,6,N,1,878,-220,0,0,0,0,0,0,0,-3229,1,Y,Y,1,2.0,0,0,0,0,7,N,1,1
25,0,1,1,1,2,0,Y,1.0,6,N,0,-762,-162,0,0,0,0,0,1,1,186,2,Y,Y,1,5.0,0,0,0,0,7,N,1,0
10,0,1,0,2,0,0,Y,1.0,23,N,1,820,-55,1,0,0,0,0,0,0,1081,0,Y,N,1,5.0,0,0,0,0,1,N,1,1
10,0,1,0,2,1,0,Y,1.0,21,N,1,30,-3,1,0,0,0,0,1,1,242,1,Y,N,1,2.0,0,0,0,0,1,N,1,0
10,0,1,1,2,2,0,N,1.0,-2,N,0,174,-25,0,0,0,0,0,1,1,197,2,Y,Y,1,2.0,0,0,0,0,2,N,1,0
10,0,1,1,2,2,0,Y,1.0,1,N,1,-407,-215,0,0,0,0,0,1,1,497,1,N,N,1,4.0,0,0,0,0,1,N,1,0
10,0,1,0,4,1,0,Y,1.0,9,N,0,-766,-166,0,0,0,0,0,0,0,59,1,N,N,1,1.0,0,0,0,0,2,N,0,0
15,0,1,0,2,2,0,Y,1.0,21,N,1,522,-132,0,1,0,0,0,0,0,754,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
15,0,1,0,1,1,0,Y,1.0,9,N,0,-1386,-161,1,0,0,0,0,1,1,-150,2,N,N,1,4.0,0,0,0,0,1,N,1,0
20,0,1,1,1,1,0,Y,2.0,-1,N,0,-1017,-171,0,0,0,0,0,1,1,-11,2,N,Y,0,0.0,0,0,0,0,2,N,1,1
10,0,1,0,2,3,0,Y,1.0,15,N,1,2119,249,1,1,0,0,0,0,0,829,1,Y,Y,1,5.0,0,0,0,0,1,N,1,1
5,0,1,0,1,1,0,Y,1.0,9,N,0,-429,205,0,0,0,0,0,1,1,-227,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
10,0,1,1,4,0,0,N,1.0,40,N,1,-1299,267,0,0,0,0,0,0,0,-9,1,N,N,0,1.0,0,0,0,0,1,N,1,0
25,0,1,0,1,0,0,Y,1.0,16,N,0,-1422,93,0,0,0,0,0,0,0,-1003,1,N,N,1,4.0,0,0,0,0,1,N,1,0
10,0,1,0,2,0,0,Y,1.0,1,N,1,-220,138,0,0,0,0,0,0,0,-774,1,N,N,1,5.0,0,0,0,0,1,N,1,1
25,0,1,0,1,1,0,Y,1.0,9,N,1,66,112,0,0,0,0,0,0,0,-135,1,N,N,0,4.0,0,0,0,0,1,N,1,0
10,0,1,1,2,1,0,N,5.0,14,N,1,-651,58,0,0,0,0,0,0,0,-223,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
15,0,1,0,1,1,0,Y,1.0,11,N,1,-804,-210,0,0,0,0,0,0,0,22,0,Y,Y,0,2.0,0,0,0,0,1,N,1,0
10,0,1,0,2,1,0,Y,1.0,25,N,1,-1256,117,0,0,0,0,0,0,0,-575,1,Y,N,0,2.0,0,0,0,0,1,N,1,0
25,0,1,0,2,1,0,Y,1.0,4,N,1,-1628,-89,0,0,0,0,0,1,1,-231,1,N,N,0,2.0,0,0,0,0,1,N,1,1
10,0,1,0,2,1,0,Y,1.0,15,N,0,822,279,1,0,0,0,0,1,1,-36,1,Y,N,0,2.0,0,0,0,0,1,N,1,0
20,0,1,1,1,1,0,Y,2.0,5,N,1,-780,27,0,0,0,0,0,1,1,81,1,N,N,1,0.0,0,0,0,0,2,N,0,1
5,0,1,0,3,1,0,Y,1.0,13,N,1,-1002,102,0,0,0,0,0,0,0,-521,1,N,N,0,1.0,0,0,0,0,1,N,0,0
1,0,1,0,1,0,0,Y,1.0,10,N,1,-325,52,0,0,0,0,0,0,0,-343,1,N,N,0,2.0,0,0,0,0,2,N,1,1
10,0,1,1,2,2,0,Y,1.0,13,N,1,-588,62,1,1,0,0,0,0,0,-427,1,N,N,1,1.0,0,0,0,0,1,N,1,0
15,0,1,1,2,2,0,Y,1.0,13,N,1,-713,97,0,0,0,0,0,0,0,-72,1,N,N,0,4.0,0,0,0,0,1,N,1,0
1,0,1,0,4,1,0,N,1.0,23,N,0,373,362,0,0,0,0,0,0,0,388,1,N,N,1,1.0,0,0,0,0,1,N,1,0
10,0,1,0,2,0,0,Y,1.0,9,N,0,650,217,0,0,0,0,0,0,0,53,1,N,N,1,1.0,0,0,0,0,1,N,1,0
15,0,1,1,2,2,0,Y,5.0,1,N,1,2193,174,0,0,0,0,0,1,1,943,1,Y,Y,0,2.0,0,0,0,0,2,N,1,1
10,0,1,1,2,2,0,N,1.0,10,N,0,1240,250,0,0,0,0,0,1,1,530,2,Y,N,1,1.0,0,0,0,0,1,N,1,0
10,0,1,0,1,1,0,Y,1.0,7,N,1,2528,138,0,0,0,0,0,0,0,740,1,N,N,0,2.0,0,0,0,0,1,N,1,0
10,0,1,0,2,0,0,Y,2.0,2,N,1,997,99,0,0,0,0,0,0,1,106,1,N,N,0,2.0,0,0,0,0,2,N,1,0
10,0,1,1,2,2,0,Y,1.0,13,N,1,337,130,1,1,0,0,0,0,0,255,1,Y,Y,1,5.0,0,0,0,0,1,N,1,0
5,0,2,1,3,1,0,Y,2.0,-3,N,1,-82,-146,1,0,0,0,0,0,0,351,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
15,0,1,1,6,1,0,Y,2.0,-3,N,1,164,186,0,0,0,0,0,1,1,242,1,Y,Y,1,2.0,0,0,0,0,1,N,0,1
10,0,1,1,2,1,0,Y,1.0,-1,N,0,553,86,0,0,0,0,0,1,1,874,2,N,N,0,4.0,0,0,0,0,1,N,0,0
10,0,1,0,4,1,0,Y,1.0,10,N,1,1180,277,0,0,0,0,0,1,1,198,1,N,N,0,1.0,0,0,0,0,1,N,0,0
