checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,sex,marital-status,class-label
<0 DM,18,no credits taken,car (used),2751,100 <= <500 DM,1<= < 4 years,3,co-applicant,3,unknown / no property,41,store,own,2,unemployed/ unskilled  - non-resident,2,none,no,male,married/widowed,0
>= 200 DM ,20,existing credits paid back duly till now,car (used),3135,<100 DM,1<= < 4 years,4,guarantor,3,unknown / no property,36,bank,rent,2,management/ highly qualified employee,2,yes,yes,female,divorced/separated,1
<0 DM,19,critical account,business,2302,>= 1000 DM,unemployed,4,co-applicant,3,unknown / no property,32,none,for free,2,unskilled - resident,2,yes,no,female,married/widowed,1
0 <= <200 DM,25,all credits at this bank paid back duly,car (used),2501,100 <= <500 DM,unemployed,4,guarantor,4,real estate,32,store,rent,2,unskilled - resident,2,none,no,female,divorced/separated,0
<0 DM,24,no credits taken,repairs,2805,>= 1000 DM,1<= < 4 years,3,guarantor,3,unknown / no property,34,none,for free,2,skilled employee / official,2,yes,no,female,married/widowed,1
0 <= <200 DM,18,existing credits paid back duly till now,business,1305,<100 DM,>=7 years,4,guarantor,3,unknown / no property,30,bank,for free,2,skilled employee / official,2,yes,no,male,married/widowed,0
>= 200 DM ,20,all credits at this bank paid back duly,car (used),2886,500 <= < 1000 DM,<1 years,3,none,3,savings agreement/life insurance,32,bank,for free,1,unskilled - resident,2,yes,no,female,divorced/separated,0
>= 200 DM ,22,all credits at this bank paid back duly,repairs,3187,500 <= < 1000 DM,4<= <7 years,4,co-applicant,3,savings agreement/life insurance,28,none,own,2,unskilled - resident,2,yes,no,male,married/widowed,0
<0 DM,23,no credits taken,car (used),3168,no savings account,1<= < 4 years,4,co-applicant,3,savings agreement/life insurance,45,bank,rent,2,unskilled - resident,2,yes,no,female,married/widowed,1
0 <= <200 DM,20,no credits taken,business,960,100 <= <500 DM,1<= < 4 years,3,co-applicant,3,unknown / no property,37,none,for free,2,skilled employee / official,2,yes,no,male,divorced/separated,1
>= 200 DM ,22,delay in paying off,business,3429,100 <= <500 DM,<1 years,3,none,3,savings agreement/life insurance,34,bank,own,2,unskilled - resident,2,none,no,male,married/widowed,0
<0 DM,19,existing credits paid back duly till now,repairs,3607,>= 1000 DM,<1 years,4,guarantor,3,unknown / no property,33,none,rent,2,unemployed/ unskilled  - non-resident,2,yes,no,male,married/widowed,1
<0 DM,17,no credits taken,education,4581,no savings account,1<= < 4 years,4,guarantor,3,unknown / no property,40,none,for free,2,skilled employee / official,2,yes,yes,male,married/widowed,0
<0 DM,16,all credits at this bank paid back duly,repairs,4151,<100 DM,4<= <7 years,3,none,3,car or other,39,store,rent,2,skilled employee / official,2,yes,no,male,married/widowed,0
0 <= <200 DM,16,no credits taken,education,2904,no savings account,<1 years,4,none,3,car or other,32,none,own,2,unskilled - resident,2,yes,yes,male,married/widowed,1
0 <= <200 DM,17,critical account,repairs,2441,>= 1000 DM,>=7 years,3,guarantor,3,savings agreement/life insurance,37,bank,rent,2,unskilled - resident,2,yes,no,female,divorced/separated,1
>= 200 DM ,21,existing credits paid back duly till now,radio/television,2262,100 <= <500 DM,1<= < 4 years,4,guarantor,3,savings agreement/life insurance,28,none,rent,2,skilled employee / official,2,none,no,male,divorced/separated,0
<0 DM,14,existing credits paid back duly till now,business,2338,no savings account,1<= < 4 years,4,guarantor,3,car or other,36,none,own,2,unskilled - resident,2,none,yes,male,married/widowed,1
<0 DM,20,critical account,car (used),3424,100 <= <500 DM,1<= < 4 years,4,guarantor,3,car or other,41,none,rent,2,unskilled - resident,2,none,no,female,married/widowed,0
0 <= <200 DM,15,existing credits paid back duly till now,car (new),2760,500 <= < 1000 DM,<1 years,4,guarantor,3,unknown / no property,34,none,rent,2,skilled employee / official,2,none,no,female,married/widowed,1
0 <= <200 DM,23,no credits taken,car (used),2730,500 <= < 1000 DM,1<= < 4 years,4,co-applicant,3,unknown / no property,40,none,own,2,skilled employee / official,2,none,yes,female,divorced/separated,1
0 <= <200 DM,21,all credits at this bank paid back duly,business,3193,>= 1000 DM,1<= < 4 years,4,guarantor,3,car or other,40,none,own,2,unskilled - resident,2,yes,no,male,divorced/separated,1
<0 DM,20,critical account,education,3053,100 <= <500 DM,1<= < 4 years,4,guarantor,4,car or other,43,none,rent,2,skilled employee / official,1,yes,yes,male,married/widowed,0
<0 DM,18,all credits at this bank paid back duly,radio/television,3464,<100 DM,4<= <7 years,4,co-applicant,3,real estate,38,none,rent,2,unskilled - resident,2,none,yes,male,married/widowed,0
0 <= <200 DM,22,existing credits paid back duly till now,others,1591,500 <= < 1000 DM,1<= < 4 years,4,guarantor,3,car or other,36,bank,own,2,management/ highly qualified employee,2,none,yes,male,married/widowed,0
0 <= <200 DM,19,all credits at this bank paid back duly,car (used),3495,no savings account,<1 years,4,guarantor,3,savings agreement/life insurance,37,none,for free,2,unskilled - resident,2,none,no,female,divorced/separated,1
no account,19,critical account,education,4308,<100 DM,1<= < 4 years,3,co-applicant,4,car or other,42,none,rent,2,management/ highly qualified employee,2,none,yes,male,married/widowed,0
<0 DM,21,delay in paying off,car (used),3070,500 <= < 1000 DM,1<= < 4 years,4,guarantor,3,savings agreement/life insurance,39,none,for free,2,unskilled - resident,2,none,no,female,divorced/separated,0
no account,19,existing credits paid back duly till now,domestic appliances,3402,<100 DM,1<= < 4 years,4,guarantor,3,car or other,42,none,rent,2,unskilled - resident,1,none,yes,male,married/widowed,0
<0 DM,23,no credits taken,car (new),2550,100 <= <500 DM,1<= < 4 years,3,co-applicant,3,car or other,41,bank,own,2,skilled employee / official,2,yes,no,male,divorced/separated,1
0 <= <200 DM,21,no credits taken,business,1890,>= 1000 DM,1<= < 4 years,3,co-applicant,3,savings agreement/life insurance,32,bank,for free,2,skilled employee / official,2,yes,yes,female,divorced/separated,0
no account,17,existing credits paid back duly till now,repairs,2632,500 <= < 1000 DM,1<= < 4 years,4,guarantor,4,car or other,37,none,rent,2,management/ highly qualified employee,2,yes,yes,male,divorced/separated,0
0 <= <200 DM,18,existing credits paid back duly till now,furniture/equipment,2364,100 <= <500 DM,1<= < 4 years,4,guarantor,3,unknown / no property,37,none,rent,2,skilled employee / official,2,none,yes,female,married/widowed,0
no account,18,existing credits paid back duly till now,others,3614,100 <= <500 DM,<1 years,3,guarantor,4,car or other,41,none,rent,2,unskilled - resident,1,yes,yes,male,married/widowed,0
0 <= <200 DM,19,existing credits paid back duly till now,radio/television,3385,<100 DM,<1 years,4,none,3,savings agreement/life insurance,34,bank,for free,2,unskilled - resident,2,none,yes,male,divorced/separated,0
<0 DM,28,critical account,radio/television,3152,<100 DM,4<= <7 years,4,none,4,car or other,30,none,rent,2,skilled employee / official,2,yes,no,male,divorced/separated,1
0 <= <200 DM,15,critical account,car (new),2314,100 <= <500 DM,4<= <7 years,4,none,3,car or other,37,none,rent,2,skilled employee / official,2,yes,no,male,divorced/separated,1
<0 DM,19,delay in paying off,repairs,3463,500 <= < 1000 DM,4<= <7 years,4,guarantor,3,unknown / no property,28,none,for free,2,unskilled - resident,2,none,no,female,divorced/separated,1
<0 DM,29,critical account,repairs,4382,>= 1000 DM,4<= <7 years,4,guarantor,4,savings agreement/life insurance,31,none,rent,2,skilled employee / official,2,yes,yes,male,divorced/separated,0
<0 DM,22,critical account,business,3194,<100 DM,>=7 years,3,none,3,savings agreement/life insurance,33,store,rent,2,skilled employee / official,2,none,no,male,divorced/separated,0
>= 200 DM ,19,all credits at this bank paid back duly,radio/television,2489,100 <= <500 DM,4<= <7 years,3,none,3,unknown / no property,38,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,0
<0 DM,19,no credits taken,car (new),2877,no savings account,4<= <7 years,3,guarantor,3,unknown / no property,40,none,rent,2,skilled employee / official,2,none,yes,female,married/widowed,1
0 <= <200 DM,19,critical account,business,3286,<100 DM,1<= < 4 years,3,guarantor,3,car or other,42,none,for free,2,skilled employee / official,2,none,yes,male,divorced/separated,0
<0 DM,10,existing credits paid back duly till now,car (new),1725,no savings account,<1 years,4,co-applicant,3,car or other,39,none,for free,2,skilled employee / official,1,yes,yes,female,married/widowed,1
0 <= <200 DM,26,critical account,business,3637,100 <= <500 DM,<1 years,4,co-applicant,4,car or other,38,none,own,2,skilled employee / official,2,yes,yes,male,married/widowed,0
<0 DM,21,existing credits paid back duly till now,radio/television,1786,<100 DM,<1 years,3,co-applicant,3,savings agreement/life insurance,33,bank,own,2,unskilled - resident,2,yes,yes,male,divorced/separated,0
0 <= <200 DM,19,existing credits paid back duly till now,car (used),1160,>= 1000 DM,1<= < 4 years,3,guarantor,4,unknown / no property,42,bank,rent,2,skilled employee / official,2,yes,no,female,divorced/separated,0
<0 DM,19,no credits taken,car (new),2591,500 <= < 1000 DM,4<= <7 years,4,none,3,real estate,37,none,own,2,management/ highly qualified employee,2,none,yes,male,married/widowed,0
<0 DM,15,no credits taken,radio/television,3205,<100 DM,<1 years,3,co-applicant,3,unknown / no property,37,none,for free,2,skilled employee / official,2,none,yes,female,divorced/separated,0
no account,19,existing credits paid back duly till now,business,2877,no savings account,<1 years,3,guarantor,4,unknown / no property,36,none,rent,2,skilled employee / official,2,yes,yes,female,divorced/separated,1
<0 DM,22,critical account,furniture/equipment,1875,no savings account,<1 years,3,guarantor,3,unknown / no property,30,none,for free,2,skilled employee / official,2,none,no,female,divorced/separated,0
<0 DM,24,no credits taken,radio/television,2911,500 <= < 1000 DM,<1 years,3,none,3,savings agreement/life insurance,34,none,for free,2,skilled employee / official,2,yes,yes,female,divorced/separated,1
>= 200 DM ,9,existing credits paid back duly till now,radio/television,2392,<100 DM,<1 years,3,co-applicant,3,real estate,34,none,for free,2,unemployed/ unskilled  - non-resident,2,none,yes,male,divorced/separated,1
<0 DM,25,critical account,business,3390,>= 1000 DM,4<= <7 years,3,none,4,savings agreement/life insurance,34,none,rent,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
0 <= <200 DM,20,delay in paying off,radio/television,2998,<100 DM,<1 years,3,none,3,savings agreement/life insurance,29,none,for free,2,unemployed/ unskilled  - non-resident,2,yes,yes,female,divorced/separated,1
no account,27,critical account,radio/television,1881,<100 DM,1<= < 4 years,3,co-applicant,4,car or other,36,none,rent,2,skilled employee / official,2,yes,yes,male,married/widowed,0
no account,33,critical account,car (new),4198,<100 DM,1<= < 4 years,3,none,4,car or other,35,none,rent,3,skilled employee / official,2,none,yes,female,married/widowed,1
0 <= <200 DM,20,all credits at this bank paid back duly,business,3618,>= 1000 DM,1<= < 4 years,4,none,4,car or other,36,none,rent,2,unskilled - resident,2,yes,yes,male,married/widowed,1
no account,24,existing credits paid back duly till now,car (new),2363,<100 DM,unemployed,4,guarantor,4,real estate,34,none,rent,2,management/ highly qualified employee,2,yes,yes,male,married/widowed,0
0 <= <200 DM,23,critical account,furniture/equipment,3033,>= 1000 DM,>=7 years,3,co-applicant,4,savings agreement/life insurance,34,bank,rent,1,unskilled - resident,2,yes,yes,male,divorced/separated,0
<0 DM,23,critical account,business,2604,500 <= < 1000 DM,1<= < 4 years,4,none,3,real estate,36,none,own,2,management/ highly qualified employee,2,none,yes,male,married/widowed,1
no account,19,existing credits paid back duly till now,radio/television,2777,<100 DM,1<= < 4 years,4,none,4,car or other,41,none,own,2,skilled employee / official,1,yes,yes,male,divorced/separated,1
<0 DM,23,no credits taken,car (new),3796,<100 DM,<1 years,3,none,3,savings agreement/life insurance,27,none,for free,2,skilled employee / official,2,yes,yes,female,divorced/separated,1
>= 200 DM ,16,existing credits paid back duly till now,car (new),3611,<100 DM,1<= < 4 years,3,guarantor,4,car or other,38,bank,rent,2,management/ highly qualified employee,2,none,yes,male,married/widowed,0
no account,24,critical account,car (used),3705,<100 DM,>=7 years,4,none,3,real estate,32,bank,own,2,unskilled - resident,2,none,yes,male,divorced/separated,0
<0 DM,17,existing credits paid back duly till now,education,3658,<100 DM,<1 years,3,none,4,unknown / no property,33,none,for free,2,unemployed/ unskilled  - non-resident,2,none,no,female,married/widowed,1
<0 DM,26,no credits taken,radio/television,4187,no savings account,1<= < 4 years,3,none,3,unknown / no property,44,none,for free,3,skilled employee / official,1,none,yes,female,divorced/separated,1
0 <= <200 DM,16,existing credits paid back duly till now,car (new),2129,<100 DM,1<= < 4 years,3,none,3,real estate,39,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
<0 DM,27,existing credits paid back duly till now,furniture/equipment,3332,no savings account,4<= <7 years,3,guarantor,4,car or other,37,bank,rent,2,skilled employee / official,2,yes,yes,male,married/widowed,1
no account,29,critical account,radio/television,3754,<100 DM,1<= < 4 years,3,guarantor,4,car or other,37,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
no account,18,critical account,furniture/equipment,2569,>= 1000 DM,>=7 years,3,none,4,car or other,36,bank,own,2,management/ highly qualified employee,2,yes,yes,male,married/widowed,0
no account,28,existing credits paid back duly till now,furniture/equipment,1770,>= 1000 DM,>=7 years,3,none,4,savings agreement/life insurance,35,bank,rent,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
<0 DM,25,critical account,car (new),2693,no savings account,4<= <7 years,3,none,4,savings agreement/life insurance,28,store,rent,2,skilled employee / official,2,yes,no,female,divorced/separated,0
no account,25,critical account,radio/television,3033,<100 DM,>=7 years,3,none,3,real estate,35,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
no account,13,existing credits paid back duly till now,radio/television,1072,no savings account,>=7 years,3,none,3,unknown / no property,50,none,for free,2,skilled employee / official,1,yes,yes,male,divorced/separated,1
no account,30,critical account,furniture/equipment,3644,no savings account,1<= < 4 years,4,none,4,car or other,42,none,own,2,unskilled - resident,2,none,yes,male,married/widowed,1
>= 200 DM ,23,existing credits paid back duly till now,radio/television,2649,<100 DM,1<= < 4 years,3,none,3,real estate,29,bank,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
<0 DM,19,critical account,car (new),3202,<100 DM,>=7 years,4,none,3,real estate,45,none,own,2,skilled employee / official,1,yes,yes,male,divorced/separated,1
no account,26,critical account,repairs,4904,<100 DM,>=7 years,3,none,4,savings agreement/life insurance,22,none,rent,2,skilled employee / official,2,none,yes,female,divorced/separated,0
0 <= <200 DM,26,critical account,others,3296,<100 DM,>=7 years,4,none,4,savings agreement/life insurance,38,bank,own,1,management/ highly qualified employee,2,none,yes,male,divorced/separated,0
0 <= <200 DM,23,existing credits paid back duly till now,furniture/equipment,2908,<100 DM,1<= < 4 years,4,none,3,unknown / no property,36,none,for free,1,management/ highly qualified employee,1,none,yes,male,divorced/separated,0
0 <= <200 DM,21,existing credits paid back duly till now,furniture/equipment,4428,<100 DM,<1 years,4,none,3,unknown / no property,30,bank,own,2,unemployed/ unskilled  - non-resident,2,none,yes,male,divorced/separated,1
no account,20,existing credits paid back duly till now,radio/television,2443,<100 DM,<1 years,4,none,3,real estate,44,none,for free,2,skilled employee / official,2,none,yes,male,divorced/separated,1
>= 200 DM ,23,existing credits paid back duly till now,car (new),3683,100 <= <500 DM,unemployed,4,none,4,car or other,33,none,own,2,management/ highly qualified employee,2,none,yes,male,divorced/separated,0
0 <= <200 DM,26,critical account,furniture/equipment,3545,<100 DM,1<= < 4 years,3,none,4,savings agreement/life insurance,30,none,own,1,skilled employee / official,2,none,yes,male,divorced/separated,0
no account,19,critical account,car (used),2503,<100 DM,>=7 years,4,none,4,car or other,47,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
>= 200 DM ,22,delay in paying off,radio/television,4424,500 <= < 1000 DM,<1 years,4,none,3,car or other,35,none,own,2,skilled employee / official,1,none,yes,male,divorced/separated,1
>= 200 DM ,18,existing credits paid back duly till now,car (new),1967,>= 1000 DM,>=7 years,3,none,4,savings agreement/life insurance,35,bank,rent,1,management/ highly qualified employee,2,yes,no,male,divorced/separated,0
>= 200 DM ,17,existing credits paid back duly till now,car (new),3707,no savings account,<1 years,3,none,3,unknown / no property,39,none,own,1,skilled employee / official,2,none,no,female,divorced/separated,0
no account,27,no credits taken,repairs,4718,500 <= < 1000 DM,1<= < 4 years,3,none,4,savings agreement/life insurance,31,none,for free,2,skilled employee / official,2,none,no,female,divorced/separated,0
<0 DM,22,critical account,others,2495,no savings account,<1 years,3,none,3,savings agreement/life insurance,31,bank,own,1,skilled employee / official,2,none,no,female,divorced/separated,1
<0 DM,15,critical account,retraining,2856,<100 DM,unemployed,4,none,3,real estate,37,bank,own,1,skilled employee / official,1,none,yes,male,divorced/separated,1
no account,22,all credits at this bank paid back duly,furniture/equipment,4696,<100 DM,>=7 years,3,none,3,savings agreement/life insurance,45,store,own,2,skilled employee / official,1,yes,yes,male,divorced/separated,1
no account,23,critical account,car (used),4634,<100 DM,>=7 years,3,none,4,car or other,47,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
no account,26,critical account,car (used),4748,>= 1000 DM,1<= < 4 years,4,none,3,real estate,40,none,own,2,skilled employee / official,1,yes,yes,male,divorced/separated,1
0 <= <200 DM,25,delay in paying off,furniture/equipment,3216,>= 1000 DM,>=7 years,4,none,3,savings agreement/life insurance,31,bank,own,2,unskilled - resident,2,yes,yes,male,divorced/separated,1
>= 200 DM ,25,existing credits paid back duly till now,repairs,4611,<100 DM,4<= <7 years,4,none,3,real estate,28,none,own,2,management/ highly qualified employee,2,none,yes,male,divorced/separated,1
0 <= <200 DM,24,delay in paying off,furniture/equipment,3517,<100 DM,>=7 years,4,none,4,savings agreement/life insurance,29,store,own,1,skilled employee / official,2,yes,yes,male,divorced/separated,0
no account,7,existing credits paid back duly till now,retraining,2104,<100 DM,<1 years,4,none,2,real estate,35,none,own,1,skilled employee / official,1,none,yes,male,divorced/separated,1
no account,15,existing credits paid back duly till now,car (new),5022,<100 DM,>=7 years,4,none,3,real estate,36,none,own,2,skilled employee / official,1,none,yes,male,divorced/separated,1
no account,25,critical account,car (used),3777,<100 DM,>=7 years,3,none,4,savings agreement/life insurance,33,bank,own,1,skilled employee / official,2,yes,yes,male,divorced/separated,1
<0 DM,18,existing credits paid back duly till now,car (new),3121,<100 DM,>=7 years,4,none,3,real estate,36,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
>= 200 DM ,18,critical account,car (used),3656,<100 DM,unemployed,3,none,4,real estate,40,none,own,1,skilled employee / official,2,none,yes,male,divorced/separated,1
<0 DM,36,delay in paying off,education,5180,100 <= <500 DM,>=7 years,3,none,4,car or other,35,bank,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
no account,26,critical account,repairs,2701,>= 1000 DM,>=7 years,4,none,4,real estate,25,bank,rent,1,management/ highly qualified employee,2,yes,yes,male,divorced/separated,0
no account,11,critical account,retraining,2955,<100 DM,>=7 years,4,none,2,real estate,46,none,for free,1,skilled employee / official,1,none,yes,male,divorced/separated,1
no account,22,existing credits paid back duly till now,repairs,3499,<100 DM,1<= < 4 years,4,none,3,real estate,35,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
no account,22,existing credits paid back duly till now,car (used),2647,<100 DM,4<= <7 years,4,none,3,real estate,37,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
no account,25,existing credits paid back duly till now,repairs,3691,<100 DM,1<= < 4 years,4,none,3,real estate,26,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
no account,15,no credits taken,education,5272,<100 DM,<1 years,3,none,3,savings agreement/life insurance,37,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
<0 DM,27,no credits taken,repairs,5694,100 <= <500 DM,4<= <7 years,3,none,4,savings agreement/life insurance,39,none,own,3,skilled employee / official,2,yes,yes,female,divorced/separated,1
>= 200 DM ,27,critical account,car (used),4835,<100 DM,1<= < 4 years,3,none,4,real estate,35,store,own,2,management/ highly qualified employee,2,none,yes,male,divorced/separated,0
no account,24,delay in paying off,repairs,3649,<100 DM,>=7 years,3,none,3,real estate,37,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
<0 DM,18,delay in paying off,repairs,4079,>= 1000 DM,<1 years,4,none,3,unknown / no property,41,none,own,1,management/ highly qualified employee,1,none,yes,female,divorced/separated,1
0 <= <200 DM,26,no credits taken,education,4989,<100 DM,>=7 years,2,none,4,savings agreement/life insurance,34,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
no account,17,existing credits paid back duly till now,car (used),856,no savings account,>=7 years,3,none,3,savings agreement/life insurance,33,bank,rent,2,skilled employee / official,2,none,no,male,divorced/separated,0
no account,25,no credits taken,education,4682,<100 DM,>=7 years,3,none,3,unknown / no property,49,none,for free,2,skilled employee / official,2,none,yes,male,divorced/separated,1
>= 200 DM ,21,critical account,retraining,4279,<100 DM,unemployed,4,none,2,real estate,41,none,own,1,skilled employee / official,2,none,yes,male,divorced/separated,1
no account,10,existing credits paid back duly till now,repairs,2431,<100 DM,unemployed,4,none,2,real estate,23,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
0 <= <200 DM,15,delay in paying off,education,4515,<100 DM,unemployed,4,none,3,real estate,27,store,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
no account,21,critical account,car (used),4182,<100 DM,unemployed,3,none,3,real estate,40,none,own,2,skilled employee / official,2,yes,yes,male,divorced/separated,1
<0 DM,29,delay in paying off,repairs,4148,<100 DM,unemployed,3,none,3,savings agreement/life insurance,28,none,own,2,skilled employee / official,2,none,yes,female,divorced/separated,1
0 <= <200 DM,18,critical account,retraining,3939,<100 DM,unemployed,4,none,3,real estate,37,none,own,1,unskilled - resident,1,yes,yes,male,divorced/separated,1
no account,29,all credits at this bank paid back duly,repairs,4339,<100 DM,1<= < 4 years,3,none,3,real estate,28,none,own,2,management/ highly qualified employee,2,none,yes,male,divorced/separated,0
no account,16,all credits at this bank paid back duly,radio/television,4192,<100 DM,1<= < 4 years,2,none,3,real estate,46,none,own,3,skilled employee / official,2,none,yes,male,divorced/separated,1
0 <= <200 DM,18,delay in paying off,car (used),3235,<100 DM,>=7 years,3,none,3,savings agreement/life insurance,28,bank,own,1,management/ highly qualified employee,2,yes,yes,male,divorced/separated,0
>= 200 DM ,27,critical account,retraining,2825,<100 DM,1<= < 4 years,4,none,2,real estate,29,bank,own,1,management/ highly qualified employee,2,none,yes,male,divorced/separated,0
no account,15,existing credits paid back duly till now,domestic appliances,3550,<100 DM,unemployed,4,none,3,real estate,31,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
<0 DM,25,existing credits paid back duly till now,repairs,4280,500 <= < 1000 DM,4<= <7 years,4,none,3,car or other,21,none,own,2,management/ highly qualified employee,2,none,yes,female,divorced/separated,0
<0 DM,33,no credits taken,repairs,4558,<100 DM,unemployed,2,none,4,real estate,19,none,own,3,skilled employee / official,2,yes,yes,female,divorced/separated,1
no account,20,critical account,car (used),4981,<100 DM,unemployed,3,none,3,real estate,32,none,own,2,skilled employee / official,2,none,yes,male,divorced/separated,1
0 <= <200 DM,20,no credits taken,car (used),3824,100 <= <500 DM,1<= < 4 years,3,none,3,savings agreement/life insurance,42,none,own,2,unskilled - resident,1,yes,yes,male,divorced/separated,1
no account,21,no credits taken,car (new),4559,<100 DM,<1 years,3,none,2,real estate,24,none,for free,2,skilled employee / official,2,yes,yes,female,divorced/separated,1
no account,16,critical account,radio/television,2565,<100 DM,<1 years,3,none,3,real estate,37,none,own,3,skilled employee / official,2,yes,yes,female,divorced/separated,1
no account,10,all credits at this bank paid back duly,radio/television,3933,<100 DM,1<= < 4 years,3,none,2,real estate,19,none,own,2,unemployed/ unskilled  - non-resident,2,none,yes,female,divorced/separated,1
0 <= <200 DM,20,all credits at this bank paid back duly,domestic appliances,4005,<100 DM,>=7 years,4,none,2,savings agreement/life insurance,31,none,own,2,management/ highly qualified employee,2,yes,yes,male,divorced/separated,1
0 <= <200 DM,7,existing credits paid back duly till now,car (new),1100,<100 DM,unemployed,4,none,2,real estate,34,bank,own,2,skilled employee / official,2,yes,yes,female,divorced/separated,1
0 <= <200 DM,18,all credits at this bank paid back duly,radio/television,3023,<100 DM,>=7 years,3,none,3,savings agreement/life insurance,27,none,own,2,management/ highly qualified employee,2,none,yes,male,divorced/separated,1
0 <= <200 DM,21,delay in paying off,others,3426,100 <= <500 DM,1<= < 4 years,2,none,3,unknown / no property,31,bank,own,2,unskilled - resident,2,yes,yes,female,divorced/separated,1
no account,10,existing credits paid back duly till now,others,3454,<100 DM,1<= < 4 years,4,none,3,savings agreement/life insurance,37,none,own,2,management/ highly qualified employee,2,yes,yes,male,divorced/separated,1
no account,21,no credits taken,education,3901,<100 DM,1<= < 4 years,2,none,4,savings agreement/life insurance,33,none,rent,3,management/ highly qualified employee,2,none,yes,male,divorced/separated,1
no account,13,critical account,domestic appliances,3118,no savings account,>=7 years,3,none,3,unknown / no property,52,none,own,2,skilled employee / official,1,none,yes,male,divorced/separated,1
0 <= <200 DM,8,critical account,car (used),1999,500 <= < 1000 DM,1<= < 4 years,2,none,3,real estate,36,none,own,2,skilled employee / official,2,yes,yes,female,divorced/separated,1
>= 200 DM ,14,existing credits paid back duly till now,radio/television,2714,100 <= <500 DM,unemployed,4,none,1,real estate,22,bank,own,2,management/ highly qualified employee,1,none,yes,male,divorced/separated,1
no account,21,existing credits paid back duly till now,education,3103,100 <= <500 DM,4<= <7 years,2,none,4,car or other,42,none,own,3,skilled employee / official,2,none,yes,female,divorced/separated,1
0 <= <200 DM,26,delay in paying off,car (used),3157,no savings account,<1 years,3,none,4,savings agreement/life insurance,29,none,own,2,unskilled - resident,2,yes,yes,female,divorced/separated,1
