age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,class-label
1,Private,128822.32,Some-college,11.0,Divorced,Craft-repair,Own-child,1,1,0.0,0.0,40.0,United-States,0
1,Private,197833.22,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,1,0,0.0,0.0,30.0,United-States,0
1,Private,207898.3,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,1,0,0.0,0.0,20.0,United-States,0
1,Private,111416.8,Some-college,10.0,Never-married,Sales,Not-in-family,1,0,0.0,0.0,40.0,United-States,0
1,Private,174778.02,HS-grad,9.0,Married-civ-spouse,Sales,Husband,1,1,0.0,0.0,40.0,United-States,1
1,Private,199518.38,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,1,1,0.0,0.0,50.0,United-States,0
1,Private,120497.164,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,1,1,0.0,0.0,40.0,United-States,1
1,Private,230495.2,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Private,194869.78,HS-grad,9.0,Never-married,Machine-op-inspct,Unmarried,0,0,0.0,0.0,24.0,United-States,0
0,Private,97737.07,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,1,1,0.0,0.0,40.0,United-States,1
1,Private,188745.72,Bachelors,12.0,Divorced,Transport-moving,Not-in-family,1,1,0.0,0.0,60.0,United-States,1
1,Private,19302.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,1,0,0.0,0.0,99.0,United-States,0
1,State-gov,213263.94,Assoc-voc,10.0,Married-civ-spouse,Craft-repair,Husband,1,1,0.0,0.0,44.0,United-States,0
0,Local-gov,54884.87,Some-college,11.0,Married-civ-spouse,Adm-clerical,Wife,1,0,0.0,0.0,40.0,United-States,0
1,Private,285757.16,11th,7.0,Separated,Craft-repair,Unmarried,1,1,0.0,0.0,40.0,United-States,0
1,Private,178511.42,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,1,0,0.0,0.0,40.0,United-States,0
1,Private,310288.94,HS-grad,9.0,Never-married,Handlers-cleaners,Unmarried,0,0,0.0,0.0,35.0,United-States,0
0,Private,152717.23,12th,1.0,Never-married,Other-service,Own-child,1,0,0.0,0.0,40.0,United-States,0
1,Private,19302.0,11th,9.0,Never-married,Sales,Own-child,1,1,0.0,0.0,40.0,United-States,0
1,Private,161494.1,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,1,1,0.0,0.0,40.0,United-States,0
1,Federal-gov,255772.0,Some-college,9.0,Never-married,Exec-managerial,Not-in-family,0,0,0.0,0.0,43.0,United-States,0
1,Federal-gov,255572.3,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,1,0,0.0,0.0,40.0,United-States,0
1,Private,94234.04,HS-grad,9.0,Never-married,Sales,Not-in-family,1,0,0.0,0.0,40.0,United-States,0
1,Self-emp-not-inc,165483.14,Some-college,9.0,Married-spouse-absent,Farming-fishing,Unmarried,1,1,0.0,0.0,40.0,United-States,0
1,Private,122439.63,Assoc-voc,12.0,Married-civ-spouse,Craft-repair,Husband,1,1,0.0,0.0,24.0,United-States,1
1,Self-emp-not-inc,52172.703,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,1,1,0.0,0.0,60.0,United-States,1
1,Private,168506.52,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,0,0,0.0,0.0,50.0,United-States,0
1,Private,178762.8,Some-college,10.0,Divorced,Adm-clerical,Unmarried,1,0,0.0,0.0,40.0,United-States,0
1,Private,193785.25,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,1,0,0.0,0.0,40.0,United-States,0
1,Federal-gov,68230.47,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,1,1,0.0,0.0,99.0,United-States,1
1,Private,192467.55,Bachelors,13.0,Never-married,Exec-managerial,Unmarried,1,0,0.0,0.0,99.0,United-States,0
1,Local-gov,374255.47,HS-grad,9.0,Widowed,Adm-clerical,Unmarried,1,0,0.0,0.0,1.0,United-States,0
