LIMIT_BAL,SEX,EDUCATION,MARITAL,AGE,PAY0,PAY2,PAY3,PAY4,PAY5,PAY6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,class-label
179070,0,2,1,1,0,0,0,0,0,0,75557,74730,55963,78629,39094,24991,12399,16788,14312,4999,2275,8259,0
101835,0,1,2,0,7,-1,-2,-1,-2,0,54713,48380,72397,55211,75750,72922,9888,1549,2361,2561,9820,17197,0
200024,1,2,2,1,0,0,0,0,0,0,53515,46664,37117,25647,39797,52145,11775,362,13396,4903,1164,6444,0
296644,0,1,1,1,-1,0,0,0,0,0,60272,67629,51627,56494,62698,46130,9005,5307,14234,21574,16958,7617,0
200857,1,1,2,1,8,-2,-2,-2,6,4,82772,82254,45038,64246,52894,44410,5525,2673,11469,15193,9037,21725,0
274382,1,1,2,1,0,0,0,0,0,-2,32078,37668,58836,42630,19041,31070,6585,10277,1070,7686,4129,5527,0
217864,1,2,1,1,1,-2,-1,2,-2,0,-1933,26356,56043,18295,14509,3269,17590,11097,12540,2320,6611,8674,0
43749,0,1,2,1,-1,-1,0,0,0,0,24561,16794,23800,45375,39760,31080,5522,340,11505,6473,7317,4816,0
109619,0,1,1,1,-1,-1,0,0,0,2,23181,16880,28442,26236,20630,34418,3775,186,3813,23988,4712,1471,0
244708,1,1,1,1,-1,-1,-1,-1,-1,-1,15557,15344,21677,-507,22720,11460,9819,6135,10134,16689,4524,11257,1
241698,1,2,1,0,1,-1,-1,-1,-1,-1,36078,34899,48447,40327,36483,18862,15467,24266,4027,10471,5608,9444,0
68739,0,2,1,0,0,0,0,0,0,0,100252,71102,96246,72923,51736,69242,17542,8202,1989,11768,5541,4941,0
351516,1,1,2,1,-1,-1,0,0,0,8,9126,-164,40917,48260,42889,27143,3687,3963,541,8564,1847,2642,1
349314,0,2,1,1,-1,-1,-1,-1,-1,-1,7332,5587,26331,7259,26488,7189,5334,8022,7878,3313,2933,1164,0
161282,1,2,1,1,2,2,2,2,-1,2,27785,9279,12338,-2020,38313,37355,5231,7022,2659,12401,8040,8791,1
236917,1,3,2,1,0,0,2,2,0,0,87419,94270,75050,71965,72227,50842,6458,464,6435,6992,699,6740,0
77563,0,2,2,1,2,0,0,0,0,0,40468,29480,72863,58570,49371,57103,406,5232,2765,7413,3388,15798,1
318212,1,1,1,1,-1,-1,-1,-2,-2,-1,-8921,-17971,34779,31253,22301,6962,7038,13372,16594,9024,9689,23775,0
70472,0,1,2,1,0,0,0,0,2,0,96637,33375,29633,40686,40117,62859,1882,7611,13757,5181,4475,3013,0
122123,1,2,2,1,0,0,0,0,0,0,135507,109573,129468,109610,118704,88028,12029,1719,6350,8250,5821,5770,0
288485,0,3,2,1,-1,-1,-1,0,2,0,22555,23861,42568,46160,23591,39765,252,10919,25280,1496,8632,3860,0
511073,1,5,1,1,-1,-1,-1,-1,-1,-1,70470,35584,34026,9445,25870,36912,6196,31163,15832,22513,16226,12130,0
412810,0,3,1,1,-1,-1,-1,0,2,-1,54232,41948,19769,6163,17330,18906,3968,23159,13008,6321,7063,9152,0
384324,1,1,2,0,-1,-1,-1,0,-1,0,90535,66738,42118,17333,28741,46067,17714,23825,13677,10733,15677,3196,0
15429,1,1,2,1,-1,0,-1,0,-1,0,54240,35666,58401,42835,31526,45983,9600,13435,2156,5303,10646,1768,1
253551,1,3,2,1,0,0,0,0,0,0,28017,67744,15170,-8100,-1985,-16454,10370,8336,3528,3857,1568,2752,0
318588,0,3,2,1,-1,2,-1,0,0,-1,-60898,-23657,-25794,-43587,-21786,-17285,5414,7453,2001,6893,9645,16434,0
395030,0,1,1,1,0,0,0,0,0,0,35780,31651,34322,16765,33377,13852,11099,4715,10197,5987,10898,16135,0
185663,0,2,2,1,0,0,0,0,0,0,67265,65175,73022,68043,51386,39107,15280,11591,13736,13931,19196,9667,0
123043,0,3,1,1,0,0,0,0,0,0,90190,69936,32061,50660,39028,27129,15155,5311,15713,2311,10310,1339,0
72714,0,2,1,1,0,-1,2,0,2,2,7456,16912,29675,49967,39436,49838,12102,7764,15352,5990,11969,1744,0
98988,1,3,1,1,1,2,-1,0,-1,2,57334,35506,22007,13954,11576,25333,12040,8221,14370,11105,10096,5419,1
120870,1,2,2,1,0,0,0,2,0,0,9425,66646,76872,72057,81090,53192,9553,14440,513,5125,6794,7013,0
418202,0,3,1,1,0,-1,-1,-1,0,0,-63538,6378,16851,28199,25808,24659,16680,18968,7165,2344,12412,24832,0
346188,0,1,1,1,0,-1,0,0,0,0,89185,74254,45875,14960,32552,15282,14047,4573,14322,3362,8042,10229,0
270107,0,1,2,1,-1,-1,0,-1,2,-1,32782,32254,38437,32895,49161,26106,4078,5914,14336,9575,5395,65,0
361413,0,1,2,1,0,0,0,2,0,0,34453,52855,61086,42184,41720,37774,12297,6633,7681,5033,14873,10266,0
196000,0,1,2,1,1,0,0,0,0,0,59088,25217,20273,3650,25925,-1721,4543,2539,12668,16529,1029,10086,0
409328,1,2,2,1,0,2,-1,-1,-1,2,57568,62756,77812,64614,36437,50876,14139,21012,7673,7627,12805,14061,0
157281,0,2,1,1,0,0,0,0,0,-1,86470,30875,35308,41729,39966,41934,5486,2977,10778,4956,7085,5763,0
222038,0,1,2,1,-1,0,-1,-1,-1,0,13578,19006,39698,20214,23595,29088,3648,11907,7590,4259,5178,12312,0
155220,0,2,1,1,0,0,0,0,0,0,-13439,26277,43305,44207,56472,33098,4017,8008,3787,9287,2537,3159,0
117720,0,1,2,0,0,-1,0,0,0,-1,-997,11096,40062,36083,18877,34417,5639,8322,1797,8767,1290,5080,0
368093,0,2,1,1,0,0,2,0,0,0,34393,32561,58230,61263,24421,39878,8156,14580,11293,1996,7686,5095,0
113879,1,2,2,1,2,0,0,0,0,0,10164,18533,21877,31708,13673,25213,5238,2628,205,1471,8972,182,1
156346,1,1,2,1,0,0,0,2,2,0,31238,6472,8114,25494,16213,31639,14676,1070,1520,12023,411,14242,0
55433,0,2,1,1,0,0,0,0,0,0,34080,47237,60158,40078,39778,16601,13,4381,6784,7707,3229,1542,0
19006,0,2,1,1,0,0,0,0,0,0,57697,56940,53753,18014,25055,26970,14832,4552,18701,4002,6585,13442,0
291213,0,4,1,1,0,0,0,0,0,0,83251,77740,55663,36214,25599,26187,20085,9127,22264,10502,11206,20079,0
51724,0,2,2,1,0,0,0,0,0,0,7703,5217,34256,35204,42263,46960,6476,949,17472,4290,9622,10965,0
117505,0,2,1,1,0,0,0,0,0,0,39131,55228,36674,-1348,12803,40679,9490,2386,1544,7264,9980,2342,1
214873,1,2,2,1,2,2,0,0,0,0,48986,34140,26280,5458,16535,7475,6282,9389,8744,2065,957,10078,1
175007,1,1,1,1,0,-1,2,0,0,0,2380,8704,39357,47450,41223,28893,11067,7501,21601,418,4857,13722,1
28835,0,2,1,1,0,0,0,0,0,0,42321,54606,55282,31005,23437,25686,14583,4533,4383,9776,8543,7929,0
139396,1,2,1,1,0,0,0,0,0,0,43433,44577,43706,26473,29944,16154,8959,500,8355,7915,1702,470,0
111692,1,3,2,0,-1,2,0,0,0,0,-24854,20702,38250,26069,24956,7686,21389,12092,58,2920,761,4905,0
87649,0,2,1,1,0,0,0,0,0,0,35391,44832,49929,77364,65030,63516,4288,308,8522,5754,807,5899,0
132141,1,2,2,1,0,0,0,0,2,0,37855,44748,42095,48546,45169,55095,4911,3230,4480,1109,3043,1337,1
69732,0,1,2,1,0,0,0,0,0,0,43914,77820,73150,45619,64898,71512,8284,5797,6849,5637,742,2543,0
60907,0,2,2,1,0,0,0,0,0,0,23668,37501,45108,51652,38101,45805,6112,3669,3553,628,231,6263,0
54055,0,2,1,0,0,0,0,0,0,0,46101,31005,17685,20449,18041,18436,195,5569,909,3865,3207,2996,0
110963,1,2,2,1,0,0,0,0,2,0,33438,32259,26240,30095,40276,25926,2811,1782,4790,2439,103,1957,0
124635,1,2,1,1,0,0,0,0,0,0,65261,94759,66154,72086,61218,49594,4200,4159,1975,3161,2279,2644,1
74807,1,1,2,1,0,0,2,2,2,2,73027,57356,45901,36972,37112,25064,474,4555,1877,115,2134,2780,0
171611,0,1,1,1,0,0,0,0,0,0,44105,51831,30908,18772,23883,9241,3715,4453,2578,2769,3696,4360,0
161998,0,2,1,0,0,0,0,0,2,0,26755,37892,14758,14361,18995,11812,5819,9188,5776,3524,9272,3524,0
130367,0,3,1,1,0,0,0,0,0,0,121181,83036,42542,20027,26290,38369,9503,1832,2675,2593,6483,3056,0
212407,1,1,2,1,1,0,0,0,0,0,71549,57541,14536,8052,5157,4420,6277,5785,3992,2019,2430,9587,0
260612,1,1,2,1,0,0,0,0,0,0,-15572,16434,7652,-24593,5397,11617,7066,23110,1834,5511,6419,11889,0
349049,0,1,2,1,0,0,0,0,0,0,48586,101118,51762,34928,39219,23265,10158,19153,3941,8280,12104,15113,0
178354,0,1,2,1,0,0,0,2,0,0,-1808,-13922,-37082,-20170,-1351,-28522,3353,2775,7505,6871,1420,4144,0
121159,1,3,2,0,2,-1,0,2,0,0,105278,92270,93176,89603,84648,71167,949,3539,1930,1560,4478,5344,0
266208,0,3,2,1,0,0,0,0,0,0,70279,97753,66835,51660,25507,21796,9280,6259,1799,5271,7036,10823,0
193524,1,1,2,1,0,0,0,0,0,0,57362,60836,61428,49464,30953,36165,1753,5829,2725,1359,8435,9594,0
170893,0,2,2,1,0,0,0,0,0,0,63461,59841,24077,32508,20193,21014,6255,1899,5593,2342,8941,2591,0
141063,0,2,1,0,0,0,0,0,0,2,65590,87509,72010,56804,69793,66772,6896,7460,3574,1086,7719,2416,1
214482,1,3,2,1,0,0,0,0,0,0,75018,126520,133864,109405,107714,103829,5270,5576,432,3129,4164,11904,0
166804,1,2,2,0,0,0,0,0,0,0,69342,41875,39357,7065,12499,32419,6547,9366,1173,424,8690,5287,1
38008,1,1,2,1,2,2,2,2,0,0,16578,1784,11400,10632,22873,12299,1069,4978,3447,4497,1595,2417,0
178042,0,1,2,0,0,0,0,0,2,0,73381,65145,38299,45905,44532,16934,2083,16730,2534,274,6577,758,1
192738,1,2,2,1,0,0,0,0,0,0,93715,52536,77840,63922,54859,51405,535,9215,3346,511,9017,5804,1
79055,0,2,1,0,0,0,0,0,0,0,30583,47345,29087,28580,36346,15054,6424,909,1002,414,1676,6605,0
189887,0,2,1,1,0,0,0,0,0,2,75239,69248,56269,50099,57970,46629,3042,2537,4710,3636,8362,3333,0
98340,0,1,2,1,0,0,0,0,0,0,114316,71076,35293,9480,25414,19937,3355,5596,1374,872,585,775,0
200546,1,1,1,1,0,0,0,0,0,0,49691,55440,40493,27473,27541,4172,4614,7876,3017,3326,8502,7111,0
138079,1,2,2,1,0,0,0,0,0,0,49593,51092,49636,41807,28084,38458,6234,6252,2374,682,4396,6699,0
110225,0,2,1,1,0,2,0,0,0,0,91462,91615,93786,72089,69093,78702,1968,9823,962,1770,8004,6751,1
78727,1,2,2,1,0,2,2,2,0,-2,-5049,17974,23765,16584,15371,28426,4226,1231,331,37,3134,90,1
79857,0,1,2,1,2,2,2,0,0,0,60942,35968,24120,31451,26845,23237,4901,1505,2985,991,648,1186,1
97524,1,1,2,1,-1,2,0,2,0,-1,-17629,6604,19003,-10925,12698,22893,1218,13458,1283,3835,4701,2374,1
233638,1,1,1,1,0,0,0,0,0,0,-4085,31890,8995,308,369,-23070,7201,9379,4010,5335,5708,6786,0
262995,1,2,2,1,0,2,2,0,0,0,56982,84773,52220,42488,20983,22559,2643,3930,968,6009,11224,4999,1
318227,0,1,2,0,0,0,0,0,0,0,92362,107275,71361,47107,61463,30142,2594,11742,2934,6452,4991,7273,0
292787,0,2,2,1,0,0,0,0,0,0,91718,76906,11683,19239,24959,-600,8075,530,11786,7596,10105,5204,0
231922,1,3,2,0,0,0,0,0,0,0,35427,56920,46486,38677,51436,50160,10518,23694,7503,12762,9741,15803,1
208855,1,2,1,1,0,-1,0,0,0,-1,4787,26363,22533,10972,15555,-16898,6274,6866,9972,5865,1484,3683,0
95066,1,3,1,0,0,0,0,0,2,0,59745,41581,50617,32966,13908,28353,2966,4594,9321,5258,5041,6357,1
52774,0,1,2,0,0,0,0,0,0,0,26772,29306,37275,25229,26484,27938,3437,8098,2024,2202,2556,3306,0
51850,0,2,1,1,0,0,0,0,0,0,9211,22221,30503,18610,3248,23925,4722,6265,2906,4944,2804,6562,1
135883,1,2,2,0,-1,0,0,0,0,-1,1218,-12275,13240,-2373,956,-18564,5526,13314,10723,8269,3702,7987,0
194098,1,3,2,1,0,0,0,0,0,0,42119,107671,83339,71733,77146,81885,5743,10364,3960,10701,10807,6865,0
87295,0,1,2,1,0,0,0,0,0,0,3891,11861,16120,23746,33624,33682,5215,5343,2814,4088,3465,7521,1
293517,1,2,1,1,0,0,0,0,0,0,35722,46014,39807,10301,32694,39232,3905,9258,6341,6481,6529,7451,1
107134,0,2,2,0,0,0,0,0,0,0,7006,41508,34628,43664,29675,34122,3148,9515,1135,3032,3166,2622,0
145459,0,1,2,1,0,0,2,0,0,0,99810,106489,94544,88400,59669,41596,5049,92,6512,5774,2391,6212,0
123745,1,3,1,1,0,0,2,0,0,0,46629,48084,45781,32780,21009,14962,7331,4083,8888,8310,7432,3743,0
185500,0,1,2,0,1,0,0,0,0,0,12150,32543,12306,20138,42648,18517,1581,4771,3473,3195,2749,4803,0
262114,1,2,1,1,-1,0,0,0,-1,0,6683,27792,18313,18802,3580,19020,7007,8946,2727,1769,6712,5140,0
207928,0,2,1,1,2,-1,0,0,0,-1,19984,16358,14230,28230,20719,6815,10915,6127,13180,10512,7314,9238,0
63717,0,1,2,0,-1,2,0,0,0,-1,4373,-9464,10597,29308,10824,23602,1980,7841,4855,242,1672,1931,0
296338,1,2,2,0,0,-1,0,0,0,0,23029,21250,30383,17277,35261,18181,7103,6125,11519,9640,7236,8728,0
275287,0,1,2,1,0,0,0,0,0,-1,7942,1453,-8684,9479,23926,-3287,7473,8376,16006,11701,6275,10285,1
171183,0,2,1,0,0,-1,0,0,0,2,19001,22015,38624,13433,-8982,-26439,10032,11122,7576,6641,4028,5038,0
176746,0,1,2,1,0,0,0,2,0,-1,34185,25425,29526,-14117,-12682,-25189,8272,10898,6243,5670,4473,3307,0
175755,1,3,2,1,0,0,0,0,0,0,78086,74355,51238,25896,39824,15678,8442,6465,7811,9291,7563,3613,0
163947,1,2,2,1,-1,2,0,0,0,-1,27879,3898,36369,50960,29270,19662,3217,2123,10817,3526,6358,2475,0
87040,0,1,2,0,3,2,0,0,0,2,-853,2954,8098,6581,-4736,36502,7665,10657,5715,5261,8509,6938,0
137165,0,3,2,1,0,0,0,0,2,0,93962,85168,71344,77478,75432,84281,857,5366,3919,7175,3716,9769,0
149492,1,3,1,1,2,0,0,0,0,0,47630,25230,38620,44690,25790,40716,6314,13820,11773,6655,6283,5405,0
55040,0,1,1,0,0,0,0,0,0,0,67700,41216,40176,54872,46914,12074,1136,4294,7528,2683,951,3309,0
89929,0,3,2,1,0,0,0,0,0,0,21010,-5598,10870,22817,16264,18721,6761,2747,8124,8379,4676,7227,0
65340,0,3,1,1,0,0,0,0,0,0,53216,39516,32023,37982,39202,43537,2978,6547,3145,6502,2393,6426,0
135715,1,2,2,1,0,0,0,2,0,-1,17266,11834,25923,-10991,4226,-2074,10329,11159,8093,8534,7532,2935,0
105908,1,3,2,1,0,0,0,0,0,0,55250,46852,46073,52567,52630,63338,5996,3811,7120,9671,6560,8625,0
11340,0,1,2,1,2,2,2,0,2,2,25168,54497,64660,67274,58401,62982,7768,3231,7722,192,598,2027,1
45037,1,2,1,1,0,0,2,0,0,2,43027,34330,30131,31994,27959,41805,6260,115,5383,5489,5635,2189,1
89152,1,3,2,1,0,0,0,0,0,0,70982,49975,56970,34356,9455,3063,3133,5557,2632,3534,2921,6076,0
94506,0,2,1,1,1,0,0,0,2,2,37087,50787,58191,53816,53641,78975,4274,5250,1517,408,3598,2033,1
123631,0,1,1,1,0,0,0,0,0,0,67547,36854,43219,29344,24409,50720,2658,1263,6023,649,6168,1204,1
246366,0,3,1,1,0,0,0,0,0,0,91758,81268,70431,74740,73830,84749,1464,12674,1891,3848,8905,277,0
203459,0,2,2,1,0,2,0,2,0,2,101732,87759,74385,37486,42706,36197,6641,4525,2820,1278,376,4885,1
130329,0,1,2,1,0,0,0,0,0,0,55327,45355,31379,33719,32027,9469,3460,3918,3148,819,1914,1273,0
60758,0,3,1,1,0,0,0,0,0,0,38295,42438,56100,50233,9465,7764,865,8183,196,3559,812,3935,0
61519,0,2,1,0,0,0,0,0,0,2,52730,42069,54823,53617,42246,27478,5732,2083,6899,2798,418,5219,1
148945,0,1,2,1,0,0,2,0,0,2,98984,82886,88731,72705,62007,55903,6888,1645,4356,867,4896,2731,0
232430,0,3,1,1,0,0,0,0,0,0,171114,109408,76403,70673,37217,49976,205,435,3426,3839,13193,980,0
151405,0,1,2,0,0,0,0,0,0,0,49703,33110,37764,26385,24980,6504,3251,3113,3475,4584,5493,6686,0
107087,0,2,2,1,0,0,0,0,0,0,106787,110383,75537,63033,48259,27024,4845,14278,5373,12054,433,3003,0
135584,1,2,2,0,2,0,0,0,0,0,111022,95663,85487,80828,88324,65809,5045,13104,5392,2983,4612,3337,0
114874,0,2,1,1,0,0,0,0,0,0,32435,29540,33642,35050,30412,17654,2456,4570,2120,6764,1293,1793,0
148566,1,1,2,0,2,0,0,0,0,2,58963,70553,82605,65556,85455,62648,2613,16898,4658,7712,342,2193,0
101716,1,2,2,0,2,0,0,0,0,2,42376,44250,40682,48375,52081,48425,2081,7097,3408,3724,2013,2360,1
195693,1,1,2,1,0,3,0,0,0,0,60045,70313,77239,87953,73430,85996,6834,8996,5577,4062,4843,7311,0
179590,1,1,2,1,0,0,0,0,0,0,69029,76698,68314,55969,56725,51673,5307,12074,4584,11000,1916,4453,1
128885,1,1,2,1,0,0,0,0,0,0,100103,89785,86903,64409,51042,63373,6981,16521,3992,5949,6595,199,0
55710,0,3,1,1,0,0,0,0,0,0,58352,40037,46709,53888,42630,66543,4450,9739,3269,6432,3601,5426,0
118402,1,3,1,0,0,0,0,0,0,0,42263,28417,27832,47757,33379,39851,2369,580,3211,2068,3632,4103,0
224508,1,3,1,1,0,0,0,0,0,0,87168,77127,78501,79916,87609,76056,5964,12291,6399,3193,3198,2246,0
144693,0,2,1,1,0,0,2,0,0,0,66432,48480,50030,79300,58722,57771,3563,6512,5704,7246,3806,7332,0
207851,1,2,2,1,0,0,0,0,0,0,56772,69639,38361,22082,29157,20354,4407,1254,2935,2708,478,3756,1
82385,0,2,1,1,0,0,0,0,0,0,31512,15488,19528,41148,31241,22266,1408,6651,335,2119,2127,2562,0
46977,0,1,1,1,0,0,0,0,0,0,56869,36479,40835,66393,48626,63266,3056,5927,4717,6376,7013,1590,0
125785,0,1,2,1,0,0,0,0,2,2,23358,26202,56652,33471,52858,54322,6978,650,1028,5005,2616,329,0
46066,1,2,2,1,0,0,0,0,0,2,123482,126568,118097,117560,117752,134378,5466,8209,5539,10488,7050,12415,1
72295,1,2,1,1,0,0,0,0,0,0,49478,74556,57316,44185,47169,23370,2614,5620,2290,3873,1937,3345,0
158782,0,2,2,1,0,0,0,0,0,0,101224,76356,75134,45368,49391,57166,4477,1954,4083,2813,1893,5693,0
97099,1,2,2,1,0,0,0,0,0,0,84611,89451,91844,95205,100678,110301,3966,6781,5821,6594,8145,9824,1
189316,0,1,1,1,2,0,0,0,0,0,64701,61494,57851,35603,60805,62555,2311,3298,3320,3946,1967,6377,0
181854,0,3,2,1,0,0,0,0,0,0,43473,11639,46019,68220,58483,86608,3582,2095,4454,4786,6975,4669,0
42348,0,3,2,1,2,0,0,0,0,0,47748,25614,71693,52598,68866,71134,389,5895,3968,3886,6296,3556,0
82455,1,2,2,1,0,0,2,0,0,0,86257,74207,81119,36758,45611,33544,2957,2586,2971,2903,3562,2086,1
11253,0,3,1,1,0,0,0,0,0,0,52069,41550,76979,100430,81788,62290,2044,3550,3021,9116,6832,4507,0
79925,1,2,1,1,0,0,0,0,0,2,73484,94085,89473,72166,63757,47151,2496,5396,4198,5759,1664,6099,1
129481,0,2,2,0,0,0,0,0,0,0,102621,100862,88801,34947,44572,29938,2915,5186,3421,5322,3866,4189,0
132865,0,2,2,1,1,2,2,0,2,2,45326,29574,49009,54431,72081,88294,2649,3167,1008,6945,3178,6170,1
67980,1,2,2,1,0,3,2,2,2,2,58427,71442,81232,78517,53380,64895,3566,2463,4022,4043,3426,6133,1
142966,1,2,2,0,0,0,0,0,0,0,87885,88188,95328,70570,57054,31345,1561,3418,6917,4337,5595,4172,0
59158,0,2,2,0,0,0,0,0,0,0,87451,93297,93211,45502,69822,69559,3463,5617,4762,3470,5791,5331,0
233644,1,2,1,1,0,0,0,0,0,0,51101,25180,34085,26513,39155,39978,4711,66,994,903,596,692,0
177713,1,3,2,0,0,0,0,0,0,-1,3783,21479,-6460,25414,22078,24015,8734,95,9922,2783,6070,4899,0
266004,1,1,2,1,2,0,0,2,-1,0,5572,12501,-1370,12002,25938,31035,9274,13719,10351,2997,5642,10656,0
62264,0,2,1,1,0,0,0,0,0,0,19748,5783,30816,25840,30390,27705,3934,1619,5107,1881,2740,551,0
99406,1,3,2,1,0,0,0,0,0,0,33105,33174,40348,35867,15359,8567,7570,7572,2957,3314,3533,5158,0
124404,1,2,2,1,0,0,0,0,0,0,42198,24478,53534,33205,38986,17492,7019,7470,3571,3327,1938,2669,0
94087,0,2,1,0,0,0,0,0,0,0,34344,2489,18219,26779,21536,30637,5140,2682,3317,1075,3738,4214,0
154064,1,3,2,1,0,0,0,0,0,0,23849,43877,32425,18887,6883,10540,2031,9717,3389,2842,5607,4762,0
222625,0,3,1,1,0,0,0,0,0,0,58379,24854,21468,39720,26967,21303,7458,4692,8002,162,6557,5266,0
214060,1,1,2,1,0,0,2,0,2,0,20442,17237,30217,24486,17265,40923,16345,8218,15504,6187,10091,9121,0
86957,0,1,2,1,0,0,2,0,0,0,69177,57370,60067,22959,17496,-2990,6750,10976,1125,1324,3280,3500,0
150289,1,2,2,1,0,0,0,0,0,0,68682,70142,44806,48521,35113,39239,1040,3742,3206,932,3237,5153,1
139449,1,2,2,1,0,0,0,0,0,2,30479,28790,47565,29513,45602,33051,2882,2217,6722,3948,1334,4006,0
191072,0,2,2,1,0,0,0,0,0,0,48968,26936,17315,11644,17008,8810,11365,8907,8000,1932,6124,4943,0
190624,1,2,2,1,-1,0,0,0,-1,2,-4472,9533,-22014,-1754,24491,29459,13616,4269,9970,6287,2866,5752,1
154608,0,1,1,1,0,0,2,0,0,0,28621,24068,27450,29872,17509,15701,10845,9618,8769,4356,3702,8205,1
80291,0,2,2,1,0,0,2,0,0,0,45295,32309,23464,34393,25438,-5948,7047,9028,3962,1363,3024,3228,0
66699,1,2,2,1,2,0,0,0,0,0,-1625,-3949,8925,23371,13362,17,12205,3953,7606,3623,2021,3903,0
98992,0,2,1,1,0,0,0,0,0,0,14163,-399,8063,19801,18839,1488,4305,9613,1761,1157,1809,2732,0
221334,1,1,3,1,2,0,0,0,0,0,-19770,-7877,12304,27432,42004,16126,5878,12769,9030,2251,4934,5369,0
130450,1,2,3,1,-1,0,0,0,0,0,-12274,-13918,-445,34822,27068,1876,11538,9461,9799,2301,3692,4354,0
71479,1,2,2,0,0,0,0,0,0,0,9892,22692,19422,15836,23328,17842,6536,5030,5530,3314,6279,2496,0
79210,1,3,2,1,0,0,0,0,0,0,67235,41353,62177,34830,29190,25219,8601,8887,5044,4483,1568,6787,0
195358,0,1,2,0,0,0,0,0,0,0,101899,63863,102476,46040,36302,20533,3407,19463,5582,3829,5921,7917,0
183065,1,1,2,1,-1,0,0,0,2,0,25705,19256,10526,28590,15655,28428,10345,8363,8177,5912,6789,7427,0
165444,0,1,1,1,2,0,0,0,0,0,-433,16612,8873,16906,31647,10476,11105,9702,6969,3899,5263,6080,0
109793,0,2,1,1,0,0,0,0,0,0,19757,31953,14229,29307,11958,14416,6321,1568,3688,2561,2336,2281,0
134437,0,3,1,1,0,0,0,0,0,0,75905,66216,45508,15506,19236,-7431,2245,9782,1482,1588,1342,2994,0
120202,1,2,2,1,0,0,0,0,2,0,-1402,36445,21364,24082,8428,28030,9624,166,11192,1984,6290,6560,0
168669,0,2,1,1,0,0,0,0,0,0,24780,14307,30566,19214,18339,49330,10473,6491,5255,4133,8987,8501,0
118584,0,1,1,1,0,0,0,0,0,0,38825,29496,24041,25362,21357,14151,1940,4577,5302,1703,1219,2675,0
144139,1,2,2,1,0,0,0,0,0,0,21324,48199,31535,27431,45374,28368,5931,549,9829,3987,2795,1922,0
132186,0,1,1,0,2,2,0,0,0,2,71299,17010,75516,34193,58680,45542,347,1386,1603,4915,4903,533,0
113363,0,1,2,1,2,0,0,0,0,0,73986,62961,42637,58660,57782,50726,4294,3064,4454,3707,652,1662,0
128995,0,3,2,1,0,0,0,0,2,0,65018,23002,59102,57540,52662,51002,1096,1803,5922,2469,2586,2055,0
75508,1,1,1,0,2,0,0,0,0,0,43362,49662,41109,13568,38232,35348,251,3936,3439,4074,489,1339,1
212337,0,1,1,1,2,2,2,0,2,0,60746,44251,66021,35947,70235,53321,1931,3200,2339,3873,4267,1585,0
81067,1,2,1,1,2,2,0,2,0,0,61413,62198,66217,74860,83483,77456,4258,4391,5475,2255,2096,638,1
220921,1,1,2,1,0,0,0,0,0,0,75873,18075,28162,25244,13976,8280,5685,4199,8234,4762,6017,699,0
131506,1,1,2,1,1,0,0,0,0,0,54747,25274,50872,14807,25042,30488,1533,5188,3739,4618,1536,2745,0
187208,0,1,2,1,0,0,0,0,0,0,60164,24566,33240,11812,29156,34557,7829,4382,5026,4045,6505,3315,0
