age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,class-label
20,Private,163875,9th,5,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,0
45,Without-pay,70426,9th,4,Married-civ-spouse,Exec-managerial,Husband,Black,Female,2,1,35,United-States,0
42,Private,67428,Assoc-voc,11,Married-spouse-absent,Other-service,Unmarried,White,Female,0,1,37,Peru,0
49,Private,94985,Masters,14,Married-AF-spouse,Prof-specialty,Wife,White,Female,0,0,9,Jamaica,0
38,Private,135669,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
23,Private,382377,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,36,United-States,0
66,Federal-gov,114898,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,1,36,United-States,0
18,State-gov,273177,Some-college,10,Never-married,Sales,Own-child,White,Female,12,0,20,United-States,0
61,State-gov,137896,HS-grad,7,Never-married,Other-service,Unmarried,White,Female,0,0,13,United-States,0
38,Local-gov,199598,5th-6th,5,Separated,Tech-support,Not-in-family,Black,Male,0,0,50,United-States,0
42,Private,208412,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,1657,46,United-States,0
38,Private,211809,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,13,0,40,China,1
39,State-gov,209165,Assoc-acdm,12,Never-married,Handlers-cleaners,Not-in-family,White,Male,11,1620,40,United-States,0
25,Private,145944,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,0
32,Private,182696,7th-8th,4,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,29,Nicaragua,0
63,Private,327401,Masters,14,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,45,United-States,0
24,Private,255283,Preschool,5,Married-spouse-absent,Prof-specialty,Own-child,White,Female,2876,0,30,United-States,0
33,Private,76786,Some-college,10,Never-married,Exec-managerial,Husband,White,Female,0,0,46,United-States,1
44,Self-emp-inc,196857,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,36,United-States,0
44,Private,33858,HS-grad,9,Married-civ-spouse,Sales,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,0
52,Private,164945,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,30,United-States,0
62,Private,123485,Preschool,2,Never-married,Machine-op-inspct,Not-in-family,White,Male,6,1,30,Mexico,0
27,Private,383167,Assoc-voc,11,Never-married,Other-service,Own-child,White,Female,0,0,37,United-States,0
32,Private,170039,9th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2,0,45,Mexico,0
51,Private,217455,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0
34,Private,192939,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0,0,58,United-States,0
57,Private,159410,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,6,0,40,United-States,0
52,Private,187150,Preschool,15,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,0
25,Private,175760,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,36,United-States,0
50,Private,108431,12th,7,Married-civ-spouse,Sales,Husband,White,Male,0,1,46,United-States,1
29,Private,134792,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Male,3,0,71,United-States,0
59,Private,125161,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,0
34,Self-emp-inc,213478,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,1,0,46,United-States,1
55,Private,132177,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1928,50,United-States,0
48,Private,235919,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,14467,0,45,United-States,1
32,Private,781566,9th,4,Never-married,Machine-op-inspct,Other-relative,White,Male,0,1,40,El-Salvador,0
49,Private,140408,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,40,United-States,0
33,Private,126103,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
62,Self-emp-inc,182948,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1,57,United-States,1
23,Federal-gov,237306,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Male,4,1,40,United-States,0
24,Private,152420,Assoc-voc,11,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Female,0,1,37,Dominican-Republic,0
22,Private,195202,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,0
40,Private,191655,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,8,0,37,Philippines,0
27,Private,83204,Preschool,4,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Male,2,1,59,United-States,0
41,Private,128486,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,30,Japan,0
38,Private,229030,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,37,United-States,0
70,Private,268417,12th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
56,Private,180712,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1,40,United-States,0
37,Private,252002,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,Columbia,0
42,State-gov,148230,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
25,Private,202572,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,1,36,Ireland,0
58,State-gov,211068,Some-college,10,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,0
57,Self-emp-not-inc,104201,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7451,0,45,United-States,0
52,Self-emp-not-inc,182997,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,14795,1,50,United-States,1
55,Self-emp-not-inc,188253,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Philippines,1
37,Private,197735,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,1,40,United-States,0
66,Private,129948,Bachelors,13,Never-married,Sales,Not-in-family,Black,Female,0,0,40,Italy,0
62,Local-gov,102985,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,15,0,50,United-States,1
22,Self-emp-not-inc,46689,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,8,0,28,Portugal,0
35,State-gov,269426,HS-grad,9,Divorced,Sales,Not-in-family,Black,Female,0,0,40,United-States,0
42,Private,116731,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,10,0,37,Germany,1
23,Private,192506,Prof-school,15,Never-married,Machine-op-inspct,Not-in-family,White,Male,4,0,37,United-States,0
24,Private,173713,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,Canada,0
22,Private,77668,HS-grad,9,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0,0,58,Philippines,0
31,Private,186725,1st-4th,4,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,Thailand,0
46,Private,116348,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
66,Local-gov,186993,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Female,0,0,45,Mexico,0
48,Private,158205,10th,7,Divorced,Sales,Other-relative,Black,Male,0,0,45,Canada,1
37,Federal-gov,91457,Bachelors,13,Married-AF-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,1,40,United-States,0
23,Private,115334,HS-grad,9,Never-married,Priv-house-serv,Unmarried,White,Female,0,0,40,Dominican-Republic,0
36,Private,179205,Assoc-voc,11,Separated,Craft-repair,Not-in-family,White,Female,0,0,45,United-States,0
43,Private,131782,Masters,14,Married-civ-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,1,0,40,Taiwan,1
34,Private,197069,Bachelors,13,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,0,0,28,United-States,0
50,Private,196407,HS-grad,9,Never-married,Adm-clerical,Other-relative,Black,Female,0,0,20,United-States,0
58,Private,141262,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,0
19,State-gov,213685,9th,7,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,40,United-States,0
27,Federal-gov,140602,Bachelors,7,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
21,Private,235744,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Black,Female,0,1,20,United-States,0
72,Private,255693,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,4656,0,46,Cuba,1
53,Private,122666,HS-grad,9,Separated,Other-service,Not-in-family,White,Male,0,0,17,United-States,0
52,Private,170167,HS-grad,9,Divorced,Farming-fishing,Unmarried,White,Female,0,0,45,United-States,0
59,Private,386237,Preschool,1,Divorced,Farming-fishing,Not-in-family,Other,Male,2782,2,30,Mexico,0
18,Private,202720,12th,8,Never-married,Craft-repair,Own-child,White,Male,1,0,36,United-States,0
28,Private,125176,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
29,Self-emp-not-inc,83591,HS-grad,9,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,0
33,Private,223947,11th,7,Divorced,Sales,Own-child,White,Female,0,0,28,United-States,0
22,Private,103799,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,0
31,Private,307582,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,0
17,Private,169882,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,28,United-States,0
28,Private,139667,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,0
43,Private,97410,HS-grad,9,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,1,40,United-States,0
46,Private,89953,HS-grad,9,Never-married,Adm-clerical,Other-relative,Black,Female,0,0,40,United-States,0
62,Private,90932,1st-4th,4,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,9,0,40,Hong,0
44,Private,96212,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,1,1,40,Philippines,0
51,Local-gov,189074,Masters,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
39,Private,192455,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,1,46,United-States,1
48,Private,81651,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,7,1,75,United-States,1
39,Private,172943,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
59,Self-emp-not-inc,179828,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
41,Private,199613,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,Black,Male,99677,1,37,Taiwan,1
61,Private,45797,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,72,United-States,0
41,Private,222283,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,0
35,Private,204502,12th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,0
26,Private,173325,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,0
30,State-gov,201210,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,1,26,United-States,0
42,Self-emp-not-inc,100813,Bachelors,13,Divorced,Exec-managerial,Unmarried,Black,Male,0,0,40,United-States,0
54,Private,179402,HS-grad,12,Divorced,Exec-managerial,Unmarried,White,Female,0,0,50,France,0
42,Private,161520,Bachelors,13,Separated,Exec-managerial,Wife,White,Female,0,0,40,Haiti,0
72,Private,108931,Preschool,1,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,7,0,20,Mexico,0
36,Private,244297,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1706,46,Outlying-US(Guam-USVI-etc),0
53,Private,471341,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,1
24,State-gov,202510,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,47,United-States,0
52,Private,176247,HS-grad,9,Widowed,Machine-op-inspct,Wife,White,Female,0,1,40,United-States,0
53,Private,164128,5th-6th,4,Married-civ-spouse,Machine-op-inspct,Husband,Black,Female,0,1,40,Haiti,0
48,Private,116532,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,South,0
60,Private,212527,10th,6,Divorced,Craft-repair,Husband,Black,Male,0,1656,40,United-States,0
44,Private,333055,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7241,1,44,United-States,1
28,Self-emp-not-inc,61542,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,Asian-Pac-Islander,Male,0,0,40,Vietnam,0
49,Private,210200,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,50,England,0
18,Private,133664,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,14,United-States,0
22,Private,166717,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,28,United-States,0
41,State-gov,266600,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,14914,1,40,United-States,1
46,Private,225964,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,1,40,Honduras,1
53,Private,231155,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,40,United-States,0
41,State-gov,81806,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,4,0,17,United-States,0
54,Private,185160,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Poland,0
63,Federal-gov,195387,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Other,Male,7687,0,58,United-States,1
32,Private,219102,10th,12,Divorced,Craft-repair,Not-in-family,White,Male,10,0,40,United-States,0
72,Private,126576,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,1,60,United-States,0
28,Private,86685,Bachelors,15,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,1,57,Mexico,0
24,Private,147903,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
28,Without-pay,136562,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,1,40,United-States,0
24,Federal-gov,66631,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,0
27,Private,162472,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
42,Self-emp-not-inc,183789,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,37,United-States,0
46,Private,200567,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
25,Private,198603,Bachelors,13,Never-married,Exec-managerial,Other-relative,White,Male,0,1,45,Mexico,0
27,Private,156409,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,46,United-States,1
42,State-gov,25971,Some-college,10,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,40,United-States,0
35,Private,127807,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,China,0
51,Private,203495,11th,7,Divorced,Machine-op-inspct,Unmarried,White,Male,0,1,40,United-States,0
34,Private,221738,Some-college,10,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,0
51,State-gov,202516,Bachelors,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,1
84,Without-pay,184308,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Male,0,1,9,United-States,0
78,Self-emp-not-inc,198932,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,0
20,Local-gov,118636,11th,7,Never-married,Sales,Unmarried,White,Male,0,1,40,United-States,0
17,State-gov,72018,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,0
25,Federal-gov,32865,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,7,0,40,United-States,0
37,Private,167357,10th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,59,United-States,0
26,Private,215196,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,36,United-States,0
28,Self-emp-not-inc,218751,9th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,12,United-States,0
51,Private,264194,Masters,14,Divorced,Exec-managerial,Unmarried,Black,Female,13,1,60,Cuba,1
70,Private,196052,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,4320,1,50,United-States,0
24,Federal-gov,262636,HS-grad,9,Never-married,Protective-serv,Own-child,White,Female,0,1,40,United-States,0
43,State-gov,184548,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Scotland,0
20,Private,93555,10th,7,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,0
53,Private,162900,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Other,Male,0,1,46,United-States,0
22,Private,168498,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,40,United-States,0
66,Self-emp-not-inc,326061,Preschool,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,46,United-States,0
38,Self-emp-not-inc,276571,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,7615,0,45,United-States,1
18,Private,81643,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,8,0,40,Canada,0
29,Private,108732,HS-grad,9,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,2,0,50,South,0
24,Private,419092,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,0
26,Private,168346,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,1,16,United-States,0
45,Private,187897,11th,4,Married-civ-spouse,Other-service,Wife,Black,Female,0,1,40,United-States,0
31,Private,331616,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,0
26,Local-gov,223446,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,0
26,Private,141131,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,57,Germany,0
20,Private,107085,11th,7,Never-married,Farming-fishing,Own-child,White,Male,0,0,20,United-States,0
25,State-gov,127497,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,2502,1,40,United-States,0
23,Private,115006,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,0
46,Private,187592,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7747,0,50,United-States,0
72,Local-gov,204272,Bachelors,13,Widowed,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,0
37,Private,90696,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
39,State-gov,207329,Assoc-voc,15,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1954,47,United-States,1
74,Private,92090,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,8,United-States,0
42,Private,348534,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,37,United-States,1
24,Private,123264,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,0
56,Self-emp-not-inc,104948,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1,40,United-States,0
53,Federal-gov,58783,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,1,45,United-States,0
21,Private,171287,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,Black,Female,7,0,40,United-States,0
27,Private,62247,Prof-school,14,Married-AF-spouse,Prof-specialty,Wife,White,Female,6,0,50,United-States,0
21,Private,220380,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
36,Private,110577,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,1,40,United-States,0
40,Private,164246,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,4,1,56,England,0
18,Private,189427,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,4,1,20,United-States,0
50,Self-emp-not-inc,123224,12th,7,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
25,Private,200696,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,40,United-States,0
68,Self-emp-not-inc,118867,7th-8th,4,Widowed,Machine-op-inspct,Other-relative,White,Female,0,1,13,United-States,0
37,Private,206389,Masters,14,Married-AF-spouse,Sales,Wife,White,Female,0,0,26,United-States,0
21,Private,175736,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,3090,0,26,Greece,0
52,Private,161053,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,11,0,40,United-States,0
49,Self-emp-not-inc,41245,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
40,Private,110876,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1,40,Mexico,0
64,Local-gov,220651,HS-grad,9,Never-married,Sales,Other-relative,White,Male,0,1,14,Mexico,0
48,Private,176386,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,2335,47,United-States,1
34,Private,191878,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,6,0,40,Puerto-Rico,0
25,State-gov,185217,Bachelors,13,Never-married,Protective-serv,Own-child,White,Female,11,1,40,United-States,0
46,Private,174235,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,17,1638,50,United-States,1
61,Self-emp-not-inc,132383,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
40,Private,160075,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1,40,Mexico,0
68,Private,92091,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,0
36,Local-gov,197167,HS-grad,9,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,0,0,40,United-States,0
64,State-gov,191979,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7,1,47,United-States,1
38,Self-emp-not-inc,350551,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1,40,United-States,1
43,Self-emp-not-inc,180254,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,7240,0,50,United-States,1
31,Private,111674,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
61,Private,132864,9th,4,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Trinadad&Tobago,1
52,Self-emp-inc,102911,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,12,2338,40,United-States,1
50,Local-gov,109300,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
31,Private,115953,9th,4,Never-married,Craft-repair,Not-in-family,Other,Male,0,1,40,United-States,0
38,Private,302197,Some-college,10,Married-civ-spouse,Exec-managerial,Own-child,White,Male,2,0,37,United-States,0
22,Private,222849,10th,4,Divorced,Priv-house-serv,Own-child,White,Female,0,0,40,United-States,0
22,Self-emp-not-inc,115612,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,1,59,United-States,0
46,Private,153276,9th,5,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
60,Self-emp-not-inc,303009,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0,1,40,United-States,0
25,Private,212345,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,36,United-States,0
53,Local-gov,126694,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1,62,United-States,1
29,Private,100638,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,0,0,37,United-States,0
24,Private,191772,Some-college,10,Widowed,Exec-managerial,Not-in-family,Black,Female,2930,0,37,Outlying-US(Guam-USVI-etc),0
35,Private,163846,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,0,1,40,Puerto-Rico,0
55,Private,113920,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,1,37,Columbia,0
45,Private,247477,10th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Philippines,0
59,State-gov,95772,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,7,0,32,United-States,0
29,Private,186802,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
62,Without-pay,115623,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
