Age,Language,Sex,Marital,Has-Credit,Field,Month-of-birth,Day-of-birth,Region,Number_of_credits,Linked-cards,INPS_mln_sum,INPS-yes-no,Score-level,Score-class,Score_point,Changed-phone-number,class-label
38,1,1,2,1,10,9,1,12,2,1,2,1,0,0,-32,0,1
34,1,1,4,1,11,1,2,12,2,1,3,1,0,0,19,0,1
38,1,2,4,1,6,6,2,12,1,1,1,1,0,0,33,0,1
38,2,2,6,1,11,9,1,13,1,1,2,0,0,0,25,0,1
35,1,1,4,1,10,1,1,12,2,1,2,1,0,0,-25,0,1
41,1,2,4,1,1,11,2,13,2,1,4,1,0,0,147,0,1
33,1,2,1,1,6,1,2,13,2,1,4,1,0,0,24,0,1
36,1,2,1,1,2,12,2,13,1,1,2,1,0,7,14,0,1
38,2,2,5,1,10,3,1,4,1,1,0,1,0,0,3,0,1
45,1,2,4,1,2,10,1,13,2,1,4,1,0,0,156,0,1
36,1,2,4,1,4,1,1,13,1,1,2,0,0,0,40,0,1
24,1,2,5,1,4,6,1,13,2,1,1,0,0,0,8,0,1
35,1,2,4,1,21,4,2,4,2,1,2,1,0,0,-23,0,1
28,1,2,4,1,15,6,1,13,2,1,3,1,3,0,61,0,0
39,1,2,6,1,6,6,1,12,2,1,3,1,0,7,84,0,1
36,1,2,4,1,6,1,1,13,1,1,2,1,0,0,32,0,1
41,1,2,4,1,1,6,2,4,2,1,3,1,0,0,114,0,1
37,1,1,5,1,7,10,1,7,1,1,1,1,0,0,7,0,1
45,1,1,5,1,5,12,1,12,1,1,3,1,0,0,-47,0,1
30,1,2,4,1,7,9,1,13,2,1,1,1,0,0,-111,0,1
23,1,1,4,1,15,7,2,9,1,1,1,1,2,0,-214,3,1
41,1,1,6,1,9,12,1,12,1,0,2,1,0,8,48,0,1
31,1,2,4,1,15,7,1,12,1,1,1,1,0,0,-92,0,1
35,1,2,5,1,3,7,1,13,1,1,3,1,0,0,-10,0,1
44,1,1,5,1,2,10,1,8,1,3,2,1,0,3,169,0,1
29,1,1,6,1,22,9,1,12,2,1,2,1,0,0,-103,0,1
19,1,1,4,1,7,8,2,4,2,4,4,1,0,0,31,0,1
31,1,1,4,1,7,11,1,8,2,1,4,1,0,0,146,0,1
16,1,2,4,1,7,7,1,2,1,1,-1,1,0,0,-74,0,1
33,1,1,4,1,12,8,1,12,2,1,3,1,3,7,53,0,1
39,1,2,4,1,13,5,2,12,2,1,2,1,0,0,31,0,1
40,1,1,1,1,22,6,2,12,2,1,5,1,0,0,-11,0,1
24,1,1,4,1,5,9,1,13,2,1,2,1,0,0,-28,0,1
27,1,1,4,1,12,9,1,12,2,1,3,1,0,0,-60,0,1
39,1,2,5,1,12,8,1,11,2,1,2,1,0,0,32,0,1
34,1,1,2,1,7,2,1,12,2,1,1,1,0,0,-114,0,1
37,1,2,5,1,1,5,2,13,2,1,2,1,1,0,127,0,1
36,1,2,4,1,16,5,2,7,1,1,0,1,0,0,17,0,1
39,1,2,5,1,16,11,2,13,2,1,3,1,0,0,98,1,1
28,1,2,4,1,13,3,1,13,1,1,0,1,0,0,-96,0,1
57,1,2,1,2,14,5,2,14,2,1,4,1,3,11,216,0,1
27,1,1,1,1,13,4,2,13,2,1,4,1,0,2,-28,0,1
37,1,2,4,1,11,7,2,13,2,1,2,1,0,0,63,0,1
49,1,2,5,1,8,3,2,10,1,1,0,1,0,0,-98,3,1
23,1,2,4,1,13,11,1,13,2,1,2,1,0,0,-31,0,1
50,1,1,5,1,20,9,2,10,2,1,3,1,0,0,30,0,1
25,1,2,4,1,13,6,2,13,2,1,1,1,0,0,-82,0,1
43,1,2,4,1,1,7,1,13,1,1,-1,1,0,0,-77,0,1
33,1,2,1,1,15,7,1,13,1,1,1,1,2,0,-153,3,0
49,2,2,5,2,8,4,2,12,2,0,3,0,0,6,196,2,0
34,1,2,1,1,15,4,1,12,2,1,2,1,0,2,79,1,1
37,2,2,4,1,15,7,1,8,2,1,1,1,0,2,-133,1,0
39,1,2,4,1,8,1,1,13,2,1,1,1,0,0,-74,0,1
58,1,2,5,1,1,3,2,12,1,1,1,1,0,0,92,0,1
17,1,2,4,1,11,3,1,13,1,1,0,1,0,0,50,0,1
41,1,2,4,1,16,12,2,9,1,1,1,1,0,0,3,0,1
27,1,2,4,1,16,7,1,13,2,2,2,0,3,7,177,1,1
39,1,2,4,1,9,7,1,9,2,2,0,1,0,0,110,0,1
33,1,1,4,1,4,8,1,1,1,1,1,1,0,0,43,0,1
39,1,2,4,2,14,7,2,14,2,2,3,1,4,0,97,3,1
59,1,1,3,2,2,5,2,14,2,4,1,1,3,10,118,0,1
38,1,1,4,1,3,8,2,7,2,1,4,1,0,0,24,0,1
23,1,2,6,1,13,6,2,9,2,1,4,1,0,0,-184,0,1
48,1,1,4,1,19,12,1,7,2,1,5,1,0,0,144,0,1
47,1,2,6,1,10,5,2,1,1,1,1,1,0,0,-113,0,1
54,1,2,4,1,13,10,2,12,2,1,3,1,3,0,133,0,1
44,1,1,4,1,0,1,2,13,2,1,4,1,0,0,159,0,1
28,1,1,4,1,13,11,2,7,2,1,7,1,0,0,129,0,1
27,1,2,4,1,18,11,2,4,2,2,4,1,3,0,328,0,1
43,1,2,6,1,21,3,1,2,2,2,0,1,0,0,37,3,1
39,1,1,5,1,9,10,1,2,2,1,2,1,0,7,303,0,1
42,1,2,5,1,13,7,2,4,2,1,3,1,0,0,121,0,1
30,1,2,4,1,13,9,1,12,2,1,3,1,0,0,123,0,1
47,1,1,2,1,1,5,2,14,2,4,3,1,3,7,288,1,1
35,1,1,5,1,20,7,1,13,2,1,1,1,3,7,181,0,1
33,1,2,4,1,15,7,1,13,2,2,2,1,3,2,88,0,1
30,1,2,3,1,22,4,2,12,2,1,2,1,0,0,73,0,1
33,1,1,7,1,0,8,1,9,1,1,1,1,3,6,64,0,1
43,1,1,5,1,13,9,1,0,2,1,3,1,0,0,-98,0,1
27,2,2,7,1,17,8,2,5,1,1,0,1,0,0,-88,0,0
47,1,2,6,1,8,8,1,12,1,1,1,1,0,0,2,0,0
26,1,2,5,1,15,3,1,13,1,0,0,1,0,0,-75,0,1
50,1,1,5,1,10,3,2,13,1,1,2,1,0,0,-227,0,1
49,2,2,3,1,6,8,2,12,1,2,-1,1,3,7,133,3,0
49,1,1,5,1,13,5,2,13,1,1,2,1,0,6,-54,0,1
34,1,1,5,1,8,3,1,14,1,1,3,0,3,0,137,0,0
27,1,1,7,1,6,9,2,12,2,1,2,1,0,0,21,0,1
29,1,1,7,1,0,11,2,13,2,1,2,1,0,0,-3,0,1
30,1,1,7,1,16,1,2,13,2,1,1,1,3,10,174,0,1
48,2,1,3,1,0,5,1,12,1,1,1,1,3,7,91,0,1
57,1,1,2,1,1,5,1,13,1,1,-1,1,4,7,136,0,1
19,2,2,4,1,13,3,1,13,2,1,2,1,0,0,-48,0,1
40,1,1,1,1,16,1,2,13,2,1,4,1,4,10,53,0,1
34,1,2,4,1,14,8,1,13,1,1,2,1,0,0,-51,0,1
26,1,2,6,1,14,3,1,13,1,1,0,1,0,7,92,0,1
38,1,1,6,1,13,10,2,7,2,1,3,1,0,0,81,0,1
17,1,2,4,1,15,1,2,13,2,1,0,1,3,7,294,1,0
47,1,1,5,1,21,7,2,4,2,1,3,1,0,0,124,0,1
49,1,1,5,1,14,3,1,2,2,1,3,1,0,0,64,0,1
22,1,2,6,1,16,3,1,2,1,1,2,1,0,0,2,0,1
38,1,2,4,1,14,6,2,10,2,1,4,1,0,7,68,0,1
39,1,2,4,1,1,3,2,4,2,1,1,1,0,0,47,0,1
38,2,2,4,1,4,6,2,10,1,1,2,1,3,0,120,0,1
44,1,1,1,1,13,7,2,11,3,1,5,0,0,7,4,1,1
46,1,2,6,1,13,10,1,10,2,1,3,1,0,0,-55,0,1
35,1,2,4,1,3,10,2,10,2,1,2,1,0,0,98,0,1
20,1,2,4,1,4,11,1,7,2,1,4,1,0,0,43,0,1
53,1,1,4,1,15,5,2,5,2,1,3,1,3,0,77,1,1
26,1,2,1,1,16,6,2,10,2,1,4,1,3,2,107,1,1
27,1,2,4,1,14,6,1,13,2,1,4,1,0,11,197,0,1
31,1,2,4,2,14,7,1,13,1,1,2,1,0,11,63,1,0
46,1,1,5,1,14,10,1,7,1,1,3,0,3,11,233,0,1
17,1,2,6,2,22,4,1,12,1,0,-1,1,2,9,143,0,0
55,1,2,4,1,13,5,1,12,1,2,0,1,0,0,5,0,1
29,1,1,7,1,13,8,2,4,2,1,2,1,4,0,151,0,1
29,1,2,4,1,13,5,1,12,2,1,1,1,0,0,61,0,1
44,1,1,5,1,5,6,2,12,2,1,2,1,0,0,29,0,1
22,2,2,4,1,0,11,1,9,1,1,0,1,1,0,34,3,1
52,1,2,5,1,17,7,1,12,1,1,3,1,0,0,-73,0,1
36,1,2,4,1,22,7,1,13,2,1,2,1,0,0,73,0,1
29,1,2,7,1,11,9,2,13,2,1,3,1,2,5,98,0,1
43,2,2,4,1,0,12,1,12,1,1,0,1,0,0,82,3,1
35,1,1,5,1,13,12,2,13,2,1,3,1,0,0,9,0,1
40,1,2,5,1,0,5,1,12,2,1,1,1,0,0,0,0,1
28,1,2,4,1,13,10,1,12,1,1,0,1,0,0,42,0,1
38,1,1,4,1,13,7,1,13,2,1,3,1,4,0,58,0,1
46,1,1,5,1,0,7,2,12,2,1,4,1,0,0,-54,0,1
29,1,1,5,1,0,8,1,12,2,1,1,1,0,0,-28,0,1
27,1,2,6,1,22,8,1,13,1,1,1,1,0,0,58,0,0
44,1,2,5,1,20,5,1,12,1,1,0,1,0,0,127,0,1
33,1,1,7,1,20,8,2,14,2,1,3,1,3,8,158,0,1
35,1,2,4,1,5,1,2,13,2,1,2,1,0,0,44,0,1
35,1,2,5,1,5,11,2,13,2,1,3,1,0,0,-12,0,1
52,2,2,4,1,13,10,1,13,1,1,0,1,0,0,52,0,1
23,1,2,4,1,0,8,2,13,2,2,3,1,0,0,-128,0,1
49,1,2,5,1,4,12,2,13,1,2,4,1,0,0,-111,0,1
42,1,2,4,1,16,3,1,13,1,2,2,1,0,0,-14,1,0
34,1,2,4,1,10,8,1,13,1,1,1,1,0,0,67,0,1
17,1,2,4,1,13,8,1,13,1,1,1,1,3,5,205,0,1
27,1,2,5,1,0,11,1,10,1,3,3,1,0,0,-60,1,1
28,1,2,4,1,13,1,2,13,2,1,2,1,0,0,12,0,1
38,1,1,4,1,1,4,1,12,2,1,0,1,3,7,234,0,1
58,1,1,5,1,16,4,1,13,2,1,2,1,0,0,26,0,1
22,1,2,4,1,11,1,2,13,1,1,2,1,0,0,42,0,1
16,2,2,4,1,20,1,1,14,1,1,2,1,0,0,39,0,1
57,1,1,4,1,10,4,1,1,1,1,2,1,3,7,187,0,1
15,1,2,6,1,13,3,1,13,1,1,1,1,0,0,52,0,1
34,1,2,6,2,14,4,1,13,1,1,1,1,0,0,77,0,1
36,2,2,4,1,12,3,1,13,1,1,2,1,0,0,12,0,1
42,2,2,4,1,13,5,1,13,1,1,2,1,0,0,38,0,1
50,1,1,4,1,13,7,2,11,2,1,1,1,3,7,202,0,1
50,1,1,5,1,11,11,2,13,3,1,3,1,0,0,-24,0,1
1,1,2,6,1,0,7,1,7,2,1,2,1,0,0,-46,1,0
19,1,2,4,1,13,6,1,12,2,1,3,1,0,0,138,0,1
30,1,2,4,1,13,7,1,12,1,1,0,1,0,0,-86,0,1
50,1,1,5,1,16,5,2,12,2,1,2,1,0,2,166,0,1
37,1,2,7,1,13,10,1,12,2,1,3,1,0,0,-148,0,1
82,1,1,5,1,16,5,2,9,2,1,2,1,4,2,171,0,1
22,1,2,4,1,13,9,1,12,2,1,2,1,0,0,88,0,1
28,1,2,6,1,13,9,1,12,2,1,2,1,0,0,-5,0,1
24,1,2,6,1,13,9,2,7,2,1,4,1,0,0,-68,1,1
39,1,2,2,1,16,7,2,12,2,1,2,1,0,0,63,0,1
65,2,1,5,1,21,5,2,4,1,1,-1,1,0,0,29,0,1
40,1,2,5,1,16,7,2,13,1,1,3,1,0,0,-190,1,1
11,1,2,6,1,0,6,1,12,2,1,2,0,0,0,33,1,0
33,1,2,4,1,3,1,2,13,1,1,3,1,0,0,75,0,1
19,1,2,4,1,22,10,2,12,2,1,1,1,0,0,-102,0,0
52,1,1,4,1,0,7,1,12,2,1,2,1,3,7,98,3,1
37,1,2,4,1,13,9,1,12,2,1,0,1,0,0,-27,0,1
24,1,2,4,1,0,4,1,13,1,1,0,1,0,0,-48,1,0
48,1,1,5,1,0,10,1,13,2,1,3,1,3,4,138,1,0
40,1,1,5,1,0,11,1,13,2,1,1,1,0,0,102,0,1
42,1,1,5,2,0,7,1,13,1,1,4,0,3,10,210,1,0
41,1,1,5,1,11,2,1,13,2,1,3,1,2,0,14,0,1
35,1,1,3,1,15,1,1,13,3,1,0,1,0,0,-142,0,1
12,1,2,6,1,13,8,1,12,2,1,3,1,0,0,27,0,1
24,1,2,4,1,20,12,1,13,2,1,0,1,0,0,-162,1,1
58,1,2,4,1,0,2,1,13,2,2,4,1,3,6,225,1,0
42,1,2,4,1,16,8,1,13,1,1,1,1,0,0,97,0,1
36,2,2,4,1,20,1,2,13,1,1,3,1,0,0,-38,0,1
27,1,2,4,1,13,1,2,14,1,1,0,1,3,0,174,0,1
43,1,1,5,1,0,8,1,13,2,1,0,1,0,0,-4,0,1
44,1,2,4,1,0,10,1,13,2,1,1,1,0,6,56,1,1
41,2,2,4,1,5,11,2,9,2,0,4,1,3,6,88,1,0
38,1,2,4,1,0,8,1,13,1,1,1,1,0,0,75,0,1
43,1,1,4,1,5,8,2,12,2,1,4,1,0,0,78,0,1
15,1,2,4,1,11,3,1,13,2,1,1,1,0,0,-143,0,1
54,1,1,5,1,11,12,2,13,2,1,5,1,0,0,-125,1,1
33,1,2,4,1,13,5,2,13,2,1,2,1,0,7,150,0,1
36,1,2,4,1,5,4,1,7,1,1,2,1,3,10,195,0,1
33,1,2,4,2,13,5,1,13,2,1,2,1,0,7,92,0,1
49,1,1,5,2,16,5,2,13,3,1,0,1,0,7,226,0,1
41,1,2,4,1,16,9,2,13,1,1,3,1,0,7,124,0,1
28,2,2,4,1,1,7,1,0,2,1,2,1,0,0,55,1,1
34,1,2,4,1,16,4,1,13,2,1,3,1,0,2,123,1,0
34,1,2,6,1,13,4,2,0,1,1,2,1,0,0,-84,0,1
43,1,2,5,1,0,4,1,13,1,1,1,1,0,0,-91,0,1
32,1,2,4,1,13,9,1,13,2,1,0,1,0,0,-30,0,1
46,1,1,5,1,0,3,1,10,1,1,2,1,0,0,-135,1,1
25,1,1,5,1,13,9,1,13,1,1,3,1,0,0,-122,1,0
43,1,2,4,1,13,4,2,13,2,1,3,1,0,0,-8,0,1
37,1,1,1,1,13,5,2,13,2,1,2,1,0,0,-16,0,1
27,1,1,5,1,3,5,1,13,2,1,2,1,0,0,-149,0,1
41,1,2,5,1,14,9,2,8,1,1,3,1,0,0,61,0,1
41,1,1,5,1,14,4,1,13,2,1,4,1,0,0,0,1,1
43,1,2,4,1,20,12,1,13,1,1,3,1,0,0,97,0,1
38,1,2,4,1,16,6,2,13,1,1,2,1,0,7,82,0,1
39,2,2,4,2,1,7,2,9,2,0,3,1,3,11,193,0,1
44,1,2,4,1,2,1,2,13,2,2,1,1,0,0,102,0,1
39,1,2,4,1,17,12,2,12,2,1,3,1,0,0,-52,0,1
38,1,2,4,1,13,6,2,13,1,1,3,1,0,0,89,1,1
21,1,2,4,1,4,8,1,12,2,1,1,1,0,0,-21,0,1
34,1,2,6,1,8,3,2,12,2,1,0,1,0,3,140,0,1
45,1,2,4,1,1,1,1,13,2,2,-1,1,3,0,77,0,1
31,1,2,4,1,4,12,1,12,2,1,3,1,0,0,66,1,1
42,1,1,5,1,16,11,2,13,1,1,2,1,0,0,69,0,1
31,1,1,4,1,20,1,1,12,2,1,3,1,0,0,31,0,1
48,2,2,4,2,16,5,1,9,2,2,1,1,3,7,141,2,1
48,1,1,5,1,10,7,2,12,2,1,2,1,0,0,86,0,1
40,2,2,4,1,18,1,2,14,2,3,2,1,3,3,195,0,1
38,1,2,4,1,0,7,2,12,2,1,4,1,0,0,-13,0,1
36,1,2,4,1,20,7,2,12,1,1,5,1,0,3,132,0,1
35,1,2,4,1,16,8,2,13,1,1,5,1,0,0,49,0,1
37,1,1,4,1,13,7,2,13,2,1,4,1,0,0,62,0,1
32,2,2,4,1,17,8,1,13,2,1,-1,1,0,0,16,0,0
35,1,2,4,1,4,6,1,12,2,1,-1,1,0,0,-61,0,1
34,1,2,4,1,16,11,1,13,2,1,2,1,0,0,74,0,1
49,1,1,5,1,13,10,2,13,1,2,5,1,0,0,-35,0,1
36,2,2,4,1,11,4,1,7,2,1,2,1,3,6,183,0,1
49,1,1,2,1,0,9,1,12,1,1,0,1,0,0,83,1,1
48,1,1,2,1,0,1,2,13,2,1,5,1,0,0,66,1,0
46,1,1,5,1,16,11,2,13,1,1,4,1,0,0,70,0,1
43,1,1,5,1,13,12,1,6,1,1,1,1,0,0,1,0,1
27,2,2,4,1,13,8,2,7,1,1,3,1,3,6,157,0,1
40,1,1,5,2,0,1,1,13,2,2,3,1,0,0,4,0,0
43,1,2,4,1,0,9,2,13,2,1,4,1,0,0,-32,0,0
40,2,2,5,2,13,5,1,13,1,1,0,1,0,0,20,0,1
26,1,2,4,1,0,9,1,12,2,1,1,1,0,0,97,1,1
28,1,2,4,1,13,9,1,12,2,1,-1,1,0,0,150,1,0
24,1,2,6,1,9,6,1,12,2,1,3,1,4,5,162,1,0
35,1,2,4,1,13,11,2,7,2,1,2,1,0,0,-88,0,1
39,1,2,4,1,0,11,1,13,1,1,2,1,0,0,0,0,0
30,1,1,4,1,0,4,1,12,2,1,3,1,3,5,201,1,0
41,2,2,2,1,11,11,2,9,2,1,-3,1,1,6,109,1,1
32,2,2,6,1,10,10,2,9,2,1,3,1,3,0,59,0,1
47,1,2,5,1,4,2,1,12,2,1,1,1,0,0,-30,0,1
36,1,2,4,1,1,7,1,12,2,1,0,1,0,0,99,0,1
34,2,1,5,1,13,12,1,12,2,1,3,1,0,0,39,0,1
42,1,1,1,1,7,2,2,12,2,1,2,1,0,0,-82,0,1
33,1,1,5,1,5,12,2,13,2,1,6,1,0,0,91,0,1
32,1,2,4,1,13,1,1,0,2,1,1,1,0,0,-110,1,0
35,1,2,4,1,8,7,1,0,1,1,3,1,0,0,-98,0,1
44,1,2,4,1,4,11,1,12,2,1,1,1,3,7,284,0,1
42,2,2,4,1,8,12,2,9,2,1,3,1,0,6,29,0,1
41,1,2,6,1,13,7,1,13,2,1,2,1,0,0,18,0,1
40,1,1,4,1,0,9,1,12,2,1,2,1,0,7,120,1,1
37,1,2,1,1,0,8,2,4,2,1,3,1,0,0,17,0,1
25,1,2,1,1,7,1,2,13,2,1,4,1,0,0,-37,1,1
37,1,2,4,1,1,7,1,12,2,1,4,1,4,7,199,1,1
51,1,2,5,1,8,1,2,13,2,1,6,1,0,0,-149,0,1
20,1,2,4,1,13,5,2,12,2,1,0,1,0,0,0,0,1
45,1,2,2,1,13,10,1,0,1,1,2,1,3,7,153,1,1
48,1,1,5,1,5,6,2,0,2,1,5,1,0,0,21,0,1
44,1,1,5,1,16,12,1,1,2,1,2,1,0,0,-20,0,1
54,2,1,5,1,12,9,2,12,2,1,4,1,0,9,225,0,1
54,1,1,5,2,20,7,2,13,2,1,1,1,0,0,201,0,1
48,1,1,5,1,16,9,1,2,2,1,1,1,0,0,53,0,1
27,1,2,4,1,0,9,1,13,2,1,0,1,0,0,-106,1,1
28,2,2,6,1,13,8,2,12,1,1,3,1,0,6,41,0,1
38,1,1,5,1,13,3,2,13,1,1,2,1,0,0,-76,0,1
45,1,2,6,1,20,9,2,13,1,1,0,1,0,0,7,0,1
39,1,2,4,1,3,8,1,12,2,1,0,1,0,0,141,0,1
47,1,1,5,1,3,3,1,13,2,1,1,1,0,0,8,0,1
30,2,2,4,1,13,5,2,12,2,1,3,1,0,0,88,0,1
47,1,1,5,1,0,9,2,12,1,1,-1,1,0,0,-15,0,1
40,2,1,5,1,13,9,1,13,1,1,2,1,0,0,109,0,1
38,2,1,7,1,13,12,2,12,1,1,1,1,0,0,-55,0,1
44,2,2,6,1,16,11,2,13,2,1,4,1,0,0,-6,0,1
44,1,1,5,1,16,1,2,13,1,1,6,1,0,0,-2,0,1
29,1,2,6,1,16,9,1,13,2,1,1,1,0,0,-9,0,1
52,1,2,4,1,4,9,2,13,2,2,4,1,0,0,73,1,0
39,2,2,4,1,4,11,2,9,2,1,3,1,0,0,118,0,1
50,1,1,5,1,0,9,1,13,2,1,1,1,0,0,-56,1,1
50,1,2,5,1,2,10,2,3,2,1,2,1,0,0,-29,0,1
35,1,2,4,1,0,10,1,12,1,1,-3,1,0,0,-18,0,1
46,1,1,5,1,0,5,1,0,2,1,3,1,0,0,53,1,1
40,1,1,5,1,16,12,1,13,1,1,3,1,0,0,-12,0,1
34,1,2,4,1,13,5,2,9,2,1,5,1,0,0,36,0,1
18,1,2,4,1,16,5,1,13,2,1,6,1,0,0,26,0,1
22,1,1,5,1,16,10,1,12,1,1,2,1,0,0,23,0,1
35,1,2,4,1,13,5,1,5,2,1,3,1,0,0,72,0,1
19,1,1,4,1,14,5,1,12,2,1,4,1,0,0,11,0,1
37,1,2,4,1,2,4,1,7,2,1,4,1,0,0,26,3,1
41,1,1,5,1,10,7,1,13,2,1,3,1,0,0,52,0,1
37,1,2,4,1,3,7,1,13,2,1,1,1,0,0,6,0,1
33,1,1,4,1,16,5,2,9,2,1,6,1,0,0,-2,1,1
42,1,2,4,1,2,4,2,13,2,1,7,1,0,0,3,0,1
27,1,2,4,1,17,5,1,13,1,1,1,1,0,0,-21,0,1
37,1,2,4,1,16,5,1,13,2,1,2,1,0,0,44,0,1
37,1,2,4,1,13,5,1,7,1,1,2,1,0,0,-48,0,1
35,1,2,4,1,13,10,2,12,2,1,3,1,0,0,43,0,1
47,1,1,5,1,16,5,2,6,2,1,3,1,0,0,43,0,1
39,1,2,5,1,11,1,1,12,2,1,-2,1,0,5,84,0,1
41,1,1,5,1,16,5,2,13,1,1,4,1,0,0,12,0,1
44,1,2,4,1,0,5,2,13,1,1,5,1,0,0,6,0,0
35,1,2,4,1,13,7,2,2,1,1,2,1,0,0,6,0,1
31,1,1,5,1,16,8,1,13,1,1,4,1,0,0,7,0,1
43,1,1,5,1,13,10,2,12,2,1,1,1,3,7,50,0,1
41,1,2,4,1,14,1,1,13,2,1,1,1,0,0,19,0,1
58,1,1,5,1,13,4,1,12,2,1,4,1,0,0,25,0,1
43,1,1,5,1,3,4,1,13,1,1,3,1,0,0,-22,0,1
41,1,2,4,1,13,11,2,13,2,1,3,1,0,0,34,2,1
31,1,2,6,1,13,10,2,12,2,1,1,1,0,0,30,0,1
47,2,1,4,1,11,1,2,13,2,1,4,1,0,0,6,0,1
24,1,2,4,1,13,8,2,0,2,1,2,1,0,0,24,1,0
33,1,2,4,1,4,1,1,12,1,1,-1,1,0,5,77,0,1
23,2,2,6,1,11,1,2,12,2,1,2,1,0,0,22,0,1
37,1,2,7,1,10,4,2,13,1,1,6,1,0,0,-28,0,1
36,1,2,4,1,13,8,1,2,2,1,4,1,0,0,-2,0,1
35,1,2,4,1,11,8,2,0,2,1,4,0,0,0,17,1,0
37,1,1,5,1,13,6,2,13,2,1,4,1,0,0,-4,0,1
39,1,1,4,1,13,11,2,13,2,1,0,1,0,0,32,1,1
43,1,2,4,1,4,4,2,12,2,1,-1,1,3,7,241,0,1
35,2,1,5,1,0,12,2,12,1,1,1,1,0,0,4,0,1
39,1,1,5,1,13,10,2,13,2,1,6,1,0,0,13,0,1
43,1,2,4,1,13,9,1,13,2,1,4,1,0,0,82,0,1
41,1,2,4,1,4,5,2,12,1,1,-2,1,0,0,-21,0,1
39,1,2,4,1,21,7,2,13,2,1,4,1,3,7,147,0,1
42,1,2,4,1,13,9,2,13,1,1,0,1,0,0,-50,0,1
40,2,1,1,2,21,10,2,3,2,1,3,1,3,7,191,0,1
35,1,1,5,1,13,9,2,13,2,1,0,1,0,0,-45,0,1
14,1,2,6,1,17,6,2,12,2,1,3,1,0,0,5,0,1
21,1,2,4,1,18,8,2,12,1,1,2,1,0,0,24,0,1
47,1,1,5,1,16,11,1,12,2,1,-2,1,0,0,77,1,1
31,1,2,5,1,0,6,2,13,2,1,5,1,3,7,200,1,1
29,1,1,4,1,21,6,2,11,2,1,5,1,0,0,57,0,1
42,1,2,4,1,4,6,2,7,2,1,1,1,3,0,122,1,1
37,1,1,4,1,13,9,2,13,2,1,1,1,0,0,-61,0,1
49,1,1,5,2,16,5,1,13,2,1,-1,1,3,7,296,1,1
