age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,class-label
49.0,Private,243706.39,HS-grad,9.0,Separated,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
41.0,Private,109082.3,10th,1.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,0
17.0,Private,244792.95,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,0
21.0,Local-gov,231277.12,11th,4.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,1.0,United-States,0
34.0,Private,210369.34,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,1
56.0,Self-emp-inc,195763.27,9th,1.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,99.0,United-States,0
56.0,Federal-gov,245984.77,Bachelors,16.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,4489.8374,0.0,60.0,United-States,1
26.0,Private,31975.846,HS-grad,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,0
53.0,Private,170255.5,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1
44.0,Local-gov,239526.4,7th-8th,7.0,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,38.0,Poland,0
64.186646,Local-gov,188649.22,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,48.0,United-States,0
35.0,Private,247667.34,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
24.0,Private,13769.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,20.0,United-States,0
46.0,Private,292439.6,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
39.0,Private,233067.22,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,37.0,United-States,0
41.0,Private,36008.594,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,45.0,United-States,0
36.0,Private,209823.31,10th,9.0,Married-civ-spouse,Handlers-cleaners,Wife,White,Male,0.0,0.0,40.0,United-States,0
51.0,Private,48454.367,HS-grad,9.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
40.0,Private,139412.38,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0
26.0,Private,124004.79,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,0
24.0,Private,453292.4,5th-6th,1.0,Divorced,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,40.0,Mexico,0
45.0,Self-emp-inc,183551.25,Some-college,10.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,Vietnam,1
49.0,Self-emp-not-inc,275337.97,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,1
36.0,Private,25003.531,Some-college,10.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,35.0,United-States,0
40.0,Federal-gov,197905.28,Some-college,9.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
36.0,Private,284700.28,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,Philippines,1
34.0,Self-emp-inc,1226583.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,48.0,Vietnam,0
17.0,Private,50915.75,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,1.0,United-States,0
39.0,Private,324313.0,HS-grad,9.0,Never-married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
74.5428,Self-emp-not-inc,188467.19,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
55.0,Private,208771.69,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Non-White,Male,99999.0,0.0,50.0,United-States,1
43.0,Private,170553.42,HS-grad,8.525547,Never-married,Sales,Own-child,White,Female,0.0,0.0,40.0,United-States,0
28.0,Private,209972.97,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,0
29.0,Private,126864.266,Some-college,11.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
51.0,Private,13769.0,Bachelors,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,3770.0,48.0,United-States,1
43.0,Private,52229.508,Assoc-voc,13.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1
43.0,Private,22403.727,1st-4th,10.0,Separated,Other-service,Not-in-family,White,Female,0.0,0.0,20.0,Poland,0
24.0,Private,241556.86,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
17.0,Private,183273.12,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,1.0,United-States,0
32.0,Private,166381.89,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
37.0,Private,118069.31,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1
38.0,Private,161788.03,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
48.0,Private,497374.94,HS-grad,9.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
47.0,Private,227653.16,7th-8th,7.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,0
90.0,Federal-gov,45606.81,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1
35.0,Local-gov,159713.53,Assoc-voc,12.0,Separated,Other-service,Own-child,White,Female,0.0,0.0,1.0,United-States,0
38.0,Self-emp-not-inc,144900.11,Some-college,11.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,0
64.0,State-gov,231536.38,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,1
34.0,Private,204048.36,Some-college,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,0
47.0,Private,180155.31,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,1
17.0,Private,259582.16,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,50.0,United-States,0
47.0,Private,208149.02,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,0
90.0,Self-emp-not-inc,13769.0,Assoc-voc,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,99999.0,0.0,40.0,United-States,0
41.0,Federal-gov,1226583.0,Masters,16.0,Married-civ-spouse,Exec-managerial,Husband,Non-White,Male,22916.234,0.0,50.0,United-States,1
39.0,Private,216206.33,1st-4th,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
19.0,Private,239185.22,Some-college,10.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,38.0,United-States,0
17.0,Private,1226583.0,Some-college,12.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
64.0,Private,57409.227,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,44.0,United-States,0
28.0,Private,290847.75,7th-8th,7.0,Never-married,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,40.0,Mexico,0
30.0,Private,243736.58,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,0
51.0,Self-emp-not-inc,215870.8,HS-grad,9.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
40.0,Private,92559.79,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0
42.0,Private,258933.27,Assoc-acdm,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,1.0,United-States,0
40.0,Self-emp-not-inc,161508.08,10th,1.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
26.0,Self-emp-not-inc,209971.4,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,0
38.0,Private,159283.72,HS-grad,7.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,1
24.0,Private,136254.84,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
40.0,Private,128670.59,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,0
38.0,Private,192296.6,HS-grad,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,0
47.0,Private,53399.094,Masters,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,52.0,United-States,0
33.0,State-gov,290440.6,Some-college,10.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
38.0,Private,185779.48,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
32.0,Private,194892.47,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,0
31.0,Private,150424.36,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
36.0,Private,207642.66,HS-grad,9.0,Divorced,Adm-clerical,Other-relative,White,Male,0.0,0.0,40.0,United-States,0
52.0,Federal-gov,171825.27,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,Non-White,Male,99999.0,3770.0,40.0,United-States,1
48.0,Private,1226583.0,Bachelors,16.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1
17.0,Private,368608.8,Bachelors,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,18.0,United-States,0
90.0,Private,198826.47,10th,1.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,Mexico,0
21.0,State-gov,633409.4,Bachelors,12.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,55.0,United-States,0
40.0,Private,29770.762,Bachelors,13.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1
37.0,Private,169008.48,HS-grad,10.0,Widowed,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
31.0,Self-emp-not-inc,92312.09,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,0
27.0,Private,172396.86,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,1
38.0,Local-gov,192773.66,Masters,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
40.0,Private,230860.33,Some-college,11.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
45.052307,Private,13769.0,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Male,2405.2664,0.0,30.0,United-States,0
34.0,Private,13769.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,0
37.0,State-gov,127099.42,Assoc-acdm,10.0,Never-married,Prof-specialty,Unmarried,White,Female,0.0,0.0,35.0,United-States,0
90.0,Self-emp-inc,168123.72,HS-grad,7.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,54.641758,United-States,0
31.0,Private,184884.9,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
17.0,Private,147230.6,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,30.0,Vietnam,0
