LIMIT_BAL,SEX,EDUCATION,MARITAL,AGE,PAY0,PAY2,PAY3,PAY4,PAY5,PAY6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,class-label
76056,2,1,2,26,0,0,0,-1,2,-2,39687,40358,-13184,27587,34830,26528,1148,1568,13355,2640,12811,10176,0
340585,1,3,2,50,-1,-1,-2,2,0,-1,107468,94661,77305,56218,69439,50194,9762,11059,15431,9273,9465,4252,1
304835,2,2,1,31,0,0,0,0,0,0,59362,66207,55627,25978,35628,25286,14268,9573,7208,9574,698,9957,0
402983,1,2,2,47,-2,-2,2,2,-2,-2,-22112,188,15545,5570,-4812,11646,9546,6139,2225,3573,775,15123,0
115274,2,1,1,28,-1,0,0,0,0,2,34681,38619,43169,37521,49961,43052,6736,3407,4286,3873,7998,9738,0
120576,2,2,1,40,0,0,0,0,0,0,88696,76177,92902,72353,63395,63581,9689,4652,6626,6278,3846,7992,0
81878,2,2,1,35,0,0,0,0,0,0,22670,51781,51212,36878,44967,51398,10642,25562,12511,2592,2779,3285,0
230773,1,2,1,42,1,2,2,0,-1,-1,50744,30898,33599,19317,23991,-10530,8879,4205,3861,7550,4617,4115,0
196588,1,1,1,30,-1,-1,2,0,0,-1,53227,49329,41996,36968,48930,22588,10601,5235,3880,3184,5000,1518,0
273836,1,1,2,37,-1,-1,-1,-1,0,-1,25206,18407,18407,11937,14191,16860,4151,11510,6988,1743,2685,2699,0
175776,2,2,2,29,0,0,0,0,0,-1,77517,79288,71347,63655,53507,22588,8821,3816,6740,1756,5512,6442,1
78425,2,3,1,31,0,0,0,0,0,0,108431,89938,72628,59958,35654,54782,3850,3765,1116,7831,8426,6852,0
545077,1,1,1,50,0,0,0,0,-2,-2,1547,5309,-8883,-7568,6326,7365,8859,7696,9719,4947,1239,10536,0
194146,1,2,2,50,0,0,0,-2,-1,0,42847,49083,27935,1641,16568,8796,115,7682,8881,11678,7234,6312,0
97639,2,3,2,25,1,0,-2,-2,-2,-2,19971,-9987,5190,6092,19607,35764,2645,1541,5177,6957,7829,2577,0
402140,1,1,2,37,1,-2,-2,0,0,0,18803,-4550,205,5152,11366,25524,6522,2408,8259,7527,5467,2467,0
169369,2,2,1,41,1,2,-2,-2,-2,-2,13110,31744,12977,-8837,3921,3824,5146,5322,418,2050,591,3230,0
116359,2,2,2,30,0,0,0,2,2,-2,65640,59717,32394,22905,29763,17194,274,4487,2521,4558,5381,4084,0
167103,2,1,1,29,-1,-1,-1,-1,-1,-1,20417,29369,16838,8214,-28607,5930,17586,3777,4338,8017,10532,16810,1
194604,2,1,1,34,-1,0,-1,-1,-1,-1,-1313,-3388,7744,361,1696,4516,2057,6645,3374,9309,7668,5374,1
189348,2,1,2,29,0,0,0,0,0,-2,31778,30157,65836,64563,22501,19246,7895,11871,13789,1795,334,4961,0
291003,1,2,2,33,0,0,-2,0,0,2,30444,22496,48569,38070,64533,71932,26221,23604,18047,19219,12054,16214,1
138116,1,1,2,33,0,-1,0,0,0,2,60355,54182,40201,32750,45128,29535,5513,12084,2387,9047,199,11340,1
305199,1,1,1,50,-1,-1,0,-1,-1,2,48788,61694,52179,32831,17973,29025,23127,10287,5321,12452,13153,10199,0
299677,1,2,2,33,-1,-1,-1,-1,-1,-1,-19263,-11680,5611,12578,12064,23795,2886,6445,2413,7562,153,10106,0
254220,2,2,2,25,-1,-1,-1,-1,-1,-1,-9981,-1906,29586,16730,8506,7424,11193,18592,9190,10257,4425,3654,1
238251,2,1,1,38,2,-1,-1,-1,-1,0,21839,18430,33138,13754,3813,16464,4043,8091,5855,346,4198,2992,0
414552,2,2,1,40,-1,-1,-1,-1,-1,-1,-12433,-27942,-36413,-52424,-62543,-29205,654,4190,1558,5168,10637,787,0
43343,2,2,2,41,0,0,0,0,-1,0,58162,90215,58308,55381,43105,42428,2457,4884,6691,689,1632,3248,0
161379,2,2,2,46,0,0,0,0,0,0,92425,70563,76790,66125,58852,52784,1601,8249,686,2726,6042,4309,1
153014,2,2,1,33,2,0,0,0,0,0,37744,35459,40157,36422,27972,40539,4431,3734,5723,2331,2531,1264,0
176208,2,3,1,45,0,0,0,0,0,0,75084,69402,54844,49214,67422,72209,13064,11849,3208,6907,9391,1813,0
203068,1,1,2,27,0,-1,2,0,0,0,21675,17507,49608,32769,23726,44935,5996,2533,3315,815,3951,3043,0
176139,1,2,2,40,0,0,-1,0,0,0,44058,74282,39757,30813,42237,40456,2,6496,6516,5092,1161,1524,0
143176,2,1,1,32,0,0,0,0,0,0,84356,81732,95472,88262,69035,63644,5538,5918,2678,4398,2320,2654,0
95992,2,3,1,38,0,0,0,0,0,0,31220,36204,13126,41539,55619,60283,2946,9802,3073,10246,1518,7530,0
65754,1,2,2,42,0,0,0,0,0,-1,30201,28743,28946,34831,21795,36638,11655,8795,2614,2280,1042,6073,0
171425,2,2,2,28,0,0,0,0,0,0,55044,63517,35523,39444,40291,42861,7272,6241,7535,6736,4319,2752,1
226757,2,2,1,47,0,0,0,0,0,0,98047,83734,60575,63361,39948,35023,3207,10259,6165,1373,1506,1120,1
181641,2,2,2,28,0,0,0,0,0,0,40405,36661,61232,67001,65132,69346,15726,14825,7581,7193,2298,15961,0
298023,2,3,1,44,0,0,0,0,0,0,118911,129039,132347,141525,107356,85922,11316,21700,14346,17326,5553,22119,0
37071,1,3,1,34,0,2,0,0,0,0,-8384,27183,5031,14217,38840,49687,6745,10605,1125,10603,7679,4107,0
93376,2,2,1,33,0,0,0,0,0,0,84969,95859,67271,79543,71139,62573,3850,9650,57,6014,2808,3870,0
91015,1,2,1,38,0,0,0,0,0,0,99214,75200,69697,62189,68943,54008,8313,9373,6347,6484,6828,1032,0
17809,1,2,1,28,-1,2,0,0,0,0,55177,39213,57799,51310,47754,27129,6095,4313,3418,7234,8150,3898,1
121347,2,2,1,31,0,0,0,0,0,0,69240,67477,41995,44549,34831,29165,8581,9259,1311,5642,6592,6697,0
70052,2,2,1,50,0,0,0,0,2,0,23751,19487,4247,27512,6223,27376,7224,6817,401,3128,1117,1699,0
389714,1,1,1,42,4,2,2,-1,4,4,5765,8235,30572,21737,30085,22040,6381,13374,4422,4262,4526,1182,0
131440,2,1,2,25,0,0,2,0,0,-1,-1489,-4244,12777,16488,47789,39635,3849,9770,2283,4799,713,1422,0
295040,2,1,2,22,2,2,2,0,0,0,15031,43689,15780,-3787,1596,39650,12390,2450,8652,4743,5618,2833,0
240642,2,2,1,49,0,0,2,2,0,0,9628,7597,11414,16016,24095,15739,4960,8448,4457,3355,2181,3482,0
86281,2,3,2,41,2,0,0,0,2,0,46483,19929,18933,21626,21410,6443,10051,10325,3857,1411,711,3890,0
213746,2,1,2,25,0,2,0,0,0,0,28729,19732,5713,6173,11634,14387,1331,4571,1547,783,5384,2215,0
236563,2,1,2,44,0,0,0,0,0,0,62282,67630,70721,42275,52608,48942,10777,6472,5709,11951,4149,665,0
39598,2,2,1,44,1,0,0,0,0,0,35124,16349,58071,47970,48483,32716,2386,4396,367,341,783,4811,1
168118,1,5,1,24,0,0,0,0,0,0,100890,86790,131824,119110,118356,103521,11218,14194,11850,14084,13254,6564,0
143678,1,1,2,24,0,0,0,0,0,0,-6932,45066,87329,65272,45989,31530,10855,9319,14035,17233,14620,10061,0
241920,1,2,1,44,2,0,0,0,0,0,86309,49604,86715,42404,37859,31957,6552,7710,1589,10528,8529,6390,0
196303,2,2,1,30,0,0,0,0,0,0,10836,47991,48762,29010,21038,-2970,7077,10819,9826,16560,8599,7910,0
213789,2,3,2,36,0,0,0,0,0,0,111476,78929,123860,101486,71955,53726,10329,9147,9674,11366,15541,9976,0
168082,2,3,2,26,0,0,0,0,2,0,102985,82360,96022,85887,82861,96263,7769,10147,306,8280,4816,2670,0
258339,2,1,2,31,0,0,0,0,0,0,99510,91895,129347,92448,75710,77039,11858,9271,3151,6583,6169,1513,0
131243,1,2,2,31,0,0,0,0,0,0,45260,52496,34872,18592,1443,-13851,4837,146,3083,7741,3654,1720,0
168986,2,2,1,50,0,0,0,0,0,0,85053,52567,39666,39259,22609,7548,4063,4677,1379,5831,1908,6164,0
204720,2,2,2,37,0,0,0,0,0,0,54042,62828,45684,39087,27655,19585,2368,8728,5323,7057,9361,4178,0
87557,1,2,2,28,-1,0,0,0,0,0,24852,39522,69475,60657,60588,42038,6115,1914,11340,10375,10634,8185,1
224610,2,1,2,29,0,0,0,0,0,0,19566,43765,76097,60128,71991,60528,12173,10290,6467,12924,4398,5857,0
118174,2,1,2,28,0,0,0,0,0,0,20593,78677,87418,64584,31273,25714,4563,4497,9847,4361,1278,2793,1
13772,1,2,2,34,0,0,2,0,0,0,32823,50000,75994,50903,50113,53332,7832,1242,165,9119,6292,2988,0
101344,2,1,2,30,0,0,0,0,0,0,62072,58349,84065,74813,73267,52169,6872,9229,7022,12940,8919,8054,0
254417,2,2,2,37,0,0,0,0,0,0,120389,79746,89371,62358,50158,39533,7229,9955,6942,7881,12473,11188,0
188657,2,2,1,26,0,0,0,0,0,0,115886,82608,85480,40026,24599,38509,5803,2123,3562,1677,2567,2678,0
137508,2,2,2,43,0,0,0,0,0,0,102515,89592,86713,66591,65146,66418,8020,1840,3650,1808,5391,575,0
104259,1,2,1,46,0,0,0,0,0,0,113166,110903,129990,96401,85439,72585,9718,8153,5639,1593,3764,4582,0
150241,2,2,1,41,0,0,0,0,0,0,104347,104278,75804,42984,49248,68997,7258,6384,2601,2204,1712,1243,0
215745,1,1,1,39,0,2,0,0,0,0,104528,135467,145278,97940,98757,87774,9994,13161,7473,1417,2762,2581,1
127918,2,2,2,29,0,0,0,0,2,2,81710,58227,59623,48210,39081,19926,1751,4339,4914,186,546,2756,0
137446,1,2,1,53,0,0,0,0,0,0,67028,79803,88603,99806,86305,71185,10429,8739,3336,1942,1815,693,0
120688,2,1,2,35,2,0,0,0,0,0,71101,88504,108805,98441,94953,76214,9876,6867,4926,875,1608,6958,1
58863,2,2,1,44,0,0,0,0,0,0,53268,44852,46743,49144,60267,57405,4247,4139,2781,75,1687,3672,0
182343,1,1,1,34,0,0,0,0,0,0,70201,66193,81833,38795,46701,55503,2120,9881,3216,1120,837,5309,0
100040,1,2,1,42,0,0,0,0,0,0,75160,79681,97199,97421,79109,64576,4860,2750,7905,405,5390,121,0
70714,2,3,1,42,0,0,0,0,0,0,69781,81871,72585,79197,58019,41676,5412,4624,4041,2883,2516,512,0
57818,2,2,1,46,0,0,0,0,0,0,95044,77892,82794,88060,80711,75925,7964,5767,2438,2160,6158,2795,0
185570,1,2,2,43,3,0,0,0,0,0,104963,81223,132032,93431,77905,63513,5293,8278,3826,644,6271,5596,0
140873,1,2,1,50,1,0,2,0,0,0,106462,96114,104657,86356,65776,61272,8195,9836,4796,164,528,3207,0
123961,2,2,2,26,2,2,0,0,0,0,75513,98114,87044,85562,69470,53917,597,42,10098,4040,8621,3453,1
164975,2,1,2,33,0,0,0,0,0,2,110690,135107,89715,66203,62809,98566,12095,8775,4985,1198,2511,4298,0
48038,2,2,2,40,0,0,0,0,0,0,48934,56537,60294,66457,82050,77968,4858,3683,4974,3545,6870,2928,0
102364,2,2,1,37,0,0,0,0,0,0,105822,78824,70021,49501,60745,70476,7904,7745,2691,4531,2943,1524,0
111246,1,2,1,33,0,2,0,0,0,0,44000,5874,52292,50376,73731,42859,2876,1220,4253,878,3621,5523,0
83384,1,2,1,44,0,0,0,0,0,0,67230,71688,42099,10042,13440,24088,4273,5322,2752,2005,598,826,1
107242,1,2,1,31,0,0,0,0,0,0,122379,103967,77930,57517,37473,34879,5074,3424,8303,4781,2708,2168,1
83417,2,1,2,36,0,0,0,0,0,0,80336,82983,67705,35489,61374,54313,2964,7338,1680,1470,1410,6269,0
147719,2,1,1,33,0,0,0,0,0,0,35111,33165,42638,16450,13897,20135,386,2021,4791,1078,2903,722,0
62538,2,3,1,37,0,0,0,0,0,0,51426,55025,63836,65464,54689,54561,4186,5259,2676,780,5005,3001,0
179828,2,2,1,41,0,0,0,0,0,0,52736,80447,69276,73510,58303,40450,5718,3079,3987,1093,4228,4018,0
181210,1,3,2,23,0,0,0,0,0,0,71493,72888,58290,26772,31885,38794,2940,5377,3074,442,2023,1318,1
215370,1,1,2,30,0,0,0,0,0,0,42335,56188,56456,25590,33560,41255,1431,4970,4341,3373,4091,206,1
236961,1,1,1,22,0,0,0,0,0,0,125480,111081,127758,90287,89223,117707,14867,9373,7015,6255,7406,3368,1
138057,2,2,2,39,0,0,0,0,0,0,42860,73589,70248,72004,65810,59641,4791,4973,3964,2739,5514,1655,0
153104,1,2,1,22,0,0,0,0,0,0,158953,112250,95647,62707,49159,49299,7508,4307,5280,3171,2981,2732,0
120806,2,3,2,34,0,-1,0,0,0,0,90504,102997,86177,77550,76341,65598,4045,7232,6734,5109,6343,247,0
67739,2,1,2,25,0,0,0,0,0,0,75909,94717,73662,48983,59640,45229,2060,188,7202,3869,6748,1125,1
122788,2,1,2,26,0,0,0,0,0,0,41727,78954,80446,70043,69842,62628,4322,1685,5605,962,8231,4137,0
104549,1,2,1,24,0,0,0,0,0,0,29448,41739,53852,73026,52164,36438,1248,1758,4484,1916,7772,2897,0
214200,2,2,1,35,0,0,0,0,0,0,117967,113662,101934,54352,48707,28296,4615,6988,7344,3166,3344,839,0
155544,1,1,2,28,0,0,0,0,0,0,79037,76462,61583,25226,27725,39424,3144,5658,2939,3262,2948,1757,1
118885,2,1,2,26,0,0,0,0,0,0,29696,32407,42437,56851,59161,56819,5219,2218,3961,2382,3135,2585,0
77857,1,2,2,34,0,0,0,0,0,0,99027,114292,84723,65656,37693,45155,7486,5302,2431,2753,3682,1601,0
156053,2,3,2,38,0,0,0,0,0,0,85295,57524,62290,63574,58101,52508,3795,3871,4319,3541,4885,2202,0
163663,2,2,2,31,0,0,0,0,0,0,169370,134918,128273,95882,104824,108119,14922,3960,6994,4666,5075,6728,1
156152,2,3,1,22,0,0,0,0,0,0,76262,54533,62214,55356,46147,38812,4426,3797,4655,352,3461,5712,0
99055,2,2,1,29,0,0,0,0,0,0,49832,40233,51357,39020,41257,36998,5096,4807,2762,1782,2711,1478,0
144639,2,1,2,40,0,0,0,0,0,0,33104,59754,64724,51649,62647,58494,6546,3353,2662,2048,3388,1307,0
103370,2,3,1,40,0,0,0,0,0,0,88620,72218,60786,35874,49327,38900,5241,7088,4103,3619,232,2928,1
164372,2,2,1,38,0,0,0,0,0,0,121327,97334,149633,130166,119680,107387,5718,9778,3997,3837,4431,12798,0
115588,2,2,2,34,0,0,0,0,0,0,82951,86589,95351,84502,76293,69790,1025,4822,4800,5067,3802,7114,0
81982,2,3,1,31,0,0,0,0,0,0,9907,18209,40198,59893,65975,71693,3138,3250,401,5297,3831,1122,0
135978,1,3,2,44,1,0,0,0,-1,2,124104,142803,170102,151149,107809,95746,7104,1769,4247,4200,6711,5467,1
161264,2,3,1,42,0,0,0,0,0,0,72305,80346,89324,82660,77632,64993,4053,4125,4397,1690,722,3971,0
97435,2,2,1,40,0,0,0,0,0,0,48353,58876,76761,41769,54318,64771,4638,2482,2049,1648,2143,2998,1
203160,2,1,1,48,0,0,0,0,0,2,99154,85056,109605,80200,95781,92587,5870,5670,3830,2152,454,7542,1
51781,2,2,1,44,1,2,2,2,0,0,83007,69310,67819,67078,65386,56527,4435,2805,2265,4356,1270,5747,1
136303,2,3,2,28,1,2,0,-2,0,2,89147,101848,102305,85808,86309,93794,4419,6872,2450,3264,2272,5582,0
85974,2,3,2,29,1,0,0,2,0,2,94708,90135,103049,113591,90119,93748,9668,4932,1675,5625,1092,4511,0
180241,2,1,1,37,0,0,4,2,0,2,149133,161226,159913,142216,134296,125797,6252,10249,4831,2280,6227,15362,0
105121,2,2,1,22,0,0,0,0,0,2,90642,78878,114736,96080,96184,101542,7581,2762,3707,2967,2676,8940,0
121290,1,3,1,35,0,0,0,2,0,0,96792,108065,86406,78936,72548,67512,2701,6710,1518,4062,2426,6705,0
65751,1,3,2,42,0,0,0,0,0,0,84074,92426,67738,55978,42557,34154,1266,5424,2879,3802,1804,2887,1
107548,2,2,2,33,1,2,0,0,0,0,43454,45851,63129,82063,82588,87067,4726,1712,1298,4248,2360,665,1
172978,2,1,2,30,0,0,0,0,0,2,94331,148851,121155,130417,126073,115568,7407,5111,5598,3314,2710,7084,0
133756,2,3,2,36,0,0,0,0,2,2,78877,93623,99376,86839,71778,81282,9694,9698,783,2307,1369,4801,0
162417,1,3,1,38,0,0,0,0,0,2,64365,65612,81838,57143,46140,30907,3106,1886,4647,1611,396,3913,0
150204,2,2,2,26,0,2,0,2,0,0,50784,78473,62374,62962,67528,56805,4633,5282,955,2915,852,2305,0
49116,2,1,1,43,0,0,2,2,0,0,79936,85203,69166,96541,103716,79709,5575,429,4077,3809,4488,6819,0
67206,1,2,2,46,1,0,0,0,0,0,51572,86197,66323,61217,60235,58324,1317,5475,1620,4753,2703,3409,1
128469,2,3,2,27,0,0,0,0,0,0,49323,-7823,38390,35874,32410,24874,2463,1126,2702,4232,86,1979,0
73844,1,3,2,36,0,0,0,0,0,0,69005,98250,93967,80849,72690,51194,974,5277,4963,4654,5207,4938,0
139076,1,2,1,28,0,0,0,0,0,0,95998,76243,103070,78480,54950,48631,3829,5497,3674,2338,253,8452,0
80655,1,2,2,29,1,2,2,0,0,0,72402,61518,54554,52492,32801,20696,845,2658,5201,3937,704,979,1
105970,2,2,2,33,0,0,0,0,0,0,38294,44765,32568,53105,45934,32809,4102,959,3788,4804,9616,5210,0
306278,2,2,1,38,0,0,0,0,0,0,77945,62434,49344,59020,47288,40796,8070,2725,8604,3351,4446,7543,0
159881,2,3,1,31,0,0,0,0,0,0,83800,47168,69571,49477,40667,33691,5235,1677,4118,1990,2177,2960,0
228181,1,2,2,33,0,0,0,0,0,0,105757,78978,68445,26405,14294,23980,11726,4551,7563,2040,1247,5679,0
173677,2,1,2,42,0,0,0,0,0,0,-5174,7015,-13941,-8022,-836,-12243,6227,11945,1641,1183,7613,5779,0
115142,1,3,1,39,0,0,0,0,0,0,31453,11034,13992,25663,22006,23859,3141,6391,4181,2621,2402,2968,0
97755,2,1,1,34,0,0,0,0,0,0,26469,40986,17500,38474,57786,64298,4886,3349,8332,2001,390,4202,0
172255,1,2,1,34,0,0,0,0,0,2,3337,20139,40201,6649,-19080,-682,3823,6762,2136,1507,3693,363,0
187513,1,2,2,46,0,0,0,0,0,0,18726,-7529,28681,17082,4991,-8481,783,10665,2259,2261,9564,1180,0
161536,2,2,1,34,0,0,0,0,0,0,60714,68959,49594,24266,12468,17701,4326,6813,7903,2076,3718,3874,0
229891,2,1,1,43,0,0,0,0,0,0,101516,48636,57768,26688,50630,40590,7259,6427,7063,2080,365,2989,0
370039,1,2,2,25,1,0,0,0,0,0,102951,113765,64565,56521,43886,67734,4527,1262,5895,4146,4383,9381,0
285578,2,1,1,44,0,0,0,0,0,2,59804,63318,49480,52758,48548,47013,5691,502,7927,2296,4788,4755,0
53933,2,2,2,35,0,0,0,0,0,0,50315,77969,52499,47129,35114,33517,4057,2255,4520,2506,4607,2232,0
207591,2,2,1,44,2,0,0,0,0,0,72715,30213,54849,17500,28747,39947,3381,8257,4056,1824,3217,1912,0
180394,2,3,1,35,0,0,2,0,0,0,69174,25474,52960,40183,31847,35101,9723,4399,10174,1130,2579,9986,0
202980,1,1,2,40,0,0,0,0,0,-1,28004,60474,24211,6232,-2111,4449,7983,14974,1506,1324,8865,5004,0
119356,1,3,1,45,2,3,0,0,0,0,27404,8092,7220,35711,39257,53281,4977,6678,4973,2738,390,2254,0
314807,1,3,1,35,0,0,0,0,0,0,147364,119944,80377,87297,61450,71793,8920,2454,4702,3268,288,10286,0
109660,1,2,2,24,0,0,0,0,0,0,-308,3012,19738,3344,4949,15483,5080,7990,4334,688,4397,4884,0
203033,2,2,2,44,0,0,0,0,0,0,30920,35868,37412,37881,31476,39437,4391,5311,5182,3075,4534,2672,0
166864,2,1,2,43,0,0,0,2,0,0,-9513,2253,3103,291,30107,14426,4076,4774,4340,747,4934,3412,0
70928,2,2,2,43,3,0,0,0,0,0,74942,75495,71451,39888,13855,-10758,1570,1258,10211,2873,6656,212,0
76168,2,1,2,58,0,0,0,0,0,0,39072,40851,26955,16106,15336,-6145,676,5933,1201,2089,4313,1342,1
140454,1,2,2,39,0,0,0,2,0,0,82948,71344,73210,35669,36620,30252,5918,1999,429,1691,4831,2404,1
104897,2,2,1,30,0,0,0,0,0,2,49814,73827,33355,18382,17160,18773,5188,4638,2829,2821,2922,1509,0
199773,1,2,1,45,0,0,0,2,0,0,75880,54832,47733,33703,29598,40428,7812,1428,1362,4343,4429,6514,1
135789,2,3,1,43,0,2,2,2,0,0,25443,46591,32635,43234,32975,17680,3198,960,4224,1601,4163,3169,0
131865,2,1,1,34,0,2,0,0,2,0,19550,-19517,-3622,-8008,3128,22912,1672,2235,129,6435,8258,12403,1
169232,1,2,2,24,0,0,0,0,0,0,12204,12229,25651,50825,37168,37344,9724,3988,10966,5952,8112,6749,0
244425,1,2,1,27,0,0,0,0,0,0,55340,78071,26073,34802,51004,32364,14508,3725,4592,12345,8721,18148,0
251418,1,3,2,41,0,0,0,0,0,0,58623,74922,68460,55223,45775,28703,6470,131,4929,9669,5036,6584,0
199258,1,2,1,35,0,0,0,0,0,0,75251,48681,21726,34237,20514,13956,4694,362,1109,9513,2225,8756,0
153547,1,2,1,41,0,2,0,0,0,2,46370,20366,40245,25346,32294,44758,5120,985,3313,1332,5055,594,1
140660,1,1,1,37,0,0,0,0,0,0,50463,26092,7108,29569,35987,45480,7579,7845,5396,540,3239,7232,1
275712,1,3,1,23,0,0,0,0,0,0,92612,70002,29136,50257,71553,36606,12888,5238,7817,12338,1349,18491,0
209517,2,1,1,25,0,0,0,0,0,0,74577,54707,57196,38070,45937,31127,11076,3846,7167,8401,5947,11375,1
220083,2,1,2,29,1,2,0,0,0,0,14746,2777,17839,19623,7398,28361,5659,3960,2930,7029,8110,11394,0
221195,1,2,2,34,0,0,0,0,0,2,-11045,25497,21959,76715,85029,71096,5412,3545,6339,11385,4577,12166,0
115509,2,3,2,23,0,0,0,0,0,0,77173,57746,54264,54573,51758,32342,11634,3748,8940,3779,2072,3972,0
128133,2,3,2,41,0,2,0,0,0,0,46716,51760,29747,52659,29701,11968,3820,7856,4286,513,4257,287,0
245187,1,3,1,30,0,0,0,0,0,0,75436,64672,72460,91082,59587,45520,14782,4700,12056,8067,4801,10384,0
134927,1,2,1,44,0,0,0,2,0,0,70756,82428,89179,90681,71952,57816,15841,3652,9771,4839,5378,8955,0
114745,2,3,2,33,0,0,0,0,0,0,84444,68524,91391,72598,59678,44117,8982,7881,8593,415,3924,4066,0
119310,1,2,2,22,3,2,0,2,0,0,20952,36119,29305,15501,13738,698,4375,6328,4504,1743,6335,5443,0
254041,2,2,2,37,0,0,0,0,0,0,75624,97861,77726,92115,89555,55753,11691,6411,8533,11762,6676,14460,0
65152,2,3,2,51,0,2,0,0,0,0,69572,56624,51425,56570,52297,45341,4592,1919,2662,4759,2291,4727,0
286040,1,2,2,28,0,0,0,0,0,0,85262,67995,84891,65303,41220,31906,12878,6057,8750,4525,1180,4537,0
130832,2,2,1,48,0,0,0,2,0,0,19354,25732,19970,32606,35753,26539,4760,3013,4776,651,6419,6440,0
224514,1,2,1,38,0,0,0,0,2,2,35152,55626,66603,51603,55304,49484,11832,1964,11642,5402,10306,10565,0
197694,2,2,2,43,0,0,0,0,0,2,6107,28385,-13710,44781,47815,51585,7509,5841,3901,9620,4007,9943,0
89565,2,3,1,40,0,0,2,0,0,0,48548,31817,28161,40135,28508,11000,3008,1348,4752,2804,4996,4250,0
185758,2,3,2,33,0,0,0,0,0,0,44145,32203,43219,27149,49999,37202,6095,469,4562,5654,6531,9834,0
171053,1,3,1,31,0,0,0,0,0,0,93784,89242,85549,101712,73804,49642,13852,4623,8027,10413,3561,12773,0
206224,2,3,1,32,0,0,0,0,0,0,72417,40253,41861,59346,44600,26592,11272,1836,8205,7223,3155,11254,0
288998,2,2,2,40,0,0,0,0,0,0,54930,39486,53502,35741,49137,33833,12799,1577,12428,7093,7888,6213,1
182986,2,2,2,29,0,0,-1,0,0,0,55028,53749,36321,50862,39665,51335,13383,7748,2287,10623,3796,6351,0
75695,2,2,2,31,1,0,0,2,0,0,64335,63510,58676,85304,67487,67040,11705,7119,10943,8826,45,820,0
229424,2,2,2,28,0,0,0,0,0,0,27781,48028,30947,31392,18150,9465,1423,719,3955,1567,4555,4051,0
