Age,Language,Sex,Marital,Has-Credit,Field,Month-of-birth,Day-of-birth,Region,Number_of_credits,Linked-cards,INPS_mln_sum,INPS-yes-no,Score-level,Score-class,Score_point,Changed-phone-number,class-label
63,1,1,4,1,4,1,2,12,1,4,3,1,4,0,6,0,1
33,1,2,5,1,19,8,2,1,1,2,0,1,0,9,33,0,1
26,1,2,5,1,13,8,1,13,2,1,3,1,0,11,79,0,1
39,1,1,5,1,2,3,2,3,1,4,2,1,4,6,79,1,1
29,1,1,7,1,13,2,1,13,2,1,3,1,0,11,46,0,1
50,1,1,5,1,13,4,2,12,1,2,3,1,0,3,118,0,1
42,1,2,5,1,8,10,2,2,1,1,5,1,0,0,11,2,1
58,1,2,4,1,6,12,2,12,1,1,3,1,0,0,51,0,1
35,1,2,4,1,0,5,1,0,2,1,1,0,3,0,37,0,1
34,1,2,4,1,13,5,1,13,2,1,1,0,0,8,128,0,1
38,1,2,6,1,5,5,1,13,2,1,2,1,0,0,162,0,0
49,1,2,3,1,15,12,1,9,2,1,0,1,3,0,173,0,1
49,2,1,3,1,15,5,2,12,2,1,0,1,0,0,116,0,0
25,1,2,5,1,13,5,1,12,1,1,2,1,0,0,214,1,1
46,1,2,4,2,3,5,1,2,2,0,2,1,0,0,24,0,1
39,1,2,6,1,0,12,2,3,2,1,1,1,0,0,111,0,1
27,1,2,3,1,13,3,1,13,2,1,1,1,0,2,115,0,1
37,1,2,6,1,1,12,2,13,1,1,1,1,0,0,156,0,1
30,2,2,7,1,1,9,1,13,2,1,2,1,0,0,30,0,1
28,2,2,4,2,10,3,1,12,2,1,2,1,0,0,38,0,0
32,2,2,4,1,6,10,1,2,1,1,3,1,3,11,277,0,1
37,2,1,6,1,17,5,2,13,1,1,1,1,0,0,42,0,1
45,1,1,5,1,11,1,2,13,1,1,3,1,3,0,243,2,1
61,2,1,5,1,10,4,1,13,1,1,5,1,1,0,129,0,1
48,1,1,5,1,0,4,1,12,2,1,0,1,0,0,120,0,1
76,2,1,5,1,15,1,2,13,1,1,1,1,2,7,126,0,0
41,1,2,5,1,11,1,2,13,1,1,3,1,0,0,44,0,1
43,1,1,4,1,10,6,1,6,1,1,0,1,2,6,186,0,1
35,1,1,5,1,21,3,2,12,2,1,3,1,3,5,255,3,1
49,1,1,5,1,11,6,2,1,2,1,3,1,0,0,53,1,1
49,1,1,4,2,13,4,1,14,2,1,3,1,3,5,192,0,1
28,1,2,4,1,22,7,1,12,2,1,5,1,0,0,63,0,1
54,1,1,5,1,10,12,2,10,1,1,0,1,3,7,229,3,1
48,1,2,5,1,16,12,2,5,1,3,2,1,3,7,323,0,1
42,1,1,3,1,13,5,2,13,1,1,4,1,0,0,11,1,1
37,1,1,5,1,12,8,2,14,2,1,2,1,0,11,77,1,1
46,1,2,4,1,20,6,2,12,2,1,2,1,3,6,119,0,1
68,1,1,5,1,20,10,2,13,1,1,3,1,2,8,119,0,1
44,1,2,4,1,1,5,2,13,2,3,2,1,0,0,79,0,0
49,1,1,5,1,0,8,2,13,1,1,2,1,2,0,81,0,1
41,1,1,5,1,8,6,2,13,1,1,1,1,1,2,75,0,1
50,1,2,1,1,14,5,2,13,1,1,3,1,0,0,108,0,1
27,1,2,6,1,14,10,2,12,2,1,4,1,0,2,124,1,1
26,1,2,4,1,4,1,1,12,2,1,4,1,0,0,27,0,1
29,1,2,4,1,1,3,1,4,2,1,3,1,0,0,24,0,1
36,1,1,4,1,10,1,1,4,2,1,1,1,0,0,26,0,1
34,1,2,4,1,6,3,2,10,1,1,1,1,4,0,134,0,1
47,1,1,7,1,16,9,1,12,2,1,0,1,0,0,61,0,1
45,1,1,7,1,10,5,1,10,2,1,1,1,3,5,220,0,1
38,1,2,4,1,21,6,1,8,2,3,3,1,0,0,58,0,1
28,1,2,4,1,13,8,1,7,1,1,2,1,0,0,54,1,1
40,1,1,5,1,6,4,1,13,1,1,3,1,4,0,188,0,1
22,1,2,4,1,19,2,1,9,2,2,4,1,3,0,224,0,1
48,2,2,4,2,3,11,2,12,2,2,3,1,0,0,6,0,1
34,1,2,4,1,0,2,2,12,2,1,2,1,3,5,107,0,1
45,1,2,4,1,4,12,1,2,1,1,4,1,0,0,26,0,1
40,1,2,4,1,10,3,1,12,2,1,1,1,0,9,106,1,1
47,1,1,5,1,7,10,1,13,1,1,3,1,0,0,45,0,1
55,1,1,5,1,16,2,2,12,1,1,2,1,0,5,59,0,1
42,1,2,5,1,16,10,2,13,1,1,3,1,0,0,76,0,1
37,1,2,4,1,0,6,1,13,1,1,2,1,3,0,142,0,0
43,1,2,4,1,10,2,1,11,2,1,2,1,1,9,253,0,1
42,1,1,5,1,13,2,2,13,2,1,2,1,1,5,219,0,1
33,1,2,4,1,4,3,2,12,1,1,2,1,0,0,101,0,0
43,1,1,5,1,14,4,2,13,2,1,4,1,3,5,203,0,1
66,1,1,5,1,16,7,2,3,1,1,4,1,0,0,45,0,1
39,1,2,4,1,18,9,2,12,2,1,2,1,0,0,16,0,1
44,1,2,4,1,16,10,2,12,2,1,2,1,0,0,23,0,1
57,1,1,7,1,16,7,2,3,2,1,0,1,0,5,78,0,1
38,1,1,4,1,8,11,1,13,2,2,2,1,0,0,71,0,1
31,1,2,4,2,11,11,1,12,2,2,3,1,0,0,122,0,0
31,1,2,4,1,0,7,1,3,2,1,4,1,0,0,140,0,1
55,1,1,4,1,11,7,2,11,2,1,1,1,0,0,47,0,1
62,1,1,7,1,11,2,2,4,2,2,3,1,0,8,96,0,1
49,1,1,5,1,13,10,2,10,2,1,3,1,0,0,121,0,1
32,1,2,4,1,13,3,1,12,2,1,4,1,0,0,47,0,1
33,1,2,4,1,10,3,2,5,1,1,1,1,3,7,249,0,1
45,2,1,5,1,10,8,1,13,2,4,5,1,0,0,78,0,1
43,1,1,5,1,2,1,1,13,2,2,2,1,0,0,95,0,1
49,1,1,5,2,13,2,2,12,2,1,4,1,3,0,70,0,1
47,1,1,5,1,13,2,1,12,1,1,2,1,0,0,99,0,1
49,2,2,4,2,4,3,2,3,2,1,2,1,3,7,314,0,1
53,1,1,5,1,18,8,2,13,1,1,0,1,0,7,115,0,1
37,1,2,4,1,4,6,2,13,1,1,1,1,0,0,80,0,1
22,1,2,6,1,0,9,2,12,2,1,3,1,0,0,4,0,1
62,1,1,5,1,0,8,2,13,2,1,3,1,0,0,6,1,1
38,1,2,4,1,18,8,2,13,2,1,1,1,0,0,82,0,1
59,2,1,5,1,2,6,2,12,2,1,0,1,0,5,104,0,1
48,1,2,7,1,14,9,2,13,1,1,4,1,0,0,53,0,1
46,1,1,5,1,2,4,1,12,2,1,1,1,0,0,10,0,1
42,1,2,4,1,17,4,2,13,2,1,1,1,0,0,3,0,1
34,1,2,4,1,14,9,2,3,2,1,2,1,0,0,142,0,1
40,1,2,4,1,16,8,1,13,1,1,1,1,0,0,91,0,1
32,1,1,6,1,0,2,1,14,2,2,3,1,3,7,359,1,1
50,1,1,5,1,0,2,1,12,1,1,2,1,3,7,135,0,1
37,1,1,5,1,13,2,1,12,2,1,1,1,3,11,89,0,1
52,1,1,4,1,2,3,1,13,2,1,2,1,0,0,127,1,1
52,1,1,4,1,21,3,1,13,2,1,4,1,0,0,42,0,1
45,1,2,5,1,13,1,1,12,1,1,5,0,0,7,56,1,1
24,1,2,4,1,16,4,2,7,2,1,5,1,0,0,70,0,1
29,1,2,4,1,13,4,2,12,1,1,4,1,0,0,122,0,1
48,2,1,5,1,16,11,1,13,2,2,7,1,0,0,25,1,0
29,2,2,6,1,0,5,1,12,2,1,5,1,3,11,168,1,0
49,1,1,5,1,13,3,1,13,2,1,6,1,0,0,44,0,1
35,1,2,4,1,11,3,2,13,1,1,1,1,0,0,62,0,1
38,2,2,4,1,13,12,2,7,3,3,6,1,0,0,31,0,1
43,2,1,5,1,0,1,1,13,1,1,2,1,0,0,68,0,1
34,2,2,4,1,1,5,1,9,1,1,4,1,0,0,3,0,1
44,1,1,6,1,8,4,1,10,2,2,3,1,3,2,200,0,1
47,1,1,4,1,11,6,2,13,2,1,0,1,0,0,6,0,1
35,1,2,6,1,10,10,2,2,2,1,0,1,0,0,74,0,1
28,2,2,4,1,11,8,1,13,2,2,5,1,0,0,56,0,1
34,1,2,4,1,1,8,1,13,2,1,2,1,0,0,33,1,1
33,2,2,4,1,13,9,2,5,2,1,3,1,3,7,175,0,1
41,2,1,5,1,13,4,1,13,2,1,7,1,0,0,85,0,1
42,1,1,5,1,17,8,1,13,2,1,0,1,0,0,63,0,1
40,1,1,5,1,11,1,1,13,2,1,2,1,0,0,0,0,1
32,1,2,6,1,0,8,1,12,1,1,2,1,3,7,158,1,1
28,2,2,4,1,1,4,1,13,2,2,3,1,0,0,88,0,1
40,1,2,4,1,14,11,2,12,1,1,3,1,0,0,56,0,1
39,2,1,5,1,14,4,1,4,2,1,3,1,3,0,69,0,1
31,2,2,4,1,13,5,1,4,1,1,3,1,3,5,100,0,1
42,1,1,5,1,10,3,2,9,1,1,0,1,0,6,72,0,1
44,1,1,5,1,13,5,1,13,2,2,4,1,3,5,180,0,1
34,1,2,5,1,0,3,1,12,2,0,3,1,0,0,11,0,1
37,2,2,4,1,13,12,1,12,1,1,6,1,3,0,96,0,1
53,1,2,2,1,13,12,2,12,2,1,4,1,0,0,33,0,1
36,1,2,4,1,3,6,2,13,2,1,3,1,0,0,73,0,1
32,1,1,6,1,14,2,1,14,2,1,2,1,0,0,48,0,1
46,1,1,5,1,13,11,1,13,1,2,3,0,3,2,168,0,0
36,1,1,5,1,16,4,1,5,2,2,4,1,3,7,164,1,1
45,1,2,4,1,5,1,1,12,1,1,4,1,0,7,55,0,1
32,1,2,4,1,2,8,1,6,1,1,3,1,3,7,94,0,1
45,1,2,4,1,20,1,1,8,1,1,0,1,0,10,79,0,1
44,1,2,5,1,16,4,2,13,2,1,2,1,0,0,17,0,1
37,1,2,4,1,16,7,1,12,2,1,6,1,3,7,113,0,1
32,1,2,4,1,9,1,1,13,2,1,0,1,0,7,116,1,0
52,1,1,7,1,10,3,2,0,1,1,2,1,0,0,1,0,1
32,2,2,4,1,7,4,1,5,1,2,5,1,0,0,60,0,1
46,1,2,4,1,16,8,1,6,1,1,3,1,0,0,3,1,1
47,1,1,5,1,16,8,1,13,2,1,4,1,3,7,186,3,1
44,1,2,4,1,1,9,1,12,2,1,3,1,0,0,26,0,1
23,1,2,4,1,0,8,1,13,1,1,1,1,0,0,134,1,1
41,1,2,4,1,16,7,2,13,2,1,5,1,0,0,13,0,1
44,1,1,5,1,10,5,1,12,2,1,3,1,4,0,130,0,1
40,1,2,4,1,13,8,2,11,1,1,8,1,2,7,215,0,1
31,1,1,5,1,0,1,1,13,2,1,3,1,3,0,92,1,0
37,1,1,5,1,13,11,1,13,1,1,3,1,0,0,63,0,1
34,1,2,5,1,11,9,2,13,2,1,2,1,0,0,25,0,1
52,1,1,5,1,10,3,2,13,1,1,2,1,0,0,140,0,1
41,1,2,4,1,11,6,2,2,1,1,0,1,3,6,174,0,1
58,1,1,2,1,11,12,2,12,1,1,3,1,0,0,120,0,1
29,2,2,1,1,3,4,1,13,2,1,4,1,3,7,106,0,1
34,1,1,2,1,13,10,2,3,2,1,5,1,0,5,150,0,1
38,1,2,4,1,4,1,2,14,1,1,1,1,3,7,184,0,1
31,1,1,5,1,11,12,1,13,2,1,0,1,3,6,151,0,0
39,1,1,5,1,0,3,1,13,1,1,5,1,0,0,141,1,1
46,2,2,4,1,16,2,2,12,2,1,3,1,0,0,44,0,1
21,1,2,5,1,13,7,1,13,2,1,5,1,0,0,123,1,1
38,2,2,6,1,18,11,1,13,1,1,1,1,0,0,42,0,1
40,1,2,4,1,14,5,1,12,1,1,3,1,0,0,30,0,1
26,1,1,5,1,16,4,1,13,2,1,2,1,0,0,21,0,1
50,1,2,4,1,11,12,1,13,1,1,3,1,0,0,68,0,1
47,2,2,4,1,13,2,1,13,1,1,0,1,0,0,85,0,1
44,2,2,4,1,9,10,2,13,2,1,5,1,0,0,64,0,1
48,2,2,4,1,13,1,1,13,1,1,4,1,0,0,30,0,1
30,1,2,4,1,0,8,1,13,2,1,3,1,0,0,61,0,1
45,2,2,4,1,1,3,1,1,1,1,3,1,0,0,114,0,1
27,1,2,6,1,0,10,2,12,2,1,7,1,0,0,54,0,1
37,1,1,4,1,1,3,2,13,1,1,2,1,0,0,67,0,1
36,1,1,5,1,16,3,1,13,1,1,5,1,0,0,17,0,1
44,1,1,4,1,4,10,2,12,2,1,1,1,0,0,33,0,1
19,1,2,6,1,13,5,1,12,1,1,1,1,0,0,22,1,0
59,1,1,5,1,16,12,1,8,1,2,1,1,0,0,74,0,1
38,1,1,5,1,13,11,2,13,2,2,1,1,0,0,106,0,1
38,1,1,6,1,13,2,1,12,1,1,3,1,0,0,24,0,1
42,1,1,5,1,4,8,2,12,2,1,5,0,0,0,39,0,1
41,1,2,4,1,14,12,1,13,2,0,1,1,3,0,53,0,1
25,1,1,5,1,8,4,2,13,2,0,4,1,0,0,66,3,1
60,1,1,5,1,16,5,2,12,2,1,2,1,0,0,71,0,1
43,1,1,5,1,10,2,2,12,2,1,3,1,0,0,6,0,1
22,1,2,4,1,10,2,2,4,2,1,3,1,0,0,33,0,1
44,1,2,4,1,1,6,1,13,2,1,2,1,0,0,30,0,1
35,1,2,5,1,1,6,2,13,1,1,5,1,0,0,43,0,1
42,2,2,4,1,0,8,1,7,2,2,5,1,3,7,158,0,1
33,1,1,5,1,1,1,1,13,1,1,2,1,3,0,141,0,1
52,1,2,4,1,16,8,2,7,2,2,4,1,3,7,211,0,1
35,2,2,4,1,13,11,2,13,2,2,3,1,0,0,15,0,1
33,1,1,5,1,13,1,1,13,2,1,1,1,0,0,51,0,1
35,2,2,4,1,13,2,1,9,2,3,3,1,0,0,124,0,1
53,1,2,4,1,9,12,2,12,2,1,2,1,0,0,94,0,1
35,1,2,4,1,0,2,1,13,2,1,3,1,0,7,189,3,1
22,1,2,6,1,13,7,2,12,1,1,2,1,0,0,13,0,1
31,1,2,4,1,13,2,1,12,2,1,1,1,0,5,119,0,1
55,2,2,4,1,13,8,1,13,2,2,4,1,0,7,205,0,1
35,1,2,4,1,0,1,1,12,2,1,0,1,4,11,273,1,0
51,1,1,4,1,16,7,1,12,1,1,2,1,0,0,0,0,1
41,1,2,4,1,13,8,2,13,2,1,4,1,0,11,170,0,1
40,1,1,4,1,8,4,2,12,2,1,3,1,0,0,150,0,1
48,1,2,4,2,13,2,2,13,1,1,3,1,0,5,213,0,1
50,1,2,4,1,0,7,1,12,2,1,2,1,0,0,39,0,1
26,1,2,5,1,1,7,1,13,1,1,4,1,0,0,2,0,1
49,1,1,5,1,13,11,2,13,2,1,4,1,0,0,148,0,1
56,2,1,5,1,22,12,1,13,2,2,4,1,0,0,170,0,1
21,1,2,4,1,13,12,1,13,2,1,3,1,0,0,4,0,1
26,1,2,4,1,13,8,2,12,2,2,6,1,0,0,62,0,1
55,2,2,4,1,13,11,1,13,2,1,1,1,0,0,73,0,1
38,1,1,5,1,10,7,1,12,2,1,3,1,0,0,14,0,1
70,1,1,4,1,20,2,2,14,2,1,3,1,0,0,103,0,1
28,1,2,4,1,6,12,1,13,2,2,3,1,0,0,67,0,1
52,1,1,5,1,20,2,2,4,1,1,3,1,4,2,270,0,1
34,2,2,4,1,13,4,1,9,2,1,1,1,0,0,8,0,1
46,1,1,5,1,5,12,2,14,2,1,5,1,3,0,184,0,1
44,1,1,6,1,13,1,2,10,2,1,1,1,0,0,17,0,1
36,1,1,5,1,13,1,2,13,1,1,4,1,0,0,43,0,1
32,1,2,4,1,13,1,1,13,1,2,1,1,0,0,2,0,1
28,1,2,4,1,13,1,1,13,1,2,1,1,0,0,17,0,1
61,1,2,4,1,14,4,1,12,2,1,3,1,0,0,30,0,1
42,1,1,5,1,16,7,2,12,2,1,2,1,0,0,34,0,1
45,1,1,5,1,10,8,2,12,1,1,3,1,0,0,23,0,1
49,1,2,4,1,0,11,1,12,1,1,1,1,0,0,19,1,0
51,1,2,4,1,10,11,1,12,2,1,2,1,0,0,24,0,1
45,1,2,4,1,9,4,1,13,2,1,0,1,0,0,40,1,1
34,1,2,6,2,13,6,2,13,1,2,4,1,0,0,3,0,1
52,1,2,4,1,14,7,1,12,1,1,2,1,0,0,11,0,1
20,1,1,5,1,13,1,2,13,2,1,4,1,0,0,24,0,1
38,1,1,6,1,13,11,1,13,2,1,2,1,0,0,31,0,1
36,1,2,4,1,13,3,1,13,2,0,3,1,0,0,29,0,1
35,2,1,5,1,16,8,1,13,1,2,4,1,0,0,25,0,1
35,1,2,4,1,14,7,1,12,2,1,2,1,0,0,8,0,1
64,1,2,5,1,0,12,1,10,2,2,4,0,0,0,36,1,0
58,2,1,5,1,13,8,1,7,1,1,3,1,0,0,54,0,1
55,2,1,5,1,13,8,2,13,2,2,2,1,0,0,28,0,1
38,1,2,4,1,13,9,2,8,1,1,2,1,0,0,38,1,1
30,1,1,5,1,13,6,2,13,1,1,3,1,0,0,10,0,1
34,1,2,4,1,13,11,2,13,1,4,3,1,0,0,40,0,1
37,1,2,4,1,13,8,2,12,1,1,0,1,0,0,40,0,1
51,1,1,5,1,10,11,2,13,1,1,1,1,0,0,11,0,1
37,1,2,4,1,0,5,1,13,2,1,3,1,0,0,7,0,1
52,2,1,5,1,0,6,1,13,2,1,2,1,0,0,5,0,1
57,1,2,4,1,0,3,2,13,2,1,3,1,0,0,7,1,1
39,1,1,5,1,16,5,1,13,1,1,3,1,0,0,27,0,1
30,1,2,4,1,13,3,2,13,2,1,0,1,0,0,12,0,1
45,1,1,4,1,0,9,1,12,2,1,3,1,0,0,28,0,1
37,1,2,4,1,13,3,1,13,1,1,2,1,0,0,13,0,1
52,1,2,4,1,14,11,2,13,1,1,1,1,0,0,0,0,1
26,1,2,4,1,16,10,2,13,1,1,1,1,0,0,1,0,1
33,1,2,6,1,13,12,1,13,2,2,4,1,0,0,28,0,1
51,1,2,4,1,13,10,2,13,2,1,0,1,0,0,24,0,1
57,1,2,4,1,13,7,1,13,2,1,1,1,0,0,10,0,1
36,1,2,4,1,0,5,2,13,2,1,2,1,0,0,37,0,1
52,1,1,5,1,0,2,2,12,2,1,3,1,0,0,9,0,1
46,1,1,5,1,0,5,2,13,2,1,2,1,0,0,18,0,1
38,1,1,5,1,16,9,2,13,2,1,2,1,0,0,8,0,1
47,2,2,4,1,13,10,1,13,2,1,0,1,0,0,17,0,1
34,1,1,6,1,0,12,1,13,2,1,2,1,0,0,6,0,1
44,1,2,4,1,13,6,2,13,2,1,5,1,0,0,2,0,1
36,1,2,4,1,13,10,1,13,1,1,3,1,0,0,38,0,1
47,1,1,5,1,0,3,2,10,2,2,5,0,0,0,23,1,1
38,1,2,4,1,16,1,2,12,2,1,1,1,0,0,4,0,1
33,1,2,5,1,16,1,2,12,1,1,2,1,0,0,24,0,1
24,1,2,4,1,13,8,2,12,2,1,2,1,0,0,4,0,1
25,1,2,4,1,10,1,2,12,2,1,2,1,0,0,41,0,1
29,1,1,5,1,14,11,1,13,1,1,2,1,0,0,24,0,1
35,1,1,5,1,13,2,2,13,1,1,3,1,0,0,9,0,1
39,1,2,4,1,11,4,2,13,2,1,3,1,0,0,20,0,1
44,1,2,4,1,1,4,1,13,1,1,4,1,0,0,39,0,1
54,1,2,4,1,4,7,1,12,1,1,3,1,0,0,50,0,1
25,1,2,6,1,10,10,1,13,1,1,2,1,0,0,39,0,1
44,1,2,5,1,1,9,1,13,1,1,1,1,0,0,52,0,1
21,1,2,5,1,13,1,2,12,2,1,2,1,0,0,16,0,1
29,1,1,5,1,13,1,1,13,1,1,1,1,0,0,23,0,1
23,1,2,4,1,8,12,2,13,1,1,2,1,0,0,24,0,1
47,1,2,4,1,1,4,2,13,2,1,3,1,0,0,33,0,1
49,1,1,5,1,2,9,2,12,1,1,1,1,0,0,30,0,1
31,1,2,4,1,16,7,1,12,1,1,1,1,0,0,42,0,1
47,1,1,5,1,0,11,1,12,2,1,0,1,0,0,23,0,1
27,1,2,4,1,13,9,2,13,1,1,2,1,0,0,19,0,1
48,1,2,4,1,14,4,1,12,2,1,2,1,0,0,18,0,1
51,1,1,5,1,0,1,1,4,2,1,2,1,0,0,17,1,0
27,1,2,6,1,13,6,2,13,1,1,3,1,0,0,9,0,1
41,2,1,5,1,8,2,2,13,1,1,1,1,0,0,24,0,1
35,1,2,4,1,14,8,2,14,2,1,3,1,0,0,16,0,1
46,2,1,5,1,0,4,2,13,2,2,1,1,0,0,6,0,0
38,1,1,4,1,0,11,1,9,2,1,1,0,0,0,12,1,0
42,1,1,5,1,10,2,1,12,2,1,3,1,0,0,6,0,1
50,1,2,5,1,13,8,2,9,2,1,2,1,0,0,26,0,1
42,1,2,4,1,1,9,1,1,2,1,2,1,0,0,8,0,1
35,1,2,4,1,1,4,2,12,2,1,4,1,0,0,20,0,1
46,1,2,6,1,20,2,2,1,2,1,1,1,0,0,13,0,1
43,1,2,5,1,0,1,1,12,2,1,0,1,0,0,44,0,1
46,1,2,4,1,0,2,1,12,1,1,2,1,0,0,28,0,1
48,1,1,6,1,13,8,2,13,1,2,4,1,3,7,108,0,1
26,1,2,6,1,13,1,2,13,2,2,1,1,3,7,36,1,0
46,2,2,4,1,21,2,2,13,2,1,3,1,0,0,0,0,1
39,1,1,4,1,16,8,1,8,1,1,2,1,0,0,31,0,1
60,2,1,5,1,16,3,1,13,2,2,3,1,0,0,90,0,1
40,1,2,4,1,13,10,1,13,1,1,1,1,0,0,61,0,1
25,1,2,4,1,7,1,1,12,2,1,2,1,0,7,44,0,0
31,1,2,4,1,13,11,1,8,2,1,0,1,0,0,13,1,0
41,1,2,4,1,14,7,1,13,2,1,0,1,3,7,73,0,1
26,1,1,4,1,16,4,2,12,2,1,4,1,3,2,46,0,1
52,2,2,4,1,14,5,2,13,2,1,2,1,3,7,137,0,1
45,2,1,4,1,13,3,1,12,2,1,3,1,3,7,43,0,1
40,1,2,4,1,16,2,1,13,2,1,2,1,0,0,46,0,1
27,2,1,6,2,13,1,2,13,2,1,3,1,3,0,6,0,1
45,2,1,5,1,16,1,1,7,2,1,2,1,3,7,168,0,1
50,2,1,5,1,13,1,2,13,2,1,2,1,3,7,99,0,1
42,1,2,4,1,13,9,2,13,1,1,4,1,0,0,43,0,1
42,1,1,1,1,10,2,2,7,2,1,4,1,3,2,82,0,1
24,2,1,6,1,13,12,1,12,2,1,2,0,0,5,67,1,1
41,1,1,4,1,14,4,1,13,2,1,3,1,0,0,40,0,1
29,1,1,5,1,11,8,1,12,2,1,2,1,0,0,41,0,1
30,1,1,4,1,16,11,1,12,2,1,2,1,0,0,33,1,0
40,1,2,6,1,1,4,1,13,2,0,4,1,3,7,81,0,1
41,1,2,4,1,13,10,1,8,2,1,1,1,3,6,62,0,1
39,1,1,5,1,16,4,2,13,2,1,4,1,0,0,28,0,1
54,1,2,4,1,13,9,2,13,1,1,0,1,0,0,95,0,1
19,1,1,5,1,10,12,2,12,2,1,3,1,0,0,77,0,1
45,2,2,6,1,0,3,2,13,1,1,2,1,0,0,41,0,1
22,1,2,6,1,10,6,1,0,1,1,5,1,0,7,158,0,1
30,2,1,5,1,13,9,2,13,2,2,3,1,3,9,142,0,1
33,1,1,5,1,13,10,1,12,2,1,3,1,3,5,160,0,1
28,1,2,4,1,13,8,2,7,2,1,3,1,0,0,48,0,1
35,1,2,4,1,13,3,2,10,1,1,3,1,0,0,3,0,1
26,1,1,5,1,13,7,1,12,2,1,0,1,3,5,189,0,1
37,1,2,4,1,13,7,1,10,2,1,2,1,0,3,153,0,1
44,1,2,7,1,14,12,2,13,2,1,2,0,3,7,182,1,1
39,2,1,5,1,2,12,2,12,2,1,2,1,3,9,174,0,1
46,1,2,4,1,14,12,1,10,1,1,2,1,0,0,177,0,1
36,1,1,6,2,0,6,2,12,2,1,3,0,3,3,154,1,1
35,1,2,6,1,0,8,2,13,1,1,3,1,0,0,68,0,1
36,1,2,6,1,11,12,1,13,2,1,0,1,3,7,155,1,1
26,1,2,5,1,13,7,1,1,1,1,2,1,0,0,31,0,1
28,1,1,5,1,13,6,2,12,2,1,2,1,0,0,39,0,1
