PAYMENT-DAY,QUANT-ADDITIONAL-CARDS,POSTAL-ADDRESS-TYPE,SEX,MARITAL-STATUS,QUANT-DEPENDANTS,EDUCATION-LEVEL,FLAG-RESIDENCIAL-PHONE,RESIDENCE-TYPE,MONTHS-IN-RESIDENCE,FLAG-MOBILE-PHONE,FLAG-EMAIL,PERSONAL-MONTHLY-INCOME,OTHER-INCOMES,FLAG-VISA,FLAG-MASTERCARD,FLAG-DINERS,FLAG-AMERICAN-EXPRESS,FLAG-OTHER-CARDS,QUANT-BANKING-ACCOUNTS,QUANT-SPECIAL-BANKING-ACCOUNTS,PERSONAL-ASSETS-VALUE,QUANT-CARS,COMPANY,FLAG-PROFESSIONAL-PHONE,MONTHS-IN-THE-JOB,OCCUPATION-TYPE,FLAG-HOME-ADDRESS-DOCUMENT,FLAG-RG,FLAG-CPF,FLAG-INCOME-PROOF,PRODUCT,FLAG-ACSP-RECORD,AGE,class-label
25,0,1,0,2,2,0,Y,1.0,5,N,1,-3190,-477,0,0,0,0,0,0,0,12046,1,Y,N,1,4.0,0,0,0,0,1,N,0,0
25,0,1,1,0,2,0,Y,1.0,-2,N,1,-2383,-1023,0,0,0,0,0,0,0,2044,0,Y,Y,0,2.0,0,0,0,0,1,N,1,0
10,0,1,0,6,2,0,Y,1.0,11,N,1,-4621,-942,0,0,0,0,0,0,0,15622,1,N,N,1,2.0,0,0,0,0,1,N,0,0
5,0,1,1,7,1,0,Y,1.0,1,N,0,-1341,-220,0,0,0,0,0,0,0,-3338,1,N,N,0,2.0,0,0,0,0,1,N,1,0
5,0,1,0,1,2,0,Y,1.0,6,N,1,-1593,-916,0,0,0,0,0,1,1,-4562,2,N,N,1,0.0,0,0,0,0,1,N,0,0
5,0,1,0,2,0,0,Y,1.0,27,N,1,-310,73,0,0,0,0,0,0,0,-981,1,N,N,0,1.0,0,0,0,0,1,N,1,0
10,0,1,0,5,1,0,Y,1.0,6,N,0,1822,-280,0,0,0,0,0,1,1,-6294,1,N,N,0,2.0,0,0,0,0,1,N,1,0
10,0,1,0,1,2,0,Y,1.0,15,N,1,-1202,-308,0,0,0,0,0,0,0,-4113,1,N,N,0,1.0,0,0,0,0,1,N,1,0
5,0,1,0,2,0,0,Y,1.0,16,N,1,-74,192,0,0,0,0,0,0,0,-5201,0,N,N,1,0.0,0,0,0,0,1,N,0,0
10,0,1,0,1,2,0,Y,1.0,-3,N,1,-3557,-434,0,0,0,0,0,0,0,4266,0,N,N,0,2.0,0,0,0,0,1,N,1,0
10,0,1,1,6,0,0,Y,1.0,4,N,1,182,168,0,0,0,0,0,0,1,-5326,1,N,N,1,1.0,0,0,0,0,1,N,1,0
5,0,1,0,1,1,0,Y,1.0,8,N,1,5243,-262,0,0,0,0,0,0,0,-16111,1,N,N,1,1.0,0,0,0,0,1,N,1,0
10,0,1,1,1,0,0,Y,1.0,9,N,1,-95,336,0,0,0,0,0,0,0,2962,1,N,N,1,1.0,0,0,0,0,1,N,1,0
10,0,1,1,2,2,0,Y,1.0,-2,N,1,-1426,78,0,0,0,0,0,0,0,2369,1,N,N,1,1.0,0,0,0,0,1,N,1,0
10,0,1,0,1,1,0,Y,1.0,10,N,1,235,-225,0,0,0,0,0,0,1,3919,1,N,N,1,1.0,0,0,0,0,1,N,1,0
5,0,1,1,1,-2,0,Y,1.0,5,N,1,457,106,0,0,0,0,0,0,0,-4612,0,N,N,1,1.0,0,0,0,0,1,N,1,0
20,0,1,0,2,0,0,Y,1.0,37,N,1,2516,714,0,0,0,0,0,0,0,-5100,0,Y,Y,1,1.0,0,0,0,0,1,N,1,0
10,0,1,1,2,5,0,Y,1.0,10,N,0,-217,-451,0,1,0,0,0,1,1,10498,2,N,N,0,5.0,0,0,0,0,1,N,1,0
25,0,1,0,2,0,0,Y,1.0,10,N,1,699,332,0,0,0,0,0,0,0,1970,0,N,N,1,1.0,0,0,0,0,1,N,1,0
25,0,1,0,3,4,0,Y,1.0,47,N,1,2184,77,0,1,0,0,0,0,0,8705,0,Y,Y,1,1.0,0,0,0,0,1,N,1,0
25,0,1,0,1,1,0,Y,1.0,-8,N,1,4723,68,0,0,0,0,0,0,0,-14131,1,N,N,1,2.0,0,0,0,0,1,N,0,1
10,0,1,1,3,2,0,Y,1.0,14,N,1,2729,-322,0,0,0,0,0,0,0,6002,0,N,N,1,2.0,0,0,0,0,1,N,1,0
20,0,1,0,1,1,0,Y,1.0,11,N,1,43,-683,0,0,0,0,0,0,0,-1700,0,Y,Y,0,2.0,0,0,0,0,2,N,0,1
1,0,1,0,1,2,0,Y,1.0,-6,N,1,695,-634,0,0,0,0,0,0,0,6200,1,Y,Y,0,2.0,0,0,0,0,1,N,0,0
10,0,1,0,1,1,0,N,1.0,14,N,1,221,-254,0,0,0,0,0,0,0,3005,1,Y,N,1,2.0,0,0,0,0,1,N,1,1
20,0,1,0,1,0,0,Y,1.0,-1,N,1,-825,-361,0,0,0,0,0,0,0,2041,1,Y,Y,1,2.0,0,0,0,0,1,N,1,1
10,0,1,0,4,2,0,Y,1.0,15,N,1,2216,-394,0,0,0,0,0,0,0,-5445,1,Y,N,0,2.0,0,0,0,0,1,N,1,0
10,0,1,1,1,1,0,Y,1.0,0,N,1,-468,-54,0,0,0,0,0,0,0,1058,1,Y,N,1,2.0,0,0,0,0,1,N,1,0
1,0,1,0,1,2,0,N,1.0,-6,N,1,18,-152,0,0,0,0,0,1,0,-126,1,N,N,0,0.0,0,0,0,0,1,N,1,1
20,0,1,1,1,0,0,Y,1.0,8,N,0,1886,-193,0,0,0,0,0,1,1,4446,2,Y,Y,1,2.0,0,0,0,0,2,N,1,1
10,0,1,1,1,1,0,Y,1.0,12,N,1,1659,-218,0,0,0,0,0,0,0,14324,1,Y,N,0,2.0,0,0,0,0,1,N,1,0
10,0,1,1,2,1,0,Y,1.0,11,N,0,5961,337,0,0,0,0,0,1,1,-5060,1,N,N,1,0.0,0,0,0,0,1,N,1,0
25,0,1,0,2,0,0,Y,1.0,20,N,0,1315,-3,0,0,0,0,0,1,1,4588,2,N,N,0,2.0,0,0,0,0,1,N,1,0
5,0,1,0,2,0,0,Y,1.0,24,N,0,72,-51,0,0,0,0,0,1,1,3806,2,N,N,1,0.0,0,0,0,0,7,N,1,0
15,0,1,0,1,2,0,Y,1.0,2,N,1,-984,151,0,0,0,0,0,0,1,-2639,1,Y,Y,1,2.0,0,0,0,0,2,N,1,1
20,0,1,0,2,1,0,Y,1.0,15,N,1,-5063,42,0,0,0,0,0,0,0,14918,0,Y,Y,0,4.0,0,0,0,0,1,N,1,1
5,0,1,0,2,1,0,Y,1.0,8,N,1,2556,13,0,0,0,0,0,0,1,-16712,1,N,N,1,0.0,0,0,0,0,2,N,1,0
25,0,1,1,2,3,0,Y,1.0,0,N,1,-1290,234,0,0,0,0,0,0,1,1097,1,Y,Y,0,2.0,0,0,0,0,2,N,1,0
20,0,1,1,1,1,0,Y,2.0,0,N,1,2216,132,0,0,0,0,0,0,0,-1217,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
10,0,1,0,2,2,0,Y,1.0,8,N,1,-1717,246,0,0,0,0,0,0,1,8877,1,Y,N,0,3.0,0,0,0,0,1,N,1,0
25,0,1,1,2,0,0,N,1.0,-5,N,1,-1411,-159,0,0,0,0,0,0,0,-2241,1,Y,N,0,4.0,0,0,0,0,1,N,1,0
10,0,1,0,2,2,0,Y,1.0,15,N,1,-2636,42,0,0,0,0,0,0,0,5532,0,Y,N,0,2.0,0,0,0,0,1,N,1,0
25,0,1,0,2,0,0,Y,1.0,4,N,0,2418,-312,1,0,0,0,0,1,1,-24600,2,Y,N,0,5.0,0,0,0,0,1,N,0,0
10,0,1,1,2,1,0,Y,1.0,10,N,1,3584,-179,0,0,0,0,0,1,1,2789,1,N,N,0,1.0,0,0,0,0,1,N,1,0
1,0,1,1,2,2,0,Y,1.0,12,N,1,-1437,454,0,0,0,0,0,0,0,-15223,0,Y,Y,0,2.0,0,0,0,0,2,N,1,0
10,0,1,0,2,2,0,Y,1.0,17,N,1,975,-226,0,0,0,0,0,0,0,21289,1,N,N,0,1.0,0,0,0,0,1,N,1,0
10,0,1,0,2,2,0,Y,1.0,-8,N,1,-1105,86,0,0,0,0,0,0,0,20960,0,N,N,0,5.0,0,0,0,0,1,N,1,0
10,0,1,1,2,0,0,Y,4.0,3,N,0,-537,100,0,0,0,0,0,0,0,4404,1,Y,N,0,5.0,0,0,0,0,1,N,1,0
10,0,1,1,2,2,0,Y,1.0,19,N,1,930,109,0,0,0,0,0,0,0,9247,1,Y,N,0,1.0,0,0,0,0,1,N,1,0
10,0,1,1,2,1,0,N,1.0,4,N,1,1306,132,0,0,0,0,0,1,1,12186,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
10,0,1,1,1,2,0,Y,1.0,18,N,1,-45,110,0,1,0,0,0,0,0,6128,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
15,0,1,1,1,3,0,Y,1.0,16,N,1,-135,204,0,0,0,0,0,0,0,1047,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
10,0,1,0,1,1,0,Y,1.0,26,N,0,-4344,46,0,0,0,0,0,1,1,7584,2,Y,Y,0,2.0,0,0,0,0,1,N,0,0
10,0,1,1,1,1,0,Y,1.0,12,N,0,1773,376,0,0,0,0,0,1,1,13030,2,N,N,1,1.0,0,0,0,0,1,N,0,0
25,0,1,1,2,-1,0,Y,1.0,10,N,1,-1831,-189,0,0,0,0,0,0,0,-6403,1,Y,N,1,4.0,0,0,0,0,1,N,1,0
1,0,1,0,1,1,0,Y,1.0,12,N,1,1675,482,0,0,0,0,0,0,0,-9498,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
15,0,1,1,2,3,0,Y,1.0,6,N,1,675,804,0,0,0,0,0,1,1,2932,1,N,N,1,4.0,0,0,0,0,1,N,0,0
25,0,1,0,1,3,0,Y,1.0,14,N,1,201,156,0,0,0,0,0,0,0,-15566,0,Y,Y,1,2.0,0,0,0,0,1,N,0,0
25,0,1,0,7,2,0,Y,1.0,16,N,1,-850,432,0,0,0,0,0,0,0,-9073,1,Y,N,1,2.0,0,0,0,0,1,N,1,0
15,0,1,0,1,1,0,Y,1.0,17,N,1,1424,-207,0,0,0,0,0,0,0,-228,0,Y,Y,1,2.0,0,0,0,0,1,N,1,0
15,0,1,1,2,3,0,Y,1.0,22,N,1,414,315,0,0,0,0,0,0,0,-11731,0,Y,N,0,2.0,0,0,0,0,1,N,1,0
15,0,1,1,2,0,0,Y,1.0,15,N,1,2917,-214,0,0,0,0,0,0,0,1513,0,Y,Y,1,2.0,0,0,0,0,1,N,0,0
10,0,1,0,1,-2,0,N,1.0,-4,N,1,-291,64,0,0,0,0,0,1,0,11661,1,N,N,1,2.0,0,0,0,0,1,N,0,1
10,0,1,0,2,5,0,Y,1.0,8,N,0,2925,589,0,0,0,0,0,0,1,11839,1,N,N,1,1.0,0,0,0,0,1,N,1,0
15,0,1,0,2,2,0,Y,1.0,-1,N,1,1129,411,0,0,0,0,0,0,0,-3667,0,Y,N,1,4.0,0,0,0,0,1,N,1,0
15,0,1,0,2,0,0,Y,1.0,14,N,1,3318,669,0,0,0,0,0,0,0,4882,1,N,N,1,1.0,0,0,0,0,1,N,0,0
10,0,1,1,7,-1,0,N,1.0,17,N,1,1076,-230,0,0,0,0,0,1,1,7478,1,Y,Y,0,2.0,0,0,0,0,1,N,0,0
10,0,1,0,2,3,0,Y,1.0,7,N,1,3162,332,0,0,0,0,0,1,1,-14227,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
15,0,1,0,2,-1,0,Y,1.0,4,N,1,-1444,-48,1,0,0,0,0,1,1,-7081,1,N,N,1,0.0,0,0,0,0,1,N,1,0
10,0,1,0,2,0,0,Y,1.0,14,N,1,-2808,-11,0,0,0,0,0,1,1,-15251,1,N,N,0,0.0,0,0,0,0,1,N,1,0
10,0,1,0,2,3,0,Y,1.0,35,N,1,2769,268,0,0,0,0,0,0,0,-4313,0,N,N,0,4.0,0,0,0,0,1,N,1,0
10,0,1,0,1,1,0,N,1.0,20,N,1,6190,-51,0,0,0,0,0,0,0,-3910,1,Y,N,1,2.0,0,0,0,0,1,N,0,0
10,0,1,0,2,-1,0,Y,1.0,-6,N,1,1784,-314,1,0,0,0,0,1,1,389,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
10,0,1,1,2,-1,0,Y,1.0,3,N,1,3678,267,0,0,0,0,0,1,1,5377,1,Y,N,0,2.0,0,0,0,0,1,N,1,0
10,0,1,0,2,1,0,Y,1.0,12,N,1,2027,437,0,0,0,0,0,0,0,15508,0,N,N,0,4.0,0,0,0,0,1,N,0,0
10,0,1,1,2,3,0,Y,1.0,10,N,1,1413,258,0,0,0,0,0,1,1,-10077,1,Y,N,1,5.0,0,0,0,0,1,N,1,0
10,0,1,1,2,2,0,Y,1.0,26,N,1,1234,287,0,0,0,0,0,0,0,-18439,1,N,N,1,5.0,0,0,0,0,1,N,1,0
10,0,1,1,1,0,0,Y,1.0,11,N,0,-1071,110,0,0,0,0,0,0,0,3700,1,N,N,0,4.0,0,0,0,0,1,N,0,0
10,0,1,0,2,1,0,Y,1.0,2,N,1,1939,129,0,0,0,0,0,1,1,2088,1,Y,N,0,4.0,0,0,0,0,1,N,1,0
10,0,1,1,2,-1,0,Y,1.0,-11,N,1,381,-112,0,0,0,0,0,0,0,-8760,1,Y,N,1,4.0,0,0,0,0,1,N,1,0
10,0,1,0,2,2,0,Y,1.0,1,N,1,-23,258,0,0,0,0,0,0,0,13079,0,N,N,0,4.0,0,0,0,0,1,N,1,1
15,0,1,1,1,1,0,Y,1.0,4,N,1,-2215,208,0,0,0,0,0,1,1,-16799,1,N,N,1,2.0,0,0,0,0,1,N,1,0
10,0,1,0,2,3,0,Y,1.0,17,N,0,3705,-599,0,0,0,0,0,0,0,10275,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
5,0,1,0,2,1,0,Y,1.0,24,N,1,5391,367,1,0,0,0,0,0,0,13932,1,N,N,1,5.0,0,0,0,0,1,N,1,0
10,0,1,0,2,1,0,Y,1.0,12,N,1,-2068,-315,1,0,0,0,0,0,0,8060,1,N,Y,0,4.0,0,0,0,0,1,N,1,0
10,0,1,1,2,0,0,Y,3.0,29,N,1,-2505,-618,0,0,0,0,0,0,0,-4703,1,Y,N,0,2.0,0,0,0,0,1,N,1,0
10,0,1,1,1,1,0,Y,1.0,17,N,1,-3729,4,0,0,0,0,0,0,0,-5143,1,N,N,0,4.0,0,0,0,0,1,N,0,0
10,0,1,0,2,1,0,Y,1.0,0,N,0,-717,30,0,0,0,0,0,0,0,11856,1,N,N,0,4.0,0,0,0,0,1,N,1,0
10,0,1,1,2,3,0,Y,1.0,20,N,0,4014,224,0,0,0,0,0,1,1,23696,2,N,Y,1,2.0,0,0,0,0,1,N,1,0
10,0,1,1,2,1,0,Y,1.0,7,N,1,-3608,-275,0,0,0,0,0,0,0,11752,1,Y,N,0,4.0,0,0,0,0,1,N,0,0
10,0,1,1,1,2,0,Y,1.0,2,N,0,330,307,0,0,0,0,0,1,1,12466,1,N,N,0,3.0,0,0,0,0,1,N,0,0
10,0,1,0,2,3,0,N,1.0,16,N,1,-2880,92,0,0,0,0,0,1,1,7424,1,N,N,0,4.0,0,0,0,0,1,N,1,0
10,0,1,0,4,2,0,N,1.0,7,N,1,-1200,54,0,0,0,0,0,1,1,-11973,1,N,N,0,5.0,0,0,0,0,1,N,0,0
20,0,1,1,1,2,0,Y,1.0,-10,N,1,-6449,13,0,0,0,0,0,0,0,-22229,0,Y,N,0,4.0,0,0,0,0,1,N,1,0
15,0,1,1,2,0,0,Y,1.0,15,N,1,-475,-82,0,0,0,0,0,1,1,-1943,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
25,0,1,0,3,3,0,Y,1.0,30,N,1,6502,229,0,0,0,0,0,0,0,3738,0,Y,N,1,5.0,0,0,0,0,1,N,1,0
20,0,1,1,1,0,0,Y,1.0,6,N,0,156,224,0,0,0,0,0,1,1,-924,2,Y,Y,0,2.0,0,0,0,0,1,N,1,0
15,0,1,0,2,2,0,N,1.0,6,N,0,1040,-104,0,0,0,0,0,1,1,-1899,2,N,N,0,1.0,0,0,0,0,1,N,1,0
10,0,1,1,1,2,0,Y,1.0,18,N,1,3199,-77,0,0,0,0,0,0,0,-85,1,N,Y,0,5.0,0,0,0,0,1,N,0,0
5,0,1,0,1,0,0,Y,3.0,-5,N,1,-1359,35,0,0,0,0,0,0,0,11056,1,Y,N,1,2.0,0,0,0,0,1,N,1,0
5,0,1,0,2,1,0,N,1.0,9,N,1,-912,-5,0,0,0,0,0,0,0,10242,1,Y,Y,1,2.0,0,0,0,0,2,N,1,1
10,0,1,1,2,4,0,Y,1.0,18,N,1,-1178,-29,0,0,0,0,0,0,0,8040,1,N,N,0,4.0,0,0,0,0,1,N,1,0
5,0,1,1,4,0,0,Y,3.0,6,N,1,2099,-189,0,0,0,0,0,0,0,-7864,1,Y,N,0,1.0,0,0,0,0,2,N,0,1
5,0,1,0,1,0,0,Y,3.0,11,N,1,-928,-84,1,0,0,0,0,0,0,1339,1,N,N,0,4.0,0,0,0,0,1,N,0,0
5,0,1,0,2,0,0,Y,1.0,14,N,1,3887,57,1,0,0,0,0,0,0,11466,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
1,0,1,0,2,1,0,N,1.0,9,N,1,-320,115,0,0,0,0,0,0,0,16392,1,Y,Y,0,4.0,0,0,0,0,1,N,0,1
5,0,1,0,2,1,0,N,5.0,9,N,1,-3864,-133,0,0,0,0,0,0,0,6994,0,Y,Y,1,2.0,0,0,0,0,1,N,1,0
10,0,1,1,2,2,0,N,1.0,6,N,0,-1031,-77,0,0,0,0,0,1,1,-826,2,Y,Y,0,1.0,0,0,0,0,1,N,0,0
5,0,1,1,2,3,0,Y,1.0,9,N,1,2094,-158,0,0,0,0,0,0,0,-7852,1,Y,N,1,2.0,0,0,0,0,1,N,1,0
15,0,1,1,2,2,0,Y,1.0,5,N,1,4135,-18,0,0,0,0,0,1,1,-10544,1,Y,N,0,2.0,0,0,0,0,1,N,1,1
10,0,1,1,1,2,0,Y,1.0,-1,N,0,2,184,0,0,0,0,0,1,1,17791,1,Y,N,0,4.0,0,0,0,0,1,N,0,0
10,0,1,1,2,3,0,Y,1.0,13,N,1,-2269,-100,0,0,0,0,0,0,0,-4585,1,N,N,1,4.0,0,0,0,0,1,N,1,0
20,0,1,0,1,0,0,Y,1.0,-8,N,1,8623,303,0,0,0,0,0,0,1,16029,1,Y,Y,0,2.0,0,0,0,0,1,N,1,1
10,0,1,0,4,3,0,Y,3.0,0,N,0,-1787,-478,0,0,0,0,0,0,0,-2677,1,Y,N,0,0.0,0,0,0,0,1,N,1,0
10,0,1,1,1,-1,0,Y,1.0,18,N,1,776,192,0,0,0,0,0,0,0,17010,1,N,N,0,4.0,0,0,0,0,1,N,0,0
10,0,1,0,4,1,0,N,1.0,4,N,0,202,-233,0,0,0,0,0,1,1,-17591,1,N,N,0,1.0,0,0,0,0,1,N,1,0
25,0,1,0,1,3,0,Y,1.0,-5,N,0,2414,175,0,1,0,0,0,1,1,11592,1,Y,Y,0,4.0,0,0,0,0,1,N,1,1
15,0,1,0,4,1,0,Y,1.0,4,N,1,2611,-209,0,0,0,0,0,0,0,-16647,1,N,N,1,2.0,0,0,0,0,1,N,1,0
10,0,1,1,2,1,0,N,1.0,25,N,1,-2885,92,0,0,0,0,0,0,0,-3358,1,Y,Y,1,2.0,0,0,0,0,1,N,0,0
10,0,1,0,2,3,0,Y,1.0,17,N,1,-880,-53,0,0,0,0,0,1,1,11759,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
15,0,1,0,2,4,0,Y,1.0,10,N,1,-821,-363,0,0,0,0,0,0,0,-8318,1,N,N,1,4.0,0,0,0,0,1,N,1,1
25,0,1,1,2,0,0,N,1.0,0,N,1,-4324,621,0,0,0,0,0,1,1,19587,1,N,N,1,4.0,0,0,0,0,1,N,0,1
5,0,1,0,2,3,0,Y,1.0,24,N,0,-3711,-522,0,0,0,0,0,0,0,4666,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
10,0,1,1,2,3,0,Y,1.0,8,N,1,-3870,-508,0,0,0,0,0,0,0,-12049,1,N,N,1,2.0,0,0,0,0,1,N,1,0
10,0,1,0,2,1,0,N,1.0,16,N,1,774,16,0,0,0,0,0,0,0,7737,1,N,N,1,2.0,0,0,0,0,1,N,1,1
10,0,1,1,2,1,0,N,1.0,9,N,0,-4633,-114,0,0,0,0,0,0,0,-1112,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
10,0,1,1,1,1,0,Y,1.0,20,N,1,-3042,305,0,0,0,0,0,0,0,7549,0,Y,Y,1,2.0,0,0,0,0,1,N,1,0
10,0,1,1,2,2,0,Y,1.0,-1,N,1,2456,-137,0,0,0,0,0,1,1,-3683,1,Y,N,1,1.0,0,0,0,0,1,N,1,1
10,0,1,0,4,1,0,Y,1.0,8,N,1,3,-110,0,0,0,0,0,0,1,-9214,1,N,N,1,5.0,0,0,0,0,1,N,1,1
15,0,1,0,2,2,0,Y,1.0,24,N,0,2341,102,0,0,0,0,0,0,0,16587,1,Y,Y,0,2.0,0,0,0,0,1,N,1,0
10,0,1,0,1,0,0,Y,1.0,1,N,1,3781,-21,0,0,0,0,0,1,1,3407,1,Y,Y,1,5.0,0,0,0,0,1,N,1,1
5,0,1,0,2,2,0,Y,1.0,-5,N,1,1195,119,0,0,0,0,0,0,0,1186,1,N,N,1,2.0,0,0,0,0,2,N,1,0
10,0,1,0,2,-2,0,N,1.0,7,N,0,-1456,330,0,0,0,0,0,1,1,5600,1,Y,Y,0,4.0,0,0,0,0,1,N,1,0
10,0,1,0,1,2,0,Y,1.0,10,N,0,2155,77,0,1,0,0,0,1,1,7562,1,Y,Y,0,4.0,0,0,0,0,1,N,1,0
10,0,1,1,1,3,0,Y,1.0,-7,N,1,-1362,-12,0,0,0,0,0,0,0,-6756,0,N,Y,1,2.0,0,0,0,0,1,N,1,1
10,0,1,1,1,0,0,N,1.0,21,N,1,-1725,224,0,0,0,0,0,1,1,12881,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
5,0,1,1,2,3,0,Y,1.0,21,N,1,-1442,-13,0,1,0,0,0,0,0,-7560,1,Y,N,1,2.0,0,0,0,0,1,N,1,0
10,0,1,0,2,1,0,Y,1.0,7,N,0,901,-389,0,0,0,0,0,1,1,-11791,2,N,N,0,4.0,0,0,0,0,1,N,1,1
15,0,1,0,1,3,0,Y,1.0,1,N,0,2748,231,0,1,0,0,0,1,1,-3284,2,Y,Y,0,2.0,0,0,0,0,1,N,1,0
5,0,1,1,2,1,0,Y,1.0,17,N,1,-483,-181,0,0,0,0,0,0,0,-2007,1,N,N,1,1.0,0,0,0,0,1,N,1,0
10,0,1,0,1,0,0,Y,1.0,12,N,0,1691,129,0,0,0,0,0,0,0,5201,1,N,N,1,0.0,0,0,0,0,1,N,1,0
5,0,1,0,2,3,0,Y,1.0,5,N,1,3465,-69,0,0,0,0,0,1,1,-13482,1,Y,N,1,2.0,0,0,0,0,1,N,1,0
25,0,1,1,1,1,0,N,1.0,-7,N,1,1328,-153,0,0,0,0,0,0,0,4122,0,N,N,1,4.0,0,0,0,0,1,N,1,1
10,0,1,1,2,1,0,N,1.0,11,N,0,-4345,314,0,0,0,0,0,0,0,-482,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
25,0,1,0,4,1,0,Y,1.0,18,N,1,894,-320,0,0,0,0,0,1,0,4339,1,N,N,0,1.0,0,0,0,0,1,N,1,1
15,0,1,0,1,-1,0,Y,1.0,19,N,0,5321,373,0,0,0,0,0,1,1,8609,1,N,N,0,1.0,0,0,0,0,1,N,0,1
5,0,1,0,1,2,0,Y,1.0,9,N,0,-488,676,0,0,0,0,0,0,0,5818,1,Y,Y,1,2.0,0,0,0,0,1,N,1,0
5,0,1,0,1,1,0,Y,1.0,13,N,0,2112,690,0,1,0,0,0,0,0,16266,1,N,N,1,4.0,0,0,0,0,1,N,0,0
10,0,1,0,2,2,0,Y,1.0,-4,N,1,3459,-446,0,0,0,0,0,1,1,-6584,1,N,N,0,5.0,0,0,0,0,2,N,1,0
10,0,1,1,2,0,0,Y,1.0,4,N,1,-1037,-233,0,0,0,0,0,1,1,-8552,1,N,N,0,2.0,0,0,0,0,1,N,1,0
1,0,1,1,2,0,0,Y,1.0,6,N,1,4140,20,0,0,0,0,0,1,1,3282,1,N,N,0,1.0,0,0,0,0,1,N,1,0
10,0,1,1,4,2,0,N,1.0,7,N,0,2876,-356,0,0,0,0,0,1,1,-3697,1,Y,Y,0,2.0,0,0,0,0,1,N,1,1
10,0,1,0,2,2,0,Y,1.0,-6,N,1,-4967,-102,0,0,0,0,0,0,0,-8153,1,N,N,1,4.0,0,0,0,0,1,N,1,0
10,0,1,0,4,1,0,N,1.0,22,N,1,224,46,0,0,0,0,0,0,0,9890,1,Y,Y,1,2.0,0,0,0,0,1,N,0,0
15,0,1,1,2,1,0,Y,1.0,24,N,1,-2409,49,0,0,0,0,0,1,1,-244,1,Y,N,0,2.0,0,0,0,0,1,N,1,0
