age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,class-label
1,blue-collar,married,secondary,no,98417.0,no,no,cellular,20.0,aug,240.0,7.0,-1.0,0.0,unknown,0
1,services,married,tertiary,no,0.0,no,no,cellular,1.0,jul,336.6978,1.0,-1.0,0.0,unknown,0
1,admin.,single,secondary,no,1935.8146,yes,no,unknown,5.0,nov,97.0,1.0,-1.0,0.0,unknown,0
1,student,single,tertiary,no,2767.1777,no,no,cellular,21.0,aug,238.0,6.0,-1.0,0.0,unknown,0
1,management,married,tertiary,no,653.1179,yes,no,cellular,19.0,jul,674.89026,1.0,-1.0,0.0,unknown,0
1,blue-collar,single,primary,no,88.01336,yes,no,unknown,19.0,may,129.0,1.0,-1.0,0.0,unknown,0
1,services,single,secondary,no,526.0,yes,no,unknown,1.0,may,234.68236,1.0,-1.0,0.0,failure,0
1,technician,single,secondary,no,621.5943,yes,no,cellular,1.0,feb,272.16138,2.0,-1.0,0.0,unknown,0
1,blue-collar,married,secondary,no,700.6048,yes,no,cellular,14.0,apr,187.0,1.0,103.7273,275.0,failure,0
1,management,married,tertiary,no,383.72223,yes,no,cellular,20.0,jan,82.0,4.0,-1.0,0.0,unknown,0
1,management,married,tertiary,no,318.74265,yes,no,cellular,18.0,jul,446.9118,2.0,-1.0,0.0,unknown,0
1,management,single,tertiary,no,1531.7052,yes,no,cellular,20.0,jul,98.0,1.0,-1.0,0.0,unknown,0
1,blue-collar,married,secondary,no,7.0,yes,no,cellular,15.0,may,161.0,1.0,842.0,0.0,failure,0
1,services,married,secondary,no,1085.0499,yes,no,cellular,14.0,may,2.0,1.0,-1.0,0.0,unknown,0
1,blue-collar,married,secondary,no,3315.3928,yes,no,unknown,19.0,jun,379.0,2.0,-1.0,0.0,unknown,1
1,blue-collar,single,unknown,no,1127.2323,no,no,unknown,8.0,jun,194.93321,4.0,-1.0,0.0,unknown,0
1,management,married,tertiary,no,0.0,no,no,cellular,17.0,aug,2.0,2.0,-1.0,0.0,unknown,0
1,technician,married,secondary,no,413.0464,yes,no,unknown,3.0,may,146.0,1.0,-1.0,0.0,unknown,0
1,management,married,tertiary,no,1192.2644,no,no,cellular,15.0,jul,227.0,1.0,-1.0,0.0,unknown,1
1,management,married,tertiary,no,531.2203,no,no,cellular,20.0,dec,158.0,2.0,273.0,8.0,success,1
1,management,single,tertiary,no,524.681,no,yes,cellular,17.0,aug,2.0,2.0,-1.0,0.0,unknown,0
1,technician,married,secondary,no,63.554306,no,no,cellular,23.0,nov,457.14755,1.0,842.0,1.0,failure,1
1,retired,single,secondary,no,2247.555,no,no,cellular,30.0,aug,418.19168,4.0,-1.0,0.0,unknown,0
1,services,married,secondary,no,435.55057,yes,no,cellular,21.0,jan,75.0,2.0,194.75099,2.0,failure,0
1,blue-collar,married,unknown,no,3552.526,yes,no,telephone,11.0,may,212.8068,1.0,-1.0,0.0,unknown,0
1,management,single,tertiary,no,565.0,yes,no,cellular,17.0,aug,228.0,3.0,-1.0,0.0,unknown,0
1,technician,single,tertiary,no,1504.307,no,no,cellular,7.0,oct,409.56668,2.0,-1.0,0.0,unknown,1
1,retired,married,secondary,no,1548.8358,no,no,cellular,31.0,aug,271.0,2.0,173.76163,2.0,success,1
1,retired,married,secondary,no,0.0,no,no,cellular,2.0,aug,58.77597,1.0,-1.0,0.0,unknown,0
1,blue-collar,married,primary,no,3805.116,no,no,cellular,20.0,apr,322.2521,1.0,-1.0,0.0,unknown,1
1,management,married,tertiary,no,431.288,yes,no,unknown,24.0,may,700.91846,1.0,-1.0,0.0,unknown,0
1,management,single,tertiary,no,332.40234,no,no,cellular,28.0,jan,69.0,1.0,-1.0,0.0,unknown,0
1,admin.,married,unknown,no,-8019.0,no,no,cellular,21.062662,jul,93.0,2.0,-1.0,0.0,unknown,0
1,blue-collar,married,primary,no,-535.26733,yes,yes,telephone,15.0,jul,121.0,2.0,-1.0,0.0,unknown,0
1,technician,married,tertiary,no,222.0,no,no,cellular,1.0,aug,145.0,2.0,-1.0,0.0,unknown,0
1,blue-collar,married,primary,no,293.52554,no,no,unknown,16.0,jun,149.0,1.0,-1.0,0.0,unknown,0
1,retired,married,unknown,no,20427.904,no,no,telephone,6.0,jun,417.20486,1.0,-1.0,0.0,unknown,1
1,blue-collar,married,secondary,no,597.47644,yes,no,unknown,1.0,may,180.0,3.0,-1.0,0.0,unknown,0
1,management,married,tertiary,no,704.0452,yes,yes,cellular,18.0,apr,78.36502,1.0,-1.0,0.0,unknown,0
1,entrepreneur,married,tertiary,no,1663.8215,yes,yes,unknown,5.0,jun,146.0,1.0,-1.0,0.0,unknown,1
1,admin.,married,secondary,no,-8019.0,yes,yes,unknown,1.0,jun,207.0,1.0,-1.0,0.0,unknown,0
1,blue-collar,married,secondary,no,273.0,yes,no,cellular,1.0,may,331.0,1.0,-1.0,0.0,failure,0
1,technician,married,secondary,no,1791.0345,yes,no,cellular,18.0,nov,302.3794,4.0,-1.0,0.0,unknown,0
1,admin.,married,secondary,no,80.0,yes,yes,cellular,21.0,nov,255.0,2.0,-1.0,0.0,unknown,0
1,blue-collar,married,secondary,no,630.3738,yes,no,cellular,25.0,jul,106.0,46.0,-1.0,0.0,unknown,0
1,management,married,unknown,no,5736.0767,yes,no,cellular,6.0,feb,4918.0,1.0,180.0,2.0,failure,1
1,management,married,tertiary,no,-14.547059,yes,no,cellular,6.0,aug,600.8764,3.0,-1.0,0.0,unknown,0
1,blue-collar,married,secondary,no,193.3171,yes,no,unknown,13.0,may,219.0,46.0,-1.0,0.0,unknown,0
1,technician,married,tertiary,no,504.63312,no,no,cellular,21.0,aug,2.0,2.0,-1.0,0.0,unknown,0
1,self-employed,married,tertiary,no,118.0,no,yes,cellular,16.0,jul,672.13403,1.0,-1.0,0.0,unknown,1
1,blue-collar,married,secondary,no,5.0,yes,no,telephone,18.0,aug,82.0,3.0,-1.0,0.0,unknown,0
1,admin.,married,secondary,no,583.71295,no,no,telephone,24.0,jul,212.0,1.0,-1.0,0.0,unknown,0
1,management,single,tertiary,no,98417.0,no,no,telephone,29.0,jul,2.0,46.0,-1.0,0.0,unknown,0
1,services,married,primary,no,-464.28214,no,no,unknown,9.0,jul,205.85547,1.0,-1.0,0.0,unknown,0
1,blue-collar,married,secondary,no,719.3759,yes,no,unknown,21.0,may,207.35979,3.0,-1.0,0.0,unknown,0
1,services,married,secondary,no,763.9637,yes,no,unknown,15.0,may,216.0,1.0,-1.0,0.0,unknown,0
1,technician,married,secondary,no,254.0802,yes,no,cellular,18.0,apr,692.1475,2.0,106.639496,10.0,failure,1
1,technician,single,secondary,no,38.1933,yes,no,cellular,20.0,may,103.0,2.0,-1.0,6.0,failure,0
1,services,married,secondary,no,168.0,yes,no,cellular,17.0,apr,152.0,1.0,-1.0,275.0,failure,0
1,services,single,secondary,no,1753.3381,yes,no,cellular,11.0,nov,110.0,1.0,-1.0,0.0,unknown,0
1,blue-collar,married,primary,no,322.92877,yes,no,cellular,1.0,may,179.0,1.0,-1.0,0.0,unknown,0
1,technician,married,tertiary,no,414.04617,no,yes,cellular,18.0,aug,118.0,2.0,294.07388,2.0,failure,0
1,entrepreneur,married,primary,no,0.0,yes,no,cellular,29.0,jan,280.0,1.0,180.0,0.0,failure,0
0,management,married,tertiary,no,98417.0,no,no,telephone,14.0,oct,4918.0,2.0,258.46255,275.0,success,1
1,blue-collar,married,secondary,no,22.085846,yes,no,unknown,21.0,may,56.829712,2.0,-1.0,0.0,unknown,0
1,technician,married,secondary,no,27.726648,no,no,cellular,18.0,aug,190.0,2.0,-1.0,0.0,unknown,0
1,technician,single,secondary,no,1634.5383,yes,no,unknown,1.0,jun,160.0,3.0,-1.0,0.0,unknown,0
1,self-employed,married,secondary,no,927.322,no,no,cellular,17.0,aug,130.0,2.0,-1.0,0.0,unknown,0
1,management,married,tertiary,no,874.30457,no,no,cellular,26.0,nov,4918.0,1.0,332.5125,2.0,success,1
1,technician,married,secondary,no,574.809,yes,no,unknown,17.0,jun,198.0,1.0,-1.0,0.0,unknown,0
1,blue-collar,single,tertiary,no,2758.7637,yes,no,unknown,5.0,jun,2.0,1.0,-1.0,0.0,unknown,0
1,entrepreneur,married,tertiary,no,3789.6523,yes,no,cellular,12.0,nov,4918.0,1.0,-1.0,0.0,unknown,0
1,technician,single,secondary,no,395.5878,yes,yes,cellular,11.0,jul,295.0,2.0,-1.0,0.0,unknown,0
1,blue-collar,single,primary,no,676.362,yes,no,unknown,19.0,may,134.0,2.0,-1.0,0.0,unknown,0
1,blue-collar,married,secondary,no,1636.4229,yes,no,unknown,8.0,may,121.70585,7.0,-1.0,0.0,failure,0
1,management,single,tertiary,no,765.51917,yes,no,cellular,3.0,may,179.0,1.0,345.87274,9.0,failure,0
1,housemaid,married,unknown,no,2807.9163,no,no,telephone,19.0,nov,65.0,1.0,-1.0,0.0,unknown,0
1,blue-collar,married,secondary,no,1068.9172,yes,no,unknown,7.0,may,144.0,1.0,-1.0,0.0,unknown,0
1,blue-collar,single,primary,no,14.872454,no,no,cellular,1.0,aug,206.0,3.0,-1.0,0.0,unknown,0
1,admin.,married,tertiary,no,1339.6016,no,no,telephone,6.0,mar,141.0,1.0,182.8149,2.0,success,1
1,management,married,tertiary,no,934.9614,yes,no,unknown,12.0,may,537.4659,4.0,-1.0,0.0,unknown,0
0,student,single,tertiary,no,4397.2847,no,no,cellular,4.0,oct,4918.0,1.0,182.0,2.0,success,1
1,management,married,tertiary,no,207.34175,no,no,cellular,10.0,aug,181.0,2.0,-1.0,0.0,unknown,0
1,admin.,married,secondary,no,-128.50688,no,yes,cellular,31.0,jan,4918.0,2.0,842.0,0.0,other,1
1,blue-collar,married,primary,no,456.03195,no,yes,unknown,17.0,jun,178.0,1.0,-1.0,0.0,unknown,0
1,blue-collar,married,secondary,no,117.15899,yes,no,unknown,10.0,may,273.0,1.0,-1.0,0.0,unknown,0
1,blue-collar,married,primary,no,825.6915,yes,no,cellular,3.0,may,178.0,4.0,292.14627,275.0,other,0
1,blue-collar,married,secondary,no,204.3433,yes,no,cellular,1.0,may,2.0,1.0,181.0,3.0,failure,0
1,technician,single,secondary,no,113.38068,no,no,cellular,7.0,aug,140.0,2.0,254.80348,3.0,success,0
1,technician,married,secondary,no,1500.5521,no,no,cellular,26.0,aug,816.6131,1.0,-1.0,0.0,unknown,0
1,management,married,tertiary,no,101.0,no,no,cellular,18.0,aug,339.00012,2.0,-1.0,0.0,unknown,0
1,blue-collar,married,secondary,no,877.66003,yes,no,telephone,16.0,nov,164.0,1.0,-1.0,0.0,unknown,0
1,management,married,tertiary,no,369.35736,no,no,cellular,23.0,aug,117.0,3.0,-1.0,0.0,unknown,0
1,blue-collar,single,secondary,no,104.067276,yes,no,unknown,14.0,may,136.0,3.0,-1.0,0.0,unknown,0
1,management,single,tertiary,no,2545.51,no,yes,cellular,1.0,jul,584.71155,2.0,-1.0,0.0,unknown,0
1,services,single,secondary,no,715.8732,yes,no,cellular,31.0,jul,110.0,1.0,-1.0,0.0,unknown,0
1,technician,married,secondary,no,4700.0903,no,no,cellular,22.0,aug,359.9048,1.0,252.0,11.0,failure,1
1,blue-collar,single,secondary,no,334.3065,yes,no,unknown,27.0,may,322.0,1.0,-1.0,0.0,unknown,1
1,technician,single,tertiary,no,1326.833,no,no,cellular,4.0,feb,107.0,2.0,-1.0,0.0,failure,0
1,management,single,tertiary,no,354.9699,no,no,cellular,17.0,jul,250.2955,2.0,-1.0,0.0,unknown,1
1,entrepreneur,single,tertiary,no,527.6539,no,no,unknown,5.0,jun,641.4529,1.0,-1.0,0.0,unknown,1
1,management,single,tertiary,no,168.0,yes,no,cellular,6.0,apr,211.0,2.0,-1.0,0.0,failure,0
1,technician,single,secondary,no,95.0,yes,no,unknown,29.0,may,73.0,2.0,-1.0,0.0,unknown,0
1,management,married,secondary,no,98417.0,yes,no,unknown,15.0,jun,2.0,2.0,-1.0,0.0,unknown,0
1,blue-collar,married,secondary,no,591.0923,no,no,cellular,26.0,aug,121.0,46.0,-1.0,0.0,unknown,0
1,management,married,tertiary,no,4047.2458,yes,no,cellular,28.0,jul,122.0,3.0,-1.0,0.0,unknown,0
1,blue-collar,single,primary,no,1383.479,yes,no,unknown,28.0,may,210.48405,1.0,-1.0,0.0,unknown,0
1,blue-collar,married,secondary,no,465.90924,yes,no,cellular,17.0,sep,297.0,1.0,-1.0,0.0,unknown,1
1,unemployed,single,tertiary,no,98417.0,yes,yes,unknown,9.0,jun,199.30562,1.0,-1.0,0.0,unknown,0
1,management,single,tertiary,no,759.26337,yes,no,unknown,14.0,may,208.0,3.0,-1.0,0.0,unknown,0
1,technician,married,secondary,no,39.0,yes,yes,cellular,18.0,jul,200.0,1.0,-1.0,0.0,unknown,0
1,blue-collar,married,primary,no,1383.0845,no,no,cellular,14.0,sep,191.0,2.0,-1.0,0.0,unknown,0
1,self-employed,married,tertiary,no,157.88841,no,no,cellular,1.0,feb,2.0,1.0,-1.0,0.0,unknown,0
1,blue-collar,married,secondary,no,-225.46516,no,no,cellular,15.0,apr,277.52078,2.0,-1.0,0.0,unknown,1
1,management,single,tertiary,no,773.0973,no,no,cellular,21.0,jan,2.0,1.0,-1.0,0.0,unknown,0
1,student,single,secondary,no,337.65726,no,no,cellular,21.0,aug,180.0,1.0,-1.0,0.0,unknown,0
1,technician,single,secondary,no,1723.8545,yes,no,cellular,7.0,jun,157.0,3.0,-1.0,0.0,unknown,0
1,management,single,tertiary,no,53.585224,yes,no,cellular,19.0,jan,98.0,1.0,110.37492,21.60287,failure,0
1,blue-collar,married,secondary,no,783.95966,yes,no,cellular,12.0,jul,158.0,1.0,247.18593,3.0,failure,0
1,student,single,secondary,no,1138.6447,no,no,cellular,22.0,oct,276.7141,2.0,-1.0,0.0,unknown,1
1,technician,married,secondary,no,716.1525,no,no,cellular,18.0,aug,317.0,1.0,-1.0,0.0,unknown,0
1,blue-collar,single,secondary,no,1293.71,yes,no,cellular,17.0,may,28.838547,3.0,842.0,0.0,failure,0
1,services,married,secondary,no,1225.6276,yes,no,unknown,20.0,may,13.041492,3.0,-1.0,0.0,unknown,0
1,self-employed,married,tertiary,no,98417.0,no,no,cellular,5.0,aug,4918.0,2.0,-1.0,0.0,unknown,1
1,services,single,secondary,no,0.0,yes,no,unknown,6.0,jun,94.28431,3.0,-1.0,0.0,unknown,0
1,housemaid,married,primary,no,233.41249,yes,no,cellular,1.0,may,141.0,2.0,-1.0,0.0,unknown,0
1,management,single,tertiary,no,714.86206,no,no,cellular,7.0,oct,128.0,1.0,-1.0,0.0,success,0
1,admin.,married,secondary,no,936.6897,yes,no,cellular,18.0,apr,392.0,2.0,-1.0,0.0,unknown,0
1,blue-collar,married,unknown,no,1103.6616,yes,no,cellular,9.0,apr,129.0,2.0,-1.0,0.0,unknown,0
1,technician,married,secondary,no,709.5409,yes,no,cellular,26.0,nov,147.0,1.0,-1.0,0.0,unknown,0
1,admin.,married,tertiary,no,199.0,yes,no,cellular,16.0,may,596.64545,1.0,319.94553,4.0,failure,1
1,blue-collar,married,secondary,no,205.0,yes,no,cellular,29.0,jul,4918.0,1.0,-1.0,0.0,unknown,0
1,technician,single,secondary,no,-8019.0,no,no,cellular,16.0,aug,134.0,2.0,-1.0,0.0,unknown,0
1,blue-collar,married,primary,no,136.0,yes,yes,cellular,16.0,nov,137.0,1.0,-1.0,0.0,unknown,0
1,blue-collar,single,secondary,no,-8019.0,yes,no,cellular,8.0,may,139.0,2.0,-1.0,0.0,unknown,0
1,blue-collar,single,secondary,no,-8019.0,yes,no,telephone,17.0,may,125.0,1.0,-1.0,0.0,unknown,0
1,blue-collar,single,secondary,no,544.27844,yes,no,cellular,20.0,apr,261.0,1.0,-1.0,0.0,unknown,1
1,services,married,secondary,no,-144.4754,yes,yes,cellular,25.0,jul,225.0,1.0,-1.0,0.0,unknown,0
1,blue-collar,married,unknown,no,616.02,yes,yes,cellular,28.0,apr,128.0,3.0,-1.0,0.0,unknown,0
1,entrepreneur,married,primary,no,192.0,yes,no,cellular,28.0,jul,2.0,1.0,-1.0,0.0,unknown,0
1,technician,married,secondary,no,0.0,yes,yes,cellular,24.0,nov,173.0,2.0,286.52927,6.0,other,0
1,management,married,secondary,no,199.84961,no,no,cellular,20.0,aug,2.0,46.0,-1.0,0.0,unknown,0
1,admin.,single,secondary,no,80.669785,yes,no,unknown,6.0,may,216.0,3.0,-1.0,0.0,unknown,0
1,technician,married,tertiary,no,1735.7964,yes,no,telephone,18.0,apr,167.02077,2.0,423.54382,0.0,other,1
1,technician,married,secondary,no,300.34796,no,no,cellular,28.0,aug,2.0,46.0,-1.0,0.0,unknown,0
1,management,married,tertiary,no,639.6414,no,yes,cellular,1.0,feb,129.0,2.0,-1.0,0.0,unknown,0
1,technician,single,tertiary,no,526.0,no,no,cellular,13.0,may,406.0,5.0,-1.0,0.0,unknown,1
1,admin.,single,secondary,no,1096.886,no,no,cellular,16.0,sep,375.509,1.0,-1.0,0.0,unknown,1
1,management,single,tertiary,no,723.44775,no,no,cellular,15.0,jul,247.24391,3.0,-1.0,0.0,unknown,0
1,technician,married,secondary,no,-250.3623,no,no,telephone,21.0,jul,221.0,46.0,-1.0,0.0,unknown,0
1,services,single,secondary,no,115.0,yes,no,cellular,19.0,may,136.0,2.0,376.00092,2.0,failure,0
1,technician,single,tertiary,no,3159.849,yes,no,cellular,12.0,feb,100.0,3.0,-1.0,0.0,unknown,0
1,entrepreneur,married,secondary,no,498.52457,yes,yes,cellular,19.0,may,131.0,1.0,180.36697,275.0,failure,0
1,unemployed,single,tertiary,no,680.0,no,no,cellular,5.0,feb,179.0,1.0,-1.0,0.0,unknown,0
1,blue-collar,married,unknown,no,775.30194,yes,no,telephone,18.0,may,282.0,2.0,-1.0,0.0,unknown,0
1,blue-collar,married,secondary,no,8065.57,yes,no,telephone,16.0,nov,109.0,1.0,842.0,0.0,failure,0
1,blue-collar,single,secondary,no,-169.6846,yes,yes,cellular,17.0,may,125.0,1.0,186.0,275.0,failure,0
1,self-employed,married,primary,no,177.0,no,no,unknown,26.0,may,20.837465,4.0,-1.0,0.0,unknown,0
1,technician,married,secondary,no,-40.75076,yes,no,cellular,17.0,jul,198.0,2.0,-1.0,0.0,unknown,0
1,services,married,secondary,no,3290.4841,yes,no,unknown,6.0,jun,173.0,2.0,-1.0,0.0,unknown,0
1,student,single,secondary,no,397.00333,no,no,cellular,2.0,may,331.0,2.0,-1.0,0.0,unknown,1
1,unemployed,married,primary,no,1073.8008,yes,no,cellular,17.0,jul,277.907,1.0,-1.0,0.0,unknown,0
1,admin.,married,secondary,no,561.0175,no,no,cellular,21.0,jul,598.5055,1.0,-1.0,0.0,unknown,1
1,unemployed,married,secondary,no,503.8198,no,no,cellular,1.0,aug,123.0,1.0,-1.0,0.0,unknown,0
1,technician,single,secondary,no,64.856316,no,no,cellular,19.0,nov,206.0,1.0,-1.0,0.0,unknown,0
1,technician,married,secondary,no,1809.716,yes,no,unknown,1.0,may,672.1741,3.0,-1.0,0.0,unknown,0
1,self-employed,married,unknown,no,3582.257,no,no,cellular,16.0,may,189.0,2.0,-1.0,0.0,unknown,0
1,student,single,secondary,no,0.0,yes,yes,unknown,15.0,may,4918.0,1.0,-1.0,0.0,unknown,0
1,self-employed,single,secondary,no,1538.4641,yes,no,unknown,20.0,jul,165.0,3.0,-1.0,0.0,unknown,0
1,services,married,secondary,no,341.96985,yes,yes,cellular,6.0,jul,299.83563,2.0,-1.0,0.0,unknown,1
1,blue-collar,married,primary,no,1221.6403,yes,no,telephone,1.0,may,170.0,2.0,842.0,1.0,other,0
1,management,married,tertiary,no,1169.4528,no,no,cellular,20.0,may,340.49118,2.0,-1.0,0.0,unknown,0
1,blue-collar,single,secondary,no,275.1042,yes,no,cellular,21.0,may,367.62848,1.0,-1.0,0.0,unknown,1
1,admin.,married,secondary,no,126.7278,yes,yes,telephone,17.0,nov,438.6759,2.0,-1.0,0.0,failure,0
1,admin.,single,secondary,no,980.4269,no,no,cellular,17.0,may,374.765,1.0,-1.0,0.0,unknown,0
1,entrepreneur,married,unknown,no,-8019.0,no,yes,cellular,22.0,aug,2.0,46.0,-1.0,0.0,unknown,0
1,entrepreneur,married,tertiary,no,-8019.0,yes,yes,cellular,21.0,jul,138.0,3.0,-1.0,0.0,unknown,0
1,entrepreneur,married,tertiary,no,1554.6787,no,no,cellular,5.0,feb,16.0,2.0,-1.0,0.0,unknown,0
1,admin.,single,secondary,no,369.8845,yes,no,unknown,7.0,may,4918.0,1.0,-1.0,0.0,unknown,0
1,technician,married,tertiary,no,161.2923,yes,no,cellular,11.0,aug,114.0,2.0,-1.0,0.0,unknown,0
1,housemaid,married,secondary,no,1401.4338,yes,yes,cellular,20.0,jul,4918.0,1.0,-1.0,0.0,unknown,1
1,management,married,secondary,no,98417.0,no,no,cellular,18.0,may,61.0,2.0,-1.0,0.0,unknown,0
1,services,married,secondary,no,181.0,no,no,unknown,19.0,jun,117.0,1.0,-1.0,0.0,unknown,0
1,admin.,married,tertiary,no,678.39056,yes,no,cellular,21.0,jul,154.0,2.0,-1.0,0.0,unknown,1
1,blue-collar,married,secondary,no,816.8003,yes,no,telephone,14.0,nov,287.84076,1.0,-1.0,0.0,unknown,0
1,technician,married,tertiary,no,3.0,no,no,cellular,27.0,aug,44.11122,3.0,-1.0,0.0,unknown,0
1,self-employed,married,tertiary,no,547.7291,yes,no,cellular,20.0,apr,162.0,1.0,-1.0,0.0,unknown,0
1,management,single,tertiary,no,4928.537,yes,no,cellular,20.0,jul,490.8067,2.0,-1.0,0.0,unknown,0
1,management,married,tertiary,no,383.85672,no,yes,cellular,11.0,aug,1604.3518,4.0,-1.0,0.0,unknown,0
1,blue-collar,married,primary,no,-389.22562,yes,no,unknown,13.0,may,122.76224,2.0,-1.0,0.0,unknown,0
1,blue-collar,single,primary,no,264.76178,yes,yes,cellular,20.0,nov,233.80801,2.0,180.0,275.0,failure,0
1,blue-collar,married,secondary,no,2982.271,yes,no,cellular,8.0,may,101.62599,2.0,-1.0,0.0,unknown,0
1,technician,married,secondary,no,30.0,yes,no,unknown,19.0,may,801.27234,1.0,-1.0,0.0,unknown,0
1,blue-collar,single,primary,no,1608.0393,yes,no,unknown,8.0,may,128.0,3.0,-1.0,0.0,unknown,0
1,management,married,primary,no,751.363,yes,no,unknown,24.0,may,2.0,2.0,-1.0,0.0,unknown,0
1,self-employed,married,tertiary,no,355.44772,no,yes,telephone,22.0,aug,2.0,3.0,-1.0,0.0,unknown,0
1,management,single,tertiary,no,98417.0,no,no,cellular,16.0,nov,507.5935,1.0,-1.0,0.0,unknown,0
1,student,single,secondary,no,98417.0,yes,no,unknown,12.0,may,365.0,4.0,-1.0,0.0,unknown,0
1,services,married,secondary,no,-8019.0,yes,no,cellular,1.0,feb,4918.0,1.0,-1.0,0.0,failure,1
1,admin.,single,secondary,no,47.94867,yes,no,cellular,21.0,apr,361.0,2.0,-1.0,0.0,unknown,0
1,services,single,secondary,no,4920.6284,no,no,telephone,1.0,jul,973.74774,1.0,-1.0,0.0,unknown,0
1,admin.,married,secondary,no,73.74042,yes,no,cellular,21.0,may,354.0,2.0,-1.0,0.0,unknown,1
1,management,single,tertiary,no,1018.7798,yes,no,cellular,20.0,nov,210.0,2.0,184.0,7.7579474,failure,0
1,management,married,secondary,no,0.0,no,yes,cellular,25.0,jul,62.0,46.0,-1.0,0.0,unknown,0
1,technician,married,tertiary,no,100.65948,no,yes,cellular,1.0,aug,345.00113,2.0,-1.0,0.0,unknown,0
1,technician,married,secondary,no,1014.7499,yes,no,cellular,26.0,nov,136.0,3.0,-1.0,0.0,unknown,0
1,services,married,secondary,no,98417.0,yes,no,unknown,18.0,jun,4918.0,1.0,-1.0,0.0,unknown,0
1,management,married,tertiary,no,98417.0,yes,no,unknown,11.0,jun,355.32367,2.0,-1.0,0.0,unknown,0
1,management,single,tertiary,no,96.00951,no,yes,cellular,17.0,nov,127.0,1.0,-1.0,0.0,unknown,0
1,retired,single,tertiary,no,526.1233,no,no,cellular,13.0,mar,322.6603,2.0,-1.0,0.0,unknown,1
1,technician,married,secondary,no,1378.1312,yes,yes,unknown,1.0,jun,410.5415,4.0,-1.0,0.0,unknown,0
1,management,married,tertiary,no,5124.884,no,no,cellular,24.0,jan,215.0,1.0,-1.0,0.0,unknown,0
1,admin.,married,secondary,no,-211.48329,no,no,cellular,26.0,jul,36.125298,5.0,-1.0,0.0,unknown,0
1,services,single,secondary,no,894.03406,no,yes,cellular,5.0,jun,198.0,1.0,-1.0,0.0,unknown,0
1,admin.,married,secondary,no,-8019.0,no,no,cellular,20.0,jul,2.0,4.0,-1.0,0.0,unknown,0
1,management,single,secondary,no,116.42089,no,yes,cellular,22.0,nov,71.0,1.0,-1.0,0.0,unknown,0
1,student,single,secondary,no,0.0,no,no,unknown,17.0,jun,374.46228,2.0,-1.0,0.0,unknown,1
1,management,married,primary,no,2246.6855,yes,no,cellular,29.0,jan,366.0,1.0,-1.0,0.0,failure,0
1,entrepreneur,married,tertiary,no,1044.0153,no,no,cellular,31.0,nov,431.19394,1.0,-1.0,0.0,unknown,0
1,unemployed,single,tertiary,no,596.6234,no,no,cellular,1.0,jun,288.79007,1.0,-1.0,0.0,unknown,1
1,management,married,unknown,no,598.30786,yes,no,unknown,23.0,may,271.0,2.0,-1.0,0.0,unknown,0
1,entrepreneur,married,secondary,no,322.41577,yes,no,unknown,25.0,may,175.0,1.0,-1.0,0.0,unknown,0
1,unknown,married,primary,no,198.83812,no,no,unknown,22.0,jun,168.0,1.0,-1.0,0.0,unknown,0
